wl,W1.1.W,W1.2.W.N,W2.1.W,W2.2.W.P,W3.1.W,W4.1.W,W4.2.W.P,W9.1.W,W10.1.W,W10.1.Y,W10.2.W.P,W11.1.WY,W11.2.W.N,W12.1.W,W12.1.Y,W12.2.W.P,W13.1.W,W13.1.Yl,W13.1.Ys,W13.2.WY.N,W14.1.W,W15.1.WY,W15.1.Y,W15.2.W.N,W16.1.W,W16.2.W.P,W17.1.W,W18.1.Wl,W18.1.Y,W18.1.Ws,W18.2.W.P,W19.1.W,W19.1.Y,W20.1.W,W20.1.WY,W21.1.W,W21.1.Y,W22.1.WY,W22.1.Y,W23.1.W,W23.1.Y,W24.1.WY,W24.1.Y,W25.1.Y,W25.2.W.N,W26.1.Y,W26.2.W.P,W27.1.Y,Y1.2.W.N,Y3.1.W,Y3.2.W.N,Y4.1.W,Y9.1.W,Y9.1.WY,Y9.2.W.N,Y9.2.WY.N,Y10.1.Ws,Y10.1.Y,Y10.1.Wl,Y10.2.W.P,Y11.1.WY,Y11.2.WY.N,Y12.1.WY,Y13.1.WY,Y13.1.Y,Y14.1.WY,Y14.1.Y,Y14.2.Y.N,Y15.1.WY,Y15.1.Y,Y15.1.W,Y16.1.W,Y16.2.W.P,Y17.1.Ws,Y17.1.Y,Y17.1.Wl,Y18.1.W,Y18.1.Y,Y19.1.W,Y19.1.Y,Y19.2.W.P,Y20.1.W,Y20.1.WY,Y20.1.W,Y21.1.WY,Y21.1.Y,Y22.1.WY,Y22.1.Y,Y23.1.W,Y23.1.WYl,Y23.1.WYs,Y24.1.Y,Y25.1.Y,Y25.2.WY.N,Y26.1.Y,Y26.2.W.P,Y26.2.WY.P,Y27.1.W,Y27.1.Y,Y27.2.W.P
393.330597,19.29887867,56.71679533,53.149441,77.607124,43.465533,48.119994,74.240395,65.65288933,46.94714867,34.307072,26.86387433,49.69282033,61.667353,58.99594767,22.80708267,55.792713,62.80608633,37.314049,26.98179433,28.44989767,108.5425697,40.72773133,38.85372567,38.22601533,73.08805333,52.41423567,61.19186,33.09958867,34.935808,41.889385,41.889385,64.925893,30.73003833,54.72888833,43.477716,45.28328733,17.95999933,42.733138,23.56770433,43.3317175,27.01373033,33.69349433,32.801345,48.72829167,74.57539633,40.17035933,38.697548,20.335707,45.588219,89.07814667,63.397119,66.47383,87.9229,35.40457733,92.76570133,32.361397,29.58484867,46.845165,45.59685133,84.45319633,48.17720933,95.42584733,39.87072667,51.634097,28.91785,50.53851333,49.86040133,16.27098133,68.214986,38.047862,82.93835967,81.61081167,70.67360933,45.023454,36.66511,43.63415567,34.80764133,34.98945033,32.461104,19.88173367,31.102416,65.80514267,41.34617833,92.13359867,42.80037833,34.23951733,32.14371733,27.93132433,57.65318033,45.13234467,50.097435,38.65821967,38.92350133,27.647887,28.59240033,81.04683667,43.24651833,67.15173233,19.872088,84.998413
393.693848,19.28961167,56.73109833,53.16966,77.41528567,43.52219767,48.15991767,74.199234,65.67189267,47.06964967,34.369545,27.01787967,49.834774,61.67753233,58.98954,23.014644,55.68317433,62.84093733,37.317314,27.03342167,28.537779,108.6111093,40.81517033,38.920574,38.406707,73.24306233,52.50392667,61.45656967,33.17926667,35.04216067,41.89011667,41.89011667,65.1222,30.810828,54.84932467,43.45744733,45.319997,18.14464867,42.88298967,23.747059,43.47158325,27.14390067,33.88717767,33.05066233,48.759458,74.77559133,40.277631,38.83058533,20.36568633,45.828198,89.10651033,63.31344333,66.391201,87.87183133,35.52665133,92.82568067,32.52248,29.762995,47.01241033,45.79609433,84.37237033,48.461061,95.56304933,40.05134567,51.75309,28.975194,50.62426367,49.91790667,16.377871,68.37485033,38.160473,82.870069,81.781568,70.612882,45.00973633,36.77255867,43.764829,35.04257833,35.16971,32.59101533,20.023016,31.25050433,65.83615,41.449765,91.94492867,42.99103033,34.36268167,32.19904,28.065155,57.776132,45.37419233,50.23412333,38.738605,38.999494,27.887336,28.651174,81.090983,43.45988333,67.054521,19.913108,84.96887733
394.057037,19.27263,56.70183567,53.16908633,77.41137933,43.549638,48.223254,74.1216,65.761088,47.174015,34.512868,27.20093233,50.01975233,61.693737,59.046219,23.16222567,55.62134833,62.94220133,37.382936,27.04645733,28.717062,108.6499737,40.87960167,38.99078233,38.59431267,73.238612,52.44218567,61.727575,33.33584033,35.09342,41.855115,41.855115,65.34282667,30.90623433,54.96655133,43.523474,45.44738767,18.31180033,43.083851,23.88113633,43.61079875,27.19842233,34.03054533,33.30157433,48.87462733,74.87132533,40.323401,39.04757333,20.426948,46.08696833,89.046285,63.41596067,66.35418833,87.81709533,35.55217233,92.717298,32.62193867,29.87085833,47.2472,46.025959,84.38702133,48.714877,95.83078267,40.235663,51.869897,29.09243933,50.73433533,50.04264067,16.53787667,68.56364667,38.18362167,82.79474133,81.77671567,70.64081333,45.07211567,36.840833,43.91106033,35.16027833,35.305624,32.78805433,20.177074,31.39329767,65.86551533,41.58106367,91.78080533,43.23725767,34.48073633,32.30843133,28.15597133,57.98507333,45.572652,50.36366,38.756218,39.08389433,28.06225,28.71821467,81.018649,43.64913933,66.96926233,19.95320333,85.01335667
394.420197,19.22520367,56.65071867,53.25304133,77.36788933,43.684114,48.195349,74.13833633,65.82736833,47.366394,34.62292867,27.39162367,50.19926467,61.581838,59.05079433,23.307536,55.56876867,63.06241367,37.493121,27.06520467,28.807115,108.7317837,40.91772467,39.014558,38.72577833,73.27953367,52.41839733,61.976284,33.46382067,35.232445,41.83981067,41.83981067,65.636472,31.07756167,55.15226233,43.56676833,45.636832,18.48949633,43.206973,24.07652567,43.8009245,27.286624,34.16128933,33.50994033,48.86064133,74.899376,40.42122133,39.30473433,20.483096,46.371727,88.947755,63.51744733,66.38238033,87.82462567,35.606889,92.690605,32.797402,30.03421333,47.418771,46.18162267,84.343404,49.014011,95.96552033,40.40837733,51.97503133,29.123054,50.84631433,50.05927033,16.67224333,68.797905,38.30872067,82.86339067,81.79498533,70.64798967,45.17251967,37.024859,44.044655,35.35162367,35.492706,32.978662,20.282229,31.48199467,65.811357,41.71191267,91.661629,43.47188167,34.61795933,32.43402267,28.223844,58.01578767,45.719172,50.493562,38.78032533,39.214807,28.29770767,28.763023,80.88658133,43.792788,66.86736067,19.908413,85.103915
394.783325,19.20483833,56.589757,53.27009833,77.356583,43.77870567,48.22312833,74.195226,65.81374867,47.5734,34.82245333,27.471677,50.37457033,61.526253,58.988585,23.50559833,55.54819367,63.18971,37.50125233,27.009147,28.86917833,108.900439,41.11912267,39.107432,38.99892933,73.43755867,52.471564,62.21249,33.59940267,35.40707367,41.88475533,41.88475533,65.863243,31.13399433,55.33308433,43.60999567,45.82172133,18.668097,43.34639767,24.25074833,43.95463175,27.41620733,34.422892,33.78423033,48.942665,75.02673367,40.473124,39.45900467,20.504489,46.64758833,88.872949,63.47749333,66.32377367,87.86835233,35.69662533,92.75082033,32.894507,30.21185967,47.58657867,46.399441,84.44744633,49.27987267,96.015925,40.70420833,52.146482,29.217731,51.03093333,50.12939333,16.819267,68.87005867,38.355864,82.92256433,81.86932867,70.65953333,45.27907933,37.16844667,44.17165633,35.48831033,35.71660367,33.06003367,20.45913567,31.674924,65.86192333,41.85729333,91.49561067,43.622696,34.85019733,32.49004033,28.385123,58.17551033,45.889885,50.57087833,38.78742567,39.33475233,28.43851967,28.77672267,80.750216,43.984469,66.90824133,19.897258,85.26047267
395.146484,19.24242233,56.49647267,53.258433,77.28153233,43.86717867,48.27259867,74.106585,65.89586533,47.72739833,35.00973567,27.74840233,50.54845933,61.50922267,58.99401867,23.67205967,55.47828767,63.36692567,37.620482,26.98514767,29.007284,108.898486,41.28301233,39.27507533,39.279084,73.42990367,52.50869967,62.474299,33.76346033,35.47739233,41.91016133,41.91016133,66.219307,31.207187,55.53585833,43.74536367,45.97683967,18.779347,43.46526067,24.47706567,44.157714,27.584025,34.65415067,34.075994,49.06429267,75.125308,40.544112,39.65598033,20.53433033,46.953954,88.79140467,63.473359,66.28114433,87.903885,35.83518667,92.755474,33.12434533,30.42018433,47.87548067,46.620646,84.562879,49.53614167,96.176862,40.98712667,52.422586,29.32954267,51.20715467,50.19396967,16.867208,68.965449,38.447113,82.81930533,82.00606033,70.61626433,45.328795,37.217547,44.32485333,35.687856,35.91722367,33.26616467,20.61985867,31.78190733,65.88628767,42.005645,91.41522733,43.81824267,35.08684667,32.497695,28.493051,58.35468933,46.068002,50.68364067,38.81786833,39.41291433,28.64892633,28.82480333,80.84660333,44.22378267,66.966076,19.92472067,85.39565533
395.509552,19.31895267,56.48246267,53.38161633,77.24072533,44.067436,48.318509,74.21619433,65.93996567,47.858748,35.17659033,27.92575867,50.77140433,61.54261267,58.97499567,23.89560567,55.44335433,63.428805,37.60519933,27.00042733,29.15277567,109.112521,41.42467367,39.44368733,39.51341367,73.37907933,52.49742767,62.655689,33.92867533,35.58899433,41.91161367,41.91161367,66.43975067,31.309761,55.66039667,43.82019267,46.098601,18.93652667,43.659621,24.63719133,44.247925,27.71605567,34.85914367,34.45375233,49.15508767,75.25927733,40.66577133,39.95585533,20.52795133,47.31036067,88.760062,63.43445967,66.30448,87.734787,35.990661,92.991226,33.35684367,30.55111367,48.110467,46.833477,84.548945,49.79023867,96.32041167,41.23628233,52.586174,29.351911,51.23755667,50.28352733,16.890366,69.17287667,38.628193,82.763026,82.10630833,70.580091,45.50592033,37.368374,44.44719467,35.92428433,36.119761,33.47480267,20.753594,31.91542,65.98781967,42.117115,91.457695,44.01419467,35.16462167,32.65865633,28.575386,58.51852167,46.33200867,50.86651467,38.88543967,39.580462,28.87357233,28.94217,80.74126167,44.41285067,66.991272,19.85543033,85.549423
395.87262,19.363184,56.42508833,53.37497967,77.18234767,44.278042,48.325055,74.14118967,66.00134767,48.104051,35.332581,28.10367833,51.13584267,61.54075767,58.98379133,24.07652233,55.49117033,63.52875367,37.645232,26.992691,29.32098167,109.2553127,41.57815433,39.645982,39.82871767,73.44801833,52.41682933,62.83394867,34.08844367,35.74431933,41.88867033,41.88867033,66.823344,31.435332,55.855349,43.926071,46.331627,19.14665333,43.84430333,24.74993567,44.45617575,27.89911933,35.120499,34.750857,49.17388933,75.337461,40.72919967,40.20368333,20.58129633,47.66777667,88.74308133,63.50635,66.376554,87.68439733,36.115642,93.21729033,33.566642,30.719914,48.238328,47.06956867,84.56904633,50.026858,96.48225367,41.59567,52.783268,29.39310833,51.28477833,50.37591933,17.014716,69.26177467,38.694467,82.836764,82.23356,70.638092,45.58357733,37.542572,44.51948033,36.12539567,36.324364,33.611906,20.81650233,32.08676667,66.079642,42.27171733,91.30232,44.17108033,35.30043033,32.737706,28.65174933,58.64893333,46.55862967,50.956141,38.94534867,39.686999,29.19502167,28.92907467,80.78802733,44.54113033,66.97853467,19.84001367,85.58404533
396.235596,19.40997167,56.42511633,53.399071,77.1269,44.380404,48.447039,74.17699167,65.93771133,48.21206167,35.446713,28.330902,51.42285167,61.428454,58.90072767,24.30623167,55.54858767,63.60208767,37.62481067,27.011983,29.488769,109.345375,41.727174,39.75856633,40.02098467,73.45421333,52.39938233,62.99173867,34.27255,35.91501933,41.86595267,41.86595267,67.11387633,31.61371367,56.05203,44.00601967,46.56071467,19.43153333,44.04078667,24.90671867,44.63116275,28.037792,35.40452567,35.03015533,49.15844833,75.518214,40.814598,40.318127,20.64722433,48.01020267,88.71455867,63.50262567,66.43301267,87.54463467,36.18717433,93.48634067,33.86900667,30.83246267,48.403085,47.243716,84.563576,50.380727,96.691803,41.82692967,52.97486,29.463553,51.305079,50.44614433,17.181385,69.471695,38.77264933,83.00857533,82.347553,70.72888967,45.63515467,37.727839,44.637623,36.39780067,36.54991167,33.75739767,20.956819,32.179596,66.13935867,42.412201,91.32193733,44.36215333,35.48672433,32.82809967,28.82118167,58.845918,46.82846333,51.10835633,39.12288667,39.88256933,29.41377967,28.97216033,80.664927,44.81052167,67.07213333,19.82053367,85.650383
396.598572,19.50685667,56.41590333,53.40124,77.037107,44.42297367,48.52106833,74.142372,66.03840133,48.33863967,35.61987867,28.56090533,51.719873,61.38145833,58.81987367,24.57836967,55.48426967,63.60108967,37.71472933,26.990311,29.61762433,109.4725827,41.86524167,39.843661,40.376538,73.58697733,52.402082,63.34788267,34.385456,36.081019,41.80180633,41.80180633,67.28839367,31.74285267,56.17643733,43.97228633,46.706739,19.60507667,44.18699367,25.04272433,44.81320275,28.093796,35.69345367,35.32129233,49.21666467,75.602089,40.91916367,40.46982067,20.66114667,48.334384,88.61818033,63.47959133,66.60409533,87.64793933,36.343096,93.68713867,33.99226633,31.06481067,48.59885033,47.46004,84.64884933,50.646557,96.81245933,42.08018233,53.188802,29.49571867,51.41568367,50.60797867,17.327705,69.80111967,38.84838467,83.06823467,82.39543767,70.65360733,45.73327267,37.91698067,44.80394533,36.586989,36.753718,33.984019,21.092691,32.405844,66.24621067,42.571086,91.30984233,44.55907567,35.633625,32.945893,28.959003,59.07430033,47.04345333,51.28510033,39.230701,40.06836567,29.62721933,29.00522567,80.510127,44.988729,67.11344167,19.81592867,85.72325633
396.961517,19.49814367,56.38878367,53.35065233,76.95193733,44.47896467,48.49891067,74.17200467,66.025594,48.57526433,35.82612067,28.828685,51.93252433,61.37690467,58.882159,24.80927733,55.51258467,63.73158767,37.75056833,27.048744,29.768141,109.8525823,42.02005233,39.955503,40.587264,73.66112233,52.40654267,63.50285233,34.64174033,36.18105367,41.820829,41.820829,67.48128267,31.94957967,56.306544,44.05338,46.918125,19.83465067,44.36838167,25.17051367,44.9852105,28.16716967,36.00755967,35.60731633,49.274353,75.62327067,41.011931,40.55944467,20.73983733,48.65736633,88.47066133,63.45849867,66.727161,87.625872,36.54642067,93.69882733,34.13620167,31.21633967,48.74182733,47.75370433,84.545705,50.90178067,96.94335933,42.38184967,53.36862167,29.476928,51.351081,50.598606,17.49281333,70.03622433,38.958181,83.103078,82.49755967,70.67928833,45.85536967,38.03818767,44.94974667,36.77262267,36.83971267,34.20916633,21.20438267,32.63993667,66.24869,42.73936033,91.413292,44.69335333,35.848145,33.09757567,29.018871,59.25821433,47.39193233,51.477933,39.34335267,40.221873,29.89637833,28.98808433,80.39062233,45.11587633,67.168746,19.82591833,85.94181567
397.324432,19.58392167,56.36842333,53.38278867,76.96044667,44.59198733,48.56283333,74.035548,66.12123267,48.685759,35.95786667,28.94703733,52.169108,61.25171633,58.85343033,25.082569,55.42542033,63.860476,37.83391967,27.064888,29.91092233,110.04585,42.06442633,40.030252,40.84069833,73.53549467,52.45128767,63.75261967,34.81904967,36.39069633,41.84600567,41.84600567,67.77710733,32.104995,56.36809667,44.03586433,47.03689167,19.995423,44.51668333,25.308847,45.21191975,28.28484933,36.229865,35.94510467,49.35683433,75.65404733,41.20218667,40.75749967,20.80815267,49.00312167,88.34017333,63.49991733,66.767377,87.663984,36.63221967,93.716274,34.327671,31.32023367,48.931919,47.94359967,84.548032,51.23547967,97.08513633,42.63383367,53.500857,29.46822533,51.35834767,50.57588333,17.57058167,70.31784833,39.03995267,83.105283,82.57186233,70.74046833,45.896174,38.154995,45.21955267,36.98037967,37.027972,34.381302,21.283107,32.80482233,66.192801,42.84204367,91.332629,44.89891567,36.084521,33.15052233,29.15531333,59.55641833,47.69791567,51.60331467,39.31940767,40.331571,30.08971333,29.017761,80.27485667,45.367269,67.347595,19.85997267,86.09716533
397.687286,19.58580833,56.30596567,53.33215233,76.83613567,44.70168267,48.62360167,73.990303,66.17353967,48.88250233,36.10385967,29.216966,52.451997,61.269207,58.933772,25.432628,55.50959133,63.965983,37.91777033,27.050219,29.997149,110.1677807,42.15755467,40.13853567,41.22069267,73.50876633,52.36209767,63.882478,35.05910633,36.52459767,41.8683,41.8683,68.09065,32.21981633,56.52333433,44.070853,47.21716567,20.220049,44.73083333,25.478948,45.39334975,28.29692,36.525776,36.316751,49.42087567,75.795166,41.30173967,40.926984,20.90048267,49.25847367,88.30697233,63.465566,66.90715933,87.47932433,36.737552,93.59821067,34.522903,31.48131767,49.07923133,48.19780767,84.54511533,51.632136,97.280258,42.82708467,53.679479,29.576486,51.47586933,50.66574867,17.74259167,70.47781367,39.10163233,83.18292233,82.756818,70.75628433,46.00333633,38.19191733,45.41011933,37.13451133,37.24248767,34.61796833,21.43289033,32.98687933,66.19227233,43.04481967,91.22892267,45.170443,36.29624033,33.249626,29.27178633,59.94727467,47.942641,51.75319833,39.33417067,40.426699,30.31816667,29.04583867,80.23671967,45.568344,67.41596467,19.793365,86.21561967
398.05014,19.58512833,56.21811167,53.347763,76.914355,44.801964,48.763753,73.84213,66.361586,49.07731133,36.24786933,29.48087367,52.692847,61.16284433,58.955859,25.70197067,55.53999867,64.08618567,37.92547733,27.04361533,30.11577733,110.318115,42.25974533,40.23829033,41.52316167,73.60060367,52.30626667,64.05765533,35.30576833,36.73029867,41.86184933,41.86184933,68.319079,32.42389367,56.681872,44.10585267,47.40090067,20.47487067,45.00391667,25.662805,45.6494665,28.393823,36.83092267,36.65710433,49.626246,75.91544333,41.257141,41.146633,20.95610367,49.521513,88.17734267,63.55161667,67.05722033,87.30926,36.88486167,93.52952933,34.72740633,31.573279,49.24411133,48.53543367,84.537361,52.01813867,97.284302,43.02682267,53.77532467,29.707284,51.51100033,50.698985,17.85646367,70.71541333,39.229983,83.34537533,82.75568867,70.74358633,46.17786167,38.40517433,45.578458,37.39894467,37.43551767,34.78016167,21.54629233,33.08043867,66.274424,43.187601,91.22955067,45.362925,36.52000933,33.25586967,29.342445,60.294609,48.29352333,51.91366933,39.37804233,40.44637567,30.53287433,29.03698867,80.17949967,45.752518,67.54275267,19.77849567,86.11475367
398.412964,19.562373,56.18742267,53.25643533,76.89052567,44.97941567,48.855729,73.77213533,66.36944967,49.27360267,36.39775467,29.69779133,52.855994,61.146095,58.86863967,26.01711567,55.54991167,64.27363967,37.99887467,27.06044833,30.24255733,110.6136373,42.43007033,40.47709933,41.866511,73.78224433,52.35908633,64.19164667,35.53047667,36.90009867,41.82866933,41.82866933,68.709671,32.64365133,56.809353,44.17340467,47.60457,20.65648833,45.22190833,25.89235033,45.86857225,28.50603,37.09597267,36.95879667,49.780112,76.00282267,41.27799367,41.40858067,20.99169833,49.792949,88.05319967,63.615068,67.07437267,87.358912,37.08572967,93.64438867,34.89363367,31.65817733,49.350853,48.84406933,84.61572033,52.38926067,97.669314,43.3585,53.97621433,29.76261767,51.62821333,50.69934933,17.99509433,70.99920667,39.33431133,83.41580467,82.95165367,70.79822533,46.293181,38.492241,45.855362,37.58511233,37.66412333,35.01694233,21.678468,33.232135,66.27000667,43.334014,91.12107867,45.510919,36.77579833,33.327361,29.487026,60.599031,48.43260933,52.00679633,39.43279567,40.45380533,30.91327767,29.06483933,80.29021467,45.95390433,67.57428,19.75571633,86.16052
398.775757,19.56629367,56.10679,53.261314,77.01489033,45.08857333,48.83614733,73.63973233,66.406923,49.466952,36.600565,30.05132733,53.20725233,61.17298133,58.879941,26.321438,55.450989,64.350793,38.02915033,27.196242,30.30712633,110.8091533,42.607568,40.61743667,42.19087867,73.99361167,52.35370133,64.17669433,35.72476433,37.05656367,41.83441933,41.83441933,69.06140167,32.79132033,56.99697133,44.216203,47.82812733,20.81220833,45.37070733,26.14166967,46.065296,28.55939533,37.36588033,37.29475333,49.92325967,76.19439933,41.45854967,41.61282333,21.06657867,50.191094,87.967846,63.64928067,67.06217167,87.25721233,37.233163,93.609456,35.053219,31.817115,49.56222533,49.16543567,84.47842667,52.765148,97.80346133,43.65179733,54.097974,29.94161667,51.683661,50.749387,18.17150467,71.34128333,39.295583,83.57740533,83.09593467,70.973976,46.374176,38.67123667,46.17161167,37.81336333,37.94648633,35.32248067,21.85056433,33.53266167,66.45266367,43.41777033,90.96499633,45.650992,36.962178,33.38932733,29.654031,60.82052867,48.76006933,52.05584333,39.620615,40.47418233,31.19714133,29.08092433,80.49660267,46.16757333,67.623801,19.69009467,86.33636967
399.138489,19.565452,56.07831067,53.21089667,76.98868833,45.147706,48.88378333,73.50130967,66.45283767,49.62942733,36.749752,30.37950167,53.52494567,61.182893,58.84113567,26.59179633,55.47529633,64.47079967,38.04484467,27.208569,30.470288,110.8054097,42.71331267,40.775435,42.45134833,73.987447,52.25625867,64.19965133,35.962508,37.248383,41.83437233,41.83437233,69.296478,32.91769867,57.19662767,44.19335933,48.07407633,20.98373033,45.506148,26.28013733,46.2552595,28.647771,37.69013333,37.62234867,50.00531367,76.34712233,41.548069,41.87810033,21.15941767,50.43593533,87.845441,63.62107467,67.09341167,87.27431767,37.39336267,93.63316233,35.264792,32.002276,49.656376,49.43184267,84.46153267,53.19153233,97.98796833,43.94188433,54.18823367,30.06706267,51.85484433,50.90931967,18.299744,71.635633,39.35868367,83.54570233,83.28302767,70.98801933,46.41136667,38.80229967,46.31883633,38.01946,38.16668433,35.537099,21.98256233,33.68547267,66.556923,43.52653567,91.006691,45.88456833,37.14778067,33.53099933,29.82698467,61.09549967,49.083224,52.14630267,39.70027333,40.50562433,31.500901,29.05263333,80.542674,46.37903233,67.63058367,19.63869667,86.51030467
399.50119,19.55064333,56.04146333,53.201018,76.91763567,45.24546967,48.97380533,73.413549,66.477961,49.81802867,36.97747933,30.60524067,53.74626767,61.21484333,58.80364867,26.86354267,55.55174133,64.727164,38.128639,27.320466,30.60875833,110.612493,42.87719867,40.88217167,42.73287333,74.12140667,52.262138,64.258653,36.17476667,37.40308567,41.81470367,41.81470367,69.53341167,33.11451733,57.44477833,44.124592,48.35924267,21.19033633,45.70467,26.537253,46.427041,28.719881,38.044155,37.98984133,50.15653867,76.42539467,41.68745167,42.139253,21.18931533,50.65610867,87.778473,63.661971,67.19655867,87.38390867,37.61773133,93.76048,35.41739033,32.17824967,49.88638033,49.73469567,84.42089333,53.51730333,98.15936767,44.335721,54.31359333,30.14270533,51.90780933,50.99218233,18.484543,71.952034,39.404316,83.68081933,83.576537,70.79771667,46.611197,38.90179033,46.45160167,38.247177,38.391093,35.84125267,22.00599867,33.84633767,66.59466067,43.592292,90.78846,46.13030733,37.34786733,33.678674,30.01945267,61.27245867,49.33926667,52.234526,39.81318267,40.596831,31.79715333,29.02776833,80.54815667,46.61043433,67.696518,19.651249,86.669759
399.863861,19.50922533,56.00858833,53.25039533,76.88099933,45.27181,49.04214967,73.33653233,66.40093133,50.042193,37.16354633,30.88677667,53.950189,61.20086967,58.85683933,27.17360567,55.512736,64.84458667,38.04196433,27.35521833,30.800767,110.5537413,42.968002,40.98737467,43.025069,74.18523667,52.23218667,64.307503,36.434405,37.50525167,41.73815067,41.73815067,69.795161,33.27724967,57.57969433,44.21371967,48.676482,21.38687067,45.90605167,26.68869867,46.677438,28.76103,38.29857,38.24877533,50.222397,76.544828,41.943797,42.35631967,21.261622,50.98040533,87.88123467,63.58939733,67.13961667,87.271418,37.89287033,93.860874,35.547137,32.314825,50.167548,50.15037167,84.35313933,53.860841,98.37599933,44.63042933,54.35722233,30.24465633,51.934723,50.95787433,18.593452,72.27311433,39.444349,83.64044733,83.854758,70.73860667,46.80776733,39.06435033,46.63619233,38.373211,38.57250067,36.11480467,22.18866,33.90749033,66.633039,43.652303,90.80575033,46.28300467,37.472077,33.80085,29.985958,61.647669,49.52031833,52.31643167,39.925748,40.65656033,32.027864,29.033362,80.74272167,46.859468,67.850572,19.617204,86.70436867
400.226471,19.54135167,55.835683,53.26364,76.80002067,45.387501,49.19396033,73.39659633,66.313947,50.299216,37.37496,31.19639967,54.18195967,61.104828,58.73915867,27.45275433,55.39609867,64.93417633,37.99005767,27.32892667,30.9556,110.7077737,43.09884367,40.912075,43.326215,74.233826,52.161096,64.42080433,36.585369,37.650397,41.64741,41.64741,70.14518733,33.45675333,57.78594967,44.20698067,48.971026,21.53669167,46.21146767,26.840161,46.9361895,28.79812367,38.53977567,38.632005,50.326155,76.70119733,42.080752,42.56811667,21.26491967,51.294258,87.87408333,63.521914,67.10945733,87.35186767,38.125047,93.97643033,35.65390267,32.50896067,50.36142367,50.45418067,84.24852,54.300753,98.51567833,44.93367767,54.551341,30.22675033,51.95494833,51.01015233,18.718236,72.61995967,39.56763833,83.72488133,84.06983667,70.75106533,46.87936167,39.15106433,46.804573,38.650668,38.80055,36.358925,22.317033,34.095305,66.82288467,43.77491567,90.70788833,46.472959,37.66737367,33.91133133,30.13615233,61.85751967,49.80204033,52.49615733,39.91159433,40.78700133,32.23844267,29.03880367,80.88318167,47.117761,67.86741533,19.70652433,86.809812
400.589081,19.53890667,55.69734067,53.22705067,76.77631867,45.412996,49.31501767,73.23933667,66.208965,50.52366,37.56203733,31.489422,54.53303633,61.08730333,58.73397067,27.70698367,55.38631933,65.02291367,37.96587367,27.36361067,31.112154,110.736956,43.24120467,40.95650233,43.497355,74.187622,52.13819633,64.492644,36.73141367,37.863236,41.523852,41.523852,70.44166833,33.56468767,57.92226533,44.28197833,49.08307433,21.66202633,46.43398033,26.97725833,47.0890485,28.77411833,38.84799567,38.96406167,50.35697167,76.90224233,42.12643533,42.735695,21.247328,51.55837133,87.86682,63.508667,67.15034867,87.19118,38.31301133,94.04350033,35.82605733,32.73467933,50.70528533,50.716212,84.336741,54.79063167,98.61940767,45.25781,54.75213233,30.21103733,52.071663,51.09474167,18.908696,72.77657333,39.59443133,83.90911367,84.17790633,70.823649,46.86061733,39.36301167,47.00789133,38.85787567,38.93504967,36.67184333,22.45422033,34.27130633,66.83948867,43.93726467,90.62367233,46.63752867,37.85728,33.988242,30.189009,62.071541,50.00259667,52.59139,39.93855467,40.892296,32.56889967,29.10188167,80.85325867,47.29619233,67.85908233,19.71677333,86.80578867
400.951691,19.57810167,55.544075,53.23656933,76.73348233,45.52421067,49.48763033,73.20384233,66.28288533,50.72928767,37.69366,31.80038867,54.683666,61.107778,58.72166933,28.111744,55.34016933,64.94577267,37.96036167,27.35845967,31.23813533,110.9105963,43.33764033,41.18178933,43.85415267,74.25046267,52.19348433,64.639661,36.924141,38.01243367,41.50946667,41.50946667,70.787534,33.726169,58.037905,44.18857833,49.333575,21.77822433,46.66055933,27.12382667,47.323513,28.77756233,39.210485,39.29127133,50.40007033,77.07748433,42.190631,42.933211,21.26195133,51.81988933,87.960552,63.45221333,67.19263867,87.11308533,38.522138,94.10250367,36.04105,32.92341867,50.81992467,51.00574767,84.31438967,55.123857,98.82519033,45.61617033,54.946743,30.19345867,52.109005,51.16262067,19.072186,73.050311,39.71502167,83.95027933,84.359254,70.898974,46.93862567,39.53977867,47.24159,39.09293867,39.09629933,36.912028,22.61663467,34.36890167,66.815913,43.968979,90.545995,46.85769633,37.94892833,34.095735,30.25028833,62.45701733,50.24312967,52.8203,40.02211433,40.94163667,32.871071,29.02124,80.70803333,47.51750833,67.74954467,19.62069233,86.75484467
401.314209,19.60704633,55.379936,53.243304,76.68721,45.604187,49.589284,73.13118233,66.37767533,50.97499833,37.86300267,32.103648,54.85128167,61.08806367,58.78731167,28.42065567,55.34714267,65.01888133,38.03223567,27.35668433,31.43043133,111.0933863,43.455204,41.23245233,44.11564133,74.14063233,52.221133,64.75173167,37.095604,38.165043,41.49751533,41.49751533,71.14361033,33.86113367,58.15531267,44.18508267,49.505403,21.986097,46.836632,27.25925633,47.55444425,28.77793,39.49281833,39.56983067,50.41685333,77.12532567,42.253025,43.20423267,21.24841267,52.102408,87.842009,63.445577,67.329928,87.20519267,38.714804,94.080344,36.19698067,33.056308,51.01959467,51.25182833,84.28982,55.526867,99.21566267,46.09144467,55.148052,30.16268167,52.258625,51.25821667,19.17830567,73.27359,39.756312,83.97970333,84.473929,70.91571533,47.11249533,39.62658067,47.41446033,39.27616133,39.18993233,37.19898,22.75120633,34.52973433,66.92308833,44.07955933,90.57443233,46.95801933,38.19855133,34.28757467,30.402373,62.79949833,50.355606,53.025599,39.982974,40.862456,33.21197867,29.004991,80.66430933,47.617204,67.85676467,19.557576,86.99296833
