wl,W2.P,W4.P,W10.P,W12.P,W16.P,W26.P,Y16.P,Y19.P,Y27.P
459.588287,15.31859867,11.90231333,16.97674467,24.49432367,19.37585067,25.37987767,16.60820767,19.468799,11.178042
459.945099,15.38139167,11.92740367,16.98072,24.499457,19.38639,25.412197,16.67041833,19.500691,11.206834
460.30188,15.40979367,11.94779933,17.006275,24.47494933,19.39621,25.45761267,16.70316933,19.51637567,11.238341
460.6586,15.45724533,11.95606167,17.04577367,24.52526233,19.461692,25.50747367,16.76847333,19.52377167,11.24845767
461.015381,15.48363167,11.968593,17.03480533,24.58229,19.48069433,25.507218,16.819768,19.56638933,11.30975433
461.37204,15.524723,11.962959,17.05377533,24.61047767,19.49659833,25.52822867,16.85770567,19.64373267,11.30534233
461.728668,15.579933,11.94177033,17.065653,24.65581967,19.540863,25.54105033,16.91269433,19.65824,11.34963133
462.085266,15.617406,11.95706133,17.10589467,24.697045,19.555099,25.54252767,16.932234,19.73878767,11.38209967
462.441803,15.66049633,11.975444,17.12772433,24.713456,19.55688367,25.60916267,16.95786533,19.80838,11.374042
462.798309,15.657624,11.96398533,17.207284,24.75391367,19.63700533,25.668679,17.004022,19.88086667,11.374903
463.154816,15.67216167,12.00585533,17.229632,24.805162,19.72385933,25.77701533,17.06080667,19.969226,11.387678
463.511261,15.722995,11.990133,17.26319767,24.82916033,19.753418,25.804526,17.13217867,20.07413733,11.40553
463.867706,15.76078467,11.99514233,17.32676067,24.82778767,19.72845533,25.865526,17.24080833,20.16156933,11.436414
464.224091,15.85124633,12.00842467,17.34795,24.841387,19.82819167,25.89394467,17.339805,20.233081,11.49557767
464.580444,15.904715,12.04642733,17.45531733,24.88432267,19.89581867,25.93368533,17.39438,20.33981,11.551595
464.936737,15.973009,12.10463533,17.51149967,24.93632433,19.873816,26.02947733,17.426375,20.40355567,11.56644567
465.292999,16.01640267,12.142659,17.51994967,24.974746,19.94223833,26.067231,17.52779067,20.46064833,11.57793433
465.6492,16.089923,12.12718167,17.54443833,25.04026533,19.98910567,26.11269967,17.60206933,20.496997,11.59606033
466.005402,16.121495,12.14367,17.584909,25.06500433,20.020048,26.16121933,17.68249067,20.59212933,11.59989633
466.361542,16.15635567,12.185746,17.63257233,25.101577,20.105178,26.236314,17.72217367,20.63171433,11.60893633
466.717712,16.229753,12.21373267,17.65610633,25.081949,20.15621867,26.25459267,17.78415467,20.64499633,11.644861
467.073792,16.24188,12.21358833,17.70887367,25.095651,20.16116833,26.28715867,17.89831,20.70860033,11.707317
467.42984,16.29997833,12.26204533,17.74030267,25.087343,20.240481,26.35623933,17.950875,20.77392267,11.73996433
467.785828,16.31882233,12.30625033,17.7766,25.10363333,20.292891,26.409099,17.994797,20.83855833,11.73354367
468.141815,16.36386967,12.33356433,17.78593767,25.11264133,20.297556,26.54016533,18.021466,20.93864867,11.78530567
468.497742,16.42113733,12.34337867,17.818935,25.115362,20.339557,26.613749,18.080838,21.00127033,11.77066633
468.853638,16.47092367,12.38746667,17.8471,25.102066,20.37817867,26.67498333,18.13620367,21.00311433,11.82250567
469.209503,16.512336,12.42540567,17.848996,25.12954433,20.38870433,26.744461,18.232693,21.09775067,11.85284967
469.565369,16.58139,12.42795833,17.817466,25.16760833,20.44445733,26.790779,18.263956,21.133716,11.86313
469.921143,16.64724833,12.470497,17.86913233,25.23637267,20.53031733,26.833546,18.39379633,21.17012867,11.92086867
470.276886,16.721906,12.50756967,17.892264,25.264803,20.59341467,26.90183033,18.47556133,21.19550533,12.006368
470.632599,16.768854,12.496097,17.937853,25.280977,20.60790167,26.912988,18.54004233,21.24523267,12.05378333
470.988281,16.83771467,12.57509833,17.965387,25.27584567,20.693931,26.98798233,18.65787,21.305585,12.093408
471.343933,16.90125467,12.58915167,18.011109,25.31352733,20.77846867,27.06212867,18.69070933,21.35370633,12.12871567
471.699493,16.928778,12.64893233,18.001481,25.36504833,20.75831733,27.13945767,18.73522233,21.403746,12.143878
472.055054,16.98728933,12.68729567,17.97243333,25.393091,20.75976667,27.169474,18.82527533,21.40642367,12.16156367
472.410675,17.06002867,12.66257633,17.989242,25.392094,20.83010533,27.15839833,18.90051533,21.45509933,12.18924633
472.766144,17.10342267,12.68110867,18.04161967,25.397534,20.86271733,27.20857867,18.949269,21.520271,12.25523533
473.121582,17.156161,12.72471967,18.057204,25.40224167,20.91717467,27.283512,18.987704,21.573213,12.27833467
473.47702,17.202811,12.749527,18.113694,25.43058967,20.951388,27.29743967,19.063631,21.58928633,12.311236
473.832397,17.24000633,12.778011,18.10489467,25.45052133,20.992285,27.262696,19.15604333,21.66164467,12.31006867
474.187714,17.287782,12.806385,18.11674133,25.490288,21.02955867,27.312205,19.236712,21.72041067,12.324947
474.54303,17.34902233,12.840619,18.12486533,25.52851533,21.09804967,27.414043,19.295934,21.80637933,12.31076167
474.898315,17.40015767,12.83828133,18.106365,25.55756767,21.14593433,27.42878767,19.335061,21.88964167,12.31918
475.253571,17.44638433,12.84323,18.125475,25.590345,21.180896,27.50814833,19.36910567,21.94035267,12.357238
475.608765,17.476747,12.83090433,18.133346,25.55268133,21.23760467,27.492049,19.45507867,21.967736,12.371111
475.963928,17.51474367,12.844372,18.15956767,25.56491133,21.29489067,27.50150233,19.56248333,22.005364,12.398367
476.319,17.54778533,12.82321667,18.21315467,25.61870767,21.343841,27.545934,19.618207,22.08061467,12.38063367
476.674103,17.55554,12.85110433,18.22527433,25.63405567,21.41497033,27.596607,19.67561533,22.097203,12.39971367
477.029144,17.62184133,12.879042,18.268208,25.61663833,21.42441133,27.69501733,19.73050233,22.15817533,12.41107867
477.384125,17.643393,12.88007633,18.292012,25.58285633,21.463813,27.752837,19.77084867,22.170859,12.42156067
477.739166,17.725074,12.861359,18.33980933,25.61567767,21.466992,27.78554267,19.84558233,22.21721067,12.43268533
478.094086,17.79009733,12.88581133,18.34371933,25.6407,21.525918,27.80591,19.86729633,22.248515,12.430586
478.448975,17.79281633,12.879819,18.389738,25.69820067,21.565916,27.836727,19.86307167,22.28818433,12.40471467
478.803833,17.85058167,12.85994567,18.37538467,25.68540733,21.593696,27.88357867,19.929636,22.34154967,12.42371767
479.158661,17.93307133,12.83572067,18.42349567,25.68186333,21.68587933,27.87277233,19.99741,22.355793,12.43445167
479.513458,17.997278,12.80419567,18.42648933,25.69967967,21.75317267,27.97115967,20.091034,22.38671533,12.389853
479.868164,18.08978667,12.85565933,18.461883,25.766246,21.87547167,28.11139733,20.26382933,22.44702267,12.41062333
480.22287,18.24159367,12.938743,18.55004133,25.959542,22.10223133,28.37463867,20.49012267,22.62492833,12.45037967
480.577606,18.415555,13.04969667,18.696395,26.236784,22.33717633,28.60711933,20.762546,22.87005433,12.543726
480.932251,18.53713867,13.114414,18.74491167,26.35318633,22.51553467,28.781944,20.90657633,23.02430167,12.59653733
481.286835,18.592562,13.15683567,18.77732533,26.39337333,22.581278,28.86764767,20.97984233,23.09181267,12.648063
481.641388,18.61822467,13.15297,18.78792733,26.396766,22.61778,28.881915,21.04518,23.10484633,12.659332
481.995911,18.63009567,13.16116667,18.79323567,26.408324,22.59693033,28.89414533,21.084261,23.118126,12.66756067
482.350403,18.64742533,13.158684,18.81349933,26.428573,22.583845,28.90957033,21.133615,23.116043,12.67188067
482.704834,18.67204733,13.17510967,18.80866233,26.43440633,22.59609033,28.905789,21.202465,23.13414467,12.676941
483.059204,18.696305,13.19230067,18.81873133,26.467101,22.609438,28.91221933,21.234959,23.15273533,12.67417933
483.413666,18.74961467,13.20166367,18.83338733,26.46122633,22.63095333,28.94696867,21.280688,23.15986367,12.69773633
483.767975,18.783378,13.21561867,18.83947467,26.48063367,22.66563733,28.98442967,21.35996933,23.179779,12.70149233
484.122284,18.83137633,13.204172,18.85514067,26.49079367,22.70070167,29.01684567,21.396999,23.198712,12.71430367
484.476532,18.84627333,13.20889967,18.86468767,26.51258767,22.75974267,29.048088,21.46070633,23.215701,12.72427467
484.83075,18.89836767,13.21818067,18.86652433,26.53593833,22.810538,29.07731067,21.52650967,23.247699,12.738189
485.184937,18.92216267,13.251018,18.86658933,26.56267267,22.841771,29.10529567,21.577918,23.28544333,12.73401533
485.539063,18.95860567,13.265038,18.889447,26.54170967,22.84811467,29.14716867,21.63409567,23.311283,12.75103533
485.893158,18.999915,13.26899633,18.88721967,26.555559,22.872118,29.16681433,21.700496,23.345278,12.78194567
486.247284,19.01877833,13.304634,18.90907733,26.584924,22.89711467,29.17998233,21.76462733,23.358797,12.79929033
486.601318,19.03400633,13.33011933,18.92704833,26.59867133,22.92089333,29.24051033,21.832662,23.40310233,12.82118433
486.955322,19.07446567,13.37308233,18.963167,26.61985767,22.951807,29.28191467,21.90737333,23.46385567,12.86179833
487.309265,19.112167,13.380318,18.98120167,26.62808967,22.94767733,29.28903933,21.959844,23.49706667,12.88801267
487.663177,19.121175,13.35484167,18.95167733,26.558549,22.90913467,29.21872467,21.978524,23.46963833,12.896227
488.017059,19.11203233,13.31358367,18.88331033,26.430676,22.85339667,29.18255233,21.98168567,23.394533,12.86359533
488.370911,19.13804833,13.29136433,18.883007,26.37712133,22.84466567,29.15596567,22.02119833,23.36258067,12.860337
488.724701,19.18303733,13.28601133,18.901673,26.36849167,22.85087033,29.17637467,22.10408867,23.36598767,12.851288
489.078522,19.22906833,13.32032967,18.91488967,26.39616633,22.87299767,29.21879433,22.17066267,23.40036167,12.856494
489.432251,19.303852,13.336683,18.938492,26.42236567,22.922553,29.25671567,22.248523,23.425986,12.88008967
489.785919,19.361175,13.36602667,18.95404833,26.435003,22.95055533,29.29563767,22.33793267,23.47942167,12.903199
490.139587,19.41696767,13.38069433,18.99297067,26.44566733,22.997249,29.34551033,22.40346033,23.49989067,12.92320633
490.493195,19.47604533,13.38503367,19.01537267,26.44722733,23.031835,29.40750233,22.48007967,23.53023767,12.95357533
490.846771,19.515379,13.41617833,19.03483367,26.46907067,23.05279667,29.43958067,22.547956,23.583994,12.974239
491.200287,19.58795167,13.4387,19.08106967,26.44801767,23.05844767,29.45891567,22.609936,23.63678067,13.02628033
491.553802,19.64353367,13.488925,19.11811367,26.44840933,23.07722567,29.494018,22.70646667,23.68215433,13.05230367
491.907318,19.712699,13.519617,19.140306,26.44096667,23.085783,29.50818833,22.78061033,23.710171,13.09061533
492.260742,19.75650167,13.54307633,19.17265367,26.43543367,23.081081,29.566796,22.82491433,23.73650933,13.11212133
492.614105,19.81156767,13.54775567,19.2059,26.40878567,23.124712,29.60464533,22.88015,23.78881267,13.163191
492.967468,19.849055,13.56337267,19.23458833,26.44579567,23.17391633,29.635458,22.964023,23.821341,13.188269
493.32077,19.912989,13.60482,19.25253167,26.46687167,23.20822333,29.68712067,23.04790567,23.85398967,13.18912
493.674042,19.98742233,13.621567,19.278538,26.464932,23.24750767,29.74458933,23.118884,23.91430333,13.209133
494.027283,20.07701067,13.65014233,19.32395767,26.47202267,23.299108,29.80661067,23.20847967,23.96378833,13.23602967
494.380463,20.13775367,13.66436233,19.36571833,26.48293767,23.373302,29.83323533,23.275707,24.00536833,13.26502933
494.733673,20.18277233,13.70099233,19.410198,26.47354,23.443226,29.885493,23.35725167,24.076158,13.28894633
495.086792,20.256077,13.75559,19.50532233,26.45389867,23.45418233,29.912569,23.4438,24.15485833,13.31980233
495.43988,20.294176,13.803066,19.561212,26.45649067,23.45809333,29.91740133,23.55127,24.20282867,13.379585
495.792938,20.31991467,13.831204,19.620346,26.435702,23.42326633,29.923512,23.63615733,24.25780867,13.42117433
496.145935,20.39561767,13.84521433,19.65844333,26.468777,23.460123,29.97443067,23.717499,24.32014533,13.44929
496.498871,20.47575633,13.848916,19.73821333,26.45608467,23.518489,30.02022733,23.82200633,24.38102233,13.49444
496.851837,20.54195167,13.87717433,19.77599733,26.45212933,23.58965467,30.07019233,23.93454033,24.44410767,13.54222733
497.204681,20.608541,13.896862,19.82342867,26.44507533,23.64749433,30.11325867,24.00032833,24.49728267,13.551193
497.557587,20.66600067,13.92683467,19.847405,26.43687033,23.68083167,30.16979433,24.06925533,24.55515167,13.56997967
497.910431,20.74539967,13.970406,19.882787,26.46159867,23.72705467,30.18975767,24.17371467,24.62083433,13.60609333
498.263184,20.79682467,13.98255467,19.91177633,26.459104,23.77728833,30.23496967,24.22418267,24.653111,13.66564133
498.615936,20.85033867,13.983574,19.89300933,26.445416,23.84004867,30.30870833,24.33114167,24.65508267,13.669371
498.968628,20.915327,13.96413067,19.87562767,26.456546,23.90321833,30.34183833,24.41944633,24.721677,13.687084
499.321289,20.95248333,13.99411667,19.92623267,26.44530167,23.943718,30.40006633,24.49143433,24.781644,13.702474
499.67392,20.97263867,13.99071367,19.915568,26.46433533,23.98961,30.397031,24.60546967,24.822812,13.74032067
500.026489,21.01953067,14.026054,19.92158433,26.488497,24.007102,30.46421367,24.738163,24.80889967,13.77692933
500.379089,21.10434433,14.05094633,19.93748267,26.48760933,24.03930433,30.53215633,24.84220267,24.86499667,13.827705
500.731598,21.18303367,14.03665533,19.97556467,26.49225233,24.08794133,30.54831267,24.92231733,24.903356,13.877888
501.084076,21.25707433,14.03521067,20.00549567,26.51970567,24.166367,30.588795,25.045733,24.943083,13.90342333
501.436493,21.30311667,14.06403333,20.019027,26.59127,24.160516,30.60638233,25.11032967,24.97367967,13.93965567
501.788879,21.33353867,14.08678367,20.02771767,26.60267433,24.17666033,30.63199233,25.22016967,25.0032,13.991954
502.141205,21.38722933,14.087627,20.053642,26.656313,24.21819467,30.66972767,25.30447933,25.03160367,14.00958733
502.49353,21.41334267,14.10011167,20.02968933,26.70896233,24.27839933,30.739627,25.388724,25.05795467,14.037323
502.845795,21.49231,14.09955133,20.083163,26.68535733,24.347363,30.779476,25.416322,25.11230133,14.070253
503.19812,21.57155233,14.12219933,20.098299,26.71338667,24.41257633,30.825794,25.53183767,25.14287933,14.097329
503.550293,21.58476967,14.157048,20.14713033,26.70608533,24.45990567,30.85798267,25.624933,25.192214,14.150386
503.902466,21.641493,14.20303467,20.12882767,26.707293,24.47436633,30.88618467,25.69552467,25.24895333,14.18826833
504.254578,21.70716667,14.225689,20.14975233,26.71126067,24.50162,30.94992033,25.726675,25.29522333,14.24724933
504.606659,21.68750233,14.25588467,20.15469567,26.74552467,24.53141533,31.017446,25.81345633,25.31513467,14.30822867
504.95871,21.74869,14.24625,20.17790933,26.79336867,24.592162,31.000665,25.90124133,25.361204,14.33079133
505.310699,21.792765,14.245234,20.17007067,26.77746567,24.613044,31.031856,25.97187867,25.37693067,14.36585633
505.66275,21.82588733,14.24139733,20.19288633,26.81976833,24.67868367,31.06990867,26.05572833,25.408599,14.33077833
506.014679,21.86359833,14.294246,20.203397,26.922704,24.71697767,31.0881,26.04960233,25.45507433,14.35097533
506.366547,21.90193333,14.35346233,20.235254,26.945465,24.706424,31.13405433,26.127897,25.48912667,14.38367367
506.718384,21.96186333,14.352587,20.22389267,27.02062533,24.74092933,31.15979833,26.2185,25.53802567,14.414279
507.070221,21.99859133,14.38986833,20.270307,27.00558,24.74177433,31.18220967,26.29406,25.59311667,14.38471833
507.421997,22.063048,14.38561267,20.28876233,26.99175967,24.78127867,31.19697067,26.36248667,25.65463533,14.39121533
507.773712,22.087602,14.39080533,20.260566,27.01935933,24.81730567,31.201817,26.452151,25.722313,14.40640867
508.125397,22.09558033,14.437275,20.26557733,27.048671,24.868882,31.29136133,26.55510967,25.730409,14.419298
508.477112,22.14297133,14.509289,20.26150633,27.04766467,24.89438367,31.33870767,26.624007,25.77932267,14.433456
508.828735,22.14495733,14.52372467,20.28373833,26.989663,24.94270133,31.36868233,26.722119,25.817104,14.423627
509.180328,22.213437,14.52233267,20.30891733,27.00074133,24.94755533,31.39761433,26.81609667,25.86041433,14.430604
509.53186,22.282909,14.54430367,20.30773667,27.01869267,24.98336233,31.44812033,26.913263,25.883725,14.503941
509.883362,22.33924933,14.56100967,20.31354933,27.033803,25.00255267,31.53691533,27.005747,25.91184567,14.529441
510.234833,22.39746367,14.59301933,20.33741367,27.07044133,25.012628,31.55420133,27.11606767,25.93338067,14.54725367
510.586273,22.39526267,14.58272533,20.31445933,27.05251533,25.06336167,31.62897667,27.172851,25.931734,14.529419
510.937622,22.454481,14.61479833,20.28288167,27.09043633,25.08015267,31.656322,27.24850667,25.93186033,14.54341633
511.289032,22.482179,14.620153,20.26682433,27.09104833,25.15687,31.71241567,27.32419267,25.942314,14.55999867
511.64035,22.50926533,14.61989267,20.28143767,27.111698,25.21858667,31.70970533,27.37073967,25.95905433,14.53593767
511.991608,22.57800367,14.62544067,20.29444933,27.093192,25.28306067,31.737613,27.46024833,26.00312733,14.53363767
512.342834,22.60669967,14.62973033,20.32054067,27.08452,25.28772967,31.83974133,27.56362133,26.046152,14.57614667
512.69397,22.63542167,14.64585533,20.351407,27.090852,25.33841833,31.87777967,27.65623533,26.07893933,14.587598
513.045166,22.66748433,14.67126667,20.346134,27.13385067,25.336585,31.93279267,27.76345633,26.105482,14.60009167
513.396301,22.70223067,14.66044933,20.355556,27.11855067,25.38690033,31.98330967,27.91550167,26.15425233,14.63935167
513.747314,22.735789,14.65630033,20.37454833,27.131563,25.43067333,32.014698,27.95011133,26.21060667,14.63206167
514.09845,22.76690633,14.64819867,20.40055633,27.12866667,25.47222633,32.03432033,28.077201,26.23397033,14.64242033
514.449463,22.871004,14.65428367,20.40804233,27.169696,25.52862667,32.09405567,28.14238367,26.27050867,14.69189433
514.800415,22.89877733,14.68176867,20.42714367,27.21097867,25.55328767,32.09792133,28.25274433,26.28431333,14.696267
515.151367,22.966998,14.683448,20.45554567,27.233747,25.56836867,32.13513733,28.32809633,26.282807,14.68567367
515.502197,22.99413933,14.69179533,20.48821567,27.20806133,25.581885,32.14001867,28.38727033,26.33283533,14.70855133
515.853027,23.02840733,14.63209333,20.52435933,27.23613133,25.59976567,32.17160133,28.44637033,26.37105567,14.73279633
516.203796,23.08064767,14.619986,20.53242033,27.295456,25.66346267,32.224008,28.514282,26.409669,14.75815767
516.554565,23.08736467,14.63605933,20.52759467,27.32494233,25.69498333,32.27303267,28.582321,26.43450367,14.77642433
516.905396,23.098624,14.63963033,20.53252967,27.32728,25.72656733,32.31857867,28.621819,26.49615633,14.74099467
517.256042,23.12509033,14.652783,20.56540867,27.33641933,25.772787,32.31087767,28.69686333,26.50840533,14.77460633
517.606689,23.13870433,14.646061,20.57413367,27.32732133,25.76054167,32.34528467,28.73221533,26.51586067,14.77022533
517.957336,23.20294533,14.66959433,20.60813767,27.34759733,25.76594667,32.356994,28.80035033,26.56933733,14.80000567
518.307861,23.224608,14.66942233,20.617325,27.347833,25.77928167,32.41784467,28.853109,26.59283267,14.83541967
518.658386,23.26844033,14.65052967,20.661972,27.36847233,25.77497933,32.44715467,28.93106733,26.65581167,14.849936
519.00885,23.287587,14.66116767,20.67465467,27.39247967,25.781107,32.48754133,29.024835,26.67588367,14.86216367
519.359314,23.29911933,14.65753367,20.68287,27.383679,25.78446933,32.52379333,29.07824533,26.708578,14.867939
519.709778,23.33007733,14.67488267,20.68402733,27.392287,25.779392,32.51322333,29.12212,26.743112,14.88483567
520.060181,23.34095233,14.69501067,20.683613,27.41576067,25.79140167,32.57057333,29.14744433,26.75281033,14.893865
520.410461,23.35112033,14.72208333,20.72745633,27.38168767,25.815576,32.583232,29.21833267,26.808835,14.90111833
520.760803,23.369637,14.73205233,20.750363,27.42150467,25.80101767,32.59715833,29.23392933,26.82758267,14.92429833
521.111023,23.39401667,14.74762733,20.76337867,27.41095933,25.834033,32.623866,29.31915167,26.80913367,14.966972
521.461182,23.43047433,14.78098133,20.76483167,27.40764267,25.84770367,32.68727,29.37190833,26.82303067,14.97226667
521.81134,23.43691133,14.77836467,20.78330867,27.39300233,25.86608867,32.689277,29.437543,26.87481133,15.00157633
522.161499,23.49166967,14.78923033,20.80246533,27.38881,25.91801433,32.741556,29.489651,26.94536267,15.02786733
522.511658,23.489521,14.82738167,20.850808,27.38839033,25.97224733,32.77887633,29.552634,26.95481867,15.04616567
522.861694,23.53348833,14.838865,20.857153,27.41779733,25.979559,32.834492,29.63692067,26.999385,15.05640667
523.211731,23.584658,14.899935,20.86078033,27.42155767,26.006763,32.86855933,29.701801,26.99835467,15.07266933
523.561707,23.62782533,14.93155967,20.84542267,27.42746033,26.00634967,32.933325,29.763392,27.026008,15.083179
523.911621,23.689549,14.94037867,20.859116,27.427353,26.09041033,32.99316733,29.82877033,27.01982,15.08440067
524.261536,23.75658333,14.95148067,20.872816,27.44405233,26.12717733,33.02386867,29.930638,27.03633267,15.087563
524.611389,23.83653933,14.92476733,20.86561967,27.453598,26.20088633,33.11631833,30.05292133,27.10287233,15.087747
524.961182,23.93963967,14.96995833,20.926223,27.59774667,26.357516,33.25822033,30.243238,27.24446333,15.149579
525.311035,24.07521233,15.03140367,20.987541,27.722946,26.53203367,33.42682833,30.470567,27.43014067,15.22263867
525.660767,24.18769633,15.07799,21.04095933,27.80574033,26.66603267,33.52883533,30.61091067,27.55564433,15.273324
526.010437,24.23268267,15.118521,21.03225133,27.83716367,26.71265867,33.57214867,30.73036467,27.595959,15.29693133
526.360107,24.251816,15.12475733,21.041681,27.83818867,26.74168267,33.593904,30.795709,27.642711,15.30413833
526.709717,24.26133233,15.14479933,21.06274133,27.86169833,26.760109,33.61285533,30.87490167,27.668154,15.32235867
527.059326,24.26014033,15.16363567,21.074927,27.87755267,26.76608333,33.62852167,30.919852,27.690923,15.31747567
527.408875,24.287269,15.16492933,21.080989,27.89289767,26.76195433,33.63807733,30.99394833,27.721578,15.32734167
527.758301,24.3075,15.17157633,21.064678,27.909279,26.769008,33.64197867,31.03378233,27.719467,15.35207767
528.107849,24.33736433,15.19171433,21.08221133,27.89352,26.78858467,33.62786967,31.07211033,27.728454,15.35273633
528.457275,24.36149467,15.18829967,21.098884,27.895127,26.79901367,33.62966367,31.115365,27.75233667,15.344234
528.806641,24.37534,15.18588433,21.12007267,27.88907167,26.814888,33.63715767,31.189862,27.77851733,15.3456
529.156006,24.38536667,15.19257167,21.13074567,27.89931233,26.83591067,33.657938,31.23964067,27.800469,15.33171
529.505249,24.40087833,15.20962,21.15282067,27.92492167,26.8491,33.67856533,31.28269433,27.795145,15.336392
529.854553,24.42674267,15.20947467,21.133,27.94454833,26.87302,33.73285133,31.36163333,27.845195,15.34171933
530.203735,24.45785133,15.20762433,21.15010233,27.927796,26.912548,33.73845367,31.41424433,27.85926433,15.34484833
530.552917,24.44745267,15.20646933,21.15596433,27.92774367,26.933475,33.75748467,31.47772133,27.90833233,15.35813467
530.902161,24.46200133,15.218394,21.17188067,27.917092,26.94188733,33.74319133,31.54958667,27.93853867,15.37265167
531.251282,24.48910367,15.24386367,21.18624867,27.90242733,26.93013167,33.73311167,31.58696767,27.98076767,15.39578367
531.600342,24.49755367,15.27875067,21.19906933,27.880415,26.93131367,33.74776467,31.65178067,28.00060833,15.43674833
531.94928,24.48896067,15.299999,21.22421533,27.88711467,26.91107167,33.739836,31.68917233,28.02182567,15.463914
532.29834,24.44573233,15.291391,21.201118,27.80306233,26.85790467,33.68228567,31.669322,27.99295467,15.43969033
532.647278,24.382546,15.27835133,21.15609167,27.72568833,26.766255,33.596828,31.606303,27.89491533,15.41127933
532.996155,24.32175967,15.265476,21.147908,27.63807933,26.675309,33.52210467,31.60927567,27.828808,15.38319967
533.345093,24.29823533,15.249155,21.17615467,27.620964,26.63375867,33.53157967,31.578462,27.82236633,15.36440333
533.693909,24.30888033,15.27206567,21.18076,27.60612167,26.620907,33.54505033,31.63702133,27.818491,15.363803
534.042664,24.37868167,15.26806533,21.20389533,27.628689,26.63849433,33.5405,31.653656,27.807116,15.36616033
534.391418,24.400498,15.28052133,21.22795367,27.60204433,26.68883467,33.55835933,31.701065,27.79736333,15.39143133
534.740051,24.412719,15.306057,21.248403,27.60813567,26.70748633,33.57670333,31.74680567,27.810192,15.38484867
535.088806,24.439878,15.29682833,21.28655467,27.595051,26.71004233,33.59326967,31.78468167,27.859777,15.40302233
535.437378,24.424897,15.30698267,21.30032967,27.572412,26.73255967,33.66221133,31.85267767,27.88853333,15.410951
535.786011,24.445591,15.34149633,21.29948833,27.56695,26.75715667,33.68299733,31.90088333,27.90429933,15.43592067
536.134521,24.464321,15.380774,21.30052367,27.57403567,26.75801967,33.69989733,31.89379233,27.955541,15.478787
536.483093,24.45971733,15.39021567,21.30877567,27.59014467,26.76446033,33.73869,31.923853,27.966951,15.50717767
536.831543,24.48488233,15.36245167,21.295643,27.54919433,26.76248867,33.76750367,31.96834567,28.00895733,15.52730767
537.179932,24.525367,15.36990567,21.325464,27.545473,26.76615367,33.74504933,31.98574333,27.99947933,15.54981033
537.52832,24.54779867,15.38463433,21.311859,27.60217267,26.764597,33.79891133,32.02326267,28.01646233,15.575206
537.876648,24.59423667,15.37740967,21.31962167,27.62558933,26.852048,33.80127333,32.06553533,28.00633,15.58044867
538.224976,24.664267,15.359663,21.34543667,27.689877,26.91956167,33.853485,32.11986033,28.05015767,15.597366
538.573242,24.6678,15.34675133,21.33559133,27.71770167,26.94422533,33.91099433,32.16749133,28.08581367,15.60123767
538.921448,24.66724833,15.32540633,21.345798,27.79563967,27.01023667,33.928172,32.17547533,28.12133133,15.61031967
539.269714,24.70364133,15.337089,21.334168,27.82660667,27.05762367,33.91271233,32.21182,28.11335633,15.60105833
539.617798,24.74456967,15.34067133,21.313753,27.844774,27.04366967,33.90831067,32.258549,28.10558367,15.58703567
539.965881,24.76382533,15.30960333,21.32411067,27.865485,27.029913,33.90464667,32.28182633,28.08791433,15.58209633
540.313965,24.79029033,15.29952967,21.31272,27.874001,27.05175533,33.92516067,32.276336,28.07707667,15.57957767
540.661987,24.828632,15.31879367,21.315665,27.88528167,27.098821,33.932947,32.32428033,28.08617033,15.621552
541.01001,24.86154067,15.31755533,21.34044267,27.888345,27.113129,33.91177533,32.32810733,28.117695,15.65580633
541.35791,24.87347733,15.34269467,21.31009667,27.87265633,27.112395,33.919722,32.35279167,28.15532633,15.663755
541.705872,24.905592,15.358711,21.284533,27.90846467,27.09724933,33.925423,32.35375633,28.19457367,15.65178667
542.053711,24.91308667,15.34533933,21.28503467,27.89318467,27.12066133,33.92078,32.35292667,28.21254967,15.664988
542.401489,24.927623,15.34629867,21.245772,27.900883,27.14847333,33.938731,32.34348267,28.18926367,15.64678133
542.749268,24.98489833,15.345112,21.233848,27.941042,27.150441,33.916646,32.35347167,28.20502267,15.64432367
543.096985,24.97109933,15.33472633,21.243048,27.95918,27.139176,33.93064,32.36196333,28.22518733,15.645149
543.444702,24.96280867,15.34911933,21.227874,27.94366,27.144205,33.92131067,32.379774,28.20253433,15.62707833
543.792358,25.019093,15.377328,21.230351,27.950299,27.17493067,33.896975,32.40510333,28.207496,15.63392167
544.140015,24.99880133,15.40482867,21.24053433,27.97471833,27.185231,33.89225,32.42707967,28.22645567,15.636762
544.48761,25.00283967,15.42342733,21.256138,27.970007,27.18246167,33.90819133,32.45181733,28.26157067,15.670258
544.835144,25.00339767,15.436771,21.278242,27.949754,27.196156,33.87910867,32.49245567,28.295844,15.68928967
545.182617,25.00469333,15.47028067,21.29341067,27.96731733,27.13539633,33.90123567,32.49658833,28.32817133,15.70896667
545.53009,24.96171033,15.50287133,21.296852,27.91326667,27.10330467,33.886429,32.500111,28.32278733,15.71023567
545.877502,24.97261167,15.53020567,21.32290333,27.92714133,27.08062367,33.855692,32.538594,28.33411233,15.72774033
546.224854,25.00103967,15.57075633,21.33794833,27.91732733,27.042309,33.85714333,32.593783,28.34222033,15.71720167
546.572205,25.01925533,15.59891,21.35582233,27.93154867,27.00818767,33.89654567,32.59700767,28.39044133,15.740551
546.919495,25.04653367,15.64765,21.37090167,27.92813333,27.046299,33.92994333,32.609913,28.41372367,15.81510333
