wl,PgBW1.W,PgOB1.W,PgOB2.W,PgOB3.W,PgOB4.W,PgSY1.W,PgSY2.Y,PgSY3.W,PgSY4.W,PgSY5.W
462.085266,81.539467,68.777701,27.24614533,70.75767533,51.57755533,76.158684,49.58348467,90.607689,103.228086,82.700709
462.441803,81.472364,68.81350467,27.31208033,70.697385,51.59438333,76.19229133,49.733195,90.64940167,103.292684,82.686864
462.798309,81.45240033,68.90386567,27.32403967,70.60073967,51.63002133,76.17563867,49.77767533,90.605003,103.3668137,82.64163733
463.154816,81.451668,68.938704,27.35529767,70.591474,51.66853067,76.27534,49.78333033,90.593638,103.4853183,82.545977
463.511261,81.427119,68.99884167,27.36802033,70.63090367,51.63269667,76.196691,49.87757867,90.56397,103.631035,82.44859067
463.867706,81.490875,68.978269,27.38444367,70.72494267,51.66567867,76.13088467,49.91915,90.563286,103.9313073,82.411471
464.224091,81.59187567,69.09945433,27.47074067,70.72336933,51.71532667,76.09249367,50.060374,90.65846233,104.3081513,82.35517867
464.580444,81.571126,69.11212533,27.545936,70.661345,51.77747067,76.14558433,50.20536033,90.660161,104.540011,82.27968867
464.936737,81.502004,69.083656,27.494921,70.66601467,51.74747833,76.06486,50.28618867,90.663747,104.693143,82.227277
465.292999,81.57035067,69.24886733,27.557824,70.70182433,51.753923,76.027298,50.35427367,90.766192,105.069763,82.11096967
465.6492,81.64224233,69.246199,27.62078,70.708379,51.81984967,76.02908567,50.475582,90.904063,105.2923533,82.059672
466.005402,81.71572333,69.266689,27.60138867,70.86585233,51.730259,76.029897,50.643383,90.98991133,105.621104,82.07719433
466.361542,81.70871733,69.23611567,27.64336767,70.81283033,51.65758,76.088908,50.73298133,90.950897,105.804471,82.113678
466.717712,81.67112733,69.19542567,27.72148467,70.77026633,51.70605833,76.06546533,50.80127567,90.974009,105.962781,82.10524767
467.073792,81.581711,69.12063233,27.73529433,70.82792667,51.726045,76.07187133,50.874213,91.007291,106.1683883,82.114642
467.42984,81.570867,69.22106033,27.695796,70.837821,51.718277,76.00889333,51.00870367,91.030487,106.3286767,82.051318
467.785828,81.51898433,69.14446633,27.67102067,70.85365567,51.76036333,75.99864467,51.103503,91.06257367,106.636729,81.98353867
468.141815,81.54440533,69.10521567,27.64096467,70.80732967,51.82901367,75.912534,51.200713,91.048538,106.6452687,81.944023
468.497742,81.447675,69.097345,27.66138567,70.81762833,51.82317367,75.88133233,51.40878167,91.06729367,106.768107,81.81195067
468.853638,81.49739333,69.015228,27.72895533,70.791547,51.877164,75.79704267,51.44849767,91.121404,107.0728123,81.60537933
469.209503,81.43551633,68.966815,27.730655,70.799169,51.86266733,75.824984,51.55004367,91.047948,107.1387203,81.63691967
469.565369,81.432358,68.94217033,27.748277,70.82522967,51.81520867,75.83587633,51.69157667,91.03698733,107.32031,81.58660133
469.921143,81.55282067,68.99196133,27.80732533,70.924292,51.76530733,75.840599,51.803879,91.019506,107.4543763,81.47817467
470.276886,81.544469,69.03421133,27.789566,71.01863467,51.73137933,75.827006,51.86359033,91.05222833,107.6738713,81.39917033
470.632599,81.627894,69.03211867,27.83997867,71.08263767,51.692158,75.69683833,52.014075,91.09482333,108.013682,81.381045
470.988281,81.718712,69.03787633,27.842153,71.099013,51.70011133,75.709984,52.14094033,91.19684333,108.3219603,81.39456967
471.343933,81.683184,69.081488,27.85775567,71.068905,51.73229867,75.742813,52.29094567,91.32508833,108.5276233,81.41347267
471.699493,81.67353833,69.101579,27.82241967,71.09796667,51.71517167,75.777771,52.389983,91.29560833,108.677526,81.375867
472.055054,81.684944,69.094808,27.81203833,71.09580633,51.72780467,75.70028167,52.51064167,91.23091867,108.8034517,81.34441333
472.410675,81.82459767,69.13615133,27.89394233,71.18026367,51.72296533,75.68093867,52.68725067,91.224134,109.1865997,81.27803067
472.766144,81.834999,69.079637,27.88204533,71.186437,51.72648633,75.58573167,52.80974833,91.083659,109.33961,81.272097
473.121582,81.77500167,69.12201467,27.90593333,71.19553233,51.70583333,75.502673,52.92315067,91.12599167,109.4200003,81.23839533
473.47702,81.70386733,69.10083367,27.94731833,71.16846833,51.72724267,75.397382,53.050349,91.12551367,109.4590377,81.193896
473.832397,81.74206033,69.100675,27.96424233,71.21910233,51.781077,75.436803,53.239948,91.15806333,109.3940863,81.10687533
474.187714,81.74289433,69.16323867,27.94061133,71.33617533,51.75347633,75.35186533,53.31867467,91.203443,109.325943,81.075452
474.54303,81.76920567,69.182565,27.96302967,71.36436833,51.73929733,75.27360533,53.429544,91.08812433,109.303355,81.041926
474.898315,81.76662733,69.14178067,27.99590133,71.47017567,51.69201633,75.225489,53.49291733,90.96886433,109.2963053,80.98711167
475.253571,81.81854533,69.169351,28.06797933,71.48603833,51.64649967,75.158984,53.56983167,90.90474967,109.2766647,80.898089
475.608765,81.84524267,69.214732,28.09184133,71.51002767,51.62765733,75.097511,53.718048,90.877897,109.3484473,80.78502133
475.963928,81.862859,69.22702033,28.10133033,71.520832,51.71702467,75.00696033,53.78898,90.83802,109.3699037,80.76849133
476.319,81.785057,69.186151,28.08822833,71.54130433,51.716704,74.91236633,53.92814267,90.815694,109.295639,80.79850267
476.674103,81.78911833,69.174974,28.062407,71.55061967,51.71668367,74.839531,54.07047633,90.88097133,109.2050527,80.64203367
477.029144,81.81164567,69.11712233,28.05479067,71.61449167,51.72801467,74.77610767,54.145284,90.83132933,109.1204913,80.52344
477.384125,81.728892,69.06625233,28.045051,71.614689,51.83241633,74.79299133,54.173267,90.73825333,109.0065157,80.48256967
477.739166,81.76466367,68.94607033,28.06983633,71.56843567,51.81548833,74.66205867,54.32251367,90.69754267,108.8132883,80.50741567
478.094086,81.68124133,68.969265,28.05364933,71.53988633,51.87118533,74.70951833,54.42556767,90.57689133,108.4829637,80.40487167
478.448975,81.67155967,68.918574,28.041026,71.57363767,51.86029567,74.736674,54.486122,90.49883533,108.1867373,80.36445867
478.803833,81.64075467,68.85168467,28.041109,71.55550767,51.888101,74.71673333,54.63071333,90.37975067,107.6904093,80.35179133
479.158661,81.69783233,68.807293,28.03160333,71.579633,51.90181833,74.56599433,54.754345,90.34041333,107.2999167,80.35025767
479.513458,81.638583,68.756129,28.03507033,71.69400533,51.91439833,74.490181,55.00046167,90.221817,106.6670713,80.39662933
479.868164,81.53042633,68.742789,28.03201033,71.82901767,51.95866667,74.45969133,55.24924967,90.10811367,105.469719,80.41508767
480.22287,81.651652,68.906021,28.138834,72.14601133,52.254466,74.588201,55.73919933,90.09558867,104.2064387,80.64765167
480.577606,81.97733067,69.25981,28.28786533,72.55045033,52.71030667,74.89878333,56.349715,90.22723133,103.0930837,81.02731567
480.932251,82.19867467,69.473733,28.427854,72.86477,53.00524767,75.18879933,56.72127667,90.28124767,102.1021527,81.24450433
481.286835,82.15759767,69.49217867,28.47595867,72.89919567,53.09346133,75.148753,56.83317033,90.17009733,101.3449633,81.260104
481.641388,82.04945633,69.41911433,28.498972,72.804976,53.087331,75.14356733,56.904401,90.04526,100.735756,81.19166067
481.995911,81.97246267,69.330831,28.52054767,72.65907433,53.03574633,75.10969267,56.89068867,90.021403,100.2347057,80.992134
482.350403,81.899081,69.20040033,28.543174,72.537351,53.00752867,75.05893967,56.88313567,89.94202433,99.830185,80.84659333
482.704834,81.84780867,69.16285433,28.51458333,72.449767,52.97977833,74.972786,56.83456167,89.87076033,99.44546767,80.63574
483.059204,81.77210967,69.069983,28.530847,72.41490667,52.94560867,74.91169467,56.811742,89.79605367,99.132243,80.60217267
483.413666,81.72359467,69.0185,28.504965,72.402987,52.90511067,74.887197,56.84274933,89.71697,98.775294,80.46388233
483.767975,81.65396633,69.005929,28.52103433,72.44181933,52.872935,74.88282267,56.85293833,89.59696433,98.52501167,80.39019767
484.122284,81.656822,68.94659167,28.54540133,72.415909,52.84843333,74.866361,56.86307033,89.50747167,98.158119,80.358205
484.476532,81.560519,68.92206333,28.55005767,72.421903,52.83601033,74.861318,56.949238,89.490664,97.86820467,80.350723
484.83075,81.50542667,68.87733333,28.54350733,72.44010033,52.83471933,74.81586433,56.99883667,89.544711,97.62297067,80.291026
485.184937,81.43869033,68.83505,28.57605533,72.41860967,52.79011533,74.84407567,57.02177067,89.47511567,97.41043333,80.18511467
485.539063,81.41185233,68.77373,28.59406333,72.408465,52.75816067,74.78392267,57.024068,89.44145967,97.27359533,80.11506367
485.893158,81.33413467,68.75617367,28.60533433,72.35300567,52.733513,74.76186867,57.05359367,89.363823,97.159533,80.01262667
486.247284,81.31994367,68.713291,28.633753,72.317791,52.67267467,74.74283867,57.04728967,89.34784667,97.15334833,79.90735867
486.601318,81.27107,68.699659,28.67380667,72.26383567,52.65285367,74.80930833,57.06864533,89.30703233,97.02319833,79.82262433
486.955322,81.22446933,68.701088,28.680853,72.20619967,52.63666533,74.882678,57.06919233,89.25013767,97.03458167,79.69549567
487.309265,81.20043433,68.680518,28.705616,72.13073867,52.598694,74.90179967,57.07069,89.25023133,97.216703,79.64047733
487.663177,81.036756,68.574357,28.685449,71.968474,52.43748467,74.82406633,56.94226333,89.17141733,97.49389133,79.42137867
488.017059,80.76992767,68.33095533,28.610396,71.726931,52.17154333,74.61633067,56.75589367,89.00109067,97.74375167,79.13353967
488.370911,80.544716,68.075662,28.52868033,71.46411133,51.97786333,74.39856467,56.59313467,88.874214,97.981542,78.82715867
488.724701,80.42939233,68.00664033,28.49957267,71.42776,51.86971533,74.321022,56.600183,88.785202,98.229261,78.69982167
489.078522,80.451223,67.940912,28.49613433,71.42898167,51.83582567,74.26449067,56.62192167,88.76038333,98.48246,78.62686933
489.432251,80.41497533,67.95421733,28.48986933,71.49115233,51.84803233,74.25480633,56.686452,88.74173967,98.67410533,78.64582333
489.785919,80.38673167,67.98430767,28.494365,71.48480833,51.87390767,74.31856267,56.70588833,88.82418567,98.84756467,78.66447733
490.139587,80.35765833,67.96546333,28.49291733,71.49504867,51.879762,74.397817,56.79547867,88.833117,99.07501967,78.723704
490.493195,80.310669,67.998806,28.50685033,71.46239867,51.83249933,74.47974667,56.802863,88.853167,99.26630167,78.72479267
490.846771,80.29499567,68.00451533,28.54820433,71.42053733,51.788207,74.48802233,56.82143433,88.85541267,99.515368,78.701233
491.200287,80.28774267,67.97815567,28.53420267,71.35270433,51.76150233,74.57212333,56.885375,88.896965,99.73657,78.674451
491.553802,80.233795,67.994788,28.55214,71.33554333,51.73485067,74.63122333,56.927461,88.91239633,100.1900967,78.67943333
491.907318,80.25775667,68.01621733,28.55981667,71.25877767,51.70592133,74.667928,56.885667,88.92082433,100.5670983,78.61330667
492.260742,80.237938,68.08145367,28.57279667,71.17696867,51.66009633,74.71358,56.90869667,88.85886633,101.0014573,78.59493
492.614105,80.222618,68.16002667,28.526018,71.17782833,51.663907,74.72725167,56.949514,88.88725533,101.4247387,78.604955
492.967468,80.21034,68.25048833,28.53102167,71.174029,51.69084567,74.777196,57.05647133,88.86725367,101.7250747,78.66056833
493.32077,80.29805733,68.25478767,28.55564433,71.198317,51.718254,74.811724,57.15442267,88.90195233,102.0148927,78.77789333
493.674042,80.29917167,68.324169,28.57592633,71.30655833,51.81552233,74.84379567,57.26645033,88.95467133,102.1735203,78.872332
494.027283,80.35740167,68.30201433,28.58069067,71.40271367,51.847107,74.84191367,57.33761833,88.97374233,102.41703,78.94539167
494.380463,80.39880367,68.30924867,28.621957,71.42665833,51.855147,74.886251,57.37064767,89.04123167,102.582947,79.08033467
494.733673,80.44101433,68.28689033,28.63209,71.40234633,51.89288967,74.94848367,57.40005467,89.07548533,102.7026163,79.060847
495.086792,80.46405767,68.28277333,28.647926,71.39061467,51.883939,75.03231033,57.41532633,89.12739067,103.0011673,79.055758
495.43988,80.411611,68.280954,28.64938867,71.33893833,51.79524367,75.158859,57.336843,89.195376,103.414909,79.00957
495.792938,80.38930533,68.35270933,28.681745,71.32880767,51.73604067,75.228208,57.32538133,89.20485167,103.882576,79.04175567
496.145935,80.469798,68.294989,28.72240433,71.22112133,51.733079,75.38748933,57.25287767,89.345708,104.3571827,79.01235967
496.498871,80.46835833,68.33846033,28.75656967,71.19097633,51.716605,75.48226433,57.24635167,89.35051233,104.7816877,79.08180267
496.851837,80.500763,68.34116733,28.76516133,71.18704767,51.72911567,75.59020767,57.29903533,89.38638333,105.1213937,79.13975033
497.204681,80.51622767,68.45613733,28.81006667,71.22680167,51.69697967,75.66771967,57.46100767,89.32762133,105.4911957,79.14199067
497.557587,80.487531,68.49814467,28.900687,71.27630533,51.647911,75.688914,57.55285267,89.33390567,105.7486037,79.27188867
497.910431,80.61900833,68.44463867,28.91177,71.33607,51.76512533,75.757075,57.642147,89.33536267,105.928861,79.27772767
498.263184,80.643781,68.42842967,28.901816,71.340701,51.80202733,75.891706,57.674671,89.466039,106.1323167,79.410215
498.615936,80.62330867,68.457574,28.944407,71.36834333,51.814692,75.893692,57.71898633,89.433454,106.230944,79.45405567
498.968628,80.61616,68.441878,28.92153533,71.300733,51.82843533,75.91623667,57.73233067,89.47975433,106.3070147,79.43154167
499.321289,80.60210667,68.464096,28.97556633,71.33073567,51.81880933,75.88919333,57.818208,89.503204,106.4079057,79.473338
499.67392,80.60746,68.38649233,28.97965467,71.39427567,51.751756,75.97280133,57.85007467,89.502467,106.3580197,79.48392233
500.026489,80.61413067,68.36522533,29.058566,71.38945267,51.844345,76.00784567,57.92478333,89.54653433,106.2709297,79.51729833
500.379089,80.628596,68.33179,29.08732933,71.36371367,51.77256767,76.04781067,57.914406,89.609548,106.3589553,79.47082533
500.731598,80.57607033,68.33074167,29.13413767,71.37084967,51.75130367,76.08612067,57.918336,89.61756133,106.4413227,79.43286867
501.084076,80.567197,68.38730733,29.12904,71.31708133,51.669,76.114736,57.95571,89.51070667,106.6434453,79.44368467
501.436493,80.405683,68.42146533,29.12727767,71.24987133,51.68190233,76.144292,58.01140367,89.481913,106.7886963,79.38167833
501.788879,80.391454,68.42152533,29.10675933,71.263588,51.67952967,76.010488,58.06791167,89.502767,106.994034,79.304446
502.141205,80.39619433,68.46147033,29.13141,71.275679,51.63820033,76.05858333,58.083936,89.51256033,107.021304,79.369685
502.49353,80.38406633,68.40897633,29.14262167,71.23763033,51.709924,76.05929067,58.13654967,89.52907833,107.050049,79.442594
502.845795,80.41505933,68.354243,29.17360233,71.18530033,51.752543,76.09459467,58.16060133,89.38351667,107.0222827,79.40637967
503.19812,80.39404567,68.38607667,29.19915967,71.217874,51.73633833,76.11580633,58.247906,89.317266,107.087082,79.44448333
503.550293,80.325119,68.41200367,29.21523533,71.213399,51.70121,76.11907733,58.37642933,89.29266867,107.1002427,79.52578733
503.902466,80.318011,68.45690567,29.23547733,71.22014267,51.69570667,76.202141,58.501774,89.35614267,107.0117897,79.493617
504.254578,80.325564,68.429741,29.30240633,71.29169733,51.66618733,76.19941467,58.577451,89.29816933,107.0435003,79.54386633
504.606659,80.42275733,68.39696,29.27880867,71.36855933,51.65029533,76.04576133,58.64718767,89.32635267,106.8488593,79.64113867
504.95871,80.46386967,68.42515167,29.256597,71.430828,51.71922167,76.029434,58.72437533,89.30336267,106.7047503,79.66837567
505.310699,80.34633133,68.47204967,29.24827667,71.44029467,51.695254,76.01105,58.77885467,89.19930267,106.50014,79.79726933
505.66275,80.313405,68.458397,29.32072267,71.44996633,51.723006,75.947192,58.84157333,89.02839433,106.3943123,79.804868
506.014679,80.39859267,68.41714867,29.349746,71.49283367,51.793139,75.89468633,58.87118267,89.04823533,106.1932857,79.864812
506.366547,80.40290833,68.365706,29.376106,71.53778067,51.82792433,75.78451533,58.93578833,88.997312,105.977608,79.97327167
506.718384,80.43812267,68.28528833,29.38036667,71.487839,51.84393967,75.786593,58.98810967,88.890147,105.7997463,80.021683
507.070221,80.50551633,68.30601633,29.42664767,71.46407067,51.892202,75.723231,59.06247333,88.78168467,105.5856907,80.12423733
507.421997,80.50962567,68.28232167,29.42786533,71.44823433,51.844434,75.76024367,59.06145967,88.62792733,105.445699,80.28486133
507.773712,80.45980567,68.25407133,29.38775867,71.47894033,51.85334933,75.74788433,59.13333133,88.57387267,105.2365213,80.40455133
508.125397,80.41937267,68.25830467,29.364454,71.53132133,51.90952333,75.73380067,59.23807367,88.58205667,104.9346693,80.470535
508.477112,80.39705667,68.202525,29.36656867,71.54437867,51.916261,75.72288767,59.22614133,88.61072033,104.7263237,80.39869167
508.828735,80.48222867,68.23641567,29.39730767,71.57758567,51.940918,75.734479,59.25954167,88.58657067,104.483223,80.47390233
509.180328,80.45696767,68.25659467,29.425359,71.57180767,51.97157267,75.71247867,59.31820933,88.55991867,104.1926473,80.61926567
509.53186,80.31958267,68.23286067,29.41145733,71.58551533,51.99843567,75.629481,59.36498133,88.43626667,104.1889063,80.63166533
509.883362,80.376615,68.31607333,29.403614,71.52532467,52.00089267,75.61292767,59.49999867,88.36017867,103.978419,80.67619333
510.234833,80.40838133,68.293026,29.40100567,71.59201567,51.99345667,75.571157,59.517952,88.39339667,103.879247,80.68601233
510.586273,80.44080333,68.26306667,29.39607867,71.53032067,52.02066933,75.54882333,59.57552467,88.38067633,103.6826527,80.64188633
510.937622,80.48367333,68.33736267,29.39656133,71.48863233,52.02026633,75.466934,59.58369833,88.315712,103.5806377,80.600169
511.289032,80.453242,68.32041533,29.361707,71.49529033,52.01966467,75.451543,59.62252933,88.25846333,103.4861783,80.49734767
511.64035,80.520274,68.27932233,29.33244567,71.48106,52.04566833,75.46731833,59.62640133,88.29038233,103.3220113,80.413002
511.991608,80.47263867,68.236557,29.35122867,71.42535267,52.095501,75.46576667,59.656344,88.25298833,103.246213,80.321589
512.342834,80.46441133,68.22155667,29.38485867,71.481621,52.08554967,75.47930433,59.68256633,88.30957,103.1247713,80.321317
512.69397,80.46562667,68.20586667,29.41524367,71.50588867,52.05421067,75.412448,59.76708733,88.24474333,103.133387,80.26682033
513.045166,80.48051967,68.19577167,29.401324,71.54498167,52.00862233,75.397217,59.77304333,88.31293267,103.0572433,80.29028033
513.396301,80.49287167,68.17382667,29.42315533,71.53249367,51.94644067,75.35050433,59.76475033,88.32524867,102.9532163,80.34087867
513.747314,80.51548267,68.16935367,29.44316867,71.52364467,51.93606567,75.28472667,59.85050333,88.33583067,102.8668187,80.243009
514.09845,80.42070767,68.18156067,29.44003933,71.58342767,52.008957,75.27994,59.91503667,88.336624,102.7281037,80.20360067
514.449463,80.376999,68.13692733,29.43177967,71.62470367,52.025668,75.24052667,59.973774,88.421361,102.544619,80.147738
514.800415,80.36549367,68.171921,29.450379,71.64438733,52.03832633,75.174347,60.08448267,88.45917267,102.292338,80.07459267
515.151367,80.41569533,68.149132,29.53387767,71.592246,52.11731333,75.17625933,60.20352033,88.52998867,102.1130907,80.03769667
515.502197,80.39777367,68.2267,29.60056033,71.59516667,52.09845233,75.097412,60.215567,88.54797633,102.001358,79.999471
515.853027,80.33548233,68.23625433,29.67352067,71.54030333,52.06806833,75.02191933,60.35581467,88.47979967,101.708028,80.03638733
516.203796,80.261134,68.120313,29.70073833,71.52725333,52.010923,74.92483533,60.392427,88.478269,101.5424703,79.970197
516.554565,80.35467,68.118487,29.721125,71.51503533,52.03114067,74.94275667,60.36169067,88.38459267,101.330167,79.82199867
516.905396,80.38343033,68.09512333,29.75219333,71.56032467,51.95886767,74.960566,60.39284,88.43977867,101.1298243,79.77355967
517.256042,80.331866,68.06685767,29.800371,71.610227,51.93925967,74.84716267,60.34982433,88.46183767,100.972061,79.70371233
517.606689,80.27097567,68.07153333,29.82843667,71.56953433,51.98435867,74.779587,60.427189,88.49235267,100.820323,79.60516867
517.957336,80.21995067,68.07497767,29.87548133,71.59463233,51.94394433,74.75680033,60.416542,88.53941867,100.7307483,79.575704
518.307861,80.228663,68.045105,29.86954767,71.670507,51.95504,74.731491,60.37449767,88.550252,100.626017,79.55613233
518.658386,80.23160833,68.03465267,29.90159233,71.727909,51.99657067,74.67855067,60.403797,88.543513,100.414083,79.620771
519.00885,80.19959267,68.07779567,29.900753,71.71129867,52.01452667,74.58126833,60.434504,88.523992,100.2695643,79.66565467
519.359314,80.145205,68.12050267,29.921131,71.74503933,51.98816033,74.57478833,60.45099133,88.51254033,100.1436567,79.71189633
519.709778,80.10932433,68.127683,29.912689,71.64080033,52.002412,74.57563,60.481162,88.480578,100.0651477,79.689644
520.060181,80.12422433,68.13611867,29.93254433,71.66398867,52.02454767,74.50189233,60.523707,88.554924,99.88472767,79.65200533
520.410461,80.13865167,68.12797167,29.971661,71.65090567,52.072023,74.463145,60.594377,88.46570867,99.65715533,79.607671
520.760803,80.05778267,68.17193367,29.95664133,71.67634967,52.10761767,74.517662,60.67136633,88.443891,99.46665433,79.61176033
521.111023,80.039576,68.21366267,29.97774567,71.70506933,52.084278,74.55400367,60.709188,88.39879333,99.35098733,79.600273
521.461182,80.08805333,68.215837,29.99886333,71.73494967,52.047825,74.50587467,60.70152033,88.35076633,99.188385,79.62751267
521.81134,80.038442,68.282173,30.017584,71.69699233,51.99990967,74.470533,60.79172267,88.28386433,99.153122,79.657463
522.161499,80.083837,68.26234067,30.033779,71.65175,51.991716,74.40024067,60.78944033,88.28878267,98.96572367,79.6959
522.511658,80.040189,68.276141,30.01820367,71.71099633,51.97378533,74.33784733,60.76678967,88.151418,98.85657,79.72497267
522.861694,80.04011033,68.23702633,30.01404067,71.68859467,51.929151,74.29648367,60.856678,88.08265967,98.64495067,79.71553067
523.211731,80.08110333,68.19098133,30.01568867,71.75791933,51.981664,74.239273,60.87983433,88.05115767,98.455012,79.78943867
523.561707,80.08130667,68.26934433,30.04069233,71.83314633,52.024943,74.29459867,60.95305233,88.06878667,98.18692533,79.788259
523.911621,80.03689067,68.256383,30.084912,71.90942767,52.025374,74.27324167,61.09634533,88.09493267,98.05672733,79.90508533
524.261536,80.143819,68.21514733,30.11529167,71.91923767,52.13142533,74.175344,61.190062,88.011266,97.78843967,79.88527433
524.611389,80.27213033,68.204201,30.14228967,72.00187967,52.181675,74.26061233,61.31498333,88.061742,97.45860033,79.92692833
524.961182,80.44467167,68.31075533,30.20261633,72.232909,52.283852,74.302058,61.552419,88.09301767,96.91417967,80.16777267
525.311035,80.697942,68.5701,30.30648733,72.53937633,52.547385,74.501747,61.91380967,88.192754,96.430491,80.49105833
525.660767,80.83019767,68.739577,30.44343633,72.77411533,52.789467,74.72274033,62.28596733,88.309252,95.94814567,80.674248
526.010437,80.931147,68.800223,30.535657,72.865935,52.877622,74.81592033,62.43441267,88.37893667,95.513214,80.67880733
526.360107,80.910558,68.77041633,30.56944467,72.874837,52.84488667,74.887113,62.48475767,88.34577933,95.174947,80.648636
526.709717,80.90190367,68.66666667,30.60300333,72.87820933,52.84263133,74.83146167,62.484903,88.30713133,94.85874667,80.56948367
527.059326,80.84892,68.619597,30.64383767,72.904344,52.821195,74.83884433,62.498385,88.228134,94.58791867,80.49360667
527.408875,80.777138,68.61414833,30.67543567,72.811465,52.78469833,74.868922,62.495566,88.23144033,94.39184067,80.412969
527.758301,80.75689467,68.60775,30.677907,72.781469,52.73231,74.881396,62.49598833,88.23833467,94.24608367,80.34022033
528.107849,80.752688,68.585913,30.71523633,72.75858933,52.70870967,74.82313533,62.521886,88.24216467,94.098371,80.204895
528.457275,80.731677,68.569711,30.74842967,72.71440133,52.71077867,74.85013567,62.520682,88.24257667,93.893753,80.12440767
528.806641,80.738988,68.53094733,30.75149333,72.66865667,52.69504433,74.85433433,62.54936733,88.26840167,93.78218833,80.02487933
529.156006,80.78337333,68.50731767,30.760474,72.718946,52.722261,74.868716,62.544824,88.227857,93.65565233,79.92900333
529.505249,80.77012633,68.45923133,30.76742333,72.76625033,52.74434533,74.935702,62.63054633,88.15646133,93.622981,79.85394533
529.854553,80.788424,68.44642367,30.77666733,72.79638833,52.73016367,74.92728667,62.68533333,88.17973067,93.431946,79.78123967
530.203735,80.79345733,68.39942533,30.80467733,72.839025,52.78353267,74.95233667,62.68014767,88.17926,93.313721,79.69506333
530.552917,80.78069567,68.381925,30.80262967,72.84216167,52.78810233,75.04833467,62.708252,88.23979967,93.183838,79.61913033
530.902161,80.77727,68.37725667,30.81565467,72.80534733,52.80515667,75.06727867,62.69202667,88.23008467,93.098877,79.56349967
531.251282,80.771108,68.36222567,30.84305767,72.79570633,52.80945867,75.10207367,62.682251,88.19644667,92.99511433,79.38916
531.600342,80.700363,68.39959067,30.87044067,72.78490967,52.78857567,75.143641,62.73215833,88.21876267,92.92680867,79.311498
531.94928,80.60131867,68.37661867,30.88551133,72.732452,52.74590933,75.13816567,62.70426033,88.164467,92.914037,79.175242
532.29834,80.45381133,68.33268233,30.899722,72.557096,52.70323067,75.08982067,62.603592,88.094968,93.03524,78.92146533
532.647278,80.23581167,68.10254033,30.84382233,72.31082267,52.526694,74.94450667,62.427892,87.930832,93.08795167,78.547058
532.996155,80.01554133,67.933146,30.77561,72.097467,52.318592,74.75128667,62.23227533,87.79259233,93.18039467,78.22479233
533.345093,79.89715567,67.88913867,30.72904967,71.98570467,52.220501,74.646286,62.13583367,87.663475,93.30345433,78.08800733
533.693909,79.812327,67.85516233,30.74935267,71.95831433,52.216361,74.53452067,62.144507,87.64665733,93.39890267,77.965744
534.042664,79.76814533,67.88475967,30.73800133,71.91121267,52.212953,74.589345,62.16946133,87.586835,93.51527933,77.903206
534.391418,79.80312333,67.85896033,30.74156,71.899447,52.194743,74.540736,62.206753,87.55310533,93.55868767,77.80471033
534.740051,79.826698,67.844757,30.713407,71.928486,52.20949067,74.51865633,62.221709,87.47502633,93.610588,77.79475167
535.088806,79.78942633,67.86765633,30.722915,71.97807467,52.225272,74.474622,62.209609,87.46968333,93.55470033,77.80819467
535.437378,79.773486,67.86407867,30.72972867,71.982302,52.25110267,74.46355167,62.23075733,87.42629,93.64179233,77.78355433
535.786011,79.737732,67.86218233,30.73859167,72.00765233,52.22559467,74.43210867,62.24494333,87.35442333,93.676435,77.723236
536.134521,79.76274367,67.86809667,30.754654,72.02941667,52.18949167,74.41016133,62.28930267,87.28280633,93.61153667,77.74171167
536.483093,79.69259133,67.82552333,30.78367033,71.99056233,52.17560467,74.36333733,62.284945,87.30957033,93.60940033,77.70626067
536.831543,79.666102,67.85570767,30.806806,71.97710667,52.11117067,74.27741467,62.23564,87.34509267,93.58598833,77.65514867
537.179932,79.63676967,67.90101233,30.84721633,71.95630167,52.108944,74.31805433,62.205958,87.33955367,93.61346433,77.65004467
537.52832,79.63939433,67.986552,30.84514067,71.91059367,52.05753967,74.31113167,62.26337167,87.329244,93.60505167,77.66155267
537.876648,79.66219567,68.03001667,30.85566,71.98136133,51.99889267,74.252846,62.35302767,87.25367733,93.59828967,77.630684
538.224976,79.6816,67.983406,30.839435,72.04970167,52.02109667,74.181142,62.47556033,87.26786767,93.53822333,77.70315567
538.573242,79.68544033,68.03455767,30.84973467,72.064411,52.047235,74.14384967,62.50834033,87.38496633,93.505015,77.779592
538.921448,79.698682,68.056338,30.860134,72.050092,52.05936333,74.17231467,62.47099533,87.39529933,93.36852,77.814041
539.269714,79.67815133,68.081716,30.87155967,72.071045,52.10105033,74.17092133,62.49872967,87.37133533,93.25888567,77.804413
539.617798,79.688174,68.09504333,30.863768,72.11906333,52.06324633,74.19495133,62.50694,87.37779,93.09131133,77.792155
539.965881,79.683431,68.01898333,30.892386,72.124588,52.039632,74.20326,62.47113933,87.36415333,93.00520833,77.80368567
540.313965,79.660614,67.96407933,30.90716767,72.07966633,52.01124467,74.225151,62.44206633,87.30489333,92.902041,77.79148633
540.661987,79.619891,67.93373367,30.936729,72.05980167,51.99801133,74.196729,62.457476,87.29959133,92.83019767,77.69833133
541.01001,79.63774867,67.96004,30.97579067,72.04480233,51.977923,74.27664467,62.41476167,87.262446,92.702207,77.63603467
541.35791,79.591222,67.92216767,31.00347133,72.056412,51.96237933,74.30037967,62.44974633,87.307594,92.61501833,77.61312367
