wl,W1,W2,W3,W4,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W20.1,W21,W22,W23,W24,W25,W26,W27,Y1,Y2,Y3,Y4,Y9,Y10,Y11,Y12,Y13,Y14,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27
300.031616,24.90787133,10.11358233,20.37377533,17.20933167,13.425828,21.87405533,18.740094,16.01818533,11.53769367,9.780880333,13.29824833,15.74722933,16.03440067,11.42705633,20.00857067,18.08043833,22.94526633,13.73135533,23.403791,13.43964267,17.60282867,21.56826633,10.90724,9.199171,18.10727333,9.009141333,11.92776733,10.87089367,11.32031333,9.716576333,11.54416433,11.57905467,18.217374,11.32592167,19.13722667,19.00384067,21.283039,16.75717833,13.932724,12.35594567,16.26589167,10.39669533,14.49317667,18.55671167,13.11355667
300.402832,24.98005533,10.09840533,20.492597,17.276059,13.51047933,21.982933,18.77271767,16.10755067,11.56384067,9.852049667,13.340721,15.799303,16.05065267,11.478137,20.11061,18.19152667,23.00491633,13.75834033,23.45184467,13.37107067,17.67515533,21.71209033,10.93891133,9.264718333,18.20330667,8.990085667,12.00492667,11.02348,11.28002,9.759195667,11.60780333,11.56870833,18.30121033,11.39971633,19.210011,18.99124367,21.37730467,16.841657,14.02905,12.42449333,16.28271,10.373752,14.51366167,18.70611033,13.146043
300.773987,25.07762667,10.12637433,20.62117033,17.414867,13.60584633,22.04454367,18.95225967,16.19183833,11.62975767,9.899585667,13.399271,15.84747867,15.94571833,11.506039,20.176015,18.23305967,23.08637367,13.83753767,23.50303833,13.32815967,17.71662867,21.77814667,11.004293,9.232192,18.27451867,8.987477,12.078706,11.12453333,11.36400167,9.889913333,11.730239,11.55484733,18.35666467,11.47652133,19.22612567,19.059487,21.419677,16.89703533,14.081752,12.49241467,16.26872767,10.35031033,14.51223367,18.78630033,13.29425533
301.145111,25.18145433,10.13282633,20.75201333,17.53223067,13.61055467,22.118128,19.02429467,16.27942867,11.66888767,9.805904333,13.455404,15.84737533,16.04861667,11.548559,20.29303833,18.23685933,23.198123,13.895124,23.540615,13.38063067,17.76151333,21.833706,11.035677,9.283903333,18.365561,8.948390667,12.162384,11.26027267,11.48578033,9.966641333,11.79959467,11.53406433,18.50746233,11.526334,19.25592467,19.113635,21.51764667,16.92646033,14.13617567,12.47953267,16.267602,10.43310033,14.53381633,18.982186,13.33086733
301.516174,25.356245,10.170486,20.93662133,17.65383833,13.72043567,22.20764533,19.18471167,16.376331,11.82356267,9.858248667,13.514467,15.886522,16.10272933,11.57701833,20.34451533,18.25404333,23.249866,13.93731767,23.56043067,13.38353567,17.875889,21.949239,11.082106,9.386215333,18.566359,9.013675333,12.20152833,11.364499,11.53698567,10.03418467,11.92147533,11.54919733,18.54255667,11.53093633,19.24674233,19.18860833,21.51302533,16.973016,14.15958533,12.45407567,16.33530967,10.47040667,14.56918567,19.16731033,13.37850833
301.887207,25.470175,10.287955,21.12625633,17.74801567,13.80183167,22.302361,19.26873633,16.40873233,11.83704667,9.886685,13.53328267,15.93361167,16.20376433,11.619529,20.40530733,18.34236867,23.26453967,13.99294433,23.57643,13.418419,17.899498,22.12302167,11.09837,9.401783,18.68997033,9.035754333,12.234981,11.446858,11.58209633,10.10688567,11.991379,11.69503033,18.61166033,11.55398433,19.188794,19.32250133,21.67001567,17.020362,14.24783133,12.52895233,16.29795767,10.606763,14.63533467,19.26021967,13.45985567
302.258301,25.49482867,10.34883,21.28874067,17.904411,13.86655567,22.380632,19.316099,16.46159133,11.901366,9.89088,13.565099,15.97466,16.15670433,11.639518,20.485625,18.385936,23.232707,14.00075,23.587332,13.476632,18.00651733,22.214878,11.15785633,9.474231,18.81696667,9.017077667,12.37339833,11.49403933,11.59802467,10.14347367,12.098757,11.74664367,18.61390933,11.561809,19.19045167,19.39650733,21.69569533,17.12743333,14.26247867,12.53190733,16.347001,10.610856,14.62315433,19.36601733,13.571146
302.629303,25.507612,10.494648,21.40052167,17.94922733,13.91970233,22.40246667,19.34848967,16.55894833,11.85168233,9.914334667,13.68619533,15.98068233,16.19350133,11.67011667,20.586127,18.39098433,23.26693333,14.06980833,23.64651567,13.564423,17.98395,22.26015833,11.175194,9.580147,18.86816233,9.005479333,12.463439,11.49702967,11.569646,10.138085,12.22556367,11.74376333,18.69063233,11.668798,19.22130833,19.408657,21.68017267,17.078334,14.375715,12.53390833,16.31188433,10.65692867,14.67766,19.35027233,13.61869233
303.000305,25.64071467,10.497675,21.48124733,18.055952,13.956317,22.48805767,19.41043333,16.65277767,11.86147133,9.897374667,13.72602333,15.99268267,16.26285633,11.77576567,20.74501367,18.38798067,23.20727167,14.07831467,23.64497433,13.572988,18.02220467,22.38033867,11.163752,9.623330333,18.93664233,9.097892667,12.49956567,11.54770633,11.639482,10.268205,12.36815767,11.74321633,18.74098467,11.66686467,19.19356633,19.491209,21.67316333,17.037772,14.32648933,12.492442,16.35507,10.66876133,14.72203267,19.418169,13.55027867
303.371216,25.75454633,10.51729567,21.54776967,18.16157333,13.96852733,22.52929467,19.38885833,16.749994,11.84787333,9.846968333,13.75358967,15.98733533,16.302877,11.78722967,20.77769633,18.436082,23.19849033,14.07558067,23.67814733,13.59103867,18.11710133,22.48197933,11.17335067,9.709474,18.98661033,9.145685667,12.57392467,11.677932,11.70790167,10.41054867,12.444489,11.75313567,18.74074833,11.59568867,19.10218467,19.45104,21.78297233,17.07667533,14.33137533,12.448313,16.38076767,10.709813,14.75446467,19.407999,13.66905067
303.742126,25.842945,10.596184,21.78537667,18.21587633,13.94692567,22.60165133,19.44161367,16.84958233,11.77248933,9.863657667,13.77848333,15.989879,16.32629267,11.73756267,20.729494,18.49791167,23.17285767,14.04077667,23.654652,13.60736433,18.12850767,22.55641433,11.26409,9.694787333,19.050959,9.182797667,12.60449233,11.73344233,11.72324733,10.40226267,12.49533567,11.71513833,18.79442167,11.58941133,19.13443,19.36701133,21.79304567,17.14275033,14.34406767,12.44168267,16.427726,10.64917767,14.78048467,19.51374733,13.736336
304.113037,25.93356133,10.56959433,21.918347,18.311347,14.006564,22.83143367,19.46440667,16.90747267,11.729322,9.890751,13.79915267,15.955197,16.30404033,11.76713167,20.77996233,18.54807,23.15609033,14.08140433,23.645394,13.645216,18.172383,22.53659567,11.336893,9.742333,18.98955467,9.185358333,12.66067767,11.89149433,11.87535,10.36275167,12.582185,11.666045,18.70552767,11.645067,19.07552067,19.375786,21.75935567,17.116039,14.373476,12.498502,16.402109,10.681953,14.83935233,19.51919833,13.749038
304.483856,25.962777,10.63675167,21.988478,18.42558367,14.05495267,22.843722,19.43641667,17.03700867,11.694921,9.853914,13.86609633,15.940924,16.34377567,11.70093433,20.78087367,18.603605,23.11012633,14.22225533,23.64751633,13.65832567,18.22784967,22.53875433,11.34164633,9.755581333,19.09699167,9.291295333,12.66707667,11.933132,11.94227167,10.30823133,12.64429933,11.72559633,18.70519233,11.666758,18.97627067,19.482055,21.72174967,17.17145467,14.378572,12.48045633,16.43846433,10.64331633,14.89864967,19.54324833,13.70716867
304.854736,26.10010033,10.72156333,22.14223167,18.56922233,14.08304767,22.94137233,19.441778,17.15656867,11.744555,9.869999333,13.850737,15.87924467,16.32968333,11.72432133,20.80091733,18.570802,23.12983133,14.22559333,23.57772767,13.689712,18.21475833,22.60308333,11.37456367,9.772824667,19.16168667,9.226034,12.734256,11.98055033,11.91405767,10.21751567,12.66155667,11.759196,18.73485833,11.608618,18.884391,19.53545733,21.71461433,17.17082767,14.342463,12.46684367,16.368694,10.58432467,14.94301733,19.59926867,13.739981
305.225525,26.19162,10.72123733,22.212626,18.59418667,14.09862767,22.903019,19.42375067,17.177466,11.67300533,9.855767333,13.810535,15.812898,16.39482567,11.73204733,20.82744767,18.62705933,23.09005867,14.302482,23.54917733,13.727941,18.17869567,22.660325,11.395664,9.856206,19.19268467,9.188807667,12.80281067,11.89707433,12.064846,10.15569667,12.70644267,11.75143433,18.73567367,11.58798533,18.828977,19.527976,21.739132,17.105278,14.35371333,12.48074167,16.387336,10.553015,15.03581733,19.612211,13.79931733
305.596283,26.249241,10.79803533,22.39718767,18.599718,14.20931433,22.88636967,19.478008,17.10957367,11.68819633,9.766061333,13.77760967,15.85504467,16.43079233,11.77644067,20.84251833,18.60522133,23.02930833,14.31082867,23.50269633,13.77819167,18.153575,22.68680833,11.41991033,9.907486667,19.17602233,9.209625333,12.83090767,11.95857733,12.16250533,10.10911867,12.70222867,11.77042167,18.80727667,11.54859467,18.841285,19.52093967,21.72061667,17.079492,14.35555133,12.46482667,16.37333633,10.611286,14.99618133,19.60765833,13.82645633
305.967041,26.310394,10.82236867,22.46528433,18.67283067,14.26158867,22.85288367,19.399348,17.11613567,11.67472133,9.727657,13.69548967,15.89948233,16.426518,11.74921633,20.89815133,18.63528867,23.02905333,14.39382467,23.529119,13.829994,18.15357767,22.71740267,11.413119,10.04562467,19.15303033,9.235608333,12.90864067,11.95968133,12.21348,10.07088367,12.700582,11.738753,18.873606,11.60712733,18.85303767,19.60302833,21.79879267,17.141241,14.35322,12.36699667,16.344745,10.555527,14.93619433,19.578283,13.91500133
306.337769,26.311425,10.90277867,22.532069,18.699792,14.29100333,22.94859467,19.312125,17.17889767,11.55607667,9.600496333,13.63851067,15.90091867,16.52582533,11.79578267,20.979035,18.67120967,23.00312433,14.378171,23.42135933,13.875198,18.23107833,22.62589767,11.47073433,10.157087,19.26379667,9.334370333,12.94807233,11.96688333,12.23925167,10.14103633,12.71237333,11.837313,18.83318967,11.55724067,18.78289767,19.69198,21.91651467,16.98592433,14.37947467,12.364175,16.34180067,10.56120733,14.94908533,19.585106,13.96429
306.708405,26.398517,10.98513533,22.670075,18.72924467,14.36756833,22.98555133,19.35847333,17.174622,11.56043867,9.540380333,13.60793333,15.883323,16.61544667,11.859571,21.09092533,18.667743,23.00373367,14.42820867,23.46844833,13.96834233,18.179598,22.54523433,11.51374033,10.23675567,19.29114433,9.369412,12.94659733,12.029275,12.308826,10.12371567,12.71537367,11.90347767,18.806282,11.59641233,18.702543,19.64144967,21.897004,16.901415,14.32334267,12.370963,16.37743867,10.50482467,14.95623733,19.59072033,13.94957133
307.079071,26.43354067,11.05513,22.621822,18.83288033,14.37211967,23.02542,19.32116067,17.18321967,11.55504033,9.554842,13.557391,15.82396167,16.68674933,11.89793333,21.10508667,18.64104533,23.07659333,14.483229,23.522807,13.98954833,18.174391,22.57986267,11.580003,10.241878,19.32880467,9.336237,12.95547467,12.07143233,12.39077267,10.130432,12.70017933,11.855903,18.767653,11.552667,18.67739867,19.60657667,21.98547133,16.80668433,14.392375,12.493827,16.389365,10.51612733,14.96218467,19.60472967,13.96471733
307.449677,26.47662867,11.14640067,22.71712933,18.84455333,14.33714567,22.94588733,19.28014933,17.185428,11.51439067,9.561595,13.520007,15.86850467,16.664521,11.899026,21.08963633,18.61928667,22.960255,14.485312,23.46741667,13.917599,18.23120833,22.51368433,11.587654,10.25816833,19.36558133,9.430219667,12.96563133,12.10180733,12.40048667,10.00946367,12.75898933,11.868999,18.72631333,11.55767933,18.611438,19.61882233,21.95638233,16.77006367,14.462739,12.49423733,16.37065133,10.467412,14.98175333,19.56808267,13.88859933
307.820313,26.46840267,11.20564767,22.733664,18.74368,14.29759933,22.910563,19.231424,17.188756,11.47878867,9.518721667,13.39744433,15.89103967,16.753752,11.92909867,21.066669,18.60196667,22.94785633,14.50340367,23.45410567,13.94820833,18.27595433,22.48887467,11.616002,10.26938233,19.450386,9.40524,12.96196867,12.09051067,12.40929467,9.973063,12.65440133,11.90316667,18.797811,11.564287,18.50895633,19.50484633,21.87937267,16.73919033,14.51289567,12.50877,16.36797033,10.50094,15.02080267,19.398058,13.834775
308.190857,26.55785867,11.30283333,22.84211667,18.73662333,14.22394333,22.88649133,19.25480333,17.15609567,11.411522,9.493952333,13.37743067,15.84599767,16.80944133,11.91559467,21.09312233,18.61706733,22.939359,14.542283,23.49288233,14.02167967,18.287761,22.51127667,11.656191,10.24959767,19.42609567,9.417114,12.99767967,12.03106267,12.43873367,9.957048667,12.62223133,11.939716,18.719166,11.55801333,18.43203867,19.460359,21.82242733,16.74365,14.445321,12.45383367,16.35738267,10.46853133,15.03282667,19.35713267,13.809017
308.561401,26.59070733,11.26690833,22.900383,18.67211867,14.18197733,22.87116933,19.20504467,17.187994,11.306668,9.461718667,13.354896,15.81625967,16.88365267,11.98666767,21.07356367,18.61175967,22.959395,14.46514167,23.41130333,14.108748,18.206138,22.58450633,11.59219167,10.34056233,19.48636567,9.482497667,12.99931133,11.97352667,12.343986,9.941466,12.67669033,11.91994267,18.692262,11.54129633,18.41603267,19.45980633,21.806172,16.717053,14.47976833,12.481377,16.33698,10.43666167,15.07383467,19.35058467,13.77043733
308.931915,26.60100167,11.357668,22.983221,18.71394833,14.22544833,22.85272533,19.26364267,17.24299233,11.327677,9.530478333,13.363011,15.841936,16.794896,12.059019,21.12382933,18.60728233,22.918603,14.48056033,23.36927833,14.08190633,18.11812733,22.61848533,11.53475833,10.36731967,19.44692,9.56225,12.988915,11.94457433,12.33980333,9.837592333,12.65399133,11.99078667,18.58183033,11.54298967,18.34702667,19.453968,21.866021,16.70101167,14.457482,12.53310233,16.34117633,10.31558133,15.08784633,19.33603767,13.770955
309.302399,26.55558333,11.41063533,23.043472,18.704366,14.177548,22.83397733,19.21674233,17.303621,11.28101167,9.496417,13.27695367,15.88661267,16.80394367,12.13500333,21.13739467,18.674952,22.96886767,14.488476,23.447471,14.155652,18.155082,22.58395467,11.49299733,10.415463,19.463965,9.575042667,13.03937267,11.951397,12.31346267,9.842634667,12.60843933,12.00901733,18.57906367,11.52760867,18.327934,19.50008867,21.91740167,16.59792567,14.44415033,12.643903,16.30350333,10.27689533,15.08983533,19.24485567,13.74452367
309.672821,26.65218467,11.41385033,23.12243233,18.76967367,14.14377533,22.87480467,19.22690533,17.28534433,11.24186033,9.483517667,13.27321167,15.93677733,16.75564833,12.14790667,21.18792333,18.73750667,22.99009433,14.51962367,23.50570867,14.25737833,18.174746,22.63077633,11.549246,10.47650967,19.44921433,9.578655,13.11073233,12.06728167,12.38438433,9.846598667,12.610239,11.93367267,18.598673,11.53547133,18.33458833,19.39005233,21.85959067,16.57079233,14.34581567,12.59120767,16.34156433,10.13789933,15.05467667,19.240486,13.75732433
310.043243,26.745552,11.42022867,23.158875,18.769987,14.12215233,22.872084,19.187742,17.32010033,11.174031,9.442913,13.28182033,15.88113067,16.800365,12.19494133,21.255489,18.70515733,23.00715533,14.540431,23.540608,14.330234,18.15205633,22.683332,11.618111,10.49312333,19.50958833,9.590302,13.17237567,12.12792733,12.519361,9.803808333,12.59588133,11.909604,18.57756933,11.53255067,18.332884,19.36117933,21.859878,16.493866,14.37317767,12.54379033,16.350345,10.07631367,15.05677633,19.233453,13.76827467
310.413635,26.82085867,11.28824667,23.27523267,18.701904,14.130498,22.87217133,19.18076133,17.22393533,11.15788267,9.391182667,13.19920333,15.90348133,16.81892133,12.12115833,21.28773767,18.66273933,23.03603933,14.56290033,23.546739,14.29522433,18.15117467,22.73965967,11.70957133,10.440573,19.54222033,9.658726,13.11579933,12.15559767,12.55234833,9.849290333,12.56896967,11.867419,18.58264633,11.51458533,18.27730433,19.43114533,21.88147067,16.41738133,14.314775,12.559395,16.39971233,10.082255,15.044945,19.29885667,13.79078233
310.784027,26.81416133,11.29643067,23.380186,18.60955533,14.13371067,22.82428833,19.263209,17.19063267,11.08354233,9.308033,13.176586,15.89992867,16.79916933,12.08390733,21.22214833,18.736264,23.11693733,14.63442733,23.47650333,14.25056,18.14128567,22.759691,11.717682,10.40591233,19.538162,9.608494667,13.099649,12.19525133,12.566782,9.827123667,12.49480233,11.85789567,18.56446,11.50522067,18.22627433,19.341023,21.92173233,16.38864167,14.30741033,12.556144,16.435081,10.00334467,15.05332067,19.21717867,13.86019133
311.154327,26.828731,11.26578267,23.42872167,18.52369267,14.08137733,22.80921233,19.29328667,17.20315067,11.06947833,9.278121667,13.192842,15.89367833,16.75476067,12.10506567,21.16978767,18.766448,23.18305533,14.630959,23.53722,14.247357,18.09641733,22.70008033,11.745405,10.420863,19.55035567,9.645405667,13.115566,12.160942,12.59142,9.763368333,12.45239767,11.87615333,18.599905,11.57412133,18.21660833,19.29471267,21.85630733,16.32893367,14.28210433,12.55571567,16.413084,9.943794,15.03271233,19.17935033,13.82753367
311.524628,26.74335733,11.21030533,23.394555,18.46841567,14.088519,22.790394,19.205165,17.12009833,11.12277567,9.320207333,13.19045,15.79569133,16.79513633,12.19452933,21.18034233,18.782143,23.24861267,14.65652867,23.58033867,14.27521767,18.10103633,22.66216333,11.79711667,10.37170033,19.568905,9.661986667,13.11813867,12.168621,12.57581933,9.792214667,12.40260067,11.91007633,18.52403233,11.51770933,18.13277067,19.28269133,21.82852367,16.185178,14.277953,12.507908,16.45923567,9.952186333,15.01021067,19.147682,13.86604633
311.894928,26.68733667,11.20423133,23.33127033,18.39168233,14.010293,22.71284,19.201784,17.17624933,11.06044833,9.267461667,13.23870533,15.76047667,16.782288,12.27621967,21.21382567,18.73595867,23.218366,14.69620367,23.58669167,14.25825833,18.04535533,22.74467167,11.79003433,10.37005567,19.57886267,9.598320667,13.09164133,12.13278367,12.55260567,9.802475333,12.28878067,11.960768,18.586271,11.41553533,18.04871167,19.240357,21.804367,16.11408633,14.22136467,12.39049467,16.44071967,9.915182667,14.95137267,19.14493467,13.927711
312.265167,26.757686,11.195288,23.377926,18.368049,13.99917,22.77483467,19.21939867,17.187565,11.090471,9.246541,13.23460767,15.71811233,16.82237633,12.31479833,21.31785267,18.74301867,23.308302,14.68568467,23.57622933,14.29764233,18.04138833,22.78685933,11.79620733,10.40304467,19.57080667,9.593016,13.12682633,12.11464333,12.54240233,9.831523,12.258066,11.98409067,18.57929667,11.39795967,17.99371967,19.18086567,21.885677,16.012374,14.21986433,12.44347633,16.46146333,9.983165333,14.92646633,19.11790733,14.04962833
312.635345,26.79185567,11.175618,23.41876633,18.39469,13.989589,22.79007033,19.27448833,17.13713233,10.99743133,9.223140667,13.244479,15.722904,16.85353567,12.33159533,21.30117133,18.74192633,23.39211633,14.70814267,23.675495,14.32530833,18.08197367,22.83069,11.78846033,10.392711,19.671307,9.635561,13.20569933,12.17536867,12.540016,9.862498333,12.23531133,11.97246033,18.54570433,11.42068967,17.956144,19.085584,21.85733667,16.02797467,14.310091,12.43307767,16.49615267,9.982044667,14.898361,19.078555,14.06495667
313.005524,26.72288067,11.20295633,23.50510367,18.46618767,14.03391867,22.876891,19.360789,17.01709767,10.94706933,9.234563667,13.24122167,15.804972,16.82594867,12.35965267,21.28833767,18.738561,23.360044,14.72679133,23.61445867,14.253456,18.13441933,22.909209,11.80655667,10.41388333,19.70957367,9.694266,13.28186233,12.16662567,12.52621533,9.847753333,12.252356,12.02321067,18.48418167,11.401734,17.874361,19.015796,21.90485933,15.97544667,14.31134433,12.47584567,16.436069,10.01332133,14.820758,19.047098,14.02666033
313.375671,26.794868,11.17343267,23.53841333,18.48083733,13.955207,22.958253,19.379527,17.069838,10.87761633,9.190036667,13.27153067,15.74395267,16.852938,12.28678467,21.36060667,18.742016,23.43850467,14.74806133,23.57657367,14.22950867,18.189145,22.880142,11.788058,10.41098867,19.75628833,9.704335333,13.336524,12.186602,12.53265467,9.932782333,12.24111667,11.984014,18.47477533,11.363284,17.809496,18.991656,21.977644,15.97411267,14.34372333,12.48123533,16.36637,9.945174667,14.84368067,18.986665,14.08239333
313.745819,26.81870367,11.17468567,23.63118,18.50905833,13.89068733,23.08396833,19.44095833,17.09804867,10.91039433,9.206863667,13.319674,15.75646533,16.89738867,12.31248733,21.326887,18.808887,23.47273633,14.735187,23.59240567,14.28285867,18.219213,22.95785767,11.79298033,10.39483733,19.769371,9.678255333,13.348625,12.14801767,12.57213467,10.064845,12.24263133,12.02660533,18.452525,11.319873,17.74345367,18.93762267,21.935758,15.95931233,14.365145,12.46052633,16.34695067,9.970822667,14.90824233,19.02392333,14.01675333
314.115906,26.92781333,11.21505433,23.684197,18.56675267,13.88015967,23.07109267,19.540843,17.13357967,10.962724,9.272811,13.39455967,15.76533167,16.944813,12.298452,21.37380567,18.830161,23.57911033,14.806224,23.70134533,14.290957,18.110037,22.995694,11.839228,10.35723767,19.686718,9.633796333,13.36338367,12.235471,12.529766,10.06048533,12.175766,11.99746167,18.38840867,11.334675,17.71470167,18.946715,21.89164733,15.99944333,14.35071767,12.45691567,16.40561167,9.918643333,14.93006733,18.98278133,14.03127433
314.485962,26.97139367,11.198295,23.62728967,18.55835533,13.910881,23.13002467,19.552217,17.147677,10.97813867,9.265795667,13.36832533,15.737806,16.980243,12.23456367,21.337096,18.93944867,23.478467,14.80374267,23.65619467,14.30652333,18.11883467,23.11319567,11.81818167,10.27756733,19.67253167,9.598395,13.46057,12.26199633,12.50617967,10.12445567,12.20541633,11.99493267,18.392726,11.24535,17.73631633,18.910481,21.92552833,16.01413933,14.427572,12.41506667,16.323782,9.919090333,14.90724667,18.85425133,14.07100233
314.855988,27.01278933,11.12123067,23.70925333,18.50452933,13.89222667,23.09075033,19.622564,17.147466,10.92501767,9.221452667,13.332607,15.70888633,16.99738067,12.22198433,21.26862333,19.05368667,23.43000633,14.78313133,23.649581,14.267822,18.21193267,23.202391,11.79867867,10.26314867,19.70158867,9.531682667,13.49077467,12.25960433,12.50963433,10.14086033,12.18529933,11.99924167,18.37428533,11.193989,17.743494,18.826118,21.803786,15.97441433,14.36509033,12.33303333,16.32930833,9.936658,14.80825467,18.919203,14.02104233
315.225983,27.09592467,11.06165767,23.702378,18.56257733,13.851558,23.185166,19.68085833,17.236241,11.03667967,9.227549,13.29947867,15.65151667,17.00337833,12.30234567,21.23445233,19.03937833,23.52710667,14.79812167,23.73256867,14.35738233,18.22440867,23.153676,11.861103,10.29275367,19.70252567,9.452338,13.60612533,12.239474,12.55322767,10.21443733,12.17255567,11.989625,18.42423833,11.17312633,17.68222633,18.758367,21.80031667,15.876956,14.32043167,12.32056867,16.26311467,9.924928667,14.777211,18.75950833,14.07248667
315.595947,27.10033033,11.06798933,23.72057467,18.69104767,13.87230067,23.19149067,19.69013033,17.22791967,11.03172033,9.243066333,13.371816,15.598822,16.99032833,12.345088,21.23417867,19.12462967,23.58363033,14.82427133,23.77531,14.367862,18.31651033,23.206614,11.90280033,10.32861,19.68783767,9.470878,13.681517,12.27107667,12.50709833,10.16506333,12.160544,11.95693533,18.32345633,11.17710267,17.53238033,18.797226,21.85615167,15.840494,14.26225433,12.15648867,16.265443,9.843669667,14.72209,18.79106967,14.10541733
315.965912,27.043221,11.085909,23.77616767,18.684173,13.835423,23.23121667,19.67965033,17.233927,10.974728,9.216690333,13.32766833,15.54551133,17.01637267,12.36053433,21.236675,19.07358633,23.58954,14.81546867,23.75838733,14.36152367,18.276329,23.17599833,11.90615033,10.42200233,19.67615667,9.432609,13.723512,12.32896167,12.559655,10.13761633,12.20748633,11.93682933,18.35019567,11.13946967,17.43505767,18.79680567,21.875293,15.78264967,14.318488,12.14434067,16.222951,9.79211,14.71513867,18.74078433,14.040894
316.335815,27.06880767,11.16735367,23.850263,18.598763,13.85634233,23.23213033,19.67940467,17.20592867,11.02986067,9.150184333,13.330788,15.54571567,17.13094867,12.32205233,21.18022167,19.12756,23.529254,14.982062,23.78411533,14.32057033,18.370268,23.17059533,12.02691267,10.42669733,19.65818967,9.496658667,13.78201167,12.33950267,12.58983267,10.120368,12.05846367,11.920187,18.42384467,11.103895,17.19556733,18.698203,21.89739733,15.744689,14.32684233,12.196208,16.200769,9.879560333,14.664903,18.777337,14.02761533
316.705688,27.166729,11.203847,23.89724133,18.58256733,13.83829133,23.272239,19.592302,17.163665,10.96914933,9.146380667,13.360666,15.563954,17.15442933,12.3525,21.10071167,19.16276733,23.589478,14.98187633,23.82276,14.29934667,18.39493833,23.236264,12.13489333,10.44841567,19.784618,9.522793,13.83038267,12.40955567,12.58223933,10.24221767,12.09659067,11.906154,18.52854867,11.10445667,17.13722533,18.64069667,21.81737767,15.76131533,14.30795467,12.15157933,16.20264,9.900262333,14.55806733,18.775252,14.10969167
317.075562,27.18072267,11.15519167,23.92336033,18.64620367,13.82704267,23.330416,19.615059,17.16718367,10.923479,9.133412333,13.347407,15.51462433,17.166824,12.348716,21.062326,19.17335633,23.540195,14.98261267,23.80367233,14.32965267,18.33564933,23.19359833,12.217612,10.466479,19.81452333,9.516369,13.85814167,12.35218667,12.61659233,10.27101133,12.09786467,11.94321567,18.55372933,11.04963433,17.12933733,18.60401933,21.81772233,15.83371367,14.26597467,12.04225133,16.183015,9.910671,14.588875,18.699133,14.18745767
317.445374,27.180968,11.101538,23.88024033,18.53646167,13.76144,23.336342,19.68379067,17.16888067,10.896108,9.131899,13.355968,15.47572267,17.175569,12.35680067,20.98336533,19.18138833,23.525753,15.07406067,23.767167,14.22362367,18.417387,23.14446833,12.15974733,10.450178,19.90917333,9.613665333,13.86239733,12.298664,12.489091,10.269212,11.971814,11.914629,18.510197,11.03626567,17.06226133,18.64421833,21.83709367,15.80686833,14.34981267,12.04307767,16.207158,10.00242433,14.53487067,18.64605,14.200567
317.815216,27.124346,11.16898733,23.876686,18.510121,13.72641933,23.32181367,19.73991067,17.16545867,10.88888233,9.202475,13.32152233,15.48573067,17.20183533,12.36477867,20.92270133,19.32680867,23.54700667,15.117642,23.71933733,14.147229,18.39280833,23.04700967,12.20595767,10.45065833,19.82177667,9.614184667,13.831212,12.299827,12.38267133,10.375826,12.026613,11.91342833,18.51747,11.05314267,17.00325367,18.74322567,21.75413767,15.81603133,14.31332367,12.02856233,16.140772,10.10496,14.59144633,18.68157133,14.14980233
318.184967,27.14183667,11.187343,23.91313767,18.60352533,13.769179,23.288344,19.76922767,17.172819,10.86396433,9.145037,13.280027,15.50882967,17.233073,12.45058067,20.84348767,19.472842,23.56753167,15.152541,23.624857,14.15704567,18.404016,23.05114267,12.19581667,10.51962967,19.853857,9.636086333,13.937306,12.40979967,12.49318833,10.45671667,11.94187833,11.93419767,18.56015133,10.972038,16.89863367,18.62251033,21.74190333,15.79095233,14.29639,12.035796,16.133868,10.047889,14.58971833,18.65429133,14.10368233
318.554688,27.09363033,11.27084867,23.920508,18.71941567,13.79605567,23.336221,19.692434,17.22823367,10.89320833,9.192875,13.26949,15.501613,17.23555033,12.43584667,20.841944,19.38426833,23.55209433,15.14437833,23.64581633,14.16765067,18.42697733,23.03023433,12.28048367,10.66122,19.851808,9.714857333,13.950573,12.42634367,12.424598,10.40199933,11.93632967,11.970601,18.55753267,10.95978533,16.97998167,18.65858433,21.681888,15.84262367,14.398753,12.022221,16.10828567,10.068821,14.65775167,18.59362867,14.12426967
318.924377,27.13027067,11.39201867,23.955456,18.75489067,13.74477867,23.333058,19.673159,17.22251267,10.88842867,9.203855333,13.235126,15.58583833,17.250804,12.47980667,20.89577533,19.37792533,23.53093733,15.20786867,23.52578133,14.070152,18.46115533,23.01084233,12.329596,10.698906,19.91688433,9.722251333,13.88197267,12.41995533,12.37437133,10.36449567,11.86911467,12.00174567,18.516498,10.935304,16.95756367,18.80934333,21.70624067,15.95154633,14.459407,12.07085333,16.16739633,10.162009,14.69943433,18.63602967,14.05505933
319.294037,27.210644,11.486279,23.952473,18.82861,13.782441,23.32832367,19.75100233,17.24387167,10.78639367,9.129189,13.21377133,15.691297,17.242524,12.43632867,20.95312667,19.37190367,23.519937,15.23613833,23.415601,14.049135,18.46746933,22.97914667,12.29750833,10.81424867,19.95323867,9.819723333,13.912139,12.39586167,12.436686,10.378278,11.91656733,12.05471667,18.574765,10.921806,16.94773333,18.82681867,21.811067,15.95583233,14.524728,12.05082633,16.14835467,10.201506,14.742822,18.52560367,13.94954267
