wl,W1,W2,W3,W4,W9,W10,W11,W12,W14,W16,W17,W18,W19,W20,W20.1,W21,W22,W23,W24,W25,W26,W27
492.260742,48.37416067,26.65003133,40.579024,34.20264133,21.937971,31.71407033,31.14554667,25.67333867,18.01988567,37.170275,30.32139633,24.286073,33.86586733,31.04070433,38.42497,38.781027,41.75965,24.59836533,38.215006,46.64991867,24.94246167,18.249746
492.614105,48.39466867,26.73981533,40.63195033,34.27044467,21.96162467,31.75195467,31.14699167,25.69294767,18.08174033,37.23264367,30.33313167,24.35296933,33.948219,31.02662967,38.49434167,38.861702,41.8736,24.653258,38.22787033,46.73840333,25.012921,18.32776467
492.967468,48.441578,26.76562433,40.637929,34.30257767,21.99916267,31.79516033,31.152255,25.70824567,18.14562333,37.27727333,30.343191,24.39946467,33.98499433,31.04344167,38.57823833,38.898998,41.958403,24.68854333,38.26178933,46.825213,25.06841533,18.40714533
493.32077,48.51852933,26.84233,40.67704633,34.37082667,22.06441633,31.85547567,31.19763867,25.742447,18.21297167,37.32253933,30.37640433,24.466193,34.031634,31.03716333,38.64499933,38.92580033,42.07193733,24.70780867,38.31186467,46.89498133,25.092364,18.466541
493.674042,48.616955,26.869845,40.67899333,34.45533233,22.10941967,31.919827,31.25459233,25.783624,18.265735,37.41952133,30.43130333,24.49862633,34.13108633,31.09738967,38.74875033,39.00333133,42.15844033,24.73532167,38.386709,46.97124867,25.14465167,18.53023867
494.027283,48.71318833,26.93197833,40.72069167,34.504588,22.15176667,31.976766,31.29586267,25.831746,18.32130067,37.487648,30.47049067,24.54601933,34.18249333,31.119319,38.828603,39.08860167,42.26113767,24.80877967,38.42595933,47.022775,25.20028033,18.61082967
494.380463,48.75565333,26.99231933,40.774128,34.58999133,22.21981167,32.033448,31.32038433,25.88610467,18.39648733,37.59991067,30.46176933,24.59055167,34.25633567,31.133103,38.89755633,39.14835633,42.39169333,24.88786767,38.50366733,47.14243433,25.234453,18.69112367
494.733673,48.90927367,27.021927,40.79436633,34.64993233,22.30673233,32.07801967,31.38519833,25.94651367,18.47956,37.66611033,30.50377233,24.660162,34.313947,31.177451,38.99274967,39.22158567,42.44450167,24.96075367,38.58780933,47.20488233,25.294473,18.76581733
495.086792,49.00956733,27.08568233,40.874246,34.732094,22.385419,32.14318233,31.47766033,25.970719,18.55802433,37.70773833,30.54699,24.704558,34.36557433,31.192614,39.07989367,39.27225267,42.53767667,24.99950867,38.62813967,47.290666,25.360966,18.83256067
495.43988,49.13179033,27.17453333,40.912558,34.82843533,22.47623133,32.20247467,31.54117167,26.006478,18.63940267,37.748841,30.56106967,24.73365267,34.39904333,31.22880033,39.16947667,39.33508167,42.60943367,25.09102133,38.604188,47.38370533,25.439244,18.917902
495.792938,49.243731,27.25503867,40.93232467,34.894737,22.540669,32.28579,31.56143333,26.03723467,18.728286,37.887813,30.61065733,24.77892667,34.45408233,31.24241733,39.26593433,39.37576167,42.70990667,25.15995367,38.65802767,47.453425,25.52297567,18.972327
496.145935,49.35256067,27.34591467,40.938867,34.92184433,22.586115,32.38787767,31.61471433,26.114382,18.80016833,37.97066033,30.628911,24.82925633,34.539355,31.284177,39.35934833,39.469518,42.805763,25.20461967,38.66996633,47.546276,25.58921033,19.029161
496.498871,49.38580467,27.419712,40.99428433,35.026178,22.661783,32.41982433,31.65208233,26.175363,18.87815733,38.01797167,30.634224,24.83610233,34.59043833,31.320207,39.47684233,39.48120367,42.87683467,25.29644967,38.74522233,47.627163,25.68700933,19.13669533
496.851837,49.42343,27.473228,41.03176767,35.083435,22.74066533,32.50110133,31.68593333,26.24769467,18.944331,38.115286,30.636282,24.89975033,34.67795633,31.33546567,39.51580167,39.50695933,42.97386533,25.30941133,38.76891433,47.70325833,25.79556767,19.24676967
497.204681,49.51485333,27.47755333,41.08618667,35.149789,22.804683,32.56290467,31.73672033,26.29685667,19.012919,38.17829833,30.646782,24.95408967,34.685306,31.40499933,39.659194,39.57299667,43.04496867,25.38055233,38.84962467,47.827493,25.88221267,19.271462
497.557587,49.60494633,27.50291467,41.12988,35.27137367,22.863484,32.648585,31.79454533,26.37807833,19.07758467,38.26021333,30.66024333,25.046277,34.764274,31.426728,39.780417,39.64046967,43.12442767,25.42155767,38.90007933,47.97866433,25.92257933,19.348523
497.910431,49.70602167,27.583709,41.18239333,35.36458333,22.94907633,32.74550867,31.82958233,26.42799033,19.163128,38.315272,30.67309167,25.06848167,34.87215467,31.44706033,39.86999267,39.71335833,43.23783867,25.45820367,38.95312733,48.129383,26.002867,19.39901533
498.263184,49.75615567,27.62492167,41.21761967,35.41148733,23.03694467,32.810909,31.90615567,26.487551,19.22716633,38.372137,30.679701,25.14839833,34.92814933,31.44987233,39.978288,39.832249,43.31280633,25.49651967,38.990771,48.207452,26.08959333,19.48544633
498.615936,49.74165067,27.68058133,41.29062,35.491628,23.114553,32.85942867,31.958676,26.523737,19.32281433,38.42897033,30.70465733,25.22802867,34.98125267,31.510928,40.10456467,39.882567,43.39488233,25.54296367,39.07368233,48.339638,26.18138333,19.48187033
498.968628,49.84086733,27.75639533,41.307251,35.61798967,23.18026567,32.934349,32.004868,26.55813533,19.392383,38.517374,30.67619267,25.29055267,35.036977,31.54623367,40.18488167,39.90986233,43.49458433,25.578004,39.17918533,48.438146,26.26558267,19.52931667
499.321289,49.893621,27.85100133,41.34102867,35.70948433,23.25112233,33.013082,32.04175967,26.59564567,19.47015633,38.583157,30.67575767,25.36213567,35.11675433,31.58574633,40.29790367,39.985443,43.59694767,25.62050767,39.19724267,48.58109167,26.34011633,19.556714
499.67392,49.948222,27.904187,41.366203,35.80351133,23.28816067,33.13105267,32.088958,26.63661067,19.56006733,38.631577,30.66077367,25.35812833,35.17036167,31.61575767,40.394386,40.06908,43.656526,25.669449,39.26655433,48.74623367,26.466664,19.617109
500.026489,49.98899333,27.93127567,41.360535,35.89780533,23.402365,33.21523167,32.175905,26.69867833,19.64076867,38.69716367,30.66416467,25.398155,35.21394967,31.686267,40.507179,40.12238333,43.76150767,25.64587733,39.37292333,48.85839067,26.53201367,19.667473
500.379089,50.05439233,28.00922333,41.44454067,36.025298,23.466329,33.31151933,32.28441467,26.783404,19.71183533,38.77155933,30.693278,25.43240333,35.30257167,31.696402,40.554315,40.23622867,43.82532767,25.72989733,39.47495267,48.943067,26.58823033,19.71396133
500.731598,50.12291733,28.03970733,41.48008233,36.09718933,23.51678833,33.356491,32.33918367,26.861065,19.79498633,38.83739033,30.69751167,25.51031433,35.39361967,31.67131033,40.60131333,40.36516333,43.919669,25.85538167,39.55593867,49.12236533,26.676746,19.792632
501.084076,50.14077267,28.078601,41.482548,36.17097733,23.58002933,33.423584,32.38838,26.88850167,19.87040833,38.88198667,30.68334467,25.58028533,35.42211167,31.639701,40.705054,40.45793167,44.03525033,25.95141267,39.604328,49.22764233,26.77355267,19.865084
501.436493,50.247749,28.13584,41.460639,36.22890467,23.68244433,33.49747467,32.47063567,26.94800267,19.95238267,38.92440933,30.73819,25.61444533,35.52094267,31.69147733,40.780571,40.55094767,44.191981,25.964796,39.706216,49.37815967,26.87718867,19.92213333
501.788879,50.32138567,28.21252533,41.46765867,36.345187,23.748567,33.584446,32.51151267,27.03181,20.02649533,38.96941,30.785851,25.681133,35.529698,31.725352,40.853465,40.69695667,44.31874233,26.01112367,39.76537567,49.52950167,26.966437,19.95082033
502.141205,50.35835,28.34499667,41.52120933,36.48267067,23.84226467,33.669178,32.535513,27.10707467,20.09918867,39.070951,30.798012,25.73966467,35.54947633,31.779345,40.93344767,40.77879567,44.439893,26.073249,39.82813133,49.62865967,27.032537,20.00593433
502.49353,50.44995,28.42727233,41.53631467,36.53752267,23.93530033,33.75793067,32.58798767,27.17655533,20.16749767,39.13843167,30.860744,25.77842067,35.64108033,31.837762,41.02444567,40.90948467,44.55013533,26.15361133,39.86141833,49.74848667,27.10357033,20.10062233
502.845795,50.48560867,28.47359967,41.53344467,36.62083067,23.98091167,33.843858,32.59919867,27.260625,20.249238,39.196504,30.92035267,25.80051233,35.73220633,31.82308333,41.12453567,40.99939233,44.672347,26.25548433,39.96320867,49.90720767,27.16852967,20.179653
503.19812,50.487348,28.49928167,41.53488067,36.73120767,24.09310067,33.92917133,32.67824333,27.328504,20.318772,39.23667933,30.95568467,25.84569667,35.85238133,31.906753,41.256125,41.15764733,44.811391,26.292743,40.01214567,49.94927733,27.21527867,20.21386967
503.550293,50.58336533,28.53841767,41.63006733,36.85173033,24.20583067,33.98528533,32.670242,27.33998733,20.380175,39.297306,31.05294933,25.90320333,35.90185867,31.93822667,41.35086933,41.27753833,44.972388,26.34554233,40.08878233,50.05658967,27.27319333,20.296347
503.902466,50.60897467,28.59564133,41.68529633,36.932981,24.27629567,34.10073233,32.744663,27.37947467,20.453712,39.35339667,31.096259,25.97652067,35.91954067,32.006324,41.49722933,41.39591067,45.07919733,26.35615867,40.16804633,50.125946,27.32738733,20.32785167
504.254578,50.67215733,28.61992467,41.73395767,37.010643,24.31501867,34.144235,32.782324,27.42350833,20.545592,39.39614667,31.10002267,25.97834667,35.97947633,32.05176433,41.62149933,41.48185767,45.261439,26.42996333,40.274989,50.20378367,27.375526,20.33726367
504.606659,50.79246,28.74021267,41.73892733,37.10360733,24.356682,34.24156467,32.80426833,27.47703233,20.637893,39.500772,31.16282467,26.007782,36.08221167,32.07057967,41.71124767,41.57075367,45.385876,26.46935233,40.32853433,50.28571167,27.41441333,20.40214533
504.95871,50.89844667,28.793642,41.790086,37.175738,24.407447,34.281208,32.84437833,27.473791,20.745856,39.55076533,31.180478,26.05414833,36.134806,32.085558,41.86286667,41.64882933,45.50956433,26.52781667,40.36750833,50.351503,27.51225833,20.42847867
505.310699,50.96517933,28.86952133,41.81141033,37.27638133,24.47164267,34.335387,32.87248767,27.50007567,20.83689367,39.63669133,31.18068467,26.080376,36.144268,32.12629567,41.96091833,41.70247033,45.58991133,26.60720333,40.47554133,50.39965167,27.57641633,20.47786133
505.66275,51.05322233,28.96575033,41.83799233,37.38913333,24.49351233,34.40123967,32.92150067,27.53479933,20.93389767,39.724739,31.24658133,26.084013,36.20330967,32.21262067,42.066442,41.72041567,45.69201533,26.66436333,40.51240767,50.54261633,27.66016367,20.55302033
506.014679,51.20654433,28.98023167,41.81623567,37.48530333,24.52497033,34.452947,32.93853533,27.60132133,20.99121733,39.83257433,31.28489167,26.07253167,36.243787,32.20564267,42.199613,41.85657233,45.81231933,26.73062233,40.623062,50.63429633,27.705218,20.61741633
506.366547,51.32473,29.01124433,41.830751,37.511902,24.59526333,34.46676633,32.92995033,27.62066067,21.05563167,39.91605833,31.35569267,26.13262433,36.30474433,32.259131,42.26643633,41.97913633,45.869709,26.80615633,40.66532767,50.77909933,27.75072933,20.68165833
506.718384,51.47702933,29.04446367,41.86912767,37.60738,24.65101033,34.47298067,32.96049667,27.683447,21.10858433,40.012576,31.43403267,26.13207433,36.356446,32.282908,42.37548167,42.014834,45.988116,26.87097367,40.708584,50.818822,27.79080633,20.699838
507.070221,51.58794033,29.094847,41.89722567,37.67961633,24.73944933,34.50460833,33.00615633,27.70906567,21.15732767,40.08236,31.49199333,26.180588,36.41472433,32.30807067,42.504036,42.06323267,46.08258333,26.935076,40.73261033,50.77332533,27.81932767,20.73828433
507.421997,51.72998667,29.15821333,41.903643,37.72222633,24.786187,34.54682267,33.06850267,27.751331,21.26151433,40.14791833,31.53624533,26.217316,36.491293,32.32253267,42.64005633,42.13903433,46.097912,27.06506967,40.76768233,50.87778633,27.89545367,20.783581
507.773712,51.84532033,29.193557,41.918725,37.818418,24.87485733,34.597834,33.07776133,27.77537867,21.33694767,40.23309533,31.56731967,26.224968,36.480407,32.364018,42.75266133,42.15218733,46.180196,27.08831733,40.821715,50.96165967,27.95071967,20.830753
508.125397,51.93926633,29.25364333,41.944926,37.92276767,24.96754867,34.64741133,33.10251567,27.79396967,21.383817,40.291559,31.60875733,26.21671833,36.535497,32.42959833,42.90151833,42.21331667,46.28849667,27.111429,40.902171,51.04028567,28.043528,20.853163
508.477112,52.06633367,29.29764933,41.990429,38.027326,25.043034,34.68193967,33.12062,27.84551167,21.46202533,40.340936,31.65310167,26.263366,36.56072733,32.48465733,42.99296033,42.274789,46.38533633,27.110792,41.03107067,51.14554867,28.11897667,20.881282
508.828735,52.148023,29.33642833,42.07206333,38.18015133,25.097967,34.70587167,33.131121,27.90857033,21.49698567,40.42116533,31.632306,26.28423067,36.596422,32.458212,43.103204,42.32505533,46.50099433,27.16530667,41.042454,51.26891033,28.177275,20.94031633
509.180328,52.28334933,29.35536033,42.05790067,38.250155,25.16244467,34.76236733,33.14086,27.89034867,21.57344067,40.497418,31.659614,26.35663033,36.70144733,32.48281033,43.24939833,42.41048967,46.54779533,27.17794667,41.08826967,51.33161133,28.20975233,20.99182233
509.53186,52.41573933,29.41885967,42.05875667,38.27743267,25.20894167,34.77541867,33.182581,27.89056133,21.63933233,40.579411,31.69819533,26.39619567,36.78029067,32.52059033,43.35156533,42.51016367,46.68617233,27.24663467,41.120252,51.43488067,28.277485,21.058227
509.883362,52.461844,29.453862,42.10800667,38.38730867,25.197121,34.84982533,33.18996633,27.91266433,21.74501233,40.74248933,31.72818167,26.46309233,36.81473867,32.53603733,43.45281967,42.552115,46.751437,27.27680033,41.156106,51.56663233,28.31665,21.104576
510.234833,52.586211,29.535649,42.16968033,38.48241267,25.29011033,34.917043,33.28139933,27.90211533,21.800409,40.84099,31.69681733,26.54775867,36.78790033,32.63936233,43.55556067,42.63105267,46.846198,27.25840167,41.21162033,51.64032767,28.36840067,21.147988
510.586273,52.65990733,29.608127,42.220468,38.554516,25.30901033,34.97902933,33.33369667,27.93115167,21.85131133,40.885898,31.73268,26.589684,36.79520333,32.643062,43.54794167,42.65630967,46.859736,27.31656533,41.27599067,51.78584167,28.42671467,21.18986933
510.937622,52.68741967,29.648216,42.263995,38.582667,25.321689,35.05057767,33.42185367,27.97142467,21.91460733,40.954438,31.75257667,26.63836033,36.81036633,32.68415833,43.65373733,42.700077,46.90854133,27.35744767,41.34952533,51.90184767,28.459153,21.21914133
511.289032,52.79497,29.705229,42.26338167,38.66941833,25.364432,35.051477,33.44157233,28.02811767,21.99432567,41.03178167,31.78250833,26.67803533,36.92646133,32.676616,43.702301,42.73405067,46.990016,27.40117133,41.37718333,51.97881833,28.504158,21.28080633
511.64035,52.886772,29.78783167,42.30077233,38.76419967,25.447366,35.071162,33.500871,28.046518,22.05277567,41.14960733,31.81679433,26.74344,36.96576567,32.72451333,43.784846,42.80346033,47.043139,27.43005433,41.43313967,52.075179,28.53888167,21.29104433
511.991608,52.91957733,29.80661833,42.299792,38.84193533,25.52183967,35.08632667,33.55546133,28.08846933,22.13490033,41.20287667,31.82867133,26.793059,37.02137867,32.74733167,43.87103667,42.86220567,47.18874233,27.50703467,41.46539033,52.21638833,28.59509033,21.33752267
512.342834,52.89924867,29.86109567,42.28062333,38.90392067,25.58372167,35.10239667,33.58384633,28.17822267,22.163395,41.27984867,31.86064333,26.81033767,37.058695,32.79688567,43.928149,42.88083533,47.29229467,27.53611367,41.54604733,52.23584333,28.619019,21.39610933
512.69397,53.023168,29.87667233,42.300404,38.98027533,25.63584967,35.117592,33.623972,28.21386067,22.19990567,41.39056133,31.937248,26.901423,37.183317,32.85684367,43.99548967,42.966933,47.37616,27.59771967,41.60271067,52.31819667,28.66460467,21.41867067
513.045166,53.098408,29.942679,42.33868167,39.03711967,25.728613,35.19603067,33.65873567,28.25380133,22.256038,41.46643233,31.956122,26.947715,37.23720733,32.85202033,44.08432633,43.03357967,47.44800067,27.609895,41.67257033,52.35789367,28.73219867,21.434042
513.396301,53.14985133,29.999742,42.38992933,39.08231767,25.827482,35.21378333,33.70194733,28.30233667,22.328814,41.54221267,32.02803333,26.976122,37.29560367,32.920925,44.21954967,43.05479033,47.53709267,27.65763533,41.64241667,52.41343533,28.75937667,21.49255867
513.747314,53.15444033,30.07827633,42.41567467,39.20227933,25.834755,35.308711,33.75454267,28.32043367,22.40789967,41.62361067,32.05753033,27.00313067,37.36827133,32.93371633,44.34523,43.11646167,47.686105,27.71325933,41.66485967,52.504887,28.83157933,21.53303367
514.09845,53.12877033,30.13467333,42.41748567,39.292188,25.89660333,35.385193,33.77792033,28.367909,22.46789433,41.68196933,32.092118,27.063833,37.42193233,32.99181933,44.44516633,43.20602167,47.74735633,27.75118367,41.720426,52.61996833,28.93239867,21.60826433
514.449463,53.12878533,30.18197967,42.502346,39.352262,25.95474267,35.450175,33.79982867,28.38528033,22.51059967,41.72772267,32.16612367,27.12133467,37.454536,33.030156,44.53512333,43.308216,47.85180033,27.80918767,41.79340367,52.76139433,28.98245233,21.639134
514.800415,53.18018967,30.24747867,42.54967133,39.43668733,26.00066467,35.50848133,33.82635167,28.442772,22.540944,41.83429667,32.210893,27.143485,37.49520667,33.11121367,44.62836833,43.38157933,48.07586667,27.82360667,41.87172433,52.90538567,29.04923767,21.70150567
515.151367,53.21778233,30.342627,42.66121133,39.519128,26.061088,35.538873,33.87890233,28.46539767,22.59222167,41.87676567,32.266662,27.19742367,37.59616667,33.16974067,44.67969267,43.49769467,48.217448,27.882701,41.89289467,53.035497,29.12651133,21.74759367
515.502197,53.28852967,30.39446367,42.65527,39.575564,26.13259833,35.61277033,33.90309867,28.50802867,22.65106767,41.963633,32.304661,27.282807,37.66867633,33.21230467,44.758513,43.57911067,48.26839533,27.93773533,41.95472833,53.14078533,29.136836,21.792092
515.853027,53.32249967,30.47826933,42.658957,39.655852,26.17833267,35.646636,33.90168967,28.57366167,22.69244767,42.06606667,32.33592033,27.30737233,37.743035,33.262015,44.87577533,43.706781,48.35945367,28.012341,41.97861967,53.25433967,29.15963233,21.85752233
516.203796,53.38111367,30.528837,42.707254,39.694136,26.242071,35.71252933,33.94980867,28.577701,22.77583433,42.13000133,32.39748767,27.34109967,37.80356333,33.328421,44.98684933,43.80655167,48.42184933,28.06380033,42.06824767,53.30783733,29.22016667,21.883116
516.554565,53.38521333,30.55180233,42.75284567,39.82131567,26.270775,35.762741,34.01903933,28.617103,22.87561367,42.23199333,32.44997933,27.319172,37.864771,33.39773233,45.08745567,43.79895033,48.53715767,28.17091567,42.15603633,53.36894867,29.28993667,21.93495133
516.905396,53.37795,30.555935,42.761392,39.88429133,26.33433867,35.81533567,34.058689,28.65750067,22.94511067,42.29537833,32.469176,27.32109667,37.93319967,33.412272,45.18751933,43.852577,48.6166,28.18476733,42.23103067,53.44902567,29.29691767,21.97081233
517.256042,53.44166567,30.61558333,42.77069833,39.90686667,26.45302567,35.838894,34.08505033,28.71375133,22.98379733,42.27572033,32.475183,27.319348,37.97134333,33.47165367,45.26210933,43.91176367,48.70619233,28.20927,42.27426,53.4739,29.363949,22.016218
517.606689,53.44229233,30.624489,42.784003,39.94229133,26.51422733,35.90185633,34.06161167,28.781513,23.03470667,42.34583767,32.51858567,27.37517167,38.07839,33.45409833,45.32146833,43.97728467,48.76695367,28.25894867,42.32872667,53.570993,29.40746233,22.05947933
517.957336,53.53427633,30.69079467,42.80398567,39.99638367,26.55610967,35.944575,34.09588,28.818494,23.104572,42.43609367,32.551188,27.394129,38.12675867,33.49878167,45.43156067,44.05412667,48.88723867,28.29930867,42.33979167,53.65751133,29.44687967,22.11929267
518.307861,53.63621633,30.72098467,42.786944,40.085621,26.61240167,35.96393067,34.10442167,28.85724567,23.17422867,42.49838867,32.53141333,27.42319933,38.178834,33.519229,45.500572,44.16738267,49.01127867,28.31731867,42.38375867,53.72620133,29.51359067,22.17132667
518.658386,53.70149867,30.721431,42.817122,40.12802367,26.691126,36.02970733,34.15274933,28.869056,23.21766267,42.566709,32.52386133,27.463701,38.21219633,33.549692,45.57736067,44.23623,49.14338967,28.334332,42.427292,53.834282,29.588635,22.18307633
519.00885,53.75229433,30.73855067,42.80018367,40.21687667,26.71433133,36.094288,34.16210367,28.91145133,23.28257667,42.56066767,32.55577267,27.48659667,38.258124,33.58981833,45.66542433,44.31331,49.167201,28.38245233,42.46397033,53.88635867,29.65251233,22.23074533
519.359314,53.80903133,30.76508833,42.86972067,40.29235833,26.76298967,36.17053967,34.21247867,28.93930767,23.33009767,42.63007967,32.586377,27.50069933,38.312528,33.61701767,45.706473,44.33951667,49.17782967,28.386001,42.55544167,53.957644,29.69615433,22.27088667
519.709778,53.88961167,30.826117,42.93125933,40.353133,26.805561,36.242415,34.27133633,28.93570067,23.39677467,42.69397467,32.62144433,27.541384,38.36426367,33.62459567,45.75459933,44.39724367,49.28443533,28.44338167,42.578271,54.119297,29.72723667,22.309586
520.060181,53.912478,30.89001433,42.99194833,40.399221,26.83535233,36.30226267,34.27563233,28.974143,23.46596633,42.76106633,32.593951,27.552793,38.386272,33.621091,45.83493033,44.43655,49.37900033,28.46325733,42.64744933,54.227178,29.73533967,22.351751
520.410461,53.94393,30.88351933,42.98346067,40.48332,26.87330133,36.32629133,34.291646,29.00277567,23.50698467,42.83972167,32.61208,27.58022767,38.43117333,33.68081967,45.91621133,44.50881833,49.45368467,28.541892,42.70741367,54.310665,29.71169933,22.37305167
520.760803,53.959582,30.933565,43.00946933,40.59981,26.907607,36.392207,34.33560867,29.01364567,23.55238467,42.85289367,32.61677,27.61203267,38.47871533,33.662677,45.90071967,44.54175033,49.53014367,28.53059,42.788868,54.40787367,29.755621,22.39376067
521.111023,54.01828267,30.972944,43.07153433,40.65304033,26.99380167,36.44543967,34.38221367,29.10326367,23.591235,42.91964233,32.60985767,27.62134233,38.496198,33.73295167,45.97265267,44.57264467,49.58517233,28.55943167,42.883307,54.46477667,29.768456,22.40658567
521.461182,54.07976567,31.01546033,43.07938667,40.72439833,27.06960567,36.497481,34.407376,29.126252,23.66015233,42.97542567,32.61614433,27.65889,38.54847967,33.72753267,46.04458,44.643233,49.709789,28.578726,42.94193,54.52975733,29.796653,22.439996
521.81134,54.17413333,31.05116333,43.053721,40.824285,27.138761,36.532131,34.496661,29.18320533,23.754966,43.106185,32.59027867,27.68430133,38.612025,33.75293033,46.095923,44.69794867,49.83681867,28.59309833,43.039739,54.59733567,29.84355567,22.517053
522.161499,54.244747,31.091224,43.084085,40.93267033,27.190986,36.59323767,34.52624733,29.221013,23.84183333,43.15334067,32.62640767,27.73025467,38.669031,33.742489,46.20648067,44.76811067,49.93055333,28.64340733,43.10876967,54.65625533,29.886597,22.549924
522.511658,54.32697167,31.11005733,43.08149467,41.01835133,27.24949267,36.64406867,34.560554,29.25752533,23.938907,43.26701233,32.60263133,27.77081633,38.72323267,33.76940033,46.335734,44.806843,50.03058767,28.67014833,43.20951467,54.74233667,29.91604133,22.581799
522.861694,54.36927933,31.16462367,43.12929033,41.16107067,27.26568067,36.68004333,34.623197,29.29659833,24.01018467,43.34651067,32.61645567,27.79226267,38.75409133,33.824807,46.45226267,44.86871333,50.187561,28.694003,43.26667033,54.81750367,29.987523,22.65209333
523.211731,54.40495067,31.16770233,43.169642,41.209478,27.34946933,36.69984567,34.71488267,29.31513733,24.06508433,43.41891967,32.63521433,27.84391667,38.842853,33.83945133,46.534523,44.95570633,50.29381567,28.747099,43.32316967,54.887754,30.00733567,22.67989033
523.561707,54.43539433,31.210509,43.19370233,41.31164967,27.413126,36.78638467,34.76162533,29.355157,24.12556233,43.498451,32.630867,27.85385767,38.92173767,33.83929,46.607464,45.04189167,50.33640933,28.77009033,43.347515,55.033961,30.05341667,22.74141533
523.911621,54.51059967,31.2651,43.241136,41.364644,27.52739167,36.82640567,34.82004767,29.39382267,24.13996733,43.54305933,32.64446533,27.93375267,39.00495433,33.822712,46.64283,45.11952067,50.42732967,28.77986067,43.39547467,55.12007533,30.111694,22.764734
524.261536,54.58311867,31.29963433,43.297408,41.48766167,27.58811867,36.88088,34.833491,29.40041867,24.17775533,43.60586933,32.67513433,27.98460267,39.06061267,33.82666733,46.726696,45.22593667,50.515031,28.82704167,43.43568433,55.24265167,30.204027,22.79389967
524.611389,54.70372267,31.299781,43.38656733,41.610025,27.65618067,36.966029,34.88544267,29.47838067,24.24275933,43.75379067,32.72722433,28.08807,39.16088667,33.86699867,46.83748267,45.353039,50.683624,28.93346667,43.545924,55.275234,30.28756633,22.81591867
524.961182,54.882323,31.38466533,43.518476,41.79222,27.76884833,37.05915967,34.997598,29.58982267,24.31852833,43.915422,32.85724267,28.16711667,39.26923867,33.95917833,46.99424233,45.53556333,50.871127,29.04534233,43.69213233,55.468104,30.436114,22.91287333
525.311035,55.18933733,31.511459,43.63514433,42.08062233,27.940103,37.195614,35.18365033,29.73269,24.41964333,44.15456633,33.051187,28.31061133,39.481772,34.124311,47.254997,45.845187,51.14278167,29.19116767,43.96596167,55.74590933,30.66409133,23.02115967
525.660767,55.43470533,31.64444533,43.80596167,42.32958733,28.115822,37.38183333,35.35200067,29.87292233,24.531996,44.40532167,33.25941267,28.45870267,39.663403,34.304511,47.476611,46.102647,51.391875,29.38102867,44.15925333,56.02336367,30.850727,23.13788533
526.010437,55.62274267,31.76947833,43.924005,42.519773,28.244934,37.49712,35.43805033,29.96960733,24.59853867,44.56985467,33.36927233,28.56556833,39.75804067,34.43093033,47.62525567,46.284313,51.482236,29.514874,44.31456367,56.15456633,30.97338,23.244575
526.360107,55.70376567,31.82934233,44.00539533,42.619812,28.33075833,37.53855233,35.47846333,30.00579933,24.638328,44.67798867,33.440244,28.605009,39.818714,34.48210933,47.70341367,46.41554267,51.60394033,29.60147033,44.41544567,56.26638833,31.05163833,23.31916633
526.709717,55.752173,31.90584067,44.049759,42.67393967,28.418583,37.57150633,35.52570967,30.03877133,24.672303,44.74030833,33.47554967,28.63441667,39.849545,34.503161,47.77771233,46.51119233,51.651582,29.65624233,44.44986,56.30620433,31.12817067,23.333451
527.059326,55.828814,31.956546,44.062696,42.73955667,28.45205433,37.60041667,35.55136567,30.06739433,24.69996133,44.82101567,33.48160867,28.661337,39.90311633,34.52680167,47.867316,46.57604333,51.71046667,29.69517333,44.50264067,56.32588167,31.175795,23.37695267
527.408875,55.858668,31.987487,44.050466,42.78243233,28.51722,37.65828567,35.59387,30.07979967,24.75480533,44.85229633,33.528687,28.695669,39.93552633,34.588129,47.919324,46.60506067,51.717982,29.71937067,44.52706767,56.33319233,31.24926367,23.41887767
527.758301,55.934307,32.066258,44.06021367,42.82461167,28.56113233,37.69453433,35.60955967,30.096584,24.77994033,44.889188,33.558199,28.739573,39.965132,34.61228467,47.938159,46.66045633,51.75498967,29.73690433,44.58289333,56.36402,31.30557033,23.470249
528.107849,56.017601,32.12063167,44.08691667,42.83421467,28.60496667,37.74417733,35.641955,30.102427,24.817207,44.94911967,33.58181,28.77360667,40.01663467,34.65653333,48.00726433,46.71312467,51.78430433,29.802825,44.61984867,56.35805,31.36672433,23.517717
528.457275,56.04121267,32.16135167,44.10061267,42.902818,28.64175333,37.74898633,35.66567967,30.07757967,24.86459933,44.99309167,33.631119,28.79687467,40.07205,34.65569,48.03551833,46.76071833,51.83937833,29.83172233,44.62318167,56.39224633,31.39783467,23.53938567
528.806641,56.12195567,32.20557933,44.10960133,42.93846267,28.681802,37.79623133,35.72878467,30.08544567,24.88695467,45.04267233,33.64577867,28.80433333,40.10512667,34.70750633,48.07358033,46.783483,51.87437167,29.884588,44.64536033,56.43205,31.40857433,23.551178
529.156006,56.13435733,32.23920633,44.16857033,42.98531333,28.70852833,37.84027867,35.74348133,30.101174,24.90153167,45.06465267,33.65888033,28.82782633,40.13360533,34.72395333,48.11452133,46.810899,51.904779,29.92416633,44.65421167,56.483822,31.44293567,23.579101
529.505249,56.19525533,32.259802,44.215055,42.995233,28.76390133,37.859403,35.74729567,30.10642067,24.906155,45.129724,33.698758,28.853517,40.15016033,34.734499,48.12651433,46.84370667,51.922077,29.945458,44.680073,56.504528,31.475802,23.60404533
