wl,Y1,Y2,Y3,Y4,Y5,Y6,Y9,Y10,Y11,Y12,Y13,Y14,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27
411.813141,22.298178,12.48138933,18.908566,17.53915233,12.00625733,15.944787,13.37469933,14.44675667,16.60645533,16.34836933,20.30985267,14.80992833,30.96934167,26.184484,26.115315,23.30313567,21.05011067,17.728637,24.19250867,10.50215833,17.72361867,20.42814367,15.33777067
412.174652,22.307986,12.49850267,18.91567167,17.574119,11.987792,15.96489667,13.373988,14.42919633,16.58754,16.411296,20.37433833,14.798437,31.050259,26.21003033,26.082753,23.30512,21.068665,17.777011,24.26700533,10.47387633,17.73523767,20.38946167,15.33886933
412.536163,22.38805633,12.492474,18.97059133,17.616162,11.942937,15.880516,13.379011,14.37503333,16.600346,16.43775533,20.382273,14.805374,31.11046767,26.23997133,26.07582233,23.281443,21.085203,17.80806033,24.19644733,10.51877633,17.70702767,20.36061167,15.381496
412.897644,22.45581367,12.52292,19.00975533,17.56945467,11.88189533,15.85380167,13.36893067,14.36687633,16.590873,16.44166633,20.33988433,14.79748567,31.122958,26.188827,26.08977533,23.213099,21.11561133,17.840148,24.16409533,10.525645,17.720434,20.37714533,15.38655767
413.259033,22.43427067,12.52731233,18.97848533,17.604047,11.841071,15.81919333,13.400276,14.32187067,16.62581367,16.46991167,20.33240733,14.75829967,31.18381867,26.19846333,26.09155767,23.19023367,21.172442,17.785697,24.13395433,10.57156233,17.72493133,20.34919367,15.398387
413.620392,22.46975533,12.51972267,18.931788,17.645898,11.78504167,15.74906367,13.391248,14.29048367,16.58083933,16.48094767,20.33892367,14.76827467,31.25795833,26.26229133,26.10193333,23.10634867,21.19007,17.813231,24.129402,10.59432333,17.75984867,20.28939133,15.396732
413.98172,22.479383,12.47676933,18.88357333,17.635304,11.763054,15.74117933,13.35898067,14.331917,16.53047367,16.550639,20.333248,14.76354433,31.30940633,26.27795267,26.088538,23.045225,21.168284,17.83796733,24.11754333,10.57252667,17.747952,20.29263333,15.36778933
414.343048,22.487739,12.433696,18.87497133,17.64366233,11.70618733,15.738951,13.35828533,14.26971667,16.55543033,16.591927,20.30133,14.75744467,31.30210933,26.289768,26.086988,22.97789433,21.11377833,17.85308667,24.14858933,10.55419867,17.74188933,20.27373367,15.347233
414.704315,22.553165,12.45183233,18.85234133,17.62977067,11.66339833,15.67462867,13.34057633,14.24929567,16.56712767,16.58226367,20.347594,14.774952,31.34549167,26.30992,26.05406767,22.95718333,21.18695767,17.811215,24.112727,10.55219933,17.73428233,20.26346567,15.34777533
415.065582,22.493096,12.46010533,18.88842633,17.62102167,11.64067333,15.657522,13.36973833,14.24377667,16.55575733,16.627236,20.330294,14.75746367,31.33917533,26.34123,26.05882633,22.95944033,21.18891933,17.86775167,24.08225767,10.54876667,17.73311033,20.21417667,15.34914
415.426788,22.48903467,12.45018067,18.95578733,17.67191733,11.65149233,15.61238933,13.366789,14.24717933,16.52253067,16.64279,20.342256,14.73330033,31.37352033,26.40925733,26.03744033,22.911052,21.223872,17.875978,24.08108133,10.593428,17.67923,20.198591,15.375089
415.787994,22.542501,12.41965233,18.97054867,17.67243167,11.65884133,15.583603,13.31671667,14.22442367,16.471901,16.66616533,20.31538933,14.737819,31.38093767,26.41700533,25.998844,22.88801767,21.21044833,17.825822,24.02513,10.57264533,17.65119367,20.13047,15.355449
416.149109,22.51603833,12.45613967,19.00190033,17.687676,11.664942,15.57131667,13.28125467,14.21022133,16.47754133,16.61321,20.31921,14.67941867,31.42223933,26.438916,25.95928767,22.83801833,21.24117033,17.77686433,24.01947533,10.605516,17.71001433,20.10891867,15.31375633
416.510223,22.49971467,12.40675567,19.018305,17.74481033,11.572644,15.53738433,13.27089433,14.17975,16.443328,16.54845933,20.35769467,14.654699,31.46890267,26.41483067,25.92777367,22.789552,21.22682767,17.73506167,24.0018,10.601633,17.697202,20.04171167,15.31197133
416.871307,22.493646,12.38685867,19.01175433,17.75711033,11.60024767,15.478041,13.249134,14.12538633,16.39050233,16.572895,20.37941533,14.64774267,31.470149,26.42232233,25.96458567,22.69144067,21.22550133,17.80609067,24.00005033,10.54746267,17.689839,19.99415533,15.31037767
417.23233,22.48595167,12.330993,19.05791833,17.712786,11.607814,15.458988,13.20198167,14.06595333,16.36183867,16.568875,20.32999133,14.62613,31.54789767,26.40382833,25.94373133,22.62311867,21.19323233,17.79451767,23.98425267,10.534373,17.67932733,19.91915133,15.26192767
417.593323,22.45402433,12.309242,19.06117267,17.68111733,11.60640933,15.43181133,13.17624167,14.05130967,16.333112,16.55526133,20.32875133,14.62627167,31.59620067,26.38099933,25.90622333,22.63769967,21.175142,17.74881733,23.98635867,10.48429067,17.633727,19.903911,15.25692067
417.954315,22.398255,12.339463,19.041626,17.69306067,11.60249833,15.42646667,13.165657,13.99364633,16.30663067,16.56153067,20.305709,14.59589833,31.69035733,26.376003,25.906349,22.56800867,21.11358333,17.715656,23.94477567,10.489759,17.648023,19.91226433,15.23664233
418.315247,22.395817,12.32494033,19.032645,17.73345367,11.56445733,15.39908467,13.159401,13.931512,16.26543967,16.54670733,20.29375033,14.60217167,31.69983533,26.305521,25.91351233,22.54075867,21.12165,17.70122733,23.932949,10.473922,17.619216,19.87524633,15.25371567
418.676178,22.39596167,12.387056,19.025303,17.75632733,11.501351,15.32281767,13.13328433,13.94054533,16.23675567,16.56214433,20.29644533,14.61495367,31.71883767,26.274095,25.903476,22.548511,21.11936167,17.661119,23.92852533,10.45933233,17.601913,19.85644567,15.25909833
419.037048,22.31126533,12.388569,19.04180533,17.776263,11.44619867,15.29468833,13.13642233,13.937913,16.22034333,16.59661167,20.272608,14.60745567,31.77924167,26.23112567,25.862598,22.523402,21.125264,17.625681,23.904747,10.41923933,17.621207,19.81966933,15.25939467
419.397858,22.35845033,12.400927,19.02156767,17.83139567,11.37541067,15.24788833,13.09388767,13.98185067,16.21409833,16.60629933,20.30054067,14.600678,31.82334633,26.265239,25.86423533,22.49314933,21.13118667,17.61119467,23.87962833,10.36779,17.60381767,19.78868467,15.20709067
419.758636,22.33135867,12.43396933,19.04570233,17.84732933,11.39904133,15.223561,13.09227533,13.96424733,16.18816867,16.60841633,20.26210667,14.57977,31.84639233,26.26911933,25.89456833,22.45888767,21.157456,17.58780233,23.88470167,10.35603467,17.58687667,19.75659733,15.20840167
420.119415,22.28685767,12.40686033,19.03678,17.866776,11.40445967,15.19947367,13.09015967,13.984177,16.133585,16.57686633,20.240008,14.56060533,31.887881,26.22151233,25.90914133,22.431336,21.15419333,17.53228367,23.92433733,10.31792,17.60719467,19.72928433,15.21324167
420.480103,22.25520233,12.39071033,19.03243967,17.86692767,11.38924167,15.19283333,13.07961367,13.930281,16.11029633,16.59163733,20.247032,14.56316833,31.92421633,26.29072367,25.91588,22.42844067,21.163516,17.500097,23.91586667,10.27739067,17.54200433,19.68381467,15.22315233
420.840851,22.25601633,12.38700833,19.03967533,17.89902733,11.36688533,15.191465,13.06844833,13.95252833,16.090669,16.62412367,20.25371733,14.52034833,31.93953267,26.29371967,25.93624233,22.37149067,21.142486,17.507061,23.93096167,10.19889533,17.544549,19.63841533,15.18533267
421.201477,22.22591867,12.42661033,19.11415133,17.90714333,11.36607133,15.152501,13.06066733,13.96875367,16.07554433,16.62955767,20.23683933,14.49335567,31.96691067,26.28456233,25.96065467,22.352372,21.115038,17.46792833,23.91000267,10.143283,17.54463433,19.64155267,15.18129333
421.562134,22.17802433,12.43831033,19.14762767,17.920189,11.35842433,15.10703633,13.07878967,13.966794,16.04794233,16.607302,20.231638,14.51197967,31.99424233,26.27087767,25.99561733,22.35605367,21.156576,17.40790167,23.860816,10.15149367,17.582658,19.58259367,15.202918
421.922729,22.15940167,12.471846,19.14934733,17.91957267,11.34534133,15.09615133,13.07619167,13.96955167,15.99887233,16.618713,20.231024,14.511049,32.03184667,26.27817267,26.02511367,22.32612633,21.16380433,17.38887467,23.82874433,10.106351,17.582375,19.555593,15.21669733
422.283264,22.09778267,12.46720433,19.14525167,17.90838633,11.307291,15.107108,13.05353067,13.97004133,15.97390333,16.65840133,20.20525067,14.487367,32.08282733,26.30122833,26.03805167,22.306905,21.129694,17.40599933,23.84851233,10.07688033,17.57558267,19.52811533,15.215539
422.643799,22.09726367,12.450036,19.169968,17.91761733,11.27008733,15.08365833,13.05893133,13.97718633,15.957856,16.63389367,20.18905967,14.45527567,32.17745767,26.310201,26.04056667,22.27852767,21.145044,17.35333333,23.89379067,10.06908267,17.56703267,19.49788933,15.20078
423.004242,22.068653,12.455494,19.16453867,17.92607867,11.265513,15.07456633,13.065958,13.98558867,15.95335633,16.63634333,20.18465267,14.45807733,32.21145,26.312881,26.06864167,22.31270567,21.18016833,17.31789433,23.83336133,10.034799,17.591436,19.482376,15.19180067
423.364685,22.08362867,12.45912133,19.16632767,17.951652,11.25074333,15.04488767,13.09236167,13.96570433,15.977707,16.69357133,20.20412633,14.45186067,32.29420833,26.33106367,26.06348467,22.28069533,21.179345,17.30817667,23.88506267,10.00689433,17.57733133,19.49896167,15.20814367
423.725128,22.09595267,12.460416,19.17562733,17.96344767,11.22377667,15.02143567,13.12410467,13.96877367,15.92880233,16.6974,20.213735,14.471345,32.34238867,26.33847533,26.076364,22.288341,21.174786,17.282382,23.90628367,9.960016,17.56534867,19.555775,15.23070067
424.08551,22.10946667,12.49640333,19.18403367,17.95568033,11.19675567,15.00571933,13.145978,13.99107133,15.89822167,16.74835167,20.18371567,14.49670133,32.39521233,26.352826,26.075852,22.28753767,21.17893367,17.25993333,23.91720267,9.94862,17.54643533,19.546975,15.22913067
424.445892,22.08008,12.52815167,19.212314,17.99083633,11.154579,15.020451,13.135822,13.983071,15.892396,16.73382267,20.171824,14.49508167,32.449869,26.382614,26.01121533,22.31905033,21.18605067,17.21433733,23.907684,9.954443,17.52696833,19.54752,15.233653
424.806183,22.09767167,12.54470433,19.17869967,18.056423,11.12707867,14.985505,13.16989067,14.013098,15.889247,16.77066733,20.19462033,14.527163,32.465741,26.390649,26.04235667,22.310357,21.20531533,17.20713367,23.88418633,9.934683,17.55087267,19.53800033,15.25071733
425.166473,22.10972333,12.57528133,19.18846467,18.11356533,11.09522333,14.94915467,13.15890333,13.99000867,15.88357233,16.797862,20.19307533,14.50474033,32.51294633,26.41309933,26.07362133,22.27611267,21.23123667,17.191152,23.887259,9.943186,17.55227933,19.51641467,15.26454567
425.526703,22.13231967,12.55850067,19.198512,18.15983967,11.09179833,14.908101,13.16867533,14.02388633,15.85536133,16.79179467,20.21082433,14.536602,32.491954,26.453313,26.07588833,22.27848433,21.23644,17.18455,23.936566,9.923405667,17.540217,19.48296433,15.26749133
425.886902,22.152102,12.574627,19.201889,18.1846,11.09001167,14.89174833,13.17849267,14.00941633,15.87798433,16.77808267,20.24366433,14.55255133,32.517173,26.52912833,26.09418333,22.260886,21.235886,17.16649633,23.96396267,9.926086333,17.541608,19.48077,15.268559
426.24707,22.17817867,12.54092767,19.23355,18.231938,11.101052,14.94209033,13.200423,13.988575,15.89773567,16.813069,20.24606633,14.51262,32.546213,26.56074167,26.097924,22.23536367,21.250214,17.15550867,23.96712933,9.890429667,17.55624467,19.44315933,15.281472
426.607208,22.23919667,12.55447733,19.25045467,18.234582,11.10130067,14.93406733,13.19782033,13.957721,15.87123267,16.779952,20.24844633,14.54204033,32.510835,26.58117933,26.138277,22.22293367,21.278647,17.16288333,23.99758833,9.879065333,17.54685233,19.439666,15.28214
426.967316,22.175736,12.551415,19.30415467,18.25507333,11.13408967,14.96715933,13.22993167,13.94825233,15.876035,16.783951,20.232818,14.51961867,32.564111,26.57797467,26.13961767,22.179183,21.28110433,17.15087967,24.04176633,9.839017333,17.570988,19.431224,15.287631
427.327393,22.21318167,12.52400233,19.32524933,18.25730633,11.090733,14.941391,13.22076767,13.968193,15.84456933,16.80597733,20.23123767,14.532908,32.63004433,26.596244,26.116687,22.154531,21.283272,17.160383,24.03551033,9.823399333,17.57831867,19.41756533,15.29849
427.687439,22.2073,12.59120533,19.36878,18.287653,11.07646933,14.943439,13.232009,13.977758,15.832237,16.86863867,20.24804767,14.56876567,32.62859467,26.64994367,26.11869,22.17621433,21.308271,17.19161833,24.05533933,9.827147333,17.558623,19.392755,15.29715133
428.047394,22.21035,12.61875067,19.39607567,18.325795,11.06948933,14.92053067,13.24313433,14.01080933,15.867133,16.88738667,20.26616367,14.553238,32.65193933,26.66455567,26.14380267,22.17725833,21.27783433,17.20726333,24.083821,9.826435333,17.607182,19.426204,15.29588533
428.407379,22.18871633,12.645269,19.43283133,18.348547,11.081752,14.90395533,13.22325533,13.991615,15.82405467,16.93112933,20.23965733,14.59815667,32.68161,26.66830767,26.13447367,22.20522133,21.27948467,17.192612,24.10177433,9.852330667,17.63182733,19.42042533,15.33090367
428.767303,22.17553967,12.61937533,19.41117867,18.34403467,11.07861233,14.90221333,13.22647633,13.97140667,15.84871,16.96621667,20.22446333,14.60559533,32.73884333,26.67935533,26.09110567,22.22881233,21.29291967,17.17815267,24.08748367,9.872671667,17.63187033,19.42370733,15.32839267
429.127167,22.20503467,12.65306233,19.39700733,18.36732533,11.08611267,14.91525333,13.223729,13.925261,15.881526,16.973044,20.22060033,14.600647,32.76307067,26.71460267,26.05753067,22.2249,21.27222033,17.215882,24.093181,9.864386333,17.60187167,19.43039067,15.34007167
429.487061,22.219696,12.66539333,19.45160733,18.40831867,11.11424633,14.86814967,13.222051,13.931689,15.90522833,16.97661333,20.25053,14.608235,32.845718,26.730616,26.068264,22.256871,21.282343,17.17403833,24.13634933,9.870101667,17.60230667,19.45316767,15.30743167
429.846863,22.236363,12.64452133,19.524727,18.50147667,11.15031333,14.86283067,13.238582,13.94236967,15.892397,16.94883767,20.275563,14.64979433,32.87138167,26.72058133,26.08959067,22.27401733,21.285478,17.14913433,24.130214,9.919534,17.59889033,19.49258633,15.34742233
430.206665,22.28507833,12.67769867,19.546927,18.553333,11.14170767,14.85656967,13.24051167,13.94087933,15.868644,16.99340167,20.286672,14.66266767,32.87433433,26.73064467,26.10377433,22.285647,21.210797,17.13745133,24.13442067,9.958558667,17.58660467,19.48876233,15.36638467
430.566437,22.304607,12.70670267,19.53737867,18.603008,11.10475667,14.844966,13.20736333,13.94513333,15.88415167,16.99262633,20.26358533,14.66547133,32.89788633,26.760659,26.06447933,22.26478,21.18274567,17.14862733,24.23836167,9.935563333,17.57119267,19.51217467,15.37120933
430.926117,22.254889,12.75155267,19.56495633,18.58652933,11.082086,14.83968133,13.20741733,13.964276,15.86016533,16.95152267,20.21960567,14.67068867,32.901785,26.78178333,26.09697867,22.24147533,21.15661133,17.14455033,24.19722267,9.925508333,17.564507,19.48193367,15.37550367
431.285828,22.22428133,12.75407,19.56918967,18.612325,11.059939,14.79689967,13.18143967,13.96862433,15.89688033,16.95737833,20.18264667,14.67405433,32.93696767,26.80801833,26.11953933,22.228312,21.14699433,17.116098,24.17645633,9.955902,17.55136933,19.36990833,15.37764133
431.645447,22.25875833,12.77275267,19.59484867,18.637443,11.083376,14.79603133,13.14645367,13.977403,15.90094633,16.93160833,20.17257633,14.67172233,32.95249867,26.842508,26.10897667,22.21489833,21.13665933,17.10422133,24.18256433,9.932386,17.57981133,19.38927,15.38571767
432.005035,22.244629,12.76839033,19.57876033,18.643737,11.08864233,14.769653,13.14094833,13.972189,15.90836367,16.94308967,20.13960767,14.68969867,33.03682733,26.81142333,26.187044,22.19015833,21.10679233,17.13969,24.20553667,9.900377333,17.61069833,19.383443,15.419945
432.364655,22.219409,12.779161,19.62195533,18.62571567,11.080351,14.80882667,13.16469167,13.949417,15.89297733,16.95302933,20.17253,14.68796567,33.05583667,26.84695767,26.171738,22.21704033,21.091967,17.13999267,24.22578333,9.920220333,17.6138,19.40069167,15.434079
432.724182,22.23225267,12.79368433,19.66048467,18.63408267,11.04944467,14.81350667,13.16084433,13.975848,15.88396033,16.94322133,20.19930667,14.73087167,33.02228033,26.82702533,26.14811633,22.21223567,21.04146833,17.144698,24.19100667,9.877369667,17.591997,19.400647,15.44979833
433.08371,22.22090967,12.83399533,19.686353,18.63511333,11.005279,14.815637,13.17120933,13.97330433,15.928995,16.969702,20.19860033,14.70907833,33.09595233,26.85416033,26.14987233,22.23324433,21.09846533,17.09684867,24.12205833,9.824649333,17.600516,19.38645567,15.47588533
433.443207,22.17292767,12.86645633,19.722023,18.66496667,10.99026433,14.76751033,13.17012267,14.02995667,15.916785,17.019856,20.18471467,14.67784133,33.134445,26.82906,26.158752,22.260623,21.08429867,17.06026733,24.10766967,9.791149333,17.60606467,19.36150467,15.47723667
433.802582,22.14974,12.89077033,19.74810433,18.65995267,10.96347567,14.697841,13.187409,14.04307533,15.88493067,17.01861867,20.21661133,14.69416067,33.12586533,26.826954,26.186226,22.24108733,21.02996833,17.035314,24.05917033,9.813278333,17.57787267,19.387574,15.46299533
434.162018,22.16422767,12.90820933,19.792255,18.706585,10.95437533,14.69010367,13.199144,14.04193333,15.918187,17.0369,20.19630367,14.678947,33.20346067,26.870552,26.15534533,22.23280867,21.00609733,16.997289,24.062909,9.826836333,17.540475,19.37523033,15.4596
434.521362,22.203593,12.92293033,19.76663767,18.72867333,10.92873367,14.621426,13.18842233,14.00405067,15.89127367,17.09754633,20.18719933,14.69883233,33.17600567,26.89983767,26.175479,22.250307,21.01172767,17.01486867,23.992161,9.876095,17.50925133,19.35984767,15.48308367
434.880676,22.18206033,12.91886333,19.81020833,18.722731,10.88457767,14.588882,13.20623333,13.98736067,15.872858,17.09874933,20.184702,14.70977533,33.12193733,26.925387,26.208353,22.22370467,20.99507,16.94497633,23.969176,9.862303,17.508757,19.36531333,15.49963533
435.23999,22.19545667,12.92101833,19.82732133,18.728127,10.86118033,14.57621267,13.19851133,13.96449667,15.89249433,17.09237633,20.209741,14.66824533,33.141136,26.93426567,26.220525,22.19984067,21.009396,16.91816833,23.922103,9.847300333,17.51414467,19.36049933,15.534226
435.599243,22.21622433,12.930022,19.841641,18.78487533,10.838013,14.574458,13.219572,13.92366333,15.856597,17.10830733,20.17484367,14.667533,33.171313,26.88526767,26.24037533,22.18555967,21.07369733,16.85049733,23.92900967,9.841432667,17.50194767,19.34679633,15.5349
435.958496,22.21655533,12.915808,19.85410567,18.79870167,10.81100267,14.562122,13.23843133,13.87816233,15.863938,17.08565867,20.213775,14.65764933,33.15881733,26.88158933,26.24131467,22.14815267,21.10268433,16.844859,23.92128167,9.835093667,17.51485767,19.38310833,15.52631967
436.317657,22.23350867,12.949913,19.885856,18.819095,10.77087267,14.577154,13.268748,13.905363,15.825195,17.08819067,20.26883067,14.61601433,33.13214433,26.889941,26.26096367,22.09264767,21.12058333,16.84290133,23.98081567,9.803327667,17.53217333,19.35881767,15.57876067
436.676819,22.246502,12.940469,19.91957733,18.858104,10.72731133,14.555501,13.317489,13.945093,15.82284267,17.14478633,20.27433267,14.607739,33.13471333,26.90734,26.25729867,22.068539,21.13697433,16.83694667,23.99116,9.780343,17.561928,19.38162133,15.54920667
437.03595,22.26949633,12.94008933,19.95552033,18.909714,10.707346,14.52687133,13.33385433,13.93395333,15.808322,17.165649,20.262169,14.59762167,33.089312,26.871025,26.21130767,22.03282233,21.110937,16.84163267,23.951619,9.773980667,17.52657233,19.38146633,15.59237967
437.39502,22.276006,12.97265633,19.94237633,18.906916,10.70263,14.480412,13.34018533,13.910111,15.802713,17.21956567,20.235826,14.593004,33.07296667,26.92968867,26.21807633,22.01472467,21.14699467,16.84760467,23.94953433,9.748550667,17.554101,19.33867467,15.53194033
437.754059,22.283067,12.977927,19.991574,18.939564,10.73257067,14.43272967,13.353474,13.908536,15.80625233,17.228904,20.268222,14.60644067,33.06174567,26.968468,26.193575,21.97380167,21.21486667,16.84384567,23.94903267,9.715725333,17.573574,19.35511,15.51720367
438.113068,22.27011433,12.97539667,20.04163533,18.95312867,10.73024933,14.41024167,13.38260733,13.893554,15.761275,17.256092,20.31412767,14.64802033,33.13114233,26.949145,26.198013,21.95345867,21.21655267,16.90228767,23.90597033,9.726591333,17.580453,19.301373,15.55598967
438.472046,22.28880633,12.96946367,20.061144,19.01518067,10.691832,14.41705767,13.38037533,13.87004767,15.74534033,17.28079767,20.35248367,14.61260867,33.14998867,27.00364867,26.177237,21.95852733,21.250138,16.89808233,23.946196,9.761402333,17.628999,19.32708467,15.567279
438.830994,22.31599033,12.97691967,20.06095167,19.10597167,10.69059967,14.42788933,13.425078,13.86617367,15.72093667,17.33316467,20.38578033,14.619708,33.16949167,27.03796667,26.17399767,21.960934,21.27195267,16.945303,23.952418,9.736985667,17.64432667,19.375146,15.60202633
439.189911,22.303787,13.01150533,20.11586,19.15067533,10.680609,14.422346,13.43501133,13.84183867,15.698671,17.370222,20.42801267,14.63954233,33.244184,27.03084067,26.20667467,21.97281567,21.30681133,16.95134233,23.95457867,9.754669,17.65653733,19.357575,15.625375
439.548798,22.36356733,13.02170033,20.1616,19.16622933,10.679142,14.43444833,13.44458767,13.82491767,15.676516,17.39996667,20.45711467,14.654258,33.19476633,27.105938,26.17943033,21.95943867,21.348136,16.920234,23.946895,9.765817,17.63999067,19.34138767,15.606391
439.907593,22.369272,13.05232467,20.21215633,19.23235433,10.66441333,14.40089433,13.44686633,13.82520267,15.68822833,17.43844767,20.41650333,14.65100333,33.25476833,27.10804867,26.22378233,21.95074967,21.401151,16.92380733,23.962871,9.775019,17.654205,19.33612033,15.59553633
440.266388,22.383662,13.06910333,20.206569,19.25905067,10.67718867,14.40914733,13.460087,13.83241033,15.69080567,17.461788,20.43283067,14.648092,33.286799,27.16389333,26.276424,21.94887967,21.43166833,16.91536667,24.03995,9.783928667,17.68591733,19.336427,15.56219533
440.625122,22.405763,13.08385867,20.217263,19.28214,10.67330233,14.40035967,13.44921267,13.83021233,15.64997267,17.479423,20.43452633,14.66495733,33.273512,27.14963233,26.333277,21.99110167,21.411017,16.94722567,24.02317767,9.810997333,17.693292,19.363652,15.548565
440.983856,22.44357967,13.086962,20.19933,19.29526433,10.67338067,14.42243833,13.44015467,13.77714767,15.661873,17.488703,20.43470067,14.68548333,33.28145967,27.16455967,26.33978133,21.993638,21.426171,16.96306133,24.04361533,9.808414667,17.71330633,19.37258167,15.58461767
441.342621,22.49183967,13.117377,20.21947733,19.33248067,10.687926,14.436071,13.44175533,13.740452,15.65588967,17.49846067,20.38998033,14.70199433,33.342755,27.19549867,26.34784533,22.019711,21.43804667,16.942989,24.06411167,9.791976333,17.74883033,19.33076333,15.593139
441.701263,22.47183233,13.12193633,20.212422,19.34932733,10.68825733,14.42450433,13.47546667,13.734327,15.653911,17.52860167,20.42576533,14.691017,33.30008633,27.19179167,26.365685,22.010989,21.48639933,16.99067467,24.049881,9.795172,17.76327933,19.32518733,15.60034167
442.059875,22.48803067,13.158178,20.267981,19.370816,10.66850533,14.44566967,13.49974733,13.73850433,15.65422,17.512639,20.44259633,14.67249433,33.35140867,27.23253633,26.33657567,22.05289,21.51805167,16.97448133,24.07929167,9.742048333,17.78093933,19.289408,15.5881
442.418457,22.50486767,13.16532833,20.258761,19.42858533,10.654823,14.44147767,13.50858833,13.727109,15.677449,17.50107533,20.466071,14.65097933,33.383026,27.25451267,26.37092333,22.09857933,21.55513367,16.99918367,24.112392,9.736236,17.80084767,19.27622167,15.60092167
442.777008,22.5213,13.15897333,20.24589467,19.45992833,10.65968467,14.41727567,13.51926033,13.710433,15.68161667,17.50522467,20.459888,14.651464,33.416708,27.27665633,26.36572467,22.12063033,21.520435,17.00857433,24.16562967,9.736239333,17.83037233,19.29514,15.57827833
443.135498,22.49113233,13.16363367,20.27467467,19.46665367,10.665505,14.359716,13.49975233,13.76578233,15.66960367,17.54360733,20.496731,14.67592567,33.427709,27.35896133,26.38125233,22.109994,21.501451,17.025397,24.165149,9.721103,17.84439167,19.281776,15.59538133
443.493958,22.54638667,13.173196,20.32824567,19.51141533,10.65431867,14.35535533,13.52738767,13.79553833,15.66290533,17.573342,20.49120067,14.689588,33.46628833,27.37214067,26.40355833,22.108937,21.52238033,16.98231933,24.14952033,9.742103333,17.84024133,19.27310167,15.581725
443.852448,22.57312533,13.20485567,20.378323,19.56458,10.67253633,14.340191,13.50385333,13.788886,15.665226,17.562666,20.48992967,14.72114267,33.48749233,27.39147767,26.43421767,22.12615133,21.538327,16.97416233,24.12603133,9.747809333,17.823138,19.25833733,15.54442033
444.210876,22.59532367,13.213332,20.423717,19.58996433,10.696096,14.35152633,13.49150633,13.80402633,15.65024333,17.55010267,20.495254,14.69808633,33.52401133,27.39564267,26.51264133,22.11100933,21.56415467,16.962905,24.16515667,9.77188,17.84901367,19.23585767,15.601213
444.569214,22.604272,13.25908733,20.41159267,19.630072,10.657565,14.39175233,13.499146,13.814623,15.65671833,17.584292,20.50011533,14.696187,33.561238,27.473066,26.55255867,22.115059,21.583375,16.96231733,24.17359967,9.813623333,17.890951,19.23817433,15.61527167
444.927551,22.62506333,13.30395933,20.452932,19.65950467,10.651145,14.409732,13.514063,13.82234367,15.66963767,17.61513767,20.54553933,14.72413467,33.55758267,27.51088967,26.571179,22.09764667,21.609754,16.96797967,24.14834333,9.805422667,17.89140633,19.235516,15.69492333
445.285858,22.62469933,13.30832,20.42541567,19.73260967,10.65703,14.46060933,13.52475267,13.854616,15.664162,17.66049467,20.55277633,14.711697,33.60276733,27.550028,26.62848133,22.11778633,21.580276,16.964863,24.14654233,9.822816667,17.947647,19.255139,15.709059
445.644104,22.66400467,13.34333467,20.43861233,19.75436567,10.651083,14.49848,13.556448,13.89831767,15.688985,17.70464333,20.569379,14.696831,33.59783567,27.584088,26.709674,22.13577,21.600308,16.92316967,24.175851,9.819795333,17.98345633,19.29925267,15.72129633
446.002319,22.70920967,13.38668767,20.44539933,19.783381,10.712096,14.50855533,13.573519,13.912638,15.67286833,17.72555867,20.571092,14.70589533,33.623221,27.57561767,26.75351033,22.151773,21.62786467,16.94709333,24.20763833,9.819768,17.969355,19.28940367,15.723633
446.360504,22.73757967,13.426936,20.489863,19.796837,10.726447,14.55986167,13.597668,13.92634433,15.69572,17.72332067,20.56241,14.69045333,33.61763467,27.575117,26.77914433,22.16725367,21.63182033,16.90514933,24.26225467,9.831303,17.986328,19.29153967,15.720408
446.718719,22.755892,13.413843,20.51342967,19.829851,10.73908733,14.55868033,13.623879,13.989814,15.71739,17.73217167,20.56828067,14.70398533,33.584535,27.660003,26.79852367,22.18302833,21.68002233,16.92070167,24.29378667,9.834783,18.0011,19.31285567,15.73939667
447.076843,22.75785833,13.46083967,20.532989,19.88069233,10.761526,14.56019533,13.672215,14.02599567,15.719441,17.74585533,20.57895467,14.71697633,33.595168,27.67355933,26.84521067,22.175476,21.70936833,16.916145,24.373103,9.816551,18.03426667,19.312043,15.760472
447.434906,22.81565667,13.48047267,20.538412,19.879396,10.792277,14.58011533,13.66321267,14.03835033,15.717233,17.737495,20.61618233,14.709472,33.597969,27.701585,26.84991067,22.173324,21.7485,16.90010867,24.41259567,9.827888,18.06122167,19.34212167,15.789736
447.792938,22.83204933,13.49243,20.575265,19.90611767,10.823035,14.614455,13.70892033,14.03581833,15.74248033,17.75495,20.6159,14.707255,33.66155733,27.74119933,26.850534,22.16209867,21.798617,16.91581867,24.411509,9.855272333,18.078781,19.35422433,15.81609233
448.15094,22.874605,13.499646,20.62472967,19.93230767,10.85840133,14.623289,13.75608167,14.05152033,15.79821467,17.76009467,20.62440933,14.69763367,33.700133,27.78068667,26.83928667,22.14109167,21.85872533,16.902409,24.50155,9.853791,18.07440367,19.354697,15.873013
