wl,W2.2.W.P,W4.2.W.P,W10.2.W.P,W12.2.W.P,W16.2.W.P,W18.2.W.P,W26.2.W.P
523.911621,72.99674467,69.530112,74.32968133,52.12350967,49.89215333,42.722046,64.93905033
524.261536,72.993599,69.415455,74.33225267,52.14949667,49.91852567,42.814386,64.981468
524.611389,72.99101733,69.28422167,74.419398,52.22165567,49.95704933,42.91162833,64.99793533
524.961182,73.102951,69.23398333,74.540113,52.32708367,50.03829967,43.07454433,65.08541267
525.311035,73.24990833,69.28740933,74.73696367,52.541921,50.27811433,43.32448167,65.329941
525.660767,73.40904,69.37680067,74.94041467,52.70091767,50.461202,43.51917767,65.529677
526.010437,73.48254367,69.38429633,74.95698567,52.769769,50.548009,43.616323,65.64049533
526.360107,73.49520833,69.32786967,74.978256,52.74873367,50.533751,43.61058167,65.685829
526.709717,73.523908,69.30301667,74.96939833,52.75332267,50.48873367,43.61994833,65.701383
527.059326,73.57451367,69.26925167,74.95119767,52.76158,50.44109067,43.636304,65.74816233
527.408875,73.634875,69.25058,74.90927867,52.78584033,50.40163833,43.65866467,65.734801
527.758301,73.62982433,69.250191,74.91968267,52.76888633,50.35384267,43.65339533,65.80870567
528.107849,73.712186,69.23029733,74.92875433,52.82370267,50.380624,43.632243,65.84316767
528.457275,73.724022,69.20859767,74.98026267,52.804109,50.334731,43.614718,65.91719333
528.806641,73.730629,69.21962233,74.992134,52.82591233,50.287431,43.65039467,65.91663367
529.156006,73.71276367,69.18358233,74.98894267,52.82603467,50.25049833,43.643041,65.96081033
529.505249,73.75321233,69.12294267,74.98854333,52.87335833,50.234488,43.61022833,65.99868767
529.854553,73.75828033,69.03283167,74.93987033,52.86877833,50.25127667,43.64955233,66.04360333
530.203735,73.763837,69.01241067,74.92221567,52.853971,50.227151,43.667407,66.040142
530.552917,73.76894667,68.98441067,74.95039633,52.86575433,50.203443,43.66131233,66.028042
530.902161,73.80174033,68.98252767,74.963234,52.87006367,50.21594133,43.67664833,66.049764
531.251282,73.84808867,68.98032033,74.952596,52.88524633,50.231771,43.663986,66.05138367
531.600342,73.86140933,68.94517633,74.943512,52.877851,50.204052,43.63368333,66.04905433
531.94928,73.921486,68.95185833,74.97573133,52.86504233,50.17431133,43.57428867,66.080171
532.29834,73.94968933,68.883696,74.90208167,52.806863,50.10088733,43.51874167,66.059654
532.647278,73.90321367,68.75795767,74.75726333,52.635572,49.86647567,43.318574,65.917675
532.996155,73.847989,68.59066633,74.599266,52.46970233,49.67585,43.119278,65.78899367
533.345093,73.73530333,68.44636267,74.575948,52.36697733,49.53191367,43.04912933,65.684045
533.693909,73.72082767,68.370271,74.581604,52.34021633,49.50686767,43.04755033,65.65302533
534.042664,73.70245367,68.31522767,74.577675,52.336726,49.52719767,43.02561567,65.62348667
534.391418,73.691025,68.250304,74.55139133,52.32522433,49.547909,42.96855567,65.50017433
534.740051,73.68350967,68.194673,74.63158433,52.34676733,49.55546433,42.919029,65.507603
535.088806,73.70273833,68.133236,74.69016,52.36781033,49.567464,42.93427,65.45900467
535.437378,73.64454133,68.08024067,74.693258,52.33425133,49.54661333,42.968399,65.41258633
535.786011,73.59639,68.07120633,74.68543767,52.30249633,49.54231633,42.932523,65.37129433
536.134521,73.65639233,68.05482467,74.72907767,52.30756233,49.53903467,42.91913867,65.34845467
536.483093,73.63763167,68.01568467,74.77652233,52.27188767,49.58021433,42.955742,65.33202233
536.831543,73.61561333,68.01570533,74.797427,52.207437,49.60877133,43.01412833,65.314181
537.179932,73.55779033,68.05103033,74.79299167,52.164893,49.575844,42.95017367,65.19666167
537.52832,73.557879,68.03829067,74.87104267,52.17801667,49.612704,42.94338733,65.17426033
537.876648,73.564616,68.09262567,74.84422833,52.22126267,49.636092,42.98640533,65.178078
538.224976,73.58783433,68.06885667,74.78811667,52.254912,49.64536667,43.041077,65.10168333
538.573242,73.58453333,68.03580233,74.77817033,52.24100767,49.64320767,43.091367,65.06205267
538.921448,73.57510367,68.08516833,74.77177433,52.28564567,49.70909367,43.160011,65.00056933
539.269714,73.509445,68.11675133,74.70182833,52.299483,49.71784967,43.13936467,64.99326333
539.617798,73.48753367,68.20720533,74.69755833,52.27216433,49.70400367,43.10325633,64.97627133
539.965881,73.45815533,68.25162,74.68647767,52.253732,49.73492067,43.13280233,64.97130433
540.313965,73.45984167,68.323461,74.66672267,52.332939,49.79588067,43.13825233,64.962316
540.661987,73.45039333,68.40739167,74.70464833,52.42694467,49.82700067,43.13376233,64.94372933
541.01001,73.46374267,68.519278,74.72345467,52.392198,49.831219,43.147223,64.91413633
541.35791,73.47957133,68.55911633,74.70185833,52.38196667,49.83403,43.11688133,64.930532
541.705872,73.390831,68.627575,74.76228833,52.37226867,49.81828033,43.13720233,65.03977833
542.053711,73.36480233,68.61632133,74.67179067,52.28338233,49.85495367,43.15588633,65.03413133
542.401489,73.32525367,68.66079467,74.557584,52.27890033,49.86710867,43.18109933,64.98533133
542.749268,73.26483667,68.71202233,74.57322167,52.26891067,49.87730267,43.14707933,65.06506867
543.096985,73.26929967,68.74019633,74.479576,52.26991767,49.93372233,43.170606,65.04643633
543.444702,73.200658,68.840604,74.37063567,52.225282,49.92790333,43.141669,65.03254067
543.792358,73.18681333,68.91626633,74.35133333,52.25218333,49.873324,43.10868967,65.03384767
544.140015,73.156952,68.98574933,74.30995933,52.26858233,49.81219367,43.09044667,65.08770867
544.48761,73.14326967,69.09194033,74.365733,52.28255833,49.766107,43.10665,65.17153667
544.835144,73.14957667,69.177144,74.28921,52.22776933,49.727553,43.09103367,65.15994233
545.182617,73.147499,69.23013933,74.25552633,52.160258,49.66750067,43.000927,65.19178267
545.53009,73.08945967,69.397489,74.225507,52.081431,49.625928,42.94244,65.26957333
545.877502,73.07583633,69.56353667,74.17142,52.04912333,49.57954633,42.90949733,65.31194033
546.224854,73.10011767,69.67231133,74.146258,51.99191433,49.51131833,42.85275667,65.377294
546.572205,73.133779,69.76282767,74.120916,51.98202267,49.43874733,42.91537767,65.356092
546.919495,73.07721467,69.80808133,74.18628967,51.99792233,49.43620433,42.926211,65.36069733
547.266785,73.16434733,69.89861967,74.15947233,52.00573467,49.44094333,42.93065667,65.380643
547.614014,73.082532,69.938277,74.156232,51.91181433,49.38487867,42.952933,65.271913
547.961182,73.07537333,70.01583733,74.14116167,51.849495,49.345641,42.92161833,65.23512633
548.30835,73.132383,70.08297367,74.16427367,51.88036833,49.32345967,42.935014,65.215266
548.655396,73.05280033,70.169399,74.22357967,51.88144067,49.25196467,43.01949433,65.16416833
549.002441,73.111572,70.23456067,74.21110533,51.88800833,49.25049733,43.03702667,65.09923167
549.349426,73.052981,70.41607433,74.249166,51.908539,49.23240667,43.01439167,65.13941433
549.696411,73.04338067,70.53372967,74.30887333,51.87701933,49.24358,42.98456333,65.254162
550.043396,73.09557133,70.677054,74.26151267,51.87567033,49.238059,43.00444033,65.172142
550.390259,73.097656,70.74463933,74.33123,51.89858267,49.21332433,43.04019033,65.18055567
550.737122,73.11454,70.77668367,74.40153267,51.96045767,49.25709033,43.11547933,65.25434867
551.083923,73.161901,70.85204567,74.433741,51.96543367,49.29449967,43.145368,65.29094833
551.430664,73.16885133,70.88481167,74.47485333,51.92674667,49.30690367,43.147171,65.19948433
551.777344,73.39688867,70.91771433,74.48783367,51.95722967,49.34127533,43.14340967,65.176066
552.124084,73.41143033,70.97444767,74.495028,51.96776433,49.33206433,43.136917,65.126302
552.470703,73.457883,71.105811,74.50002567,51.96676133,49.31480633,43.19279367,65.01588833
552.817322,73.461634,71.12242633,74.561114,51.99650833,49.276812,43.252398,64.930659
553.16394,73.393415,71.13976433,74.65076967,52.057045,49.28987767,43.31679267,64.88852433
553.510437,73.39586867,71.20311233,74.72245033,52.002406,49.24413167,43.322248,64.81233333
553.856873,73.414482,71.21422967,74.74184167,51.982376,49.27896633,43.29296633,64.82304867
554.203308,73.44256567,71.262984,74.68622067,51.96759767,49.266,43.341474,64.77439367
554.549744,73.29845933,71.294603,74.72470867,51.973489,49.292844,43.314514,64.66359333
554.896057,73.233533,71.34835167,74.723272,52.016168,49.25180667,43.34369933,64.77591967
555.242371,73.30958533,71.30528767,74.659383,51.96488567,49.21656167,43.40351867,64.78672533
555.588684,73.24664333,71.30291867,74.58597067,51.98887633,49.21137367,43.364049,64.84880967
555.934875,73.24928533,71.29197833,74.55225367,51.96608467,49.21602233,43.37658067,64.85579567
556.281067,73.213023,71.24266167,74.54414633,51.899722,49.18826033,43.38645333,64.84659967
556.627258,73.31060567,71.27348967,74.58250933,51.919327,49.19012467,43.493469,64.836347
556.973328,73.31315367,71.31943633,74.56895667,51.92907967,49.15697767,43.46139167,64.75570167
557.319458,73.341367,71.29246033,74.615702,51.91157767,49.11246633,43.540296,64.79333
557.665405,73.418383,71.34139267,74.635844,51.903011,49.04888433,43.59864933,64.79263433
558.011414,73.489873,71.35311633,74.673907,51.90305967,48.988219,43.56291867,64.74699667
558.357361,73.38204933,71.38875433,74.733945,51.89307433,49.01362,43.577525,64.706042
558.703247,73.45426967,71.42111467,74.76396167,51.89256267,49.11971933,43.57372667,64.71523667
559.049133,73.33239267,71.426158,74.78862233,51.852268,49.09685133,43.567042,64.67892067
559.39502,73.368385,71.39003767,74.79832467,51.83574167,49.11080167,43.600173,64.72553233
559.740784,73.35097733,71.36480567,74.828519,51.85102367,49.14231267,43.58952967,64.84515267
560.086487,73.47475667,71.35383233,74.863983,51.83335367,49.168906,43.546098,64.915151
560.432129,73.517268,71.31632967,74.846059,51.811092,49.15592067,43.526774,64.966367
560.777832,73.500809,71.30932067,74.832385,51.83558267,49.22699633,43.53132633,64.984384
561.123474,73.500702,71.332476,74.79909767,51.805514,49.255689,43.561029,65.06263467
561.468994,73.431323,71.291654,74.82768233,51.81063067,49.18211367,43.511233,65.14477433
561.814575,73.443011,71.21823733,74.83056633,51.72430167,49.174221,43.51677067,65.235537
562.160034,73.54807533,71.23665867,74.947225,51.664945,49.225662,43.510006,65.233274
562.505493,73.49502567,71.286442,74.8843,51.656231,49.24884933,43.53140867,65.32286833
562.850891,73.41719833,71.22167833,74.927256,51.67522433,49.25734833,43.53175967,65.25169767
563.196228,73.47274,71.18398167,74.89599633,51.740115,49.21372233,43.56041067,65.23803333
563.541626,73.46597033,71.18620833,74.78889233,51.737605,49.32684467,43.60034067,65.18036
563.886902,73.459913,71.18873733,74.72915633,51.74522433,49.396763,43.599429,65.16253667
564.232178,73.54358933,71.07378167,74.77065,51.742823,49.44392133,43.65880467,65.12418867
564.577332,73.54747267,71.089165,74.75052933,51.77261733,49.464461,43.57273467,65.099351
564.922485,73.56406933,71.09674967,74.801361,51.78990667,49.51841867,43.53756967,65.038349
565.267639,73.53773967,71.06482067,74.65225467,51.70584133,49.581923,43.61775833,65.08880867
565.612671,73.57716367,70.966905,74.59184,51.66822033,49.626306,43.62424867,65.02900667
565.957703,73.601603,70.96485133,74.61397033,51.63224667,49.57273633,43.65882233,65.04148133
566.302795,73.54347767,70.924488,74.61375967,51.63274633,49.60499067,43.78051867,65.022653
566.647705,73.48968,70.93996333,74.63423133,51.61104833,49.60553367,43.80219767,64.984356
566.992615,73.489952,70.838905,74.59807867,51.58540733,49.61318467,43.844863,64.896056
567.337463,73.45576467,70.76060733,74.61150633,51.63947433,49.604866,43.82961533,64.93965033
567.682251,73.50305667,70.72040167,74.66184767,51.619095,49.59706733,43.864198,64.96341733
568.0271,73.49282067,70.60606,74.608256,51.64207733,49.55506533,43.85459367,65.00202833
568.371826,73.43606333,70.522737,74.65275067,51.62168267,49.60027667,43.81079867,64.86127233
568.716492,73.35440833,70.426923,74.56114933,51.666079,49.72486367,43.886855,64.80137767
569.061218,73.348343,70.41849133,74.49081167,51.67088833,49.73573567,43.91573567,64.72868833
569.405823,73.24541467,70.28685767,74.39358,51.702269,49.64482,43.92583833,64.68956867
569.750366,73.248685,70.222173,74.42556,51.627721,49.75732167,43.87640867,64.60384767
570.09491,73.3022,70.256897,74.391169,51.62046067,49.79868067,43.9277,64.61492933
570.439392,73.240148,70.19291667,74.41686,51.56489433,49.874142,43.912983,64.61752667
570.783875,73.28099833,70.18213133,74.57533267,51.59586333,49.800704,43.89253233,64.676913
571.128235,73.221812,70.06609067,74.66273,51.58516433,49.737222,43.86918267,64.71589267
571.472595,73.16868333,70.05664467,74.601621,51.59688167,49.71623833,43.83391967,64.725933
571.817017,73.141973,69.91385633,74.60241967,51.58919633,49.74617533,43.869761,64.78087467
572.161255,73.04774467,69.854342,74.55015567,51.55654167,49.77105067,43.85578033,64.84838767
572.505554,73.06695067,69.755783,74.63547533,51.57947667,49.72341167,43.82769633,64.79965467
572.84967,73.03707133,69.76229633,74.64811433,51.55340433,49.707911,43.79682533,64.81411233
573.193848,72.99488067,69.66085267,74.67187233,51.54453267,49.68822467,43.808094,64.81866167
573.537964,73.009379,69.615407,74.602275,51.53181467,49.70657967,43.680969,64.80354567
573.882019,72.998484,69.56499733,74.58455633,51.57481367,49.64112967,43.65606967,64.74989433
574.226074,73.07434067,69.56261833,74.599693,51.52159233,49.654845,43.61582067,64.76197833
574.570129,73.013196,69.536494,74.57215633,51.43299967,49.656222,43.632238,64.73812
574.914063,72.93255367,69.53380833,74.49858633,51.44925333,49.691462,43.59691733,64.64972467
575.257996,72.87936667,69.520706,74.53888933,51.453176,49.65884767,43.62936,64.65768167
575.601807,72.89392367,69.53319033,74.605619,51.414753,49.610345,43.687244,64.74962633
575.945618,72.92373167,69.51288467,74.67072267,51.35124667,49.567805,43.65134267,64.73574067
576.289429,72.92367067,69.49066667,74.722407,51.41252933,49.56795633,43.625426,64.73650133
576.633118,73.01511633,69.50069167,74.70577733,51.35644767,49.63451767,43.639029,64.74317433
576.976807,72.968534,69.42533133,74.72408767,51.41931267,49.53364067,43.68075667,64.817679
577.320496,72.925967,69.310107,74.74784333,51.37367767,49.50786467,43.66772467,64.83635233
577.664124,72.96916933,69.272062,74.786977,51.34263233,49.505305,43.65078367,64.83288433
578.00769,72.96418,69.16039533,74.73197433,51.36129633,49.525379,43.65543,64.742583
578.351196,72.98764033,69.141346,74.763771,51.37174333,49.51534267,43.66756967,64.670321
578.694702,72.97866067,69.070646,74.91976433,51.331066,49.52679167,43.72341933,64.79367833
579.038147,72.98051967,69.10848,74.989759,51.29393133,49.509504,43.722178,64.729253
579.381531,73.00228133,69.07037333,75.026128,51.30794267,49.484647,43.67883433,64.75006733
579.724854,72.93040967,69.009041,75.07774867,51.27515133,49.495907,43.68887067,64.726953
580.068237,72.92379767,68.92301433,75.12613933,51.328743,49.46083567,43.70992933,64.764291
580.411499,72.90706633,68.958167,75.10232033,51.37455467,49.46554167,43.63482033,64.812078
580.754761,73.00669867,68.94727233,75.16656,51.37936433,49.438918,43.70874167,64.80418667
581.0979,73.00819133,68.96370033,75.24440767,51.35227333,49.52028533,43.75503133,64.937823
581.44104,72.924207,68.94468067,75.341128,51.427691,49.52299767,43.83431633,64.947899
581.78418,72.91693867,68.93455167,75.30999,51.50126667,49.58911133,43.87219367,64.988612
582.127197,72.976308,68.88184,75.380155,51.492316,49.55925,43.874265,64.99932967
582.470215,73.113396,68.884506,75.39545167,51.459465,49.62712367,43.778225,65.03729367
582.813232,73.043035,68.83969733,75.385671,51.56875233,49.604885,43.74624767,64.99723167
583.156189,73.075516,68.85504367,75.39651733,51.560056,49.62373467,43.68486267,65.09139267
583.499084,73.057986,68.834647,75.40196733,51.45810167,49.49773933,43.69951767,65.12326433
583.841919,73.06662233,68.85505267,75.424619,51.53185133,49.46883533,43.66861233,65.16312567
584.184753,73.10968767,68.96614833,75.464185,51.569144,49.55914167,43.65556733,65.15579867
584.527466,73.08979033,68.977437,75.531639,51.60777633,49.513212,43.620697,65.19444667
584.870178,73.05337533,68.998118,75.464808,51.679118,49.518294,43.65634033,65.13921833
585.212891,73.041565,69.10840467,75.46467367,51.64926667,49.51305667,43.64220933,65.19244133
585.555542,73.08179733,69.13321033,75.39329033,51.603762,49.51477467,43.582592,65.26050967
585.898132,72.948532,69.173542,75.33981333,51.609281,49.51479733,43.54404833,65.132571
586.240662,73.04223633,69.17063133,75.32419833,51.64006433,49.48902367,43.51266367,65.13684367
586.583252,73.055786,69.14182667,75.32664267,51.5897,49.50498233,43.528702,65.10761533
586.925659,73.09649167,69.289256,75.376513,51.59227367,49.48577767,43.44324,65.09256
587.268066,73.18301367,69.33100767,75.36180133,51.56887067,49.547592,43.45046133,65.090828
587.610474,73.20795167,69.29372433,75.24676267,51.51758967,49.502233,43.49148833,64.95507333
587.95282,73.05376433,69.300893,75.17705833,51.528259,49.492859,43.536691,64.997995
588.295166,73.013756,69.29156867,75.156268,51.52425267,49.488842,43.47541433,64.91052367
588.63739,73.044698,69.364601,75.11916333,51.509894,49.50532033,43.44124067,64.91015633
588.979614,73.097201,69.34506967,75.202085,51.51235433,49.395102,43.45884933,64.88541033
589.321777,73.09185033,69.35772467,75.18073267,51.48280467,49.43112167,43.46569433,64.93239833
589.663879,73.03859967,69.40055567,75.23692333,51.52428333,49.42356367,43.55917467,64.89864367
590.005981,73.132281,69.40713733,75.17163067,51.49101533,49.44650633,43.57688767,64.86166
590.348022,73.197334,69.43619767,75.17208867,51.523787,49.42188267,43.61951567,64.87457567
590.690002,73.25302633,69.436971,75.220093,51.577694,49.54727533,43.59887933,64.88118633
591.031982,73.231402,69.382357,75.26841467,51.536265,49.56390367,43.60458633,64.85360833
591.373962,73.27305367,69.35799533,75.236211,51.49881233,49.53850567,43.55462233,64.880207
591.71582,73.26331567,69.36875167,75.19820633,51.49898667,49.546866,43.52899067,64.911162
592.057556,73.315811,69.34273,75.26843767,51.40060167,49.55051433,43.50309767,64.97277067
592.399414,73.29341633,69.27191533,75.33643833,51.36702867,49.5642,43.580224,64.910998
592.74115,73.334521,69.31916033,75.36659233,51.38894133,49.60405967,43.68643433,64.82252633
593.082825,73.399391,69.357431,75.29748767,51.356299,49.63295867,43.74327567,64.79369733
593.4245,73.330521,69.460621,75.26906867,51.296028,49.64498533,43.77681233,64.701398
593.766113,73.49936433,69.52012767,75.26068867,51.310023,49.589531,43.81065367,64.67030233
594.107666,73.516251,69.506935,75.21984367,51.300907,49.62590167,43.838276,64.685744
594.449219,73.54626733,69.650696,75.19156867,51.27323533,49.65643333,43.81714,64.72154
594.79071,73.597356,69.713191,75.31077833,51.35488267,49.691943,43.84092567,64.84353633
595.132141,73.69460567,69.72375867,75.4095,51.31580233,49.64755133,43.80026,64.843095
595.473511,73.79770667,69.76687733,75.38066367,51.301043,49.61363833,43.835275,64.83948267
595.81488,73.77659867,69.809602,75.381523,51.297703,49.57244,43.810458,64.854558
596.15625,73.80360133,69.90385467,75.30977633,51.31345767,49.565956,43.770153,64.85973
596.497498,73.77708467,69.99175133,75.284859,51.273014,49.543757,43.802953,64.823204
596.838745,73.82823667,69.98834867,75.25140633,51.23696667,49.55465333,43.776685,64.82050467
597.179932,73.843305,70.06573867,75.25410967,51.25172033,49.497702,43.79272967,64.838238
597.521057,73.89610767,70.077708,75.171145,51.20248133,49.45823267,43.80091367,64.897133
597.862122,73.901451,70.150524,75.15088667,51.16951867,49.48862067,43.83434033,64.84875633
598.203125,73.94844333,70.249864,75.11183167,51.12821567,49.50298467,43.880909,64.78162667
598.544189,73.95478067,70.29786033,75.171865,51.149948,49.48368833,43.92295067,64.76584733
598.885193,74.04852033,70.40733067,75.131902,51.07704033,49.557682,43.99034633,64.705592
599.226135,74.054601,70.485658,75.02138,51.12215433,49.61426667,43.97711667,64.69129333
599.567017,74.145088,70.56731667,74.94922133,51.143126,49.61019667,43.96390533,64.769909
599.907776,74.040342,70.63589633,74.88780467,51.11933767,49.511509,43.933276,64.794159
600.248657,74.19968933,70.55546167,74.90474667,51.10321433,49.469667,43.93308,64.81261167
600.589355,74.31232467,70.612531,74.868955,51.12367767,49.50333167,43.94682433,64.879317
600.930054,74.15107233,70.616164,74.82646433,51.06147367,49.54348533,43.93302033,64.931895
601.270752,74.20280167,70.66469333,74.81659433,51.07557667,49.58107733,44.01691033,64.90742767
601.611389,74.34859967,70.58473233,74.80879967,51.13995867,49.53610867,44.06182467,64.83119967
601.951965,74.31601967,70.67573933,74.78993467,51.058075,49.54068867,44.15769733,64.80750933
602.29248,74.295545,70.85042967,74.70300033,51.08501533,49.63939533,44.16706467,64.909453
602.632996,74.29477967,70.951093,74.682386,51.12131767,49.72238267,44.157636,65.00847267
602.97345,74.32256033,70.90379067,74.61236067,51.11675267,49.729411,44.19402433,65.04839567
603.313843,74.28887167,71.01678967,74.65349067,51.050822,49.82942433,44.265676,65.044398
603.654175,74.35219567,71.11226233,74.69357033,51.10438667,49.803303,44.21405133,65.070306
603.994507,74.369405,71.25862367,74.59522267,51.126526,49.76906833,44.20011767,65.15603367
604.334778,74.37053167,71.27888633,74.559433,51.10674767,49.79403067,44.15948233,65.209081
604.675049,74.36566933,71.34259167,74.67121133,51.13838967,49.89757767,44.19893667,65.21027633
605.015259,74.40065,71.433875,74.61715667,51.13297133,49.84891633,44.204642,65.25592633
605.355347,74.43696067,71.456857,74.64487233,51.17257833,49.84035733,44.238088,65.31825633
605.695435,74.512909,71.47564833,74.608846,51.21055467,49.79980967,44.244012,65.33913167
606.035461,74.51545967,71.55031967,74.62592067,51.28733833,49.70283367,44.22931067,65.34427533
606.375488,74.52070367,71.68529367,74.56005867,51.28861233,49.61797333,44.25833133,65.32143133
606.715454,74.54041533,71.774784,74.567121,51.28231933,49.60348267,44.243412,65.30294033
607.05542,74.639707,71.76732033,74.59586833,51.31048833,49.66131433,44.23788067,65.260943
607.395325,74.55470567,71.93738533,74.58906833,51.366904,49.67807233,44.19568467,65.20668033
607.735168,74.347684,71.86019767,74.584953,51.344729,49.61289333,44.254584,65.15491233
608.074951,74.298424,71.92625167,74.58399467,51.338033,49.596518,44.31223167,65.073653
608.414673,74.193998,72.026778,74.542455,51.320306,49.55342467,44.29477433,65.04974367
608.754395,74.00371,72.18299367,74.44287867,51.223877,49.56528067,44.31022767,65.14161033
609.094055,73.97657767,72.257169,74.37463633,51.186048,49.53781233,44.19303133,65.10510733
609.433655,73.98319,72.221418,74.39155833,51.14673133,49.443161,44.194509,65.07905733
609.773315,73.873398,72.13524867,74.43712367,51.09392667,49.38201267,44.17128367,65.00473033
610.112854,73.893293,72.18158967,74.38920067,51.05016833,49.415558,44.15471867,64.95363233
610.452332,73.862966,72.07813,74.447347,51.09863167,49.37400167,44.09367733,64.893295
610.791748,73.84703567,72.04927567,74.40773767,51.001741,49.40194233,44.09501167,64.82539733
611.131165,73.82130433,71.98454533,74.46780367,50.91437767,49.38214867,44.11484567,64.77073533
611.47052,73.84441633,72.05287433,74.58299767,50.87383133,49.38232033,44.152706,64.696444
611.809753,73.77460767,72.123192,74.54785667,50.85061167,49.28691333,44.07905333,64.61165867
612.149109,73.69440967,72.10471833,74.56531767,50.80946,49.27176267,44.083365,64.66300067
612.488403,73.64284233,72.13738267,74.55741333,50.741685,49.31796133,44.07781733,64.68721633
612.827515,73.53789,72.24446367,74.573326,50.67521667,49.37801867,44.133064,64.62320467
613.166626,73.54376233,72.25379433,74.49629733,50.693493,49.404484,44.15094,64.60580833
613.505737,73.49810533,72.235064,74.711268,50.63444767,49.46706767,44.153421,64.679199
613.844849,73.36643733,72.260862,74.77078767,50.56264233,49.55170567,44.09708667,64.64442567
614.183838,73.361921,72.33637467,74.799825,50.469354,49.52910233,44.12984367,64.72072067
614.522766,73.41244,72.380712,74.88305667,50.49501433,49.53302367,44.13922267,64.80613067
614.861694,73.57159667,72.560033,74.83620233,50.53761933,49.64659633,44.11180133,64.955008
615.200623,73.70280967,72.603371,74.93957533,50.67944833,49.60721467,44.11243067,65.12737767
615.539429,73.861277,72.657145,75.10900867,50.756101,49.68198533,44.07937767,65.168636
615.878174,73.92607367,72.616646,75.210477,50.93126133,49.604843,44.06534333,65.14757633
616.21698,74.041997,72.75294267,75.25588233,51.05063633,49.733691,44.107507,65.14125167
616.555664,73.936976,72.795807,75.34780867,51.125605,49.82716133,44.145911,65.03447967
616.894287,73.98075367,72.92772433,75.27084367,51.16928733,49.843418,44.23272567,65.04523467
617.23291,73.933459,72.98964167,75.390536,51.28128067,49.81286367,44.297895,64.99470267
617.571472,73.93624633,73.090805,75.200597,51.23765067,49.81938533,44.28353767,65.017728
617.910034,73.791692,73.074598,75.20898433,51.29829,49.82541533,44.27566767,65.11812833
618.248535,73.80067433,73.17643767,75.25519833,51.419183,49.87614667,44.30797967,65.08634467
618.586975,73.77550267,73.17394267,75.226939,51.480024,49.86879867,44.29529833,65.11329267
618.925293,73.65611033,73.21980267,75.16937,51.58609033,49.88297167,44.348606,65.16928867
619.263672,73.750023,73.26313267,75.193418,51.72381367,49.87867867,44.38506067,65.15007767
619.60199,73.76791133,73.32669833,75.193629,51.82377133,49.924646,44.37013367,65.10954633
619.940247,73.855339,73.36172233,75.26051333,51.859263,49.91692467,44.33544533,65.128577
620.278442,73.89592767,73.449539,75.268855,51.89480733,49.95539233,44.292272,65.16191133
620.616638,73.93338033,73.49008933,75.217809,51.90746167,49.90295767,44.29967867,65.06815067
620.954773,74.05689233,73.47366833,75.17469533,51.98557167,49.925208,44.26166267,65.086469
621.292847,73.952077,73.58781933,75.13182333,52.10887033,50.00779333,44.202469,64.96149967
621.630859,73.88374833,73.643514,75.084526,52.03908667,49.95444367,44.23406467,65.06188833
621.968872,73.84433233,73.58715567,75.24786367,51.994686,49.920279,44.219382,64.95727533
622.306763,73.79910267,73.625763,75.19628933,51.926786,49.94411233,44.18936133,64.88296
622.644653,73.76302367,73.53368867,75.03491467,51.883737,49.85386667,44.247069,64.85844167
622.982605,73.829371,73.594467,75.105868,51.764174,49.854276,44.209526,64.87468333
623.320435,73.79556533,73.43079367,75.169276,51.742593,49.778585,44.26664833,64.83820067
623.658203,73.981481,73.41960633,75.158007,51.70173667,49.74195733,44.23795933,64.89618533
623.995911,73.97705567,73.386673,75.29570267,51.697178,49.77229067,44.23537967,64.869377
624.333618,74.03145333,73.42402133,75.238289,51.58988433,49.78244667,44.227084,64.94843033
624.671204,73.98242433,73.42673733,75.36482233,51.54003767,49.71007533,44.25830333,65.031826
625.00885,74.079043,73.501877,75.32216367,51.53266933,49.67671067,44.260756,64.993412
625.346375,74.08694933,73.40670267,75.32364667,51.503352,49.73304233,44.245547,65.00670367
625.683899,74.136533,73.43337,75.223742,51.50021,49.80453733,44.28565067,65.00678633
626.021362,74.22264367,73.464226,75.271469,51.468333,49.87907133,44.25779833,64.98805633
626.358765,74.17928033,73.44044233,75.33039333,51.37404367,49.92126867,44.24423567,64.958543
626.696167,74.21510567,73.490349,75.46245833,51.40097067,49.82645933,44.21546033,64.94693133
627.033447,74.15077233,73.51856733,75.36722033,51.46237033,49.85290033,44.22878933,65.09414033
627.370728,74.02858233,73.39117433,75.490463,51.416532,49.82056667,44.228718,65.122547
627.708008,73.93969967,73.32121,75.420868,51.50751733,49.851593,44.151095,65.15203467
628.045166,73.909261,73.37806433,75.381752,51.44303733,49.665966,44.15294167,65.20466833
628.382385,73.92362433,73.23636367,75.40857933,51.41826133,49.64881267,44.19316833,65.28467533
628.719421,74.03252667,73.21012367,75.40773267,51.454843,49.69624733,44.16338833,65.18144833
629.056519,74.047338,73.218132,75.36195133,51.47482067,49.63197667,44.20477667,65.13475533
629.393494,74.086329,73.18677267,75.36608633,51.471377,49.632837,44.206243,65.11784233
629.730469,74.00269567,73.23548133,75.404719,51.55851133,49.64120467,44.18572,65.19203833
630.067383,73.903046,73.176585,75.414106,51.593033,49.69048433,44.28898867,65.11738867
630.404297,73.87636333,73.17577867,75.32064567,51.59084067,49.681534,44.269301,65.17893
630.74115,73.765409,73.13081333,75.291987,51.61446633,49.701402,44.324075,65.18304067
