wl,AkBW1.Y,AkBW2.W,AkOB2.WY,AkOB3.Y,AkOB4.Y,AkOB5.Y,AKOB6.Y,AkOB7.Y,AkOB8.Y,AkSY1.Y,AkSY2.Y,AkSY3.WY,AkSY4.Y,AkSY5.WY
401.314209,19.82825467,63.64332333,14.31638233,32.977943,20.19053167,11.064449,10.642896,14.29618967,17.71286133,14.31717433,28.30980367,35.41171,10.257825,37.68887967
401.676758,19.95968233,63.63770167,14.34425933,33.22206733,20.317549,11.165667,10.65170867,14.38934867,17.76645833,14.42392933,28.45617133,35.64021433,10.32061467,37.72012467
402.039185,20.13371333,63.58188233,14.385371,33.37911433,20.39517267,11.23316833,10.65125633,14.449758,17.83470333,14.50094867,28.566057,35.81491867,10.37858533,37.84488967
402.401642,20.29703467,63.49948733,14.4352,33.57837167,20.51049933,11.30670067,10.68466333,14.528465,17.93444967,14.60756933,28.62687367,36.09643433,10.49257833,37.87048433
402.764038,20.48960133,63.47212733,14.50314433,33.77801233,20.619433,11.356214,10.69224467,14.583959,18.05443633,14.70905967,28.716122,36.24235267,10.62552833,37.969021
403.126404,20.68629733,63.54508967,14.52501267,34.04290867,20.679698,11.432832,10.75421433,14.69786333,18.173288,14.756951,28.85588767,36.383593,10.740383,38.04494967
403.488739,20.83762933,63.57186467,14.58242833,34.22993733,20.770759,11.62393567,10.83130967,14.77657633,18.247643,14.80769233,28.91173733,36.58292533,10.74562167,38.147194
403.851074,20.90208233,63.718207,14.67490667,34.38570533,20.828058,11.74374933,10.91112733,14.87863233,18.31185633,14.88726367,29.00489233,36.72983067,10.85449967,38.40001533
404.213348,20.94275767,63.65080533,14.65946533,34.58018633,20.923532,11.875656,10.87878967,14.99523267,18.45846467,14.98247533,29.093317,36.93286233,11.03775433,38.48726533
404.575592,21.09430967,63.68537,14.722674,34.789558,21.008161,11.95396433,10.95709367,15.12167,18.50209833,15.06553133,29.11912067,37.06012067,11.13739833,38.58272433
404.937775,21.179521,63.72278933,14.745321,35.01998867,21.141534,12.06994233,11.024446,15.15019867,18.56327067,15.183374,29.26502,37.24953967,11.23287567,38.69503633
405.299927,21.332275,63.77652633,14.78773567,35.23189167,21.192201,12.175836,11.03717333,15.21013,18.68564133,15.26321933,29.269295,37.452375,11.35484267,38.78369633
405.662048,21.478141,63.87758267,14.90097367,35.495933,21.23573733,12.22568133,11.10836833,15.303491,18.77290433,15.38148933,29.308629,37.609,11.43241667,38.94762033
406.024139,21.60040767,63.94297167,14.94089733,35.591289,21.3168,12.33130367,11.16538267,15.36308167,18.81580733,15.575164,29.42563433,37.823929,11.53855067,39.10900633
406.3862,21.80118667,64.130239,14.97241433,35.77695467,21.50157367,12.401068,11.24530867,15.464662,18.92456433,15.68833833,29.60284367,38.01765433,11.57516233,39.25803367
406.74826,21.97348433,64.221868,15.07014,36.012829,21.59946833,12.49319867,11.28313533,15.51293467,19.01685267,15.82455,29.625778,38.19539633,11.72893267,39.43938433
407.11026,22.15782367,64.222364,15.108822,36.197732,21.724585,12.606497,11.35585367,15.58896833,19.105857,15.994463,29.68144133,38.44110767,11.79109567,39.554203
407.47226,22.36346467,64.24926633,15.12978833,36.32388967,21.84202433,12.73722067,11.39065033,15.66437733,19.24182567,16.14030267,29.73434067,38.72725667,11.946299,39.692154
407.834167,22.477612,64.300133,15.17037733,36.57350167,22.00651567,12.836326,11.45534933,15.698231,19.33325833,16.30198567,29.89346433,38.877715,12.13029,39.89514267
408.196075,22.66695667,64.33290867,15.24184767,36.694205,22.09994033,12.93524367,11.512511,15.79808367,19.423355,16.42687633,29.984752,39.09989433,12.272348,40.098311
408.557892,22.863331,64.28615067,15.321476,36.90363933,22.20643433,13.05299767,11.55381933,15.932696,19.48040933,16.626211,30.11746667,39.32357033,12.43247833,40.22431067
408.919739,22.986829,64.376265,15.410256,37.12613167,22.409212,13.210307,11.68334733,15.96194533,19.651924,16.77331233,30.26072967,39.52265033,12.600846,40.41398633
409.281494,23.13888333,64.519161,15.494928,37.381569,22.52439333,13.31542267,11.763398,16.01953633,19.73690233,16.898627,30.272752,39.70651233,12.814059,40.62560767
409.64328,23.28109033,64.670695,15.58687533,37.624176,22.65631067,13.392534,11.87724167,16.02724,19.88357067,17.03551767,30.32204967,39.886299,12.99971933,40.808726
410.005035,23.403013,64.82506467,15.69141767,37.87138733,22.78756033,13.49849133,11.99781067,16.09710433,20.03079933,17.133641,30.409831,40.00402467,13.15548267,41.14529933
410.36673,23.561545,64.999752,15.72369133,38.140766,22.895403,13.62075467,12.105174,16.171079,20.15931833,17.23274333,30.48352733,40.197254,13.26350033,41.342911
410.728394,23.72092567,64.99432533,15.79021933,38.35459633,23.05146133,13.753937,12.19730667,16.15377833,20.28366033,17.38466733,30.460518,40.36099133,13.423448,41.53196233
411.089966,23.87463,65.06613767,15.907264,38.636945,23.20006867,13.83393033,12.24214767,16.21373333,20.39917933,17.51297233,30.60220467,40.609319,13.56988833,41.70150367
411.451569,24.122216,65.14141967,15.93700767,38.917357,23.41426967,13.880441,12.293362,16.213179,20.53702333,17.660327,30.686846,40.83066067,13.733528,41.83956033
411.813141,24.39605333,65.21402233,16.00054367,39.15802767,23.52583967,13.94538533,12.412758,16.25576967,20.672039,17.797211,30.80002267,40.99518933,13.86276467,42.024677
412.174652,24.56076433,65.236786,16.07608567,39.32496667,23.64515767,14.13049333,12.50803833,16.26156667,20.78756133,17.96831267,30.92126567,41.18990733,14.032433,42.22420633
412.536163,24.714982,65.30766533,16.129177,39.58206933,23.72427933,14.24169867,12.60682333,16.34896167,20.94280933,18.129429,30.91363967,41.293813,14.161724,42.414173
412.897644,24.920073,65.25675833,16.22234633,39.77575567,23.922941,14.325228,12.68671067,16.378718,21.06923733,18.28096467,31.00197267,41.42874,14.31602867,42.626068
413.259033,25.15749733,65.231561,16.30412267,39.99184433,24.08850433,14.458324,12.726183,16.37198767,21.178375,18.415172,31.05475367,41.561324,14.45105467,42.81836433
413.620392,25.394969,65.163386,16.40910467,40.29204667,24.21976467,14.54044133,12.81375367,16.40959667,21.339113,18.540243,31.05241333,41.67452267,14.68816,43.013504
413.98172,25.573352,65.07617067,16.51158233,40.51196033,24.35267067,14.69408533,12.859583,16.48077433,21.447236,18.711419,31.00840533,41.87164433,14.94372967,43.155673
414.343048,25.76469233,65.145466,16.56838133,40.67448167,24.48228833,14.87797833,12.88309,16.62610367,21.56208367,18.83251267,31.142067,42.04687367,15.08675767,43.263443
414.704315,25.97373133,65.181517,16.66702333,40.934212,24.67977267,15.00182367,12.95161367,16.699639,21.68904633,18.97801867,31.19417433,42.22144933,15.31092067,43.488327
415.065582,26.15691867,65.20217767,16.76731867,41.218258,24.812067,15.13359,12.986966,16.77719167,21.83978333,19.09684367,31.22071233,42.35482533,15.52152667,43.66773833
415.426788,26.412165,65.23081333,16.87862033,41.51297367,24.893232,15.251644,13.01549167,16.85322433,22.00354333,19.20973367,31.196606,42.548032,15.76170433,43.80481867
415.787994,26.59627967,65.30174867,16.963491,41.85864233,25.061716,15.38992833,13.10916467,16.93239467,22.168248,19.37474633,31.29640767,42.65277467,15.9597,43.955662
416.149109,26.82134,65.346236,17.040974,42.09737,25.21547867,15.50822633,13.214049,17.012824,22.316061,19.45239867,31.27468067,42.84396267,16.08527133,44.116562
416.510223,27.07778233,65.351129,17.041103,42.33542633,25.350274,15.61128867,13.27804933,17.11199367,22.45085833,19.58930133,31.26734933,42.997767,16.306642,44.24697633
416.871307,27.34674333,65.34567667,17.12482267,42.61409867,25.48981767,15.78386667,13.321917,17.18279233,22.615609,19.74772533,31.34415433,43.133035,16.45926533,44.47257633
417.23233,27.586008,65.32354233,17.16248067,42.78881833,25.62825967,15.96653967,13.36909133,17.25060067,22.741451,19.89918733,31.31557133,43.27701567,16.63453933,44.601832
417.593323,27.77550733,65.21865867,17.21516867,43.08585233,25.76964133,16.10950867,13.412459,17.35551767,22.84233933,20.088998,31.323952,43.43070333,16.86734633,44.66167833
417.954315,27.976731,65.17554967,17.28444233,43.30020767,25.922934,16.24256567,13.452128,17.43163933,23.00387433,20.24699967,31.41896,43.577211,17.09600067,44.77689633
418.315247,28.17311467,65.16816067,17.391674,43.509515,26.019457,16.35278167,13.49225567,17.53034933,23.14682433,20.39926967,31.49194233,43.63840133,17.28473567,44.96290967
418.676178,28.38472567,65.087238,17.480592,43.73172733,26.170548,16.47723233,13.547561,17.61078467,23.292905,20.586758,31.509148,43.74080267,17.49657733,45.100025
419.037048,28.57081633,64.969828,17.559528,43.96437567,26.28624433,16.61546033,13.59005533,17.702558,23.41790067,20.73155233,31.50499633,43.81330867,17.66014433,45.24902
419.397858,28.69939033,64.95823033,17.624498,44.20177433,26.42097633,16.74080933,13.646503,17.79301433,23.51392933,20.86935233,31.48749767,43.84855267,17.80847567,45.39129
419.758636,28.89732367,64.98807267,17.677539,44.42733133,26.54805933,16.82511667,13.65316433,17.88768533,23.63909833,21.03620867,31.55141333,43.89777267,17.995882,45.53258367
420.119415,29.10228467,64.96647,17.76904067,44.66082367,26.668331,16.94449867,13.70108533,17.946987,23.794486,21.16722433,31.60693767,44.00038767,18.19731867,45.62053167
420.480103,29.30870667,65.07777533,17.81491933,44.91524267,26.763914,17.09796833,13.77163333,18.06442733,23.94145,21.29163533,31.67359167,44.058726,18.37323933,45.75469833
420.840851,29.506239,65.10537467,17.86012433,45.14783467,26.893692,17.216131,13.84047467,18.12657233,24.099668,21.40793067,31.73011333,44.15055967,18.55638133,45.90136067
421.201477,29.683681,65.08951167,17.934697,45.34089667,27.03555367,17.37538267,13.881587,18.26329533,24.250001,21.575734,31.806921,44.21740233,18.70507367,45.99184033
421.562134,29.88071967,65.04675667,17.99762,45.599987,27.15435233,17.50084733,13.932713,18.30835933,24.40626267,21.694379,31.82043067,44.27725233,18.84879433,46.13668067
421.922729,30.08052567,64.99760567,18.08790667,45.83220667,27.32053333,17.602996,14.01714067,18.34535333,24.55400833,21.83670333,31.796265,44.338961,19.032841,46.33939367
422.283264,30.281392,65.02839167,18.14923767,46.046505,27.43526,17.721087,14.09561767,18.433986,24.73724667,21.97150633,31.81570733,44.41982533,19.15188467,46.41545733
422.643799,30.50437667,65.078377,18.21128533,46.35229367,27.56736,17.82397,14.18840633,18.50996433,24.86261833,22.15583133,31.88884067,44.46556233,19.29951067,46.59432767
423.004242,30.665943,65.09033067,18.26234633,46.52238467,27.71226067,17.92185167,14.247442,18.55299333,24.960507,22.29605833,31.895642,44.54438,19.459221,46.75001367
423.364685,30.86868733,65.198368,18.315018,46.70329933,27.80105267,18.054203,14.31501,18.61385733,25.07718467,22.44980133,31.894239,44.60227067,19.645851,46.894005
423.725128,31.022705,65.23737467,18.37582133,46.93599467,27.916473,18.14827333,14.37347133,18.66913833,25.19926733,22.63089733,31.954595,44.629658,19.86079333,47.10059467
424.08551,31.18795733,65.359346,18.472197,47.188151,28.04816433,18.28136433,14.436446,18.72105533,25.32557667,22.767291,32.037592,44.701303,20.00605467,47.29593667
424.445892,31.36606467,65.419192,18.53037333,47.331014,28.16507467,18.40449867,14.50837833,18.78192333,25.47975467,22.91751933,32.06683667,44.78831367,20.20053467,47.43187067
424.806183,31.56890667,65.44901933,18.613726,47.61802933,28.321675,18.53094467,14.601763,18.89470833,25.602005,23.06506333,32.15630567,44.87418333,20.44234033,47.57581833
425.166473,31.795306,65.550489,18.674803,47.79789467,28.47169267,18.69273867,14.63236233,18.96872033,25.72059233,23.18381733,32.18821533,44.92326833,20.60735833,47.77667267
425.526703,31.99538033,65.619231,18.78232467,48.018822,28.618706,18.82970867,14.69516333,19.00352033,25.84351867,23.34586633,32.17176433,45.027547,20.78435967,48.01374667
425.886902,32.21395233,65.695211,18.86010567,48.29378767,28.770602,19.004939,14.78478267,19.080249,25.992825,23.516829,32.20553633,45.11145633,20.98766967,48.20288333
426.24707,32.39838933,65.840796,18.91212,48.537052,28.889124,19.12687967,14.883947,19.132126,26.11565533,23.664679,32.25004733,45.134505,21.18344133,48.45420833
426.607208,32.55404533,65.95719533,18.972796,48.78726333,29.018901,19.288673,15.01136067,19.21092267,26.30878467,23.828607,32.29606167,45.173514,21.38354733,48.63619367
426.967316,32.81628467,66.07350533,19.05066567,49.01675167,29.19174967,19.42265233,15.07844033,19.2615,26.46416933,24.010601,32.33552667,45.27904867,21.62704933,48.83179733
427.327393,33.037743,66.11311733,19.100382,49.30605833,29.36166933,19.596069,15.19450367,19.32570333,26.61512933,24.131596,32.298693,45.38235067,21.83938767,49.05477767
427.687439,33.286271,66.193625,19.16093733,49.53353,29.55789267,19.75034067,15.261532,19.419171,26.75005433,24.299348,32.315527,45.471953,22.05991167,49.29767733
428.047394,33.46374133,66.226803,19.228216,49.745084,29.73294933,19.88190867,15.362035,19.476317,26.91080733,24.453676,32.30724367,45.583388,22.28445833,49.53346133
428.407379,33.66107567,66.31086367,19.29489667,50.018692,29.91757333,20.105774,15.45055767,19.601884,27.08071967,24.62874667,32.31612267,45.67905033,22.555511,49.739885
428.767303,33.881985,66.45307033,19.36009833,50.311522,30.07538467,20.232256,15.57329433,19.65289767,27.24600767,24.794079,32.33023533,45.86060333,22.81888,49.987915
429.127167,34.10397233,66.636509,19.47627433,50.53104133,30.268516,20.417176,15.68003033,19.753987,27.392358,25.00060967,32.38429367,45.94043333,23.08130533,50.30909267
429.487061,34.34395867,66.76038,19.527934,50.79287333,30.420443,20.562739,15.78075733,19.85733367,27.52263433,25.18520367,32.392691,46.030064,23.365509,50.54822533
429.846863,34.52729767,66.851477,19.61114133,51.065057,30.59688067,20.72556133,15.860328,19.91399067,27.678304,25.39496367,32.48388633,46.074051,23.651711,50.86738567
430.206665,34.67576,66.96277233,19.680134,51.275233,30.73585,20.911788,15.93525567,19.99988933,27.87475767,25.56893733,32.51090867,46.18609,23.934492,51.061723
430.566437,34.85672133,67.04248067,19.764032,51.54229067,30.916546,21.140402,16.043735,20.143311,28.080229,25.72904,32.58396167,46.23761867,24.168714,51.27760067
430.926117,35.08370333,67.05354967,19.892837,51.93877,31.10353333,21.29259733,16.10022233,20.246874,28.24083433,25.900678,32.64756467,46.33815667,24.370727,51.572969
431.285828,35.31241333,67.057289,19.94180567,52.18131867,31.275591,21.49252633,16.191737,20.340363,28.44027133,26.04868967,32.670135,46.33645467,24.58169033,51.714296
431.645447,35.49115,67.07291767,19.97010067,52.43572133,31.40897933,21.69417833,16.30173667,20.41886233,28.58052567,26.192883,32.64976833,46.385868,24.85600867,51.88124967
432.005035,35.65665333,67.04975767,20.062215,52.67534767,31.562167,21.89814833,16.41115767,20.52207333,28.727614,26.354398,32.707978,46.421777,25.081569,52.10263667
432.364655,35.81143467,67.16489167,20.127178,52.906811,31.679254,22.04472567,16.45108667,20.593253,28.931437,26.560985,32.705183,46.45663433,25.23099567,52.36044567
432.724182,36.056278,67.25057067,20.172153,53.224837,31.85911633,22.19829833,16.54000633,20.63302633,29.13043933,26.71693733,32.77119667,46.49968967,25.463972,52.535885
433.08371,36.253104,67.41380567,20.25121767,53.47974,31.99773467,22.38519833,16.65819633,20.72584,29.26805633,26.89849067,32.81431267,46.51965467,25.68990133,52.747214
433.443207,36.44756433,67.50804233,20.26517333,53.67625167,32.14468,22.52059,16.74805867,20.79231867,29.43805167,27.02435767,32.79537867,46.57115967,25.91037333,52.866188
433.802582,36.651301,67.50579567,20.32177567,53.90086633,32.245228,22.72614933,16.82694267,20.88216733,29.65727667,27.17065333,32.808721,46.577389,26.155163,53.00225333
434.162018,36.87737433,67.49697767,20.414767,54.10667967,32.40305767,22.89176,16.898712,20.967228,29.80198667,27.36354333,32.868721,46.67620467,26.43339933,53.185954
434.521362,37.01068767,67.49597167,20.48095267,54.29153333,32.51001667,23.060894,17.02083467,21.05427967,29.93942067,27.50575567,32.87304567,46.705259,26.69234533,53.482637
434.880676,37.18483467,67.52558167,20.52855833,54.50597167,32.692248,23.232428,17.11066433,21.14291633,30.16988433,27.65515667,32.91194267,46.72656233,26.91167133,53.661288
435.23999,37.313943,67.59509933,20.57219267,54.75585833,32.80592967,23.37527767,17.22064167,21.207577,30.360134,27.79887333,32.94005967,46.71192433,27.12161333,53.85541767
435.599243,37.52402367,67.62947233,20.66055,55.031798,32.961905,23.58400167,17.32728433,21.280003,30.45477233,27.98222133,32.93861867,46.70587667,27.35708433,54.059456
435.958496,37.69325633,67.57605867,20.764418,55.236773,33.09593333,23.714892,17.434332,21.32526467,30.58983967,28.14669933,32.97108767,46.69809433,27.56308467,54.23168033
436.317657,37.86380533,67.57520433,20.868559,55.39374667,33.24400067,23.89710233,17.55020733,21.34095867,30.772669,28.31533433,32.97946733,46.65221667,27.81400867,54.34696833
436.676819,38.06776333,67.46443967,20.87301467,55.61333067,33.38056133,24.05064867,17.667914,21.39445,30.920857,28.439883,32.981896,46.649118,28.051226,54.51472467
437.03595,38.23760967,67.44526067,20.91035267,55.90358467,33.545213,24.26606067,17.762839,21.47188667,31.14772567,28.628497,33.080411,46.68634167,28.24329833,54.707227
437.39502,38.44848233,67.386861,20.98344233,56.12336433,33.73458433,24.459063,17.86588067,21.56218367,31.26544233,28.808904,33.04172533,46.73157233,28.477183,54.84018167
437.754059,38.73484667,67.33005667,21.10790233,56.359245,33.95131367,24.648286,17.969586,21.62423933,31.427779,28.98933567,33.03315033,46.72710533,28.65323067,55.04021433
438.113068,39.00945133,67.237466,21.12807267,56.586994,34.10754867,24.79457167,18.08726433,21.69077567,31.569196,29.16945267,33.04273533,46.77653467,28.875799,55.22556933
438.472046,39.132061,67.21305333,21.145522,56.711352,34.263453,24.969602,18.26698033,21.77369233,31.719531,29.30863267,33.06059833,46.82020567,29.14564567,55.325456
438.830994,39.34344633,67.21275467,21.24284367,56.87184133,34.421738,25.16364167,18.36599333,21.81477533,31.87060433,29.493606,33.06683767,46.899194,29.408432,55.56035733
439.189911,39.58426533,67.130192,21.34159933,57.05259433,34.61092733,25.293431,18.51674567,21.93366267,32.09210967,29.67664867,33.07079933,46.91733933,29.595355,55.74575667
439.548798,39.69167733,67.19084533,21.37774033,57.265658,34.75679667,25.35157133,18.63797767,21.962974,32.21826767,29.847793,33.04483967,46.911039,29.81737333,55.89300433
439.907593,39.88540133,67.16735467,21.451886,57.46537667,34.90308767,25.507743,18.78188833,22.03909,32.34283433,29.96654067,33.085902,46.96828833,30.046905,56.09598167
440.266388,40.06563067,67.102983,21.586001,57.628979,35.03355133,25.64636833,18.942989,22.118888,32.49197133,30.157602,33.117897,46.99752667,30.24171033,56.25207
440.625122,40.19175067,67.03234333,21.588457,57.794173,35.175354,25.75826933,19.05734967,22.22478667,32.65419867,30.26914967,33.12957733,46.99548967,30.44563267,56.347547
440.983856,40.33332333,66.911349,21.656002,57.925789,35.30194333,25.90327767,19.17080367,22.27962633,32.79649967,30.38146567,33.21174367,47.10034567,30.62747833,56.53497467
441.342621,40.51314567,66.878235,21.734492,58.1202,35.47877433,26.01081167,19.25941033,22.354523,32.944113,30.59457533,33.23085967,47.18279633,30.79349667,56.68285233
441.701263,40.732179,66.932607,21.800018,58.259735,35.61244867,26.166442,19.36755267,22.42852333,33.10620167,30.71863033,33.20462067,47.21657033,30.99090433,56.80791733
442.059875,40.96106733,66.98979433,21.87832633,58.428066,35.76413033,26.32706133,19.469441,22.458486,33.274748,30.91569267,33.21927533,47.24773667,31.14977933,56.86042767
442.418457,41.15123767,66.95526867,21.974572,58.615491,35.85916467,26.43532033,19.57901833,22.514162,33.37367333,31.09101633,33.261937,47.317131,31.368463,56.958037
442.777008,41.40999833,66.940351,22.07068233,58.77094667,36.01643633,26.61792933,19.71809467,22.601788,33.509599,31.25680167,33.287509,47.40086367,31.60712233,57.10085167
443.135498,41.58939733,66.893444,22.097973,58.951992,36.14765433,26.74535033,19.80476833,22.63569,33.708888,31.42331067,33.32824867,47.468446,31.84553933,57.19549567
443.493958,41.824464,66.98217267,22.150332,59.15798533,36.281842,26.86964233,19.93358233,22.73661367,33.93734967,31.57153333,33.392709,47.532322,32.09601767,57.33309033
443.852448,42.03555933,66.97399,22.19008967,59.368955,36.37015233,27.01951033,20.044611,22.792909,34.10941667,31.72842733,33.43952633,47.54488267,32.28852067,57.508151
444.210876,42.19570033,67.098596,22.27516833,59.541297,36.524364,27.21777633,20.17945367,22.90945767,34.30858,31.89087167,33.52867833,47.62260333,32.52839467,57.66643533
444.569214,42.381813,67.065028,22.391952,59.698598,36.66479367,27.359947,20.30774767,22.98519767,34.44702,32.07061433,33.587492,47.64402633,32.772212,57.83991
444.927551,42.55743133,67.085926,22.467183,59.90921533,36.742457,27.517482,20.45576533,23.06435567,34.65486167,32.20420467,33.63566267,47.60928067,33.021064,58.005581
445.285858,42.67480867,67.111805,22.48238133,60.11509367,36.81759667,27.64662933,20.609541,23.135216,34.844382,32.33657067,33.67983867,47.63124833,33.287847,58.177611
445.644104,42.86449933,67.15122867,22.57415567,60.29413467,36.944533,27.771005,20.73602933,23.20827433,35.03271333,32.457265,33.71826133,47.62073367,33.51539233,58.399793
446.002319,43.07328667,67.17925,22.642819,60.48932367,37.05657667,27.91471867,20.81544933,23.23445167,35.193127,32.60934767,33.75799067,47.62412533,33.700457,58.56281533
446.360504,43.24199667,67.230503,22.66422,60.725999,37.143007,28.03158367,20.951091,23.29953233,35.34480033,32.74675,33.825009,47.65393833,33.91183833,58.67223467
446.718719,43.38923,67.250614,22.69708067,60.88359067,37.25248967,28.168007,21.03111267,23.32447267,35.475689,32.89077867,33.881137,47.688445,34.15987,58.817089
447.076843,43.59627,67.24965533,22.77382733,61.05563633,37.373481,28.347388,21.099661,23.41416733,35.642442,33.06414167,33.91863,47.747013,34.30990833,58.98120133
447.434906,43.728958,67.32079467,22.804327,61.13152933,37.51122033,28.47072133,21.19838333,23.49555133,35.822918,33.22931767,33.96763267,47.72354,34.518768,59.066863
447.792938,43.84359833,67.35176233,22.81960933,61.32760867,37.591552,28.626708,21.303519,23.55128033,35.944233,33.34651433,33.96583067,47.76509233,34.69572933,59.217222
448.15094,44.034027,67.31783667,22.89410133,61.48952233,37.641438,28.77043267,21.37972967,23.62699367,36.09608233,33.49791067,33.97885833,47.83987667,34.91110333,59.39102767
448.508911,44.18179067,67.38971233,22.94090833,61.68916233,37.79506467,28.89379633,21.460745,23.71289967,36.21636067,33.711099,34.020035,47.85819367,35.13260267,59.56427633
448.866852,44.37134933,67.40563833,22.968282,61.81009167,37.979819,29.08192033,21.60617767,23.766872,36.35387667,33.76723433,34.05573533,47.90712767,35.36528,59.70791733
449.224731,44.51397333,67.42453,23.02880567,62.029648,38.09961067,29.26003433,21.714937,23.816755,36.502019,33.89553433,34.11421233,47.951748,35.52790567,59.89052967
449.582672,44.65271033,67.354145,23.063854,62.184115,38.20770633,29.39714267,21.82799867,23.91005267,36.66704933,33.96970367,34.22144833,47.96576333,35.72563933,60.062986
449.940491,44.845983,67.39743433,23.108082,62.334232,38.37868,29.551827,21.981404,23.96411167,36.81800333,34.088209,34.26328533,47.924217,35.94313433,60.293339
450.298279,45.02319933,67.46158867,23.183819,62.534999,38.51822267,29.710251,22.11353533,24.01838733,36.95920167,34.247175,34.32811967,47.94585933,36.13258133,60.45428733
450.656067,45.22369,67.47179033,23.26314933,62.677747,38.629298,29.88766067,22.23279933,24.15198733,37.13675333,34.40273533,34.45034233,47.957695,36.35433833,60.69851067
451.013733,45.390986,67.44863033,23.308319,62.82828167,38.786803,30.07618967,22.35900667,24.210619,37.292501,34.58713467,34.48402667,47.97863633,36.56803,60.950077
451.371429,45.54759733,67.54212933,23.37821833,63.018917,39.01665233,30.25203767,22.462408,24.35900467,37.42109433,34.68112067,34.54599767,47.99904,36.79209867,61.19590633
451.729095,45.75595233,67.51787433,23.449473,63.252299,39.11988567,30.42051967,22.57020467,24.409663,37.60128667,34.84721833,34.53866467,48.05143233,36.984286,61.359746
452.0867,45.93822867,67.617358,23.47501067,63.44608933,39.23976367,30.58217567,22.69225233,24.46384333,37.77869267,34.95964267,34.550386,48.103424,37.223948,61.50638333
452.444336,46.07752367,67.665914,23.51051767,63.57745867,39.406751,30.69164933,22.81292867,24.53149967,37.934003,35.08213433,34.68659833,48.17797467,37.377871,61.71843567
452.80188,46.31700133,67.74757667,23.604565,63.71561433,39.58375567,30.865942,22.93846633,24.619726,38.09945667,35.210238,34.72775133,48.27051533,37.623544,61.90104033
453.159363,46.444509,67.87503433,23.69639833,63.93068833,39.71657833,31.032139,23.05971167,24.706761,38.29630433,35.39000567,34.779495,48.353456,37.86736533,62.06317133
453.516815,46.58119833,67.944799,23.746579,64.086404,39.894338,31.17790567,23.17426233,24.76586633,38.521679,35.529496,34.839845,48.39428467,38.12971133,62.284425
453.874237,46.74054833,68.00850933,23.83350033,64.22969033,40.09784567,31.40016633,23.280126,24.87161633,38.69804767,35.63869933,34.844669,48.477745,38.35760367,62.45871
454.231628,46.92720267,68.100521,23.910405,64.409668,40.22600767,31.55718333,23.418115,24.956722,38.877581,35.79955167,34.87721367,48.52256133,38.54398967,62.58388867
454.588989,47.16405633,68.078954,23.94635433,64.50231433,40.39466467,31.72080067,23.619782,25.00727267,39.075558,35.85111933,34.914477,48.53023167,38.75615933,62.68856667
454.94632,47.380741,68.076987,24.04517133,64.75117833,40.48298133,31.88846267,23.72467167,25.05462767,39.24592467,35.97429533,34.93504333,48.603185,38.954319,62.85620233
455.30365,47.55080167,68.06762433,24.06989933,64.83699933,40.63379033,32.05059067,23.846003,25.17797333,39.466699,36.07026133,35.010202,48.66044867,39.23632933,63.02655933
455.660919,47.72746167,68.058394,24.12283467,64.992762,40.83444867,32.193126,23.977768,25.236076,39.66014867,36.18375233,35.101485,48.71560667,39.48518333,63.17408867
456.018127,47.901301,68.022149,24.23594667,65.29263833,41.00868633,32.38787267,24.10238967,25.31571267,39.88294867,36.29120767,35.10271067,48.75195833,39.689542,63.24828833
456.375305,48.09568267,68.032519,24.27560533,65.48683567,41.11277533,32.524615,24.22995133,25.40269833,40.07424167,36.43218867,35.181174,48.759463,39.870496,63.30223333
456.732422,48.22088,68.0303,24.30843733,65.50961933,41.269951,32.68706,24.343167,25.479695,40.252285,36.589161,35.26521967,48.82807933,40.17922233,63.37944933
457.089539,48.370828,67.93516433,24.360549,65.77571767,41.447267,32.85779933,24.45473967,25.57765933,40.43920633,36.746836,35.283165,48.881278,40.46329267,63.54747767
457.446594,48.461114,67.887708,24.46136267,65.934981,41.58388,33.02316267,24.57287533,25.67866467,40.64588533,36.85498833,35.336187,48.97375733,40.65203333,63.60034667
457.80365,48.620921,67.787912,24.47604633,66.008709,41.686919,33.18649733,24.64178533,25.73047967,40.84162533,36.95932733,35.37969733,48.98853433,40.850179,63.73489867
458.160706,48.818015,67.73958067,24.52137467,66.13326633,41.822647,33.29673067,24.75265033,25.76149333,40.98082967,37.069832,35.384468,49.09396733,41.00634767,63.78522367
458.517639,48.98023633,67.699913,24.557177,66.198204,41.89108767,33.42827167,24.83737667,25.84473867,41.13207133,37.153909,35.41713467,49.13236233,41.228887,63.86525967
458.874542,49.15783433,67.683277,24.571631,66.31759233,41.977529,33.535836,24.98869,25.884828,41.277607,37.35058267,35.497257,49.26638133,41.445395,64.016384
459.231445,49.264319,67.70934667,24.59130467,66.42399333,42.099538,33.60714133,25.08253233,25.932098,41.415245,37.44376567,35.600291,49.324411,41.61211267,64.09606667
459.588287,49.39796833,67.74206567,24.63364333,66.487391,42.20062267,33.75960733,25.16941367,25.98587267,41.53319433,37.58814433,35.634506,49.32023633,41.784641,64.14924633
459.945099,49.56561533,67.73364267,24.663085,66.63775767,42.28522633,33.97294867,25.244399,26.03499233,41.69458033,37.71805233,35.58418133,49.416406,42.01606733,64.25540433
