wl,AkBW1.Y,AkBW2.W,AkOB2.WY,AkOB3.Y,AkOB4.Y,AkOB5.Y,AKOB6.Y,AkOB7.Y,AkOB8.Y,AkSY1.Y,AkSY2.Y,AkSY3.WY,AkSY4.Y,AkSY5.WY,EtBW1.W,EtBW3.W,EtBW4.WY,EtBW5.W,EtBW6.W,EtOB1.W,EtOB2.W,EtOB3.W,EtOB4.W,EtOB5.W,EtOB6.W,EtOB7.W,EtOB8.W,EtSY1.W,EtSY2.W,EtSY3.W,NpBW1.WY,NpBW2.WY,NpBW3.WY,NpSY1.WY,NpSY2.Y,PgBW1.W,PgOB1.W,PgOB2.W,PgOB3.W,PgOB4.W,PgSY1.W,PgSY2.Y,PgSY3.W,PgSY4.W,PgSY5.W,AkBW4.W,AkBW4.Y,AkBW15.WY,AkBW17.W,EtBW7.W,EtBW19.W,NpBW1.WY,NpBW4.W,NpBW4.Y,NpBW7.WY,NpBW11.Y,NpBW12.W,NpBW13.W,PgBW8.W,PgBW10.W
515.853027,67.34477333,67.27137233,29.52824467,78.92592333,56.516626,51.825162,42.64866533,35.82109533,62.667858,48.948195,49.88037233,69.73656967,68.25747933,78.65313733,68.32864267,113.5320053,69.20338433,90.44209033,78.67122167,71.04655733,55.28102133,50.29708233,86.86139667,63.136954,99.906321,75.21866333,91.30191333,92.34703067,62.85739667,79.127988,51.97700367,68.446579,54.98153033,73.70791633,52.50957067,80.33548233,68.23625433,29.67352067,71.54030333,52.06806833,75.02191933,60.35581467,88.47979967,101.708028,80.03638733,56.85267733,49.86068333,53.621571,95.09058133,56.39037833,50.93377033,54.99624333,52.08674733,30.435846,60.71831133,35.515064,84.96052033,76.64207433,49.24190367,48.970693
516.203796,67.47986333,67.245678,29.550718,79.029836,56.63323833,51.94755933,42.80233633,35.91906367,62.80045433,48.992884,49.94496033,69.80903633,68.475502,78.75482933,68.245163,113.4779307,69.30868,90.41145067,78.74589033,71.120809,55.274569,50.318162,86.85649633,63.13613,100.038816,75.20858267,91.245982,92.317355,62.80121467,79.09707633,51.99335733,68.51631667,55.06130867,73.68144867,52.592332,80.261134,68.120313,29.70073833,71.52725333,52.010923,74.92483533,60.392427,88.478269,101.5424703,79.970197,56.89927667,49.92717367,53.69689667,95.133606,56.362423,50.94701,55.03256567,52.14021033,30.70276433,60.89438233,35.74378333,85.042684,76.57080333,49.178164,48.85448833
516.554565,67.54889667,67.210135,29.57048067,79.08534533,56.66692,52.07043967,42.82966633,35.99057633,62.916875,49.05601067,49.972168,69.989564,68.68367767,78.88115933,68.25926733,113.4286703,69.297876,90.48769633,78.82403833,71.143898,55.275228,50.29579133,86.808543,63.209045,99.98653633,75.294599,91.154948,92.31133267,62.81102867,79.04091667,51.997481,68.57078767,55.07573833,73.655519,52.70065067,80.35467,68.118487,29.721125,71.51503533,52.03114067,74.94275667,60.36169067,88.38459267,101.330167,79.82199867,56.85664367,50.049197,53.713098,95.112976,56.31611733,50.978531,55.066306,52.211858,30.96097733,61.102801,35.996132,85.15428667,76.56043767,49.13986067,48.769076
516.905396,67.670489,67.130713,29.58609367,79.02260833,56.73254533,52.15552867,42.92955533,36.05730067,63.091334,49.07256567,50.06579967,70.032809,68.81525967,79.000933,68.212957,113.3921867,69.305191,90.53748867,78.85385633,71.17501067,55.24376933,50.27522267,86.73002867,63.178735,99.99300367,75.33152,91.11094167,92.235415,62.829254,78.97337833,52.050368,68.571808,55.018355,73.690436,52.829525,80.38343033,68.09512333,29.75219333,71.56032467,51.95886767,74.960566,60.39284,88.43977867,101.1298243,79.77355967,56.78637667,50.13326,53.73815533,95.10800167,56.315983,51.00698467,55.06602,52.30386233,31.16696533,61.13470733,36.21947467,85.22663133,76.51704167,49.10606,48.721507
517.256042,67.75230533,67.142757,29.591533,79.05933667,56.784916,52.18244767,42.99877567,36.10478733,63.185094,49.15084033,50.19421633,70.221237,68.956436,79.11575567,68.20582333,113.4665247,69.34454733,90.56645933,78.965795,71.243383,55.27385733,50.300794,86.84525333,63.11329633,99.91419467,75.339958,91.08912633,92.230708,62.79547367,78.886678,52.02218267,68.578229,54.96272133,73.70751167,52.944491,80.331866,68.06685767,29.800371,71.610227,51.93925967,74.84716267,60.34982433,88.46183767,100.972061,79.70371233,56.786279,50.202891,53.77350367,95.14064767,56.268583,51.00702433,55.08307533,52.409958,31.37493733,61.210555,36.464246,85.20066333,76.432518,49.09116867,48.64444867
517.606689,67.84818533,67.171177,29.64040867,79.03429933,56.89952767,52.273669,43.087153,36.10569367,63.309358,49.18933,50.30629367,70.29683833,69.085103,79.14868167,68.17067367,113.4429807,69.33599367,90.57249967,78.93967467,71.22506233,55.263228,50.313849,86.89442467,63.092532,99.91623167,75.32530967,91.01354233,92.168503,62.75171933,78.86492933,52.07363133,68.555023,54.89084233,73.74490733,53.03203333,80.27097567,68.07153333,29.82843667,71.56953433,51.98435867,74.779587,60.427189,88.49235267,100.820323,79.60516867,56.86281467,50.29456933,53.82087833,95.240491,56.255726,50.977104,55.11704233,52.445234,31.612142,61.34194333,36.69724633,85.25429767,76.452792,49.009674,48.60332833
517.957336,67.92095467,67.247757,29.64073433,79.043658,56.94260033,52.34679267,43.14573033,36.14306167,63.33452333,49.20936267,50.46131767,70.46457667,69.228012,79.18906667,68.19680267,113.5147503,69.33693433,90.52893333,78.934044,71.300794,55.25921867,50.31924033,86.929738,63.050377,99.85684233,75.28413167,91.02938333,92.15947733,62.711544,78.75699633,52.13120133,68.602735,54.850979,73.81178933,53.149203,80.21995067,68.07497767,29.87548133,71.59463233,51.94394433,74.75680033,60.416542,88.53941867,100.7307483,79.575704,56.88115067,50.34577567,53.880384,95.29390733,56.29060633,50.95810167,55.14029667,52.44799933,31.85474867,61.47925933,36.91856667,85.357338,76.415573,49.02375433,48.606392
518.307861,67.97487367,67.26778433,29.67278233,79.11969267,56.99796267,52.38684233,43.23696133,36.210837,63.47999567,49.22950867,50.540361,70.53841267,69.30893967,79.28865033,68.234566,113.5162707,69.30328,90.533765,78.892039,71.295062,55.224968,50.31998933,86.866203,63.034275,99.91584533,75.24751533,91.00143933,92.17835733,62.71344133,78.678561,52.16733933,68.607521,54.82452767,73.82703033,53.236698,80.228663,68.045105,29.86954767,71.670507,51.95504,74.731491,60.37449767,88.550252,100.626017,79.55613233,56.83400633,50.45771433,53.854974,95.39923833,56.26846167,50.95227167,55.20464033,52.52136333,32.066895,61.59823367,37.13563767,85.36736533,76.48679867,48.95960867,48.51929733
518.658386,68.013616,67.282121,29.69032667,79.17505133,57.09073767,52.46237167,43.38238667,36.306595,63.60766233,49.24335533,50.620323,70.58299733,69.45268767,79.32237767,68.207349,113.5213777,69.286274,90.58301533,78.93127967,71.25492067,55.24998733,50.36101033,86.85551733,62.99886567,99.85454033,75.243838,90.97943133,92.112801,62.63955933,78.709498,52.16511667,68.70217633,54.80499033,73.86052567,53.340716,80.23160833,68.03465267,29.90159233,71.727909,51.99657067,74.67855067,60.403797,88.543513,100.414083,79.620771,56.86872367,50.52702967,53.881363,95.45987467,56.22561633,50.94249367,55.24085633,52.605301,32.229249,61.74084867,37.36115,85.519653,76.459933,48.95931,48.495337
519.00885,68.08812467,67.27783833,29.70459267,79.19779967,57.11549367,52.581473,43.48410033,36.357437,63.74923733,49.28076067,50.741365,70.628582,69.62006367,79.34466033,68.146207,113.5497893,69.29334667,90.55352267,78.92348733,71.22975433,55.22549567,50.39029933,86.90190133,63.00147267,99.90304567,75.269923,90.93423467,92.134374,62.63937033,78.667249,52.21235167,68.660769,54.81417967,73.92463667,53.36802167,80.19959267,68.07779567,29.900753,71.71129867,52.01452667,74.58126833,60.434504,88.523992,100.2695643,79.66565467,56.92716967,50.57311767,53.8952,95.48236567,56.184929,50.91775033,55.21302433,52.711866,32.49584467,61.81484967,37.60046767,85.57026667,76.51813233,48.91417433,48.47600467
519.359314,68.13921967,67.23516733,29.712837,79.18699167,57.15832267,52.69395933,43.56469333,36.41026867,63.830729,49.325742,50.85355533,70.71188267,69.74682867,79.42767567,68.069749,113.563853,69.28295667,90.56056233,78.969452,71.11621333,55.1945,50.330739,86.89884167,62.95011267,99.84033967,75.27668267,90.86784367,92.05872333,62.615625,78.68036133,52.246362,68.612691,54.858653,73.92802433,53.46986133,80.145205,68.12050267,29.921131,71.74503933,51.98816033,74.57478833,60.45099133,88.51254033,100.1436567,79.71189633,56.873114,50.610715,53.93870667,95.50479367,56.157618,50.96375267,55.17936067,52.84317633,32.65438333,61.91011567,37.83438367,85.618772,76.46922067,48.854206,48.393796
519.709778,68.157496,67.24611267,29.74273,79.24001067,57.24004,52.72674933,43.67410267,36.41836467,63.944458,49.408068,50.90210867,70.856824,69.88563767,79.49728633,68.049451,113.623548,69.28308367,90.610377,78.96000433,71.17895767,55.16318367,50.34707,86.89880633,62.950591,99.797755,75.24312067,90.84929933,91.98760233,62.64431667,78.69730633,52.215566,68.54910767,54.90070733,73.889762,53.53308967,80.10932433,68.127683,29.912689,71.64080033,52.002412,74.57563,60.481162,88.480578,100.0651477,79.689644,56.896768,50.71764533,53.95274867,95.55500267,56.13253033,50.90701167,55.22842533,52.87847533,32.857651,62.05852,38.05470767,85.70780433,76.38960533,48.87040067,48.36160667
520.060181,68.22719833,67.23337433,29.79325433,79.33774067,57.22374733,52.817655,43.73356633,36.45372533,64.05578467,49.43912,50.99255367,70.96077967,70.063975,79.48438767,68.03034833,113.7040483,69.21544033,90.658788,78.96878567,71.19147233,55.15879033,50.38174433,86.90315967,62.92860033,99.83948767,75.23121633,90.829567,91.937851,62.61344033,78.73870833,52.23272433,68.491066,54.90687567,73.887806,53.684803,80.12422433,68.13611867,29.93254433,71.66398867,52.02454767,74.50189233,60.523707,88.554924,99.88472767,79.65200533,56.93141433,50.78182867,53.97581367,95.614797,56.12485,50.863665,55.20021033,53.005623,33.01977367,62.10220733,38.30567433,85.742007,76.38683033,48.836016,48.27433
520.410461,68.28293867,67.18190533,29.78703633,79.30510967,57.33408867,52.903946,43.76946533,36.488967,64.19796133,49.477784,51.00415133,71.08043433,70.23833467,79.59774767,68.02135833,113.6580887,69.161751,90.61898033,79.022499,71.182902,55.218122,50.34894167,86.88493633,62.91542067,99.82678467,75.17376967,90.88129933,91.97041833,62.611257,78.69911967,52.24847,68.53198233,54.90871533,73.96117633,53.76458733,80.13865167,68.12797167,29.971661,71.65090567,52.072023,74.463145,60.594377,88.46570867,99.65715533,79.607671,56.942937,50.86015167,53.994419,95.51912433,56.088881,50.82570167,55.238449,53.05223,33.20677933,62.185674,38.547863,85.888054,76.45509067,48.803312,48.221232
520.760803,68.369668,67.25042333,29.81883467,79.38695267,57.39319333,53.00663133,43.853109,36.52519233,64.31886033,49.49908467,51.095707,71.12449133,70.39600367,79.74000033,67.97880533,113.629318,69.19411967,90.58271267,79.078845,71.21023567,55.22125,50.393917,86.87966667,62.897175,99.76391867,75.12212633,90.871096,91.955401,62.600089,78.73441833,52.28849533,68.50266,54.85531767,73.94550433,53.79697067,80.05778267,68.17193367,29.95664133,71.67634967,52.10761767,74.517662,60.67136633,88.443891,99.46665433,79.61176033,56.926369,50.946069,54.00491467,95.561035,56.06428933,50.74781533,55.24273833,53.07790867,33.426466,62.314734,38.77573267,85.937172,76.41278067,48.78684867,48.18055367
521.111023,68.427119,67.33353433,29.827579,79.408442,57.48454033,53.06183367,43.97121433,36.601472,64.403473,49.524691,51.201322,71.19681433,70.53072133,79.79790267,67.92078533,113.5136897,69.152729,90.45183833,79.06869767,71.14692667,55.18503833,50.40553433,86.8831,62.893838,99.72450733,75.08249933,90.80214933,91.91445167,62.61970233,78.787852,52.33093,68.49294567,54.813904,73.93933233,53.80471533,80.039576,68.21366267,29.97774567,71.70506933,52.084278,74.55400367,60.709188,88.39879333,99.35098733,79.600273,56.895598,51.05432133,54.07636133,95.46875733,55.99842333,50.80838667,55.282635,53.076308,33.64345933,62.464906,39.011295,86.02898667,76.35142033,48.84457133,48.197632
521.461182,68.55250033,67.34152367,29.86042267,79.44978833,57.53681533,53.15988667,44.08716467,36.67457133,64.482048,49.61431867,51.31528333,71.268294,70.67439533,79.907702,67.93610367,113.5295357,69.128147,90.432256,79.09091433,71.11064133,55.176252,50.41615067,86.90704867,62.87783933,99.654729,75.02265667,90.682922,91.93226867,62.62552767,78.73257667,52.29458867,68.50030533,54.82155367,74.03301133,53.92025233,80.08805333,68.215837,29.99886333,71.73494967,52.047825,74.50587467,60.70152033,88.35076633,99.188385,79.62751267,56.929999,51.12072633,54.13468167,95.55184167,56.01208233,50.84757233,55.266786,53.10755433,33.89416867,62.51573567,39.28382067,86.09552767,76.24578867,48.800541,48.20389067
521.81134,68.654476,67.337209,29.895282,79.411967,57.546684,53.242153,44.157313,36.74844933,64.615677,49.65413833,51.40677767,71.36248533,70.84289567,79.937665,67.91373967,113.5089113,69.156601,90.398814,79.12259167,71.064003,55.16913367,50.44327533,86.862854,62.85765733,99.564313,75.038147,90.57188433,91.818311,62.57496,78.80341833,52.269408,68.48714933,54.82677433,74.07909133,53.93863667,80.038442,68.282173,30.017584,71.69699233,51.99990967,74.470533,60.79172267,88.28386433,99.153122,79.657463,56.89007567,51.24560533,54.20467533,95.640513,55.983504,50.82279867,55.28358567,53.13925933,34.117197,62.558637,39.52748867,86.205986,76.121597,48.777789,48.09657667
522.161499,68.754223,67.24018,29.88334967,79.47883333,57.60980733,53.29666133,44.252187,36.85897167,64.81819033,49.72104967,51.45489533,71.469199,71.00751233,80.035039,67.88169867,113.364922,69.12870133,90.389226,79.102791,70.96126533,55.13452167,50.46150967,86.90736367,62.792381,99.62208833,75.05784333,90.550588,91.77056133,62.60447567,78.779378,52.22382633,68.543836,54.82895033,74.01976667,54.037637,80.083837,68.26234067,30.033779,71.65175,51.991716,74.40024067,60.78944033,88.28878267,98.96572367,79.6959,56.851649,51.366627,54.28219967,95.68498733,55.94436767,50.77074567,55.31757467,53.212003,34.34859767,62.63122933,39.760184,86.29944867,76.00444567,48.80653267,48.03597767
522.511658,68.82942433,67.25910033,29.922357,79.55392967,57.68030167,53.38882567,44.34512233,36.937632,64.93799333,49.76235733,51.55469,71.56500267,71.09812667,80.02077733,67.83464933,113.29069,69.132655,90.38274633,79.106565,71.000819,55.14892567,50.47997433,86.891037,62.81360767,99.548711,75.09884667,90.49405667,91.68330633,62.64589933,78.73727133,52.20836533,68.456988,54.86225633,74.08109167,54.100344,80.040189,68.276141,30.01820367,71.71099633,51.97378533,74.33784733,60.76678967,88.151418,98.85657,79.72497267,56.874115,51.47987967,54.33870933,95.66233067,55.92097733,50.760961,55.389857,53.24573133,34.62327067,62.70572,40.05945467,86.450437,75.91643267,48.822712,47.999256
522.861694,68.89456067,67.237789,29.97529367,79.607168,57.755731,53.490261,44.51826767,37.001497,65.10723867,49.724308,51.68974967,71.690056,71.25104567,80.06040467,67.733433,113.286031,69.190764,90.35806567,79.1738,70.95900867,55.16657733,50.523842,86.87951133,62.76590467,99.41700233,75.043406,90.37259433,91.65691633,62.66726433,78.76751233,52.24982333,68.43433133,54.920784,74.08709467,54.183464,80.04011033,68.23702633,30.01404067,71.68859467,51.929151,74.29648367,60.856678,88.08265967,98.64495067,79.71553067,56.91565567,51.56498733,54.40742367,95.66714233,55.866254,50.83563833,55.44017533,53.284575,34.84804167,62.79582567,40.325531,86.57395933,75.802068,48.77582067,47.93337
523.211731,69.02716567,67.28263833,30.00621867,79.69471267,57.83074933,53.62812667,44.67843733,37.077222,65.29895267,49.78521867,51.717411,71.821561,71.44564067,80.11110933,67.76791133,113.2158103,69.22395067,90.34281133,79.16688767,70.87880833,55.172371,50.62443533,86.92161567,62.72382867,99.41790267,75.02711267,90.30282567,91.60805,62.66277967,78.77315267,52.26255933,68.34653733,55.023626,74.134935,54.24087267,80.08110333,68.19098133,30.01568867,71.75791933,51.981664,74.239273,60.87983433,88.05115767,98.455012,79.78943867,56.92803933,51.648679,54.42554233,95.563975,55.82384867,50.81547167,55.52243667,53.38574833,35.10976033,62.802607,40.590987,86.658857,75.74352767,48.82790633,47.82265367
523.561707,69.10595967,67.324234,30.03497833,79.77609767,57.80953833,53.72168333,44.75677867,37.10838833,65.471036,49.82384233,51.83240233,71.93448133,71.61024467,80.15821333,67.76095067,113.2080817,69.18525933,90.41577433,79.160174,70.85287067,55.13889833,50.661986,86.83975233,62.76511,99.348096,74.98426033,90.34753433,91.447291,62.686606,78.72227733,52.31557233,68.33986933,55.02041633,74.12883467,54.31015133,80.08130667,68.26934433,30.04069233,71.83314633,52.024943,74.29459867,60.95305233,88.06878667,98.18692533,79.788259,56.91672533,51.76398333,54.40340433,95.57890333,55.8406,50.777987,55.625651,53.43807733,35.35743567,62.752744,40.84766,86.637685,75.61325067,48.89032,47.75189967
523.911621,69.22523267,67.410707,30.07901433,79.85445933,57.92404933,53.778636,44.94244133,37.16913933,65.60689667,49.849926,51.95975133,71.98437,71.74879467,80.10169467,67.75187433,113.205597,69.17514667,90.38186633,79.142629,70.86390967,55.125398,50.722322,86.84421267,62.77756233,99.41379033,74.97128267,90.34346,91.39919533,62.693095,78.67678833,52.34637967,68.32442967,55.069945,74.16571333,54.373713,80.03689067,68.256383,30.084912,71.90942767,52.025374,74.27324167,61.09634533,88.09493267,98.05672733,79.90508533,56.97385033,51.84246067,54.42200333,95.57312533,55.80848167,50.74784733,55.687622,53.55609367,35.591235,62.83285267,41.08413967,86.70254267,75.52407567,48.90423967,47.67725667
524.261536,69.29718167,67.470913,30.118067,80.02081067,57.94681933,53.897798,45.05379367,37.24589767,65.743932,49.92394833,52.04843633,72.125936,71.930547,80.06801333,67.69633233,113.1710153,69.183047,90.27372733,79.19130733,70.91207867,55.14879867,50.79190467,86.830704,62.82191967,99.37283067,74.94587967,90.23499267,91.39915433,62.691376,78.58411167,52.370978,68.34291567,55.19374233,74.13793567,54.47749333,80.143819,68.21514733,30.11529167,71.91923767,52.13142533,74.175344,61.190062,88.011266,97.78843967,79.88527433,57.00412767,52.03869133,54.41395033,95.60024267,55.74603267,50.70449167,55.761533,53.622191,35.868623,62.96249767,41.35739533,86.70895133,75.39547467,48.945713,47.592294
524.611389,69.42507533,67.54220433,30.183431,80.18307,58.09102867,54.102688,45.22523633,37.354414,65.90873833,49.98552767,52.169913,72.16579667,72.186119,80.18565867,67.71915933,112.9469883,69.16725667,90.207489,79.254695,70.92933133,55.22527967,50.840932,86.747912,62.86394233,99.189921,74.99159,90.23543533,91.344734,62.68898867,78.61119367,52.49928267,68.338216,55.29900233,74.230863,54.579806,80.27213033,68.204201,30.14228967,72.00187967,52.181675,74.26061233,61.31498333,88.061742,97.45860033,79.92692833,57.018069,52.14652533,54.52424767,95.65462233,55.74483233,50.69074367,55.893248,53.72493633,36.14096433,63.06628033,41.67427067,86.83115667,75.24856567,49.03484067,47.529298
524.961182,69.50640367,67.64487333,30.27192567,80.40984333,58.239562,54.2321,45.42229467,37.57854633,66.17256833,50.15779367,52.29237367,72.439677,72.53383367,80.31481933,67.78019833,112.6858953,69.27586,90.147972,79.39696233,71.04792533,55.297432,50.972005,86.73617033,62.984301,99.00633233,75.051351,90.16975933,91.28874467,62.79252767,78.69757867,52.62708567,68.48569233,55.50144967,74.32652667,54.81143667,80.44467167,68.31075533,30.20261633,72.232909,52.283852,74.302058,61.552419,88.09301767,96.91417967,80.16777267,57.09354,52.395191,54.68096933,95.79588533,55.68062067,50.753188,56.069823,53.829525,36.461843,63.24504467,42.04746767,86.95106767,75.002533,49.21747733,47.39851233
525.311035,69.80743267,67.776755,30.40331033,80.71611267,58.529344,54.447207,45.71412167,37.86052533,66.57594067,50.383219,52.50291567,72.760905,72.928917,80.56443267,67.89609267,112.2640173,69.47931167,90.17089833,79.672086,71.20980333,55.44129433,51.220042,86.861707,63.212841,98.88886,75.17527,90.12534567,91.25978333,63.00163367,78.97044633,52.856365,68.76828033,55.77175,74.57134367,55.10286733,80.697942,68.5701,30.30648733,72.53937633,52.547385,74.501747,61.91380967,88.192754,96.430491,80.49105833,57.29591,52.774053,54.898093,95.934639,55.73694233,50.92865133,56.36546733,54.12941467,36.84627667,63.50027967,42.49275733,87.241811,74.9885,49.472327,47.37838367
525.660767,70.07575467,67.97066,30.54482833,80.97256967,58.79596433,54.72218233,45.99905667,38.080251,66.891711,50.60308733,52.74533833,73.117134,73.308703,80.76186133,68.005713,111.8278353,69.697629,90.21462767,79.870247,71.50549567,55.59465567,51.41694,86.99468233,63.40865833,98.67221333,75.299863,90.12697867,91.23608933,63.10754667,79.18580367,53.103293,69.01005033,56.05259433,74.84067433,55.37492367,80.83019767,68.739577,30.44343633,72.77411533,52.789467,74.72274033,62.28596733,88.309252,95.94814567,80.674248,57.535774,53.08960833,55.09918333,95.906504,55.833448,51.12426767,56.592997,54.298796,37.22299333,63.72351967,42.90713,87.49337,74.99131267,49.728564,47.429597
526.010437,70.31272767,68.02149933,30.61578367,81.10205567,58.93973033,54.86999733,46.16635667,38.17679967,67.11763867,50.680156,52.883035,73.28434,73.527092,80.91127,68.11735667,111.5360487,69.792361,90.139328,79.89739967,71.638837,55.61738833,51.44825367,87.05716967,63.459671,98.51867133,75.38582367,90.04176833,91.178683,63.19148133,79.23402133,53.22421667,69.06498467,56.16039633,74.89793267,55.54097133,80.931147,68.800223,30.535657,72.865935,52.877622,74.81592033,62.43441267,88.37893667,95.513214,80.67880733,57.58969,53.29742433,55.22268667,95.88542933,55.868828,51.23575233,56.73141733,54.38056067,37.520597,63.82183433,43.26382433,87.66976933,74.92479933,49.82695767,47.32764967
526.360107,70.48091367,68.06503067,30.662772,81.09663133,59.04217267,54.90417967,46.240045,38.27648267,67.24216067,50.753844,52.950518,73.356814,73.73403667,80.944725,68.14089467,111.301239,69.832737,90.080701,79.87406933,71.66984833,55.61404033,51.397185,87.054657,63.55837133,98.34838867,75.42986567,89.961591,91.046163,63.22198333,79.158951,53.30426267,69.15486367,56.14564867,74.904523,55.65838867,80.910558,68.77041633,30.56944467,72.874837,52.84488667,74.887113,62.48475767,88.34577933,95.174947,80.648636,57.62958667,53.45180133,55.285413,95.820117,55.858443,51.26232933,56.78275833,54.44962067,37.73787433,63.88284167,43.49017333,87.78503933,74.775856,49.830335,47.20976133
526.709717,70.614821,68.091998,30.69340833,81.088023,59.13116567,55.02450167,46.32945233,38.314291,67.323049,50.77531333,53.004729,73.44451367,73.899615,81.00491833,68.148169,111.1451313,69.78159067,90.039861,79.805346,71.69621,55.57283167,51.468872,87.02186367,63.61185567,98.30867033,75.41793333,89.90791833,91.018781,63.21103133,79.08058667,53.28672633,69.15935,56.145388,74.889852,55.75571067,80.90190367,68.66666667,30.60300333,72.87820933,52.84263133,74.83146167,62.484903,88.30713133,94.85874667,80.56948367,57.67292167,53.56783933,55.28441733,95.73664367,55.85916633,51.29528567,56.84361,54.47461567,37.970286,63.93846633,43.70894633,87.87864433,74.68494167,49.80778,47.14707433
527.059326,70.740434,68.102014,30.726283,81.05499267,59.18034133,55.13751467,46.35578167,38.35445567,67.46215067,50.796912,53.060342,73.52441933,74.041008,81.10545867,68.10288867,110.991435,69.70582933,90.02222467,79.84669533,71.708832,55.532805,51.428477,87.00879433,63.62128333,98.28943633,75.46530133,89.840515,90.981247,63.14957033,78.99905133,53.30530333,69.167582,56.10807667,74.94685867,55.857516,80.84892,68.619597,30.64383767,72.904344,52.821195,74.83884433,62.498385,88.228134,94.58791867,80.49360667,57.65525167,53.60938,55.32697433,95.66127267,55.885633,51.28341567,56.88297767,54.51405067,38.168747,63.99337233,43.87244833,87.948827,74.63462067,49.77495067,47.03927733
527.408875,70.83085267,68.08930467,30.74514067,80.97392033,59.26498033,55.18329633,46.43331533,38.38398733,67.518112,50.82823833,53.110766,73.55402633,74.17065667,81.144152,68.049932,110.8084717,69.716348,89.99839267,79.82256567,71.71914667,55.50991533,51.41101967,86.96514633,63.652327,98.18143467,75.46934033,89.760231,90.92657467,63.12824233,78.98276267,53.309297,69.15866867,56.098123,74.95257067,55.87766367,80.777138,68.61414833,30.67543567,72.811465,52.78469833,74.868922,62.495566,88.23144033,94.39184067,80.412969,57.62790533,53.696102,55.35308467,95.60845167,55.84275833,51.28712967,56.914865,54.515344,38.37378067,64.101158,44.08884533,88.02368133,74.558688,49.76920967,46.94207233
527.758301,70.876676,68.08171567,30.78424733,80.96188833,59.29539367,55.25489933,46.52084867,38.40011033,67.57393033,50.87144867,53.12284333,73.61587767,74.24081933,81.19348667,68.06219,110.8167903,69.70889667,89.96253933,79.847234,71.72985333,55.431557,51.41968133,86.98607367,63.71015633,98.11629233,75.50569167,89.69164567,90.83329767,63.054474,78.96189133,53.30950667,69.21027867,56.07259867,74.89255267,55.91792467,80.75689467,68.60775,30.677907,72.781469,52.73231,74.881396,62.49598833,88.23833467,94.24608367,80.34022033,57.63135,53.76325867,55.379046,95.60668667,55.860653,51.27719867,56.94725267,54.537309,38.57443233,64.19466267,44.275144,88.064255,74.530332,49.74421067,46.90407167
528.107849,70.968333,68.022264,30.806495,80.91809367,59.33195233,55.33397667,46.57421133,38.45136567,67.652156,50.91085933,53.177953,73.63202167,74.35537967,81.19630967,68.04989267,110.7844647,69.6354,89.95047267,79.84676333,71.713168,55.41729367,51.37029767,86.97224433,63.70370867,98.106509,75.526006,89.61428567,90.789131,63.03496167,78.94505033,53.27462033,69.22644033,56.060251,74.92559033,56.02526733,80.752688,68.585913,30.71523633,72.75858933,52.70870967,74.82313533,62.521886,88.24216467,94.098371,80.204895,57.62307367,53.800527,55.413746,95.49919133,55.845145,51.29169833,56.95989233,54.56865833,38.730152,64.22428633,44.46693033,88.18008433,74.47949467,49.72518433,46.84970733
528.457275,71.04643,68.00390867,30.84502867,80.88324967,59.37870767,55.39777767,46.61993933,38.46800067,67.70953,50.936526,53.216358,73.67239367,74.44073233,81.22577933,68.032894,110.742091,69.61253633,89.984553,79.821706,71.74412033,55.45584233,51.308108,86.97122967,63.70142367,98.08299,75.54329433,89.57688433,90.69965367,63.043654,78.87459067,53.28569067,69.20784233,56.11899667,74.95882933,56.11246367,80.731677,68.569711,30.74842967,72.71440133,52.71077867,74.85013567,62.520682,88.24257667,93.893753,80.12440767,57.645948,53.84324267,55.42478833,95.51904567,55.83202733,51.28752367,56.966681,54.56852733,38.90923067,64.29288767,44.604491,88.25729633,74.46784733,49.68930433,46.76747767
528.806641,71.100624,68.00937933,30.86873233,80.863337,59.467817,55.46322767,46.66579333,38.51033167,67.774068,50.947937,53.22262433,73.752393,74.56697833,81.25705467,67.94347633,110.6731517,69.66339367,90.02071867,79.831762,71.71781667,55.39272933,51.297207,86.955236,63.70939,98.09206367,75.569229,89.52421333,90.664871,63.04024767,78.848559,53.30200333,69.17481733,56.10020833,74.91432467,56.11359533,80.738988,68.53094733,30.75149333,72.66865667,52.69504433,74.85433433,62.54936733,88.26840167,93.78218833,80.02487933,57.61283467,53.94601433,55.44619267,95.45273067,55.829333,51.274091,57.01945967,54.63714433,39.051932,64.39497,44.74590067,88.26630633,74.408081,49.705611,46.70625167
529.156006,71.16347267,68.03338467,30.873825,80.91813633,59.531484,55.54196433,46.77057933,38.55465833,67.83550633,51.013916,53.279251,73.79766067,74.658656,81.29422767,67.906568,110.6774347,69.67270533,89.98174267,79.82398967,71.76861833,55.331412,51.30371233,86.987821,63.699769,98.09499367,75.524816,89.56330867,90.68960567,63.02808,78.78629533,53.333963,69.196162,56.127454,74.88017,56.23034533,80.78337333,68.50731767,30.760474,72.718946,52.722261,74.868716,62.544824,88.227857,93.65565233,79.92900333,57.645284,54.014702,55.444322,95.37564067,55.84961433,51.26603067,57.03667467,54.66814667,39.205939,64.445806,44.96516967,88.30372367,74.37207,49.717902,46.684864
