wl,W1.N,W13.N,W15.N,W25.N,W27.N,Y1.N,Y3.N,Y9.N,Y11.N,Y14.N,Y25.N
450.298279,30.181661,17.351405,23.34274233,23.72220067,12.451094,22.047935,20.40486933,19.22968933,19.758441,25.272683,23.31774167
450.656067,30.22491433,17.40374633,23.33987167,23.762427,12.48357567,22.12624167,20.45171733,19.28489867,19.781125,25.310424,23.39160833
451.013733,30.31244967,17.44027467,23.39485267,23.793806,12.47925867,22.19967333,20.56799367,19.34456167,19.790437,25.41154467,23.44298133
451.371429,30.38010467,17.46453767,23.45060733,23.80226633,12.47404233,22.240977,20.642297,19.40616433,19.82821433,25.49146467,23.50770633
451.729095,30.41217033,17.510101,23.51582033,23.85478533,12.468834,22.26958967,20.68642533,19.452804,19.85327833,25.560358,23.510167
452.0867,30.43846867,17.58713933,23.573592,23.94391633,12.50108533,22.31910867,20.71795233,19.48309033,19.86278,25.582388,23.629294
452.444336,30.406665,17.63026,23.59558133,24.01717967,12.53788767,22.336171,20.72924667,19.537912,19.86764567,25.64124633,23.65492667
452.80188,30.464754,17.65578633,23.608824,24.04850633,12.57488833,22.382416,20.78570633,19.57924133,19.88211267,25.706193,23.72848733
453.159363,30.481578,17.69492833,23.648321,24.072412,12.58072733,22.45387267,20.79697367,19.54605733,19.875569,25.75167333,23.69044833
453.516815,30.42736633,17.785797,23.63651233,24.145382,12.60426033,22.55033633,20.890394,19.55195967,19.884746,25.81272433,23.728861
453.874237,30.50304567,17.856857,23.61592033,24.17550367,12.61819433,22.61295767,20.941134,19.529544,19.89974667,25.88954067,23.77562967
454.231628,30.530907,17.940361,23.65250167,24.16036033,12.64149467,22.677351,20.97399267,19.59077433,19.91397433,25.94920533,23.843426
454.588989,30.56057167,17.94397833,23.63635267,24.19171067,12.673734,22.69462733,21.00775867,19.63586067,19.95871733,25.98263633,23.91075367
454.94632,30.571668,18.010254,23.645905,24.187428,12.67016767,22.72062733,21.06829567,19.756687,19.96732167,26.06962067,23.93718867
455.30365,30.55298367,18.05158033,23.690567,24.22015267,12.684542,22.819155,21.11923633,19.75699567,19.982347,26.127543,23.98687267
455.660919,30.55208533,18.135286,23.73279,24.244609,12.69183433,22.88910533,21.15828867,19.787204,19.998367,26.16602,24.057082
456.018127,30.54358867,18.19645767,23.72010567,24.23008067,12.747784,22.932004,21.21894767,19.78269967,20.039039,26.131742,24.140395
456.375305,30.52175533,18.28655733,23.75361633,24.309431,12.790565,23.014018,21.28812333,19.77478333,20.09353,26.15315767,24.19025767
456.732422,30.585792,18.36047367,23.774707,24.333304,12.77913767,23.09060333,21.30571633,19.72366967,20.07054967,26.168223,24.23689133
457.089539,30.57503167,18.410065,23.79298167,24.35283267,12.785486,23.16104467,21.351185,19.74168633,20.07756467,26.195838,24.23791833
457.446594,30.65743367,18.46026,23.79781867,24.38883467,12.83791833,23.185607,21.38748733,19.74914233,20.11243667,26.22909867,24.236234
457.80365,30.679196,18.489755,23.817019,24.476344,12.855965,23.253399,21.46073133,19.71162933,20.161537,26.28622267,24.30309933
458.160706,30.71813033,18.49719567,23.83123533,24.564941,12.893989,23.32843733,21.54170967,19.725371,20.161431,26.32620033,24.35768867
458.517639,30.70114767,18.54145233,23.842432,24.60994667,12.90871633,23.35749433,21.63522333,19.71162867,20.138576,26.32783633,24.408308
458.874542,30.692685,18.55328767,23.86454367,24.68339733,12.94399067,23.434007,21.72247967,19.682331,20.119422,26.37045233,24.417897
459.231445,30.720564,18.60636033,23.850631,24.70980833,12.99292167,23.53549333,21.79302533,19.71102333,20.13144933,26.44420167,24.491024
459.588287,30.73013767,18.62781867,23.84553867,24.75286367,13.00378933,23.60755667,21.85277867,19.70989233,20.09857933,26.491656,24.54385933
459.945099,30.72585433,18.66318533,23.87718633,24.761398,13.02687533,23.68835867,21.96734067,19.756823,20.10628267,26.500976,24.605051
460.30188,30.773901,18.711639,23.867319,24.80544433,13.03081167,23.72201733,22.020546,19.782183,20.08989467,26.526888,24.67909633
460.6586,30.78197933,18.78078767,23.86282533,24.85994533,13.04099333,23.769077,22.04615,19.84906833,20.11641267,26.57195933,24.75009467
461.015381,30.80329133,18.80445933,23.87126667,24.93585333,13.03910867,23.8401,22.09885833,19.84894667,20.13246767,26.61612133,24.80406433
461.37204,30.77064433,18.80686367,23.90369133,24.983441,13.03775033,23.910881,22.156016,19.874897,20.12588667,26.63341467,24.85007267
461.728668,30.74690167,18.81931,23.922388,25.01984167,13.03798433,23.98050433,22.22296167,19.87888433,20.15294267,26.64534767,24.87924067
462.085266,30.757017,18.898734,23.94297533,25.06660667,13.07712967,24.08435033,22.28272667,19.889195,20.18979167,26.705866,24.894869
462.441803,30.78263933,18.95050767,23.95264233,25.11165833,13.10442533,24.18043867,22.35171633,19.85850567,20.19281,26.749252,24.95296933
462.798309,30.846924,18.97484367,23.91065133,25.15825067,13.155262,24.26250233,22.42814067,19.85728233,20.21375233,26.80230833,25.02726733
463.154816,30.90721133,19.047189,23.89034867,25.23876633,13.204522,24.33007867,22.57151267,19.892406,20.24879067,26.85378333,25.080939
463.511261,30.94481133,19.131971,23.89673633,25.31771667,13.25105567,24.41829867,22.692551,19.927096,20.29373467,26.97915467,25.11770333
463.867706,31.02150267,19.20800067,23.88095333,25.39677767,13.28366767,24.52925567,22.841383,20.01337367,20.32000233,27.04368433,25.19848467
464.224091,31.07162333,19.28314967,23.93560967,25.50352167,13.34726633,24.59321733,22.96607333,20.093768,20.352245,27.10154067,25.33826367
464.580444,31.169932,19.342972,24.01141867,25.56869567,13.378198,24.683585,23.06483933,20.13788233,20.41095233,27.15427567,25.43617233
464.936737,31.14739533,19.38844233,24.04682867,25.661918,13.37179167,24.770133,23.121179,20.20264667,20.43147233,27.23941233,25.47676033
465.292999,31.15694167,19.438666,24.07015067,25.66018967,13.419248,24.80283967,23.19411433,20.28557033,20.42489633,27.28196133,25.541374
465.6492,31.16781633,19.493875,24.05102633,25.69752933,13.42581267,24.86478933,23.26679167,20.312633,20.45511167,27.281126,25.617093
466.005402,31.172476,19.518105,24.079584,25.74936533,13.465721,24.95635967,23.27590067,20.36506067,20.46660567,27.35161633,25.64557133
466.361542,31.20724567,19.58443333,24.09521767,25.73165133,13.48172433,25.10856167,23.30696467,20.433552,20.51265333,27.41052933,25.71268967
466.717712,31.20480333,19.61709067,24.13582167,25.72000333,13.49604767,25.18632867,23.322776,20.42845667,20.49941367,27.417351,25.74547767
467.073792,31.17226533,19.69015133,24.15587567,25.747793,13.50701767,25.256307,23.40085367,20.485363,20.521862,27.47715133,25.75802933
467.42984,31.23765067,19.716104,24.19067067,25.791656,13.514206,25.36468,23.43753133,20.47364633,20.55169233,27.533445,25.81475033
467.785828,31.18462267,19.78644,24.21390167,25.82068,13.53283767,25.48702567,23.524189,20.50931067,20.584054,27.58154667,25.85074933
468.141815,31.201542,19.81808233,24.253753,25.85615167,13.58222167,25.59096767,23.68138433,20.517441,20.61916067,27.65302033,25.893393
468.497742,31.216084,19.85068467,24.32974067,25.88904733,13.632001,25.665038,23.740176,20.55388933,20.615668,27.752002,25.92084867
468.853638,31.24875267,19.93238767,24.343886,25.92838533,13.67388833,25.73181033,23.82725133,20.566956,20.63585533,27.82842367,25.952866
469.209503,31.269155,20.01867733,24.38732667,26.02533967,13.72675967,25.79940167,23.91261267,20.596145,20.66575967,27.938113,25.95866033
469.565369,31.2925,20.03987533,24.44864467,26.090184,13.71981,25.90234267,23.99126,20.63861767,20.61356067,28.038293,26.03229267
469.921143,31.33716533,20.088641,24.48314,26.17523133,13.73573167,25.91952333,24.04249767,20.70297767,20.65551367,28.09509067,26.10826367
470.276886,31.37920167,20.178229,24.571548,26.25261933,13.74375767,25.92071733,24.092274,20.746549,20.68111067,28.162235,26.156829
470.632599,31.333381,20.20434667,24.64333367,26.31986567,13.78156333,26.02999633,24.18427267,20.74622367,20.67810367,28.22317333,26.18522267
470.988281,31.35077233,20.229717,24.67351133,26.40176667,13.78748167,26.12818333,24.23201367,20.75540133,20.618876,28.30838833,26.23640167
471.343933,31.36568733,20.294594,24.71121267,26.46402433,13.802784,26.19840867,24.21948567,20.74656433,20.60236633,28.413219,26.24560033
471.699493,31.343286,20.338466,24.71005067,26.52035767,13.82829667,26.253778,24.305205,20.78639233,20.61262867,28.51357833,26.22384
472.055054,31.285878,20.41832933,24.73475433,26.58469067,13.86043267,26.36305867,24.38226,20.79240833,20.60151433,28.58811633,26.23202467
472.410675,31.278651,20.481647,24.749316,26.61744833,13.907093,26.46125733,24.44236233,20.80635967,20.591207,28.69130433,26.33372167
472.766144,31.30334533,20.52281933,24.79832333,26.68484833,13.939228,26.609845,24.518107,20.83708167,20.554849,28.77626733,26.36218267
473.121582,31.364436,20.596233,24.83282233,26.70042933,13.97024933,26.66655867,24.60749833,20.84540767,20.54941933,28.85941933,26.37188633
473.47702,31.410801,20.74200433,24.86429333,26.756697,14.02511733,26.72543467,24.67619967,20.844861,20.56825667,28.91548733,26.38826567
473.832397,31.39970133,20.80745267,24.89218667,26.86944433,14.040029,26.75172267,24.74527733,20.84351867,20.581053,28.94891167,26.46878867
474.187714,31.44158667,20.86215467,24.90067033,26.99729833,14.076014,26.823737,24.80811733,20.88789567,20.59957,29.06050967,26.524027
474.54303,31.47266267,20.89001333,24.92212933,27.077237,14.10743333,26.90865733,24.86473633,20.89229067,20.63671567,29.14069233,26.536801
474.898315,31.42070833,20.93357733,24.93973367,27.150793,14.14084333,26.99363333,24.92125567,20.90819367,20.63212267,29.23266667,26.53794733
475.253571,31.46612333,21.004427,24.99860133,27.23837033,14.18210333,27.08825933,24.99295333,20.93097767,20.62270967,29.31360467,26.55754667
475.608765,31.480843,21.063821,24.99874467,27.33750167,14.21225033,27.13744033,25.037015,20.93225533,20.59093067,29.371167,26.60341433
475.963928,31.496631,21.142611,24.99887833,27.42105133,14.22696267,27.23981533,25.11281133,20.95916233,20.588338,29.400136,26.656321
476.319,31.48958567,21.23308433,25.04415633,27.481985,14.25891967,27.315436,25.125255,20.99097433,20.62469233,29.495466,26.661386
476.674103,31.500413,21.23479667,25.04455767,27.555064,14.304645,27.37896467,25.20429433,21.041204,20.570235,29.53927967,26.79349667
477.029144,31.51597667,21.307518,25.00337533,27.60421667,14.344827,27.404096,25.310675,21.029752,20.61894167,29.580712,26.87951267
477.384125,31.50187733,21.35532267,25.013485,27.695263,14.404592,27.50275467,25.368204,20.98978233,20.59773867,29.64352933,26.929781
477.739166,31.455798,21.40290933,24.999569,27.778989,14.44491633,27.62610633,25.399054,20.978522,20.56623967,29.72627533,26.99128133
478.094086,31.49277167,21.44024733,25.030837,27.81978867,14.48054967,27.68975833,25.45458667,20.999787,20.55187,29.83084367,27.04838233
478.448975,31.441974,21.49461533,25.01736,27.898805,14.49309533,27.81001933,25.55006267,21.041299,20.55225767,29.935026,27.10206
478.803833,31.40555333,21.51208,25.05545933,27.90736167,14.530306,27.88129667,25.62336733,21.05882567,20.50896933,29.99182733,27.15158967
479.158661,31.4194,21.566529,25.097152,27.968202,14.562442,28.00038267,25.68508233,21.09196067,20.543894,30.02296833,27.180137
479.513458,31.420078,21.63166867,25.11191733,28.02432333,14.60621567,28.11415033,25.761486,21.142425,20.54333633,30.15587,27.260497
479.868164,31.479328,21.75052033,25.22682133,28.14488567,14.66322833,28.35573767,25.924083,21.21776,20.601848,30.31781367,27.36528833
480.22287,31.636404,21.96193467,25.387425,28.42005767,14.78848833,28.63476367,26.15215367,21.39585967,20.753259,30.634135,27.65284533
480.577606,31.811207,22.147232,25.61623967,28.76024833,14.941248,28.99392167,26.380675,21.62942,20.89828067,30.979372,27.952678
480.932251,31.89278633,22.24852933,25.74235333,29.01106967,15.025303,29.24401667,26.55087167,21.74633867,20.99081233,31.192188,28.15210033
481.286835,31.950348,22.33149533,25.77431167,29.15594733,15.11083733,29.37199167,26.63998933,21.803084,21.00458567,31.30931367,28.220105
481.641388,31.98005167,22.380362,25.75817267,29.253215,15.13451533,29.450552,26.71108467,21.82660733,20.988759,31.361346,28.26872933
481.995911,31.99624233,22.41520767,25.73327567,29.325325,15.15122567,29.50077367,26.78199467,21.85103933,20.96561933,31.41307133,28.31271867
482.350403,32.01931433,22.45379,25.71093133,29.393344,15.17570133,29.58029233,26.81960367,21.872983,20.941873,31.44141967,28.351083
482.704834,32.012632,22.449719,25.68472833,29.46407767,15.20856533,29.633005,26.846253,21.88238967,20.93693167,31.478231,28.40091267
483.059204,32.01590367,22.473298,25.679355,29.51475433,15.22231967,29.70517567,26.885491,21.88899033,20.93383633,31.512587,28.44053233
483.413666,32.00767333,22.49155933,25.671378,29.55112533,15.23421733,29.761819,26.93526533,21.88365433,20.92676533,31.55831533,28.49104833
483.767975,32.01459567,22.52449833,25.686248,29.60039833,15.26215233,29.85814867,27.00059133,21.89436567,20.91352567,31.623228,28.542529
484.122284,32.025206,22.57526033,25.68519767,29.63273867,15.27161967,29.952711,27.06099267,21.888109,20.927148,31.67965567,28.569869
484.476532,32.02321367,22.61062767,25.72398633,29.70376267,15.29484167,30.04256867,27.10221667,21.910695,20.92154067,31.72684933,28.601916
484.83075,32.018001,22.65027367,25.74558133,29.757976,15.295437,30.12957067,27.17014433,21.938471,20.92288567,31.79624867,28.65524533
485.184937,32.03512367,22.69188133,25.76203733,29.80774867,15.31763133,30.22860433,27.23498333,21.97724433,20.91904233,31.82776633,28.696706
485.539063,32.05775067,22.72914933,25.75175633,29.879268,15.33340333,30.30080533,27.287327,22.005718,20.91123167,31.867434,28.729868
485.893158,32.10659367,22.771376,25.77704067,29.95530067,15.35722033,30.358305,27.34013233,22.01311267,20.913258,31.876042,28.78076467
486.247284,32.112084,22.80840767,25.77786967,30.03452833,15.381909,30.44428433,27.40741467,22.04371767,20.919855,31.92638167,28.83574
486.601318,32.09856033,22.851251,25.76488167,30.104999,15.40140267,30.52658333,27.465199,22.04460667,20.90082033,32.004834,28.91158667
486.955322,32.107416,22.88814167,25.764784,30.215031,15.41777467,30.58825667,27.53454033,22.075402,20.90372433,32.04970967,28.96570667
487.309265,32.09453767,22.93201867,25.723387,30.28717333,15.44106333,30.641782,27.56840467,22.07536633,20.86773667,32.05195867,28.99545733
487.663177,32.01137233,22.92792333,25.64298467,30.26249267,15.42270733,30.64828267,27.57350567,22.00041833,20.79913833,31.99658267,28.94491567
488.017059,31.886466,22.91072333,25.539165,30.19395167,15.373433,30.62628367,27.55936667,21.899493,20.70240633,31.93962133,28.87601933
488.370911,31.83770267,22.90099033,25.485836,30.159701,15.365879,30.627948,27.58452167,21.854808,20.62823733,31.923322,28.83782133
488.724701,31.799761,22.913577,25.480756,30.17908733,15.35929367,30.68995333,27.65055233,21.83216867,20.608999,31.96045933,28.868943
489.078522,31.785915,22.97936067,25.50187633,30.222211,15.37255433,30.78054767,27.75250933,21.83659567,20.59514967,32.01184867,28.91170867
489.432251,31.77762933,23.03190667,25.51577833,30.30781167,15.40758633,30.89018367,27.80762033,21.841822,20.61540767,32.05652633,28.95336233
489.785919,31.78808833,23.08696267,25.528394,30.355708,15.44558667,30.96935633,27.884801,21.86002233,20.628582,32.13683933,29.003957
490.139587,31.79833033,23.15868367,25.54359433,30.40502,15.47810633,31.05508133,27.96089167,21.88927867,20.623972,32.17399733,29.034806
490.493195,31.79724733,23.218621,25.557817,30.448313,15.522613,31.12362367,28.03175867,21.919095,20.627352,32.23747167,29.077551
490.846771,31.809592,23.283141,25.582313,30.537372,15.55892,31.18383667,28.09653067,21.981442,20.62981767,32.30318267,29.12867
491.200287,31.815523,23.30544133,25.56984833,30.62157633,15.59313733,31.23189667,28.18051233,22.00864033,20.62281933,32.334644,29.18992367
491.553802,31.79785033,23.35825,25.566344,30.70770967,15.60495233,31.30559233,28.24302867,22.049059,20.620982,32.42030967,29.229743
491.907318,31.81145867,23.41216967,25.53149833,30.76004467,15.62537767,31.38243567,28.30902167,22.07606333,20.634515,32.48742933,29.25297733
492.260742,31.81806233,23.47851933,25.515699,30.79432033,15.680417,31.46185833,28.37045867,22.09503067,20.638536,32.52455067,29.25501667
492.614105,31.83481667,23.54662433,25.531728,30.85251,15.70166967,31.51779033,28.453993,22.13294933,20.64120333,32.598974,29.27180367
492.967468,31.79926433,23.63081733,25.55411467,30.89707133,15.74,31.62536167,28.54848633,22.14727367,20.65460833,32.66183,29.300749
493.32077,31.72809467,23.70072733,25.550522,30.92804433,15.76353233,31.70388667,28.59947967,22.17760267,20.67742767,32.729543,29.33243033
493.674042,31.74865167,23.766608,25.56716467,30.99870567,15.79982333,31.77462333,28.70815133,22.18467467,20.714893,32.81136133,29.348704
494.027283,31.77991467,23.834084,25.61368033,31.08328767,15.83967167,31.89043733,28.78175667,22.23451033,20.75561967,32.88340767,29.37523067
494.380463,31.81099,23.90444733,25.627887,31.10451367,15.88313233,32.03408333,28.86016467,22.24046633,20.779868,32.966739,29.43764933
494.733673,31.799455,23.963491,25.66276233,31.205755,15.92161,32.13236367,28.971899,22.272784,20.82668367,33.07825167,29.49631067
495.086792,31.836088,24.03569233,25.69204733,31.329364,15.96256467,32.25714667,29.05926133,22.33655867,20.84160867,33.16503333,29.520891
495.43988,31.82855667,24.09517033,25.697137,31.44555567,16.03121733,32.34743167,29.12447433,22.402103,20.85702833,33.20589833,29.54316133
495.792938,31.83196933,24.201936,25.64222333,31.53163833,16.064872,32.47086233,29.18719233,22.43796933,20.860568,33.289429,29.61835667
496.145935,31.90038167,24.30010167,25.63794267,31.62295333,16.10466933,32.61902967,29.26685067,22.49436567,20.86702767,33.35316967,29.68175967
496.498871,31.889672,24.297851,25.64765533,31.71863733,16.15757667,32.72612833,29.33371667,22.53731367,20.92273067,33.41228367,29.73362933
496.851837,31.88183867,24.38231533,25.68987467,31.75670933,16.18742433,32.82864033,29.41230367,22.59235267,20.90095067,33.49884167,29.817554
497.204681,31.86466,24.445232,25.735464,31.852055,16.20412733,32.91639667,29.51374167,22.624196,20.929858,33.49568433,29.89628833
497.557587,31.87792967,24.50093033,25.78135233,31.93425233,16.19071433,33.017222,29.58163267,22.61825633,20.97056967,33.56464533,29.96316133
497.910431,31.90191667,24.569748,25.79905433,32.02033433,16.20632567,33.12995767,29.687128,22.64735633,20.97718167,33.623113,30.01979833
498.263184,31.87878333,24.62548567,25.83098667,32.041917,16.23386367,33.241458,29.77735967,22.61651033,20.97956533,33.672947,30.02813567
498.615936,31.89954,24.70049867,25.872436,32.13279967,16.25191133,33.35955033,29.87597467,22.658067,20.99318433,33.70447167,30.031618
498.968628,31.91948733,24.781042,25.92259667,32.192519,16.31826933,33.45687733,29.967736,22.66861167,21.01203667,33.713534,30.06618233
499.321289,31.93532833,24.843576,25.95630267,32.27907833,16.33729067,33.58540033,30.06413733,22.68681167,20.98307267,33.765036,30.10830733
499.67392,31.945438,24.86490833,25.96365633,32.38664733,16.35294233,33.64858333,30.14934567,22.72049133,20.96128933,33.84475467,30.17757
500.026489,31.90764567,24.92256167,25.98805633,32.46759867,16.37830633,33.767974,30.22849867,22.698149,20.989166,33.94927333,30.25384633
500.379089,31.94193333,24.94436733,25.98998433,32.60220533,16.38158267,33.86335433,30.248169,22.72376367,21.02592833,33.998909,30.353286
500.731598,31.97537233,24.98445167,26.02818967,32.68092433,16.43162867,33.993674,30.34397567,22.78412733,21.01350867,34.081539,30.38273233
501.084076,32.002806,25.05953667,26.066672,32.75168167,16.44095033,34.09766767,30.36479133,22.83298533,21.01355167,34.15241233,30.45992833
501.436493,32.00350367,25.11044567,26.06284767,32.80271133,16.47739133,34.20138167,30.45378367,22.86644867,20.99625667,34.224799,30.55641367
501.788879,32.02036333,25.19892,26.106911,32.91368233,16.50204167,34.29055667,30.575454,22.91785633,20.98776067,34.22764833,30.58052467
502.141205,32.057185,25.24002467,26.142044,32.98239,16.54494833,34.41602867,30.69032667,22.96444033,20.98098967,34.25134133,30.61768333
502.49353,32.029806,25.26139467,26.18303967,33.02774367,16.59203333,34.49947633,30.80118667,23.01762767,20.98633667,34.29648833,30.70116367
502.845795,32.045681,25.36827733,26.15070267,33.096451,16.632069,34.60268767,30.927267,23.02259667,20.976971,34.40345267,30.76225333
503.19812,32.02162367,25.41555767,26.172303,33.17589133,16.64878767,34.66901967,31.04307333,23.084755,20.96689333,34.45445767,30.77564933
503.550293,31.94860933,25.45027533,26.15858733,33.22726933,16.681613,34.73552167,31.16682233,23.13049433,20.982211,34.525589,30.80358133
503.902466,31.93231233,25.53658467,26.16715633,33.23419267,16.726606,34.870402,31.26225267,23.167027,20.98549333,34.624709,30.812757
504.254578,31.967921,25.59415067,26.14368033,33.256347,16.77701067,34.96600567,31.35196033,23.20301,21.001367,34.65580367,30.85976667
504.606659,31.95089033,25.64003467,26.13851,33.28058633,16.82756633,35.05952233,31.401865,23.214662,20.99675733,34.741735,30.92465867
504.95871,31.93335033,25.72408367,26.14712133,33.34034867,16.90140933,35.16601867,31.51560433,23.25663233,20.98841,34.81987267,30.99365033
505.310699,31.91315533,25.73036533,26.138317,33.42090667,16.90786433,35.294335,31.56958867,23.27777033,20.97062567,34.897779,31.01016867
505.66275,31.953654,25.83061467,26.13977433,33.50576833,16.956189,35.38045933,31.66665633,23.31093333,20.972482,34.980226,31.07170733
506.014679,31.910986,25.92012133,26.15869767,33.51948,16.99283167,35.49681733,31.73092133,23.291812,20.96357767,35.08948,31.10984433
506.366547,31.90425167,25.96906233,26.160782,33.562384,17.00786533,35.58032467,31.79134033,23.33599433,20.95967967,35.135602,31.179758
506.718384,31.869578,26.03677867,26.17473667,33.64340567,17.042919,35.67022833,31.90036667,23.335963,21.00255967,35.16772333,31.27041933
507.070221,31.851914,26.093892,26.206811,33.674593,17.05029433,35.74107067,31.95801633,23.326637,21.02487967,35.15807967,31.35112
507.421997,31.86809433,26.13320433,26.19172733,33.760556,17.087048,35.804733,32.012152,23.31493267,20.97633733,35.12190767,31.35062733
507.773712,31.897837,26.21778467,26.22683833,33.74877267,17.113708,35.892855,32.15144367,23.33185133,20.92831567,35.18371333,31.40424033
508.125397,31.90483533,26.25141167,26.23429567,33.79395733,17.14037333,35.95127333,32.20304067,23.33425333,20.93677233,35.194949,31.45255533
508.477112,31.86753267,26.30565467,26.24849633,33.81268433,17.18181633,36.02797567,32.29179267,23.31135433,20.91198233,35.24563367,31.50157933
508.828735,31.88535333,26.34168,26.25035633,33.86734367,17.23169733,36.09547667,32.38651967,23.33650533,20.93045733,35.247257,31.559399
509.180328,31.89644633,26.382889,26.28048867,33.88749367,17.263717,36.20307467,32.416528,23.38798367,20.91929767,35.33473067,31.61558633
509.53186,31.84861,26.44025633,26.26064033,33.933672,17.28518467,36.24364567,32.51341933,23.40817833,20.89695533,35.390204,31.67324267
509.883362,31.88007467,26.513178,26.268757,34.00684167,17.28349233,36.366837,32.59758367,23.38952633,20.90820333,35.41417933,31.73548833
510.234833,31.93310367,26.54241867,26.34074333,34.024336,17.27137333,36.43640267,32.65307233,23.41131967,20.92326133,35.42883033,31.804129
510.586273,31.96244433,26.61520067,26.36601167,34.05990767,17.32725567,36.51184567,32.73145033,23.41232667,20.93324267,35.44166967,31.87528633
510.937622,31.99837867,26.69228633,26.38204433,34.11732433,17.36140667,36.57419333,32.77352667,23.411879,20.92770667,35.454637,31.903398
511.289032,32.01520667,26.737164,26.39711367,34.17037767,17.36963633,36.57703033,32.81602233,23.42147833,20.92519267,35.499213,31.96219367
511.64035,32.04136467,26.778401,26.40777567,34.22376567,17.37898833,36.66031267,32.89840033,23.432867,20.92928133,35.53899767,31.95784433
511.991608,32.090638,26.847075,26.43990833,34.294918,17.37877233,36.70828867,32.958144,23.45608133,20.894029,35.58349867,31.96469067
512.342834,32.14516767,26.883846,26.47630367,34.31600033,17.403006,36.80367267,33.017119,23.45299833,20.88743467,35.64914833,32.003712
512.69397,32.157726,26.94628333,26.48936533,34.35909633,17.418807,36.856084,33.07255367,23.454066,20.935323,35.69506833,32.03675233
513.045166,32.16002267,26.96801167,26.44795033,34.41462133,17.431682,36.95692267,33.14316133,23.452598,20.94461133,35.678655,32.07923333
513.396301,32.16248267,26.97854167,26.448623,34.48740367,17.45270033,37.00018333,33.19445767,23.481561,20.92836567,35.68925233,32.16764133
513.747314,32.204705,27.01947633,26.451895,34.51457633,17.49487433,37.07232033,33.272186,23.485897,20.93458167,35.75709267,32.2203
514.09845,32.23417633,27.06799467,26.45567067,34.52266767,17.51467533,37.109627,33.265435,23.510609,20.89118333,35.85592,32.26392667
514.449463,32.28388667,27.097657,26.49419533,34.544043,17.56526133,37.22598233,33.34378433,23.529936,20.869672,35.960093,32.27887567
514.800415,32.303877,27.12204333,26.496545,34.533398,17.60268833,37.33563367,33.42077233,23.56902467,20.89326,36.01701333,32.37717567
515.151367,32.28610533,27.14705933,26.48031867,34.566536,17.640183,37.388879,33.43648133,23.59659233,20.930323,36.06267033,32.39283767
515.502197,32.32825667,27.208533,26.50172567,34.61867933,17.63640133,37.47338133,33.52691,23.59745033,20.97009267,36.13317867,32.41488567
515.853027,32.33478667,27.26194567,26.51260467,34.70652733,17.64738,37.52167,33.61685767,23.64571667,20.99662,36.23399867,32.44960667
516.203796,32.345239,27.31031633,26.53686,34.759097,17.66195033,37.62163433,33.677395,23.66282133,20.98006233,36.319369,32.404053
516.554565,32.368303,27.34636,26.52547133,34.853804,17.67994533,37.68311967,33.73157833,23.61434233,20.99585533,36.36937567,32.48230833
516.905396,32.426449,27.38108833,26.52893233,34.860524,17.684717,37.77490367,33.74676567,23.593687,21.009272,36.439864,32.518907
517.256042,32.42780533,27.386382,26.503123,34.86571933,17.71066533,37.84074267,33.753298,23.641629,20.990378,36.516453,32.54752367
517.606689,32.414234,27.37961967,26.47376067,34.89576233,17.74867433,37.91507733,33.845967,23.63067767,20.98774367,36.59265033,32.55478533
517.957336,32.429844,27.36643167,26.460618,34.956225,17.76553467,37.989287,33.91148333,23.617855,21.011182,36.69177633,32.61740433
518.307861,32.42351533,27.43152,26.436737,35.015989,17.754758,38.099524,33.96128,23.62972433,21.01690567,36.74557367,32.66376567
518.658386,32.427108,27.45837967,26.45090733,35.09246667,17.78998733,38.178622,34.018102,23.63486033,21.01612267,36.78497033,32.713962
519.00885,32.411608,27.48488833,26.47149533,35.16957667,17.81817,38.25785967,34.05591633,23.62826533,21.028545,36.83719,32.748354
519.359314,32.401853,27.507673,26.45915433,35.184904,17.84165833,38.34976067,34.087458,23.66494467,21.03775967,36.927821,32.776664
519.709778,32.36751267,27.53428533,26.453912,35.260739,17.85080667,38.382313,34.148452,23.67014,21.00988233,36.96667367,32.78073533
520.060181,32.364629,27.57026933,26.46336533,35.305196,17.887015,38.41624333,34.21266,23.71552433,20.994494,37.003886,32.86744067
520.410461,32.359056,27.574121,26.493888,35.34388,17.89812467,38.47772067,34.23125333,23.714999,21.01174867,37.068508,32.91098067
520.760803,32.35148567,27.61129433,26.48693367,35.339665,17.926189,38.54575233,34.29163867,23.70230167,21.01225167,37.11724067,32.93552067
521.111023,32.33184733,27.637432,26.460226,35.37732067,17.94541933,38.59278233,34.30765733,23.73177233,21.006514,37.16506067,32.94879233
521.461182,32.31221767,27.67140967,26.458589,35.418971,17.98822033,38.66727433,34.39126367,23.76653767,20.99056767,37.20923,32.943309
521.81134,32.29281833,27.71027767,26.44614733,35.50087033,18.00154233,38.746005,34.449318,23.78802533,21.00979367,37.26979833,32.986798
522.161499,32.28290433,27.760101,26.48203233,35.591804,18.03167733,38.781333,34.50670633,23.80594267,21.022384,37.37629167,33.00300967
522.511658,32.244062,27.83297933,26.51012733,35.68515533,18.05483967,38.86658367,34.61116867,23.802864,21.01075533,37.47460333,33.02484233
522.861694,32.21178633,27.89862133,26.50262267,35.733411,18.127094,38.947937,34.673887,23.83593533,20.97618933,37.50550567,33.11359767
