wl,W1.1.W,W2.1.W,W3.1.W,W4.1.W,W9.1.W,W10.1.W,W10.1.Y,W11.1.WY,W12.1.W,W12.1.Y,W13.1.W,W13.1.Yl,W13.1.Ys,W14.1.W,W15.1.WY,W15.1.Y,W16.1.W,W17.1.W,W18.1.Wl,W18.1.Y,W18.1.Ws,W19.1.W,W19.1.Y,W20.1.W,W20.1.WY,W21.1.W,W21.1.Y,W22.1.WY,W22.1.Y,W23.1.W,W23.1.Y,W24.1.WY,W24.1.Y,W25.1.Y,W26.1.Y,W27.1.Y
491.553802,21.00334133,54.54851567,51.790896,59.33589067,64.578729,73.29244233,53.372382,86.27450567,55.80633533,64.161359,70.52079767,44.05265433,28.848039,118.4302063,53.701303,51.88648233,76.78385167,80.250829,58.44518667,55.21031433,41.811971,102.0711087,48.64201467,74.72051233,46.91519033,70.463969,43.98941167,69.012123,48.53288633,73.31093025,37.22803467,81.355769,92.09301,55.98087967,54.68286733,27.35797333
491.907318,21.018589,54.52583333,51.769376,59.29546867,64.56765867,73.29349533,53.493698,86.31138867,55.737095,64.132908,70.58530167,44.20931367,28.92383667,118.7093327,53.763668,52.057752,76.81606033,80.37394233,58.52624633,55.314883,41.79554367,102.102529,48.79016333,74.70898433,47.023369,70.52555467,44.104407,69.042094,48.65129867,73.390503,37.390803,81.36493433,92.185247,56.180518,54.901067,27.55248133
492.260742,20.98746667,54.574693,51.766146,59.233555,64.55160933,73.347847,53.64607767,86.29761,55.7265,64.11616367,70.68331267,44.38271967,28.975951,119.007436,53.83279533,52.22138733,76.87112433,80.476321,58.544046,55.42480467,41.78214133,102.136856,48.95499667,74.729416,47.13247167,70.55225633,44.24824433,69.11723067,48.78651667,73.44494425,37.53693267,81.3672,92.39595267,56.33346167,55.06256767,27.75935767
492.614105,20.957873,54.59695433,51.71414833,59.15871433,64.58101933,73.43809767,53.75145867,86.27459967,55.69842767,64.105232,70.67482633,44.53818033,29.02243433,119.1628217,53.97425333,52.379251,76.93997733,80.70277167,58.56551633,55.48386767,41.764674,102.147354,49.14155833,74.705198,47.21924733,70.54476933,44.32414233,69.197927,48.95664233,73.56452775,37.68489567,81.370949,92.52358233,56.48494967,55.26244733,27.958048
492.967468,20.95486133,54.59134033,51.683347,59.10997767,64.60497667,73.408567,53.833356,86.34149667,55.73789733,64.08979533,70.75791533,44.710828,29.09621433,119.2689083,54.04763767,52.634013,76.9904,80.871531,58.639005,55.596748,41.79203533,102.212471,49.30903533,74.81887533,47.36419567,70.61999233,44.462283,69.334371,49.05440767,73.570486,37.81064233,81.387624,92.656001,56.624677,55.48211933,28.15806633
493.32077,20.95703967,54.610692,51.61267233,59.110723,64.59719967,73.446467,53.93995167,86.335612,55.70851267,64.07885767,70.844139,44.85733033,29.186858,119.354701,54.205836,52.866787,77.11807267,80.96926633,58.704281,55.67172367,41.835391,102.28095,49.47125867,74.84507267,47.46944533,70.63961933,44.59534833,69.534589,49.195665,73.62212575,37.99129733,81.45559967,92.81645233,56.75745367,55.672586,28.406219
493.674042,20.96038633,54.58793667,51.60011933,59.04906833,64.58956,73.41380033,54.045957,86.385221,55.71955,64.12390267,70.930271,44.98821533,29.25557533,119.4525783,54.276297,53.12539567,77.18379467,81.141401,58.74541233,55.707737,41.85588733,102.310308,49.614909,74.92659233,47.58539333,70.592964,44.69818,69.63905833,49.315716,73.57984325,38.152855,81.51444,93.02259067,56.866727,55.89230733,28.612929
494.027283,20.93203467,54.587143,51.532022,58.97396867,64.61898533,73.427678,54.18305833,86.41086567,55.76047133,64.18347267,71.06667333,45.14417267,29.30236867,119.4497757,54.354431,53.312495,77.21515367,81.23762267,58.75800967,55.74539833,41.84551,102.2323253,49.72898867,75.00924667,47.74141933,70.570662,44.85551833,69.805397,49.48635233,73.5973625,38.30894333,81.56809767,93.12384533,56.98238533,56.04015867,28.84211667
494.380463,20.91487067,54.56656367,51.568124,58.92974833,64.62958633,73.47905233,54.30184933,86.43636833,55.75913233,64.23221967,71.06834267,45.30978,29.37897533,119.5648193,54.444228,53.47833367,77.26128667,81.32099933,58.804723,55.84908567,41.86463333,102.2242863,49.91046267,74.96550767,47.87467567,70.560379,44.966109,69.84031933,49.58741033,73.65002625,38.48795233,81.54592367,93.197866,57.13057067,56.276066,29.05121567
494.733673,20.90709867,54.60447033,51.560956,58.86621333,64.66242733,73.49535867,54.41663867,86.45331067,55.77249167,64.254463,71.09846,45.43454,29.42718967,119.6523133,54.55359633,53.724415,77.374949,81.44347133,58.821677,55.94121033,41.90110033,102.2237777,50.023304,75.010577,48.017731,70.57845567,45.14486567,69.929825,49.78447567,73.65664475,38.65450667,81.47433467,93.296982,57.246399,56.44132133,29.291099
495.086792,20.94321867,54.564011,51.56710567,58.833579,64.66873433,73.48757667,54.517766,86.465345,55.71736033,64.223386,71.121512,45.61220833,29.525244,119.7552897,54.631232,53.92391467,77.41240667,81.53716267,58.86901733,56.06397133,41.92972433,102.180776,50.16606133,75.06184633,48.18398533,70.73436733,45.29629133,69.92693067,49.956033,73.7651425,38.84596633,81.39279167,93.31907633,57.40180567,56.605442,29.50011467
495.43988,20.920078,54.62359733,51.513945,58.767446,64.63776533,73.42257967,54.746029,86.55639133,55.67225767,64.22891867,71.14001233,45.800069,29.56232067,119.824117,54.75085167,54.14831333,77.43810767,81.64286267,58.867269,56.23872767,41.867981,102.0952913,50.34575667,75.092682,48.310899,70.81226233,45.37094233,69.896843,50.065781,73.874447,39.011434,81.395457,93.47356667,57.61301433,56.77499767,29.740124
495.792938,20.90392867,54.654443,51.49945833,58.62343233,64.60925033,73.388636,54.913386,86.64147167,55.69022767,64.259202,71.15594733,45.959474,29.61932967,119.996137,54.90132133,54.314893,77.39909867,81.84706867,58.94006633,56.37181233,41.86154667,102.0920153,50.52088133,75.164365,48.44359967,70.87633667,45.496952,69.90681933,50.248339,73.90130225,39.18565233,81.271418,93.614418,57.81547667,56.954955,30.068918
496.145935,20.90485167,54.67086267,51.51001233,58.56211967,64.56011467,73.47636433,55.02050533,86.710378,55.71254733,64.23926167,71.20464433,46.140826,29.649666,120.0520887,55.030661,54.579164,77.49555967,82.01984933,58.96199567,56.50967533,41.80595633,102.1920117,50.66751733,75.13305633,48.60154733,70.943677,45.66475067,69.948812,50.45348733,73.93175725,39.345791,81.27949267,93.86401633,57.988838,57.23115433,30.42136067
496.498871,20.92503933,54.723358,51.48681633,58.48136167,64.60047,73.44893133,55.13412467,86.88062033,55.70119467,64.25133267,71.28,46.324762,29.71150767,120.2397997,55.128034,54.81667067,77.535268,82.04418167,58.931816,56.60720933,41.77399933,102.1766357,50.83322767,75.21486433,48.744199,71.037496,45.824511,70.01529667,50.58756367,74.054144,39.52221567,81.17986567,93.96220933,58.173748,57.44403333,30.74418067
496.851837,20.901243,54.70083367,51.459076,58.38983933,64.62904767,73.517286,55.243969,86.954938,55.76767467,64.273506,71.37295667,46.563628,29.82558267,120.2728323,55.26040367,55.024264,77.59673567,82.17229467,58.98591967,56.641806,41.78779467,102.1352613,50.98737867,75.25133,48.87137233,71.14063767,45.952624,70.171562,50.77980533,74.13215625,39.756158,81.237419,94.10965733,58.324192,57.697713,31.02055433
497.204681,20.87658,54.71940233,51.49185667,58.314325,64.60887033,73.57342533,55.35447533,86.928894,55.75364333,64.33205567,71.38736333,46.74558267,29.90503233,120.339157,55.40028367,55.27793133,77.766838,82.22474933,59.00058767,56.750402,41.78448233,102.144966,51.06101233,75.307045,48.978573,71.143866,46.050522,70.33681,50.91320933,74.24486725,39.94339233,81.33286533,94.253802,58.45604967,57.96475733,31.29716933
497.557587,20.862139,54.688638,51.48371867,58.27051533,64.59606167,73.58640533,55.49577433,86.85973367,55.756957,64.296837,71.49059567,46.95788733,29.97535,120.434662,55.43744933,55.539978,77.93391167,82.429222,59.09215533,56.80209867,41.82387167,102.2201057,51.24063633,75.349317,49.07373067,71.18907667,46.18644933,70.43509433,51.08405067,74.26435875,40.094457,81.36875133,94.462222,58.590478,58.251535,31.49921033
497.910431,20.888111,54.68026333,51.45516333,58.176454,64.61822767,73.587242,55.67849733,86.859548,55.81495933,64.353663,71.53240567,47.170658,30.02704933,120.4737167,55.54972967,55.785379,78.09591667,82.563324,59.11435733,56.92428967,41.838577,102.2881113,51.383549,75.360705,49.30112867,71.170526,46.372374,70.51726567,51.22645567,74.32150075,40.267985,81.38668567,94.63920367,58.64943933,58.484694,31.76428733
498.263184,20.853172,54.65231033,51.38187933,58.11304467,64.59798933,73.63586433,55.70045333,86.85262,55.820576,64.445625,71.58423633,47.39934533,30.07617633,120.5771383,55.62010333,56.01404967,78.27659333,82.56227367,59.064148,56.98242033,41.80396933,102.2947773,51.47711567,75.388084,49.43881867,71.145369,46.52450067,70.67299633,51.418461,74.3340665,40.44546767,81.427274,94.78460967,58.844715,58.66720467,32.030225
498.615936,20.84004433,54.63450367,51.36656033,58.12915533,64.55621867,73.679329,55.80303967,86.81376133,55.87837733,64.454627,71.57484933,47.600769,30.10641733,120.598928,55.72547267,56.28743367,78.46329533,82.636004,59.04381167,57.011978,41.82770433,102.3570967,51.60078933,75.35974867,49.58583933,71.11150233,46.70749933,70.81590267,51.56051,74.43686875,40.65212633,81.460294,94.923696,59.023017,58.86249567,32.26853933
498.968628,20.83293267,54.66605767,51.35912833,58.11715433,64.541785,73.689461,55.86029167,86.86493467,55.89183433,64.43757867,71.639763,47.765096,30.163645,120.706515,55.85806267,56.49366267,78.47813167,82.73777,58.99540833,57.07932267,41.80378567,102.4156267,51.726747,75.335734,49.72956867,71.11618967,46.89463033,70.87952167,51.69664767,74.44043525,40.870945,81.471484,94.97778033,59.092959,59.037609,32.529824
499.321289,20.82878533,54.725979,51.418808,58.02052933,64.51846667,73.68455267,55.93879333,86.92884067,55.89932,64.40960433,71.64981733,47.94432433,30.18687733,120.7107697,55.94932433,56.692313,78.56607533,82.720698,59.02556467,57.19119033,41.84828567,102.368876,51.90296567,75.425153,49.902564,71.20489633,47.07037967,70.94553133,51.77195867,74.35606,40.988224,81.452268,95.139773,59.16137567,59.21303533,32.76541433
499.67392,20.85087433,54.735208,51.44209067,57.988785,64.51188667,73.69113433,56.03321833,86.90898633,55.90552367,64.42998367,71.647808,48.146615,30.27607667,120.6873093,56.02155967,56.944462,78.68160233,82.832438,58.97171167,57.254908,41.83125167,102.4049453,52.040661,75.566747,50.062894,71.30176933,47.27823,71.03119667,51.92015433,74.33674425,41.17019,81.43140933,95.27096333,59.25242067,59.41941967,33.05490167
500.026489,20.846084,54.68563467,51.457527,57.936792,64.462654,73.66461933,56.17066567,87.01729067,55.91289267,64.435481,71.73849233,48.35286333,30.38711533,120.8320847,56.17501933,57.17032,78.80925733,82.83819833,59.03343833,57.31166967,41.87739433,102.4706497,52.091699,75.60045133,50.30583567,71.34273167,47.44940433,71.02245867,52.07275367,74.318447,41.33812967,81.51884967,95.494891,59.42058067,59.57478233,33.337907
500.379089,20.86694233,54.74684667,51.48517967,57.96054967,64.434709,73.74187733,56.35209667,86.98660267,55.893364,64.46540833,71.74539433,48.47831067,30.503351,120.8741863,56.317426,57.33629833,78.87825533,82.92544033,59.06279767,57.41521567,41.87757233,102.4374033,52.19716933,75.65351367,50.392212,71.342336,47.68513233,71.18127467,52.22787867,74.2369385,41.56282433,81.55582667,95.62684633,59.61405933,59.776109,33.64098433
500.731598,20.87031033,54.78138467,51.53691867,57.876756,64.415006,73.82179767,56.423799,87.08211,55.89282767,64.40223667,71.79278333,48.72601967,30.55848,120.8379137,56.418972,57.56129467,78.96522,82.947217,59.08058133,57.59159233,41.834478,102.477539,52.28335067,75.63709,50.60448433,71.36648933,47.83043433,71.21944667,52.415629,74.19097325,41.79065467,81.426722,95.81625133,59.70186967,60.08643233,33.92101667
501.084076,20.86608233,54.82452167,51.59750733,57.86700167,64.402561,73.90699533,56.51436733,87.09871933,55.92290367,64.367279,71.93797533,48.996891,30.61250633,120.9033433,56.44789,57.803276,79.00414767,82.95547233,59.05552667,57.716508,41.81587067,102.5817337,52.36035533,75.670255,50.796973,71.420494,48.05943667,71.31115467,52.56908033,74.199148,41.99056233,81.46054833,95.96632633,59.97955467,60.31031033,34.24353267
501.436493,20.86827067,54.86118967,51.57958567,57.84414667,64.382862,73.95124567,56.618525,87.15346533,55.90132533,64.33754867,72.02095,49.18592833,30.716952,120.9060543,56.62981433,58.107971,79.14978033,82.961357,59.10129933,57.82851933,41.83323933,102.61999,52.52141067,75.69924433,50.99232633,71.402003,48.178403,71.30234267,52.66215633,74.18903725,42.10342033,81.53485333,96.00045033,60.15008933,60.53555433,34.55916967
501.788879,20.90720367,54.86597333,51.53171533,57.81772233,64.29300833,73.96595533,56.73384367,87.253235,55.94989533,64.30032067,72.024966,49.37591667,30.82535367,120.8723653,56.719855,58.40528633,79.363576,83.00346367,59.14350633,57.90426133,41.86672067,102.6848957,52.649929,75.790085,51.19455467,71.46908067,48.405197,71.39291367,52.88806167,74.173462,42.24307133,81.62653367,96.125613,60.294093,60.69488633,34.85789867
502.141205,20.911182,54.90882733,51.55740867,57.83501067,64.31919733,74.07404067,56.83709333,87.32288867,55.93575567,64.31449767,71.99456767,49.574983,30.931467,120.94812,56.79945367,58.59945567,79.476924,83.05507133,59.17745733,57.94257767,41.851392,102.6996487,52.794534,75.87244933,51.358851,71.51505167,48.57641633,71.42155433,52.973198,74.1354905,42.43052033,81.678594,96.205195,60.47724,60.899016,35.177516
502.49353,20.89617667,54.97704533,51.55993267,57.77847333,64.35628233,74.06593033,56.97029733,87.372678,55.99908567,64.37539933,72.0519,49.83414733,31.06359367,120.9018503,56.96477633,58.91047667,79.73181167,83.16605633,59.08752967,57.97008933,41.825685,102.8013867,52.94330333,75.910876,51.48229333,71.47987767,48.739475,71.556755,53.11667767,74.15245825,42.578279,81.70788833,96.37919633,60.66243367,61.07217267,35.543433
502.845795,20.864139,54.98354867,51.63660833,57.778196,64.348751,74.001025,57.03400433,87.343404,55.96194333,64.39292667,72.06030267,50.068788,31.14293967,120.9102733,57.06024933,59.08678833,79.89433267,83.309362,59.09316467,57.964321,41.86880767,102.8833567,53.05660867,75.961314,51.67293067,71.48020067,48.98276,71.714559,53.32783233,74.1492025,42.784822,81.75942733,96.52442933,60.82877333,61.26164,35.87680067
503.19812,20.84843767,54.965412,51.66242467,57.78179167,64.33678667,74.10033667,57.14176167,87.370753,55.988178,64.34862533,72.14684,50.27907967,31.24680467,120.9729817,57.10782133,59.40590267,80.11276233,83.31291433,59.064536,58.01588433,41.85907633,103.0023623,53.15958633,75.93819933,51.84239567,71.51616533,49.18226367,71.792928,53.469584,74.20133025,42.979074,81.88638333,96.583682,61.00617567,61.42174633,36.16511667
503.550293,20.82493467,55.010615,51.658119,57.735049,64.34838367,74.09999333,57.326987,87.32410433,56.085584,64.37163067,72.17017367,50.45499167,31.35920633,121.0054857,57.19244767,59.68576033,80.224182,83.32896667,59.09205467,58.14361567,41.90686633,102.9935787,53.260039,76.03209933,51.96824767,71.540203,49.27373233,71.86124133,53.55540867,74.16423425,43.13475267,81.95604233,96.58472467,61.17552833,61.60475167,36.49025467
503.902466,20.79224733,55.08962267,51.65949733,57.71553667,64.39622733,74.12464633,57.43039433,87.272677,56.14089867,64.39933767,72.189242,50.70334867,31.39880967,121.021922,57.30847033,59.921271,80.32723267,83.49789167,59.12350967,58.19823733,41.93559533,103.157603,53.41909633,76.00085967,52.13938033,71.57580067,49.54239533,72.02503433,53.62400067,74.080759,43.31044,82.02467833,96.67796567,61.37594467,61.91245167,36.85894133
504.254578,20.767224,55.134829,51.677353,57.70369733,64.37651333,74.191083,57.49738167,87.30016333,56.11470567,64.443026,72.30809,50.87382267,31.442205,121.1211827,57.43106467,60.20902767,80.350639,83.61981967,59.143861,58.292773,41.96234633,103.2980397,53.549871,75.945493,52.320567,71.54992133,49.71077733,72.16623967,53.74538933,74.1400395,43.43864667,82.10539,96.81438467,61.47058767,62.14411933,37.17865267
504.606659,20.73811067,55.12896767,51.680519,57.67456333,64.41221633,74.18509667,57.60609667,87.41201533,56.101086,64.428224,72.34655,51.09896833,31.53108433,121.0891723,57.52759067,60.43458167,80.36486833,83.63840467,59.15152267,58.33436067,41.973488,103.3943737,53.708991,75.888499,52.49573533,71.50449733,49.915994,72.20759333,53.90473667,74.1217805,43.52539967,81.97269667,96.89947767,61.67184467,62.345969,37.464705
504.95871,20.76522833,55.15080267,51.68439233,57.651516,64.390179,74.231069,57.69904733,87.511953,56.16818,64.45183167,72.42126467,51.240003,31.60284,121.255361,57.62462967,60.64105733,80.34968567,83.61704767,59.163803,58.38959633,42.00603867,103.4303893,53.82009867,75.836075,52.71092733,71.48808667,50.138757,72.28366867,54.03677867,74.159723,43.693255,82.008977,97.007268,61.81698833,62.55831667,37.82212333
505.310699,20.75058467,55.19026167,51.69794367,57.675429,64.42995067,74.298172,57.73892067,87.505473,56.22643267,64.436137,72.49913,51.45774733,31.68450833,121.286705,57.720407,60.86941933,80.356458,83.62413033,59.11158367,58.462471,41.990921,103.40154,53.965285,75.81793433,52.80371067,71.612718,50.27854667,72.40746067,54.22570033,74.116913,43.89827333,82.00626867,97.02003733,61.971634,62.823686,38.10115433
505.66275,20.764302,55.18223333,51.68595867,57.621138,64.50161733,74.25478333,57.83935433,87.565277,56.26193867,64.35714833,72.54822033,51.60248533,31.814047,121.2737323,57.855095,61.09509033,80.35856367,83.734675,59.088113,58.467594,41.99053333,103.387899,54.07869733,75.85852033,52.872818,71.659004,50.48806367,72.44130167,54.27631633,74.16984175,44.06885767,82.05352,97.19125333,62.044683,63.10981,38.41989633
506.014679,20.79024,55.180388,51.622687,57.53411867,64.50529867,74.27281967,57.91631967,87.645869,56.29235233,64.34767033,72.576917,51.79570767,31.87095633,121.2780967,57.84420533,61.31583033,80.400876,83.742943,59.133442,58.505067,42.01128767,103.46315,54.25445567,75.924998,52.94223,71.75302033,50.66114133,72.56045533,54.471315,74.18873775,44.20697267,82.10066467,97.42244733,62.07274233,63.29535433,38.736004
506.366547,20.77205967,55.121872,51.59974133,57.475792,64.471063,74.29892233,58.055639,87.81760167,56.24830533,64.297901,72.56436167,52.01154067,31.94155,121.1180673,57.94325133,61.60009367,80.56784333,83.751788,59.14910633,58.540035,42.04036067,103.302968,54.301356,76.014661,53.045804,71.71626667,50.86597433,72.70308433,54.596428,74.20106475,44.34015167,82.136182,97.57753233,62.21938067,63.52691,39.02477867
506.718384,20.77661233,55.092766,51.53553633,57.46228167,64.51177867,74.325157,58.146717,87.776904,56.28285867,64.329468,72.59120933,52.20765167,32.031967,121.080648,58.02237067,61.819341,80.58378633,83.855596,59.116056,58.656784,42.000431,103.3192013,54.37414033,76.010231,53.14490133,71.58740867,50.99828567,72.867091,54.77767333,74.28829,44.50681067,82.201543,97.664548,62.35570267,63.72580433,39.39017467
507.070221,20.75833733,55.11827833,51.506274,57.42187867,64.507847,74.280467,58.313507,87.85697967,56.32057933,64.234689,72.68808733,52.40164167,32.12148333,121.0396143,58.09767033,62.05083967,80.61842567,83.92415133,59.12740067,58.75579333,42.00575767,103.3378573,54.43343633,75.92184433,53.30055767,71.50633,51.15784567,72.960686,54.901,74.3110295,44.71484633,82.29897033,97.75667033,62.54479467,63.945535,39.73029433
507.421997,20.80412167,55.15668867,51.48037467,57.425227,64.54722433,74.291804,58.38543833,87.888611,56.28909567,64.30017467,72.73593367,52.529842,32.16610067,120.9482983,58.10914133,62.29159033,80.65787,84.04321267,59.16796767,58.86448033,42.030286,103.311226,54.555219,75.92613733,53.42444467,71.48838933,51.35066867,73.146876,54.99846167,74.338005,44.90303567,82.303988,97.90304333,62.620903,64.25808833,40.09121167
507.773712,20.79664033,55.15638233,51.42064667,57.309012,64.51413233,74.35321533,58.39344533,87.93808767,56.20247767,64.26287333,72.817253,52.753113,32.197962,121.101059,58.188226,62.545643,80.68926733,84.035726,59.098306,58.94855367,42.05579233,103.3933387,54.70202767,75.90358,53.59457933,71.449318,51.48939867,73.18729433,55.149493,74.450365,45.04642633,82.25943533,98.04508467,62.690524,64.49797067,40.45372267
508.125397,20.79790567,55.20959633,51.414692,57.224716,64.53650533,74.345871,58.55996833,87.91411333,56.29517233,64.37283967,72.752309,52.97385533,32.206638,121.0739417,58.25601967,62.832292,80.79829667,84.07247667,59.06714367,58.98929733,42.088768,103.4211783,54.88791133,75.92435967,53.683211,71.49361567,51.701304,73.30060567,55.179915,74.466652,45.15699133,82.35866533,98.127818,62.867719,64.630605,40.780982
508.477112,20.80063333,55.216235,51.32279967,57.158043,64.485123,74.35981233,58.67067967,87.999224,56.26958233,64.40737933,72.74877433,53.13903967,32.31678067,120.9768197,58.368483,63.056155,80.89848833,84.10370167,59.13534567,59.04683433,42.15365367,103.4866027,55.038916,75.94272867,53.79798867,71.48238267,51.85554,73.34113067,55.335388,74.52372575,45.35321833,82.41195667,98.22899367,62.91711667,64.87305467,41.12292233
508.828735,20.817549,55.23434933,51.33362167,57.11333833,64.42393867,74.42850267,58.755852,88.02917733,56.32632833,64.45377233,72.68873867,53.40618,32.326082,120.886434,58.42331067,63.26399733,80.90425867,84.24431867,59.08235833,59.108677,42.16643,103.5486627,55.14256033,75.93724067,53.84149433,71.58330133,52.11538833,73.40779633,55.495772,74.5721625,45.612282,82.34320333,98.43518833,63.01918667,65.14323567,41.451023
509.180328,20.818299,55.34595767,51.31816833,57.06692867,64.44754933,74.44618967,58.86709867,88.08295167,56.29246133,64.454988,72.76375067,53.64100767,32.354632,120.9158683,58.508972,63.50028367,80.87801633,84.25554667,59.06369167,59.20715433,42.145513,103.5659767,55.30269233,75.97477733,53.92808033,71.55956267,52.27685567,73.461281,55.57184867,74.571846,45.84031167,82.401166,98.565394,63.083646,65.26465233,41.80703067
509.53186,20.825341,55.38574733,51.27247967,56.96335967,64.37591033,74.41557067,58.969649,88.15976233,56.33165333,64.435825,72.78925833,53.862404,32.36746467,120.8997473,58.619596,63.74205633,80.947357,84.340647,59.07608533,59.28021867,42.20644,103.654546,55.42271933,75.92229933,54.00885767,71.54606133,52.461422,73.52157833,55.71680067,74.55744175,46.00256467,82.37910967,98.76646167,63.21950267,65.467654,42.154793
509.883362,20.83346367,55.38254133,51.27920033,56.93167767,64.35895533,74.417132,59.16248833,88.15666467,56.35517233,64.42861933,72.83208967,54.00885633,32.366018,120.9980213,58.68765367,63.95227333,80.920619,84.413592,59.12060933,59.39309833,42.23800767,103.639646,55.49165233,75.893008,54.11466367,71.50823367,52.63597,73.60892267,55.81146733,74.58087125,46.16127133,82.40415967,98.91923267,63.33484,65.700967,42.47651667
510.234833,20.84913333,55.41019567,51.21507633,56.88918067,64.283807,74.548729,59.31534567,88.20563,56.395055,64.44805267,72.93211133,54.17961133,32.44928433,121.0591943,58.73452867,64.20917233,80.92729467,84.43415833,59.14724467,59.482848,42.25530233,103.613317,55.60722733,75.96511833,54.196574,71.46683133,52.78756733,73.62353,55.80619933,74.57061575,46.29363267,82.393389,99.055051,63.469147,65.93220667,42.75671133
510.586273,20.84626433,55.48414633,51.20234067,56.85334,64.25126633,74.55892667,59.40410733,88.15115833,56.42923367,64.53486133,72.996282,54.37186433,32.525413,121.0051627,58.824504,64.48574833,80.89735167,84.48003667,59.13156633,59.57435867,42.23814367,103.550822,55.734094,76.01006533,54.31676367,71.41664233,52.872411,73.68045067,55.88739667,74.484482,46.43113067,82.454465,99.17594633,63.55670067,66.15828867,43.04328167
510.937622,20.89628233,55.50415167,51.16427733,56.81710967,64.24889267,74.60491433,59.51627067,88.14987667,56.38137433,64.49900833,73.03895533,54.557058,32.59864133,120.948672,58.88726567,64.655468,80.86350267,84.54845167,59.08240767,59.581749,42.21732567,103.5006863,55.90126933,76.02864567,54.48829667,71.36952833,53.02037567,73.81053167,55.96161667,74.53291525,46.61684667,82.50216933,99.33725467,63.68551633,66.3551,43.29451
511.289032,20.87463233,55.47735733,51.15476233,56.78272633,64.202577,74.646459,59.682382,88.21915433,56.356369,64.49209467,73.10432967,54.76351767,32.68223133,120.931379,59.00201033,64.91456467,80.96709967,84.60773733,59.05213433,59.69710267,42.226256,103.3450903,55.97216167,76.02807333,54.64684833,71.33747267,53.103188,73.819435,56.10482767,74.5062065,46.81304033,82.56008167,99.41654467,63.76304,66.493584,43.55725067
511.64035,20.897791,55.491633,51.12828333,56.78623233,64.13122933,74.62334667,59.83779533,88.250257,56.326987,64.51772967,73.05474567,54.906113,32.74059367,120.9231543,59.05461733,65.08594633,81.05822733,84.617129,59.04467767,59.78083067,42.24700533,103.2301307,56.126456,76.122388,54.76966333,71.29866433,53.25621667,73.87306,56.19036233,74.45194225,46.96609367,82.531334,99.435875,63.87946433,66.73018867,43.872247
511.991608,20.89548833,55.53348567,51.12379967,56.746366,64.09212233,74.733846,59.97372167,88.224416,56.32257967,64.521384,73.09750833,55.096709,32.82296567,121.0083367,59.180513,65.35848367,81.10124967,84.68562333,59.088277,59.860302,42.27854933,103.3295773,56.23947167,76.174357,54.821634,71.30863567,53.41826367,73.98399867,56.25659567,74.42827425,47.16678633,82.61858867,99.56229633,63.92983867,66.94647467,44.21218367
512.342834,20.870883,55.57726033,51.074286,56.68215833,64.090538,74.75527933,60.05865467,88.246661,56.28314333,64.513672,73.041786,55.28955467,32.92947967,120.8179477,59.258283,65.52996167,81.23235833,84.71795633,59.10719433,59.93734233,42.26958967,103.2265347,56.367935,76.24101533,54.952213,71.30660267,53.472776,74.02859733,56.34034467,74.402197,47.37213633,82.637904,99.633695,63.94501,67.19686367,44.53472767
512.69397,20.86346733,55.60310867,51.03676233,56.59133,64.01249967,74.71151233,60.18838233,88.27933233,56.23774967,64.535844,73.057444,55.472314,33.02151133,120.7688117,59.313015,65.74823767,81.28121167,84.804825,59.12703467,59.97298033,42.31552,103.1736653,56.44436033,76.34507,55.080906,71.15014167,53.60296267,74.06045,56.48679233,74.39946175,47.55987033,82.77859767,99.778862,64.00094233,67.354477,44.84344367
513.045166,20.89211333,55.64707833,51.005601,56.626363,64.033316,74.75748433,60.316049,88.266083,56.19523233,64.59617733,73.04140967,55.64809267,33.06633067,120.73762,59.376662,65.993782,81.316653,84.82123067,59.16943467,60.11089933,42.331263,103.1838483,56.59967667,76.39588667,55.26218633,71.065627,53.70723733,74.176079,56.65478,74.38134575,47.686774,82.846405,99.74044033,64.03667333,67.48436233,45.14790067
513.396301,20.88179933,55.71892933,51.02182,56.591924,64.04061633,74.80325067,60.41419733,88.27751433,56.15894833,64.54853433,73.071523,55.82634733,33.14499467,120.6805347,59.538245,66.189354,81.36121133,84.88622767,59.13074133,60.225703,42.298387,103.0799357,56.737414,76.368393,55.42962233,70.997603,53.83246767,74.21793633,56.75893533,74.3941785,47.91970067,82.90488933,99.67314933,64.20640167,67.70814533,45.47863767
513.747314,20.907937,55.82406233,51.05786633,56.546103,64.036654,74.88015233,60.52312733,88.25356033,56.193166,64.63747267,73.10697667,56.014595,33.23172167,120.687139,59.56215167,66.38709,81.417328,85.035515,59.14130767,60.35461533,42.34857667,103.083547,56.91022767,76.32265733,55.62450033,70.951739,53.9417,74.289904,56.78832133,74.348097,48.11866767,82.92288233,99.719597,64.26467267,67.88399133,45.857123
514.09845,20.900164,55.87823333,51.00311933,56.51147833,63.941236,74.91316233,60.68969867,88.34850833,56.193254,64.68338633,73.095876,56.23659267,33.312064,120.7482783,59.69596467,66.59428533,81.50826767,84.98591367,59.165264,60.38148267,42.42188133,103.0034257,57.08678667,76.35553733,55.74784733,70.94801467,54.11468767,74.32130467,56.93909733,74.348938,48.36241033,82.96916967,99.95702833,64.329572,68.104294,46.216217
