wl,W2,W3,W15,W16,W17,W18,W25,W26,Y2,Y4,Y16,Y18,Y27,Ak1,Ak2,Ak4,Ak5,AkOB4,Cl,Et1,Et4,Et13,Lh1,Lh2,Lh3,Lh5,Lh6,Lh7,Lh8,Lh9,Lh10,Np,Np1,Np2,Np3,Np4,Np9,Np20,Np23,Np27,Pg3
340.31543,7.899389333,5.438072333,10.67230533,8.52307,15.09859833,17.68335467,44.41915067,9.241315667,11.882337,11.505713,9.062181667,8.324441333,10.034995,10.46774467,20.61925367,16.52558133,8.628500667,9.369357,13.66397167,3.363954667,9.992486333,6.636548,13.12020833,20.327137,15.206926,13.07346033,7.853820333,9.553717333,10.127938,17.276276,19.87243367,5.998604667,9.408181,11.86319033,3.832760667,7.323561333,11.57434333,8.311664,13.690553,5.912282333,5.884109333
340.683289,7.985571333,5.449815,10.688164,8.518125667,15.15088333,17.78812767,44.44424133,9.296975,11.92743667,11.50744833,9.177951667,8.374572667,10.00431633,10.55441333,20.60942167,16.504951,8.664732,9.286355,13.68764667,3.415550333,10.00582233,6.628327,13.28252333,20.380328,15.21804433,13.24535633,7.967756667,9.713919,10.29478767,17.408208,20.03236967,6.005715333,9.358580667,11.92755167,3.796448333,7.351511667,11.60293633,8.402823667,13.73756033,5.883663667,5.887435667
341.051208,8.057028,5.551165667,10.75501367,8.622715,15.32887867,17.825565,44.51512367,9.348713,11.95221733,11.56731567,9.294261,8.463014667,10.06952233,10.638678,20.64622533,16.46401667,8.652593333,9.212046333,13.708179,3.368742667,10.08027167,6.614334333,13.32449733,20.43424733,15.27541933,13.504525,8.155464333,9.82544,10.410126,17.61965067,20.308709,5.950212,9.387931333,11.92462967,3.806418333,7.313816,11.58046367,8.384976667,13.718254,5.876146667,5.896527667
341.419067,8.115832667,5.700310667,10.87024567,8.743264667,15.470126,17.79521767,44.54553033,9.467795333,11.927755,11.578026,9.239394,8.526703,9.964667333,10.61523867,20.60303033,16.397087,8.676468667,9.210145333,13.78505633,3.291978333,10.101939,6.539622,13.39049767,20.42278533,15.38355233,13.77500767,8.396306333,10.033999,10.53158367,17.78279133,20.42452,6.031535,9.467440333,11.91134467,3.74794,7.317818333,11.55630333,8.418361667,13.75622467,5.808167333,5.984010667
341.786865,8.151035667,5.771449,10.95820067,8.806465,15.59249067,17.832687,44.46666167,9.6328,11.95918233,11.702736,9.269675,8.525012,9.990625,10.60385433,20.60959767,16.36791333,8.814806667,9.232533,13.77567,3.302054,10.16926033,6.485745,13.46784667,20.54729833,15.51076333,14.04733467,8.646112,10.15217,10.69213933,17.89230033,20.56634267,5.983810333,9.528033667,11.93267933,3.819407667,7.365225,11.511992,8.462122,13.81504467,5.832820667,6.042237333
342.154663,8.187290667,5.874052333,11.00191033,8.891239667,15.692609,17.92368867,44.53565267,9.672000667,11.99959567,11.780076,9.373218,8.561331333,10.039928,10.61386667,20.59013,16.30933467,8.860407333,9.198902,13.73209767,3.350305333,10.210217,6.452268333,13.66546267,20.63737133,15.59937367,14.38305133,8.948006667,10.34510933,10.87465633,18.16348967,20.707541,5.938765333,9.511924333,11.901348,3.826718333,7.382761667,11.56365233,8.492067333,13.89705067,5.907950333,6.120420333
342.522369,8.304888667,5.867191667,10.99793733,8.955457333,15.802749,17.90214767,44.53751867,9.788585333,12.117619,11.80201567,9.365267333,8.630733667,10.07319933,10.553223,20.56093967,16.20553767,8.890727667,9.235,13.691628,3.320224333,10.21706567,6.462310667,13.770627,20.73222533,15.62630367,14.61889167,9.237656333,10.54465567,11.01132967,18.418019,20.90861133,5.899471333,9.460245667,11.91262033,3.794182333,7.377653,11.516606,8.531923333,13.86739733,5.873761667,6.180676
342.890076,8.399987667,5.907902667,11.10293133,9.040555,15.85170733,17.95328233,44.537234,9.825308667,12.18736933,11.76057667,9.431404333,8.634458333,10.15570167,10.52451,20.60537533,16.22220067,8.850827333,9.231712,13.69364167,3.36981,10.30493567,6.481075667,13.91825367,20.706739,15.70735267,14.85570367,9.521679,10.74950433,11.20865067,18.59548233,21.16352433,5.908584,9.453888667,11.945646,3.756569667,7.396113,11.56194167,8.544064333,13.980842,5.880679,6.151709
343.257813,8.476967,5.998566667,11.14658967,9.053064667,15.89972733,17.968514,44.48366367,9.907257,12.23183367,11.884847,9.508787,8.663247667,10.20924333,10.53068667,20.57846933,16.14948167,8.913935667,9.330444667,13.65006033,3.382035667,10.25109233,6.474634,13.99662167,20.79503833,15.66915867,15.18232267,9.787045667,10.87564367,11.401642,18.85468467,21.30233033,5.906249667,9.422765,12.06133567,3.813743667,7.402397,11.59399133,8.583068333,14.04629267,5.947752333,6.244866333
343.625458,8.457140667,6.109266667,11.25848933,9.160627333,16.02449433,17.98355233,44.45228333,9.900272667,12.30477067,11.89399267,9.608377,8.670907333,10.25262433,10.615216,20.535474,16.113377,8.838785667,9.369860333,13.65987333,3.417307667,10.23806467,6.478650667,14.08413,20.8873,15.69447567,15.502655,10.03900433,11.115135,11.586961,19.04252133,21.56694667,5.868982333,9.436967667,12.08062967,3.777858333,7.429064,11.60611633,8.546582333,14.11504833,5.966737,6.222583
343.993134,8.497003333,6.169669667,11.34619167,9.239246,16.06905567,18.03085067,44.49432367,10.02224867,12.355033,11.89493633,9.659421333,8.764732,10.23882267,10.61526433,20.48593267,15.993233,8.872261667,9.338799,13.735285,3.422145333,10.252271,6.484438,14.15157533,20.94043533,15.802973,15.82245633,10.294355,11.35473733,11.76799567,19.195613,21.73533533,5.842261,9.399293333,12.187185,3.812418333,7.494704,11.66064933,8.572811,14.21676533,5.986403,6.331563333
344.360718,8.560439667,6.261220333,11.39911833,9.279979667,16.143019,18.041931,44.50564267,10.135345,12.41702367,11.90426433,9.753759667,8.834381667,10.28955467,10.593039,20.49719367,15.97487633,8.912736333,9.260932667,13.72804133,3.413361667,10.21781733,6.482977,14.30331,20.98253233,15.81599167,16.07863533,10.60102833,11.57384,11.980157,19.27152133,21.89966467,5.797359333,9.464411333,12.221125,3.828890333,7.501974333,11.637198,8.675566333,14.21400267,5.93601,6.367920333
344.728271,8.551683,6.203830333,11.480641,9.316552333,16.23853167,18.06090033,44.53656367,10.25230833,12.42459633,11.89433933,9.794677333,8.934395667,10.280425,10.58958233,20.478374,15.88700233,8.861993333,9.273368667,13.70980467,3.451641667,10.23754167,6.441989667,14.47321333,21.01010233,15.848003,16.336515,10.84243,11.851548,12.27296733,19.433808,22.178704,5.794801667,9.460682333,12.25080533,3.816362333,7.467179667,11.54579233,8.677091667,14.21860333,5.918897,6.340408667
345.095795,8.574852,6.275960667,11.58042667,9.465141667,16.41680333,18.19114233,44.50588433,10.36604467,12.49192933,11.960174,9.856655,8.950056667,10.30646033,10.64511533,20.4663,15.88157767,8.861228667,9.186123667,13.77657233,3.488197667,10.30664667,6.426509333,14.49425267,21.01656533,15.974242,16.584847,11.16413067,12.06262933,12.40234767,19.65073233,22.36359533,5.819145,9.473037333,12.186518,3.825469,7.538039667,11.53346033,8.767672333,14.25090533,5.904539,6.424856333
345.463287,8.700178333,6.324563667,11.63374667,9.502754333,16.49146867,18.15730067,44.52299567,10.423523,12.51706733,12.093096,9.867413667,9.037782333,10.34548967,10.69652333,20.44746133,15.78855033,8.802474667,9.184303,13.76675833,3.460515,10.286386,6.465351333,14.61718567,21.07716,16.08658533,16.937237,11.447755,12.293525,12.60757233,19.81434033,22.48333867,5.884092333,9.511673333,12.11246,3.784367,7.583303333,11.56875533,8.818641667,14.26938667,5.878605667,6.503219
345.83075,8.736929,6.442667333,11.72635767,9.564133333,16.69756867,18.185972,44.43276733,10.530236,12.56720333,12.1713,9.893567333,9.11509,10.449245,10.694445,20.443742,15.78390967,8.891130333,9.129667,13.77186533,3.485049667,10.30240833,6.39295,14.71137167,21.161172,16.11918267,17.270797,11.80032567,12.59995,12.80997067,20.02878767,22.629654,5.884852,9.525158333,12.104245,3.784846333,7.565224667,11.58236133,8.885297667,14.21668167,5.814196667,6.463228
346.198212,8.798745667,6.485949667,11.78285233,9.617919,16.77690833,18.174419,44.49249667,10.585737,12.66841767,12.22209133,10.00081333,9.194516,10.45172667,10.61654,20.42445467,15.79609467,8.943331,9.093295333,13.76263767,3.476302667,10.24526667,6.417446333,14.862928,21.28666267,16.15759767,17.53812167,12.12506533,12.75817333,13.012312,20.261614,22.91786967,5.832878,9.525067667,12.112215,3.778254,7.552430667,11.62225367,8.929880333,14.269509,5.717090667,6.499802333
346.565613,8.792086,6.473693667,11.89963633,9.677458333,16.87083867,18.14853633,44.53173533,10.64948567,12.72245,12.29233733,10.101469,9.239932333,10.55180167,10.59237067,20.42718633,15.838437,8.893504,9.005341667,13.783618,3.500062333,10.242189,6.375424667,14.94549633,21.41384467,16.22705033,17.882275,12.506801,13.05252567,13.17701833,20.450526,23.12583267,5.785528,9.553416333,12.14721833,3.894704,7.535429333,11.68557333,8.969233,14.266332,5.741484333,6.593824
346.933014,8.887301,6.559623333,11.97630967,9.707315333,16.91369933,18.173056,44.461314,10.72965,12.77076233,12.38271933,10.10297233,9.385295667,10.610201,10.501508,20.38616167,15.757518,8.870441,9.001179667,13.78106633,3.544185667,10.17992533,6.361176,15.01386333,21.37815733,16.27765467,18.21601,12.84603933,13.23363133,13.389106,20.58604933,23.31297567,5.773008333,9.594432667,12.13534033,3.948589667,7.540640333,11.71198467,9.056934667,14.304321,5.801427,6.628069333
347.300354,8.935973667,6.612223333,11.98790833,9.711183333,16.944321,18.121279,44.61648033,10.77534367,12.870221,12.47022033,10.211175,9.455969,10.672971,10.42631,20.41802167,15.70843633,8.824694333,8.945320333,13.849857,3.610613667,10.210177,6.384447,15.16303967,21.374798,16.39623667,18.48155333,13.10857033,13.41896467,13.61427867,20.852447,23.411927,5.800093667,9.663491333,12.169075,3.980349667,7.609879333,11.76293933,9.095359333,14.31883233,5.846725333,6.639605333
347.667694,8.978579,6.607522667,12.06515833,9.703904667,17.08238633,18.17751533,44.664873,10.906285,12.85562067,12.50728567,10.27498233,9.527773667,10.694277,10.49939967,20.38000833,15.74299933,8.786947667,8.950518667,13.82569367,3.638504667,10.27054633,6.400005667,15.212406,21.45042967,16.53174267,18.71835167,13.40871633,13.65059367,13.708827,21.03273233,23.54395033,5.81323,9.726766,12.18167,4.012590667,7.632968667,11.792636,9.175759667,14.39018767,5.911081667,6.649534333
348.034973,8.988739,6.646721667,12.158709,9.704209,17.21443867,18.16027867,44.71540733,10.98076467,12.89295133,12.56971333,10.37451133,9.500730333,10.71357533,10.52664767,20.36024067,15.68657867,8.860244667,8.888466667,13.864369,3.711603333,10.224918,6.427217667,15.36590767,21.460881,16.688117,18.97329667,13.76199667,13.80237933,13.923741,21.198589,23.70632767,5.791395333,9.732496333,12.15203967,4.104380667,7.641396,11.80314967,9.286556333,14.41937233,5.928505,6.679211
348.402222,9.028735667,6.764693,12.22417133,9.811918667,17.31873567,18.20210933,44.80072033,11.10400267,13.016848,12.60980267,10.548617,9.581382,10.79420933,10.45603633,20.382856,15.64293,8.953151667,8.956793333,13.972381,3.703831,10.195003,6.427182667,15.43897633,21.61961033,16.81364133,19.276986,14.09695767,14.020591,14.152251,21.40487867,23.841241,5.833335667,9.708363333,12.07056833,4.164878333,7.661956333,11.78468067,9.388699667,14.39603,5.953554667,6.734971
348.769409,9.042637333,6.843181333,12.323132,9.852826333,17.41156033,18.316317,44.79999033,11.18703467,13.16604667,12.68550167,10.61426567,9.561149333,10.87615467,10.45611067,20.453488,15.65329567,8.987292333,8.941551667,14.012313,3.745561333,10.16265733,6.486759,15.58015967,21.79271333,16.99080933,19.62931233,14.43189067,14.29822533,14.36847133,21.54006433,23.960109,5.877675,9.606954667,12.12233433,4.196101667,7.672644,11.73805733,9.481929667,14.37117767,5.964256333,6.768478667
349.136627,8.946272,6.830866,12.41163333,9.909242,17.513255,18.441484,44.84353367,11.253091,13.285455,12.79633933,10.78995067,9.60882,11.01409267,10.51748267,20.490011,15.68631,9.058303,9.042965,13.99451933,3.776224333,10.25378033,6.569498667,15.70324833,21.98654833,17.13721,19.86680533,14.84381167,14.53398167,14.499425,21.69450333,24.10434133,5.827487667,9.562381333,12.130773,4.186410667,7.600193667,11.79165333,9.468791333,14.32285033,5.996393333,6.806499333
349.503784,9.036448667,6.885063667,12.46385767,9.917384333,17.58897967,18.474855,45.01301567,11.249849,13.389176,12.88995567,10.92079167,9.660578667,11.15716333,10.535247,20.490246,15.67142067,9.001530333,9.077778333,14.05246,3.791608333,10.230486,6.624522,15.89416733,22.162688,17.236514,20.17000167,15.158646,14.73809267,14.65340933,21.91143867,24.349504,5.859162333,9.549449667,12.05549067,4.123131667,7.560789,11.789484,9.495194667,14.33063867,5.991384667,6.889846333
349.870911,9.125268,6.941211333,12.45352633,9.952342667,17.737871,18.543565,44.95330033,11.34855367,13.536402,12.908412,11.04175167,9.710513333,11.17754767,10.55517333,20.45822267,15.66427533,9.031678333,9.094916333,14.154221,3.755574333,10.20086367,6.583781333,15.96996867,22.39335267,17.354769,20.40962867,15.43171033,14.887577,14.84610167,21.980615,24.57145567,5.922603667,9.670438,11.98502833,4.173993,7.557314667,11.79845733,9.594640667,14.425663,5.901370333,6.884628333
350.238007,9.026389667,7.117272667,12.498271,9.950459,17.89277867,18.64443733,44.97421167,11.413836,13.62026767,12.98419767,11.14595567,9.759585667,11.21646133,10.534806,20.41537933,15.684757,9.041768667,9.080928,14.21391867,3.768063333,10.21252133,6.600191,16.072698,22.61335233,17.524745,20.63486333,15.77349733,15.07883533,15.076207,22.01371633,24.71485533,5.916148333,9.632167,11.939159,4.151555667,7.561847667,11.77072233,9.617937,14.568996,5.879334,6.921961667
350.605072,9.007855333,7.162243667,12.50761533,9.953817,18.07997233,18.709242,44.85863367,11.51668367,13.71706433,13.094947,11.27031733,9.904725,11.31870533,10.53261233,20.42417233,15.60875833,9.098709667,9.044953333,14.27606433,3.780235333,10.16870233,6.60841,16.20229367,22.88900667,17.69093833,20.84390833,16.11124233,15.37137633,15.20378033,22.13579767,24.887008,5.91382,9.594680333,11.880265,4.156377667,7.577524,11.742264,9.638353667,14.57813633,5.848648333,6.981033
350.972107,8.956770667,7.207242,12.55216533,10.022834,18.254258,18.74311467,44.83852567,11.57013633,13.81550733,13.09141167,11.399336,10.04118933,11.34730067,10.52268433,20.46635367,15.63083733,9.142534,8.976327,14.383292,3.87113,10.22805967,6.676456333,16.37298367,23.133613,17.83575733,21.019781,16.47510867,15.623439,15.28639267,22.175772,25.07790567,5.910446333,9.633045,11.723203,4.086365,7.565854333,11.76491833,9.679455,14.57127967,5.807589333,6.936270667
351.339111,9.03978,7.195743333,12.578135,10.025342,18.36664467,18.75631633,44.85653367,11.69472467,13.86187933,13.22580267,11.46329,10.155647,11.43083167,10.527889,20.507913,15.614507,9.192932333,8.947297667,14.40227533,3.800385333,10.19015233,6.652873333,16.487537,23.348107,18.00333267,21.29254133,16.820772,15.90871467,15.42468167,22.24214067,25.25288,5.942694,9.631338,11.72198367,4.083502,7.569029,11.76685833,9.750433333,14.57858267,5.788771333,7.027790667
351.706085,9.035639333,7.259300667,12.61823433,10.00831733,18.457009,18.84762733,44.905304,11.76034033,13.980073,13.319804,11.46478667,10.238935,11.51107433,10.47048733,20.52922767,15.669111,9.222924333,8.964526333,14.41015133,3.743315667,10.19802433,6.624714,16.63384567,23.59892767,18.16455967,21.424871,17.107874,16.06618567,15.55951267,22.313195,25.48440133,6.011112333,9.711753,11.627109,4.090641,7.591182333,11.77980367,9.800231333,14.56949033,5.824423667,6.96704
352.073029,9.011539,7.276289,12.64852433,10.05040833,18.526674,18.878845,44.94472167,11.76583633,14.050601,13.34376,11.412306,10.31381933,11.58686933,10.50125033,20.48995333,15.69740033,9.209770333,8.998332667,14.46751533,3.720232,10.10836067,6.586924667,16.73319367,23.87741167,18.30763733,21.55045133,17.32558133,16.18272367,15.61064133,22.41316633,25.59832,6.072794333,9.714197333,11.618489,4.075071667,7.581480667,11.77279567,9.833416667,14.60040333,5.910323333,6.992627667
352.439972,9.103874,7.364807,12.68895433,10.07896367,18.64071767,18.92613667,45.00517233,11.83922267,14.103091,13.41086667,11.46962767,10.38596967,11.67212,10.514428,20.53684867,15.77427,9.247185,8.992500667,14.55925067,3.796129,10.09605767,6.636086,16.795584,24.09780233,18.43370033,21.741154,17.70171533,16.22305067,15.65142533,22.54053567,25.620991,6.084792667,9.795956667,11.63938067,4.084397333,7.576930333,11.840253,9.794778667,14.59282667,5.932441667,7.028128333
352.806824,9.201094,7.378635,12.76207833,10.07301533,18.68227367,18.89913433,45.138109,11.889334,14.08251833,13.47161733,11.49260167,10.43866733,11.756955,10.46684867,20.60736333,15.81204167,9.215082667,9.088213667,14.63348733,3.753680667,10.06711633,6.674498333,17.005992,24.305888,18.52898667,21.92575633,17.91779967,16.426449,15.83802567,22.66644467,25.72274533,6.061923,9.820320333,11.752596,4.092323667,7.53125,11.84527233,9.810116,14.68723433,5.895463667,7.021406
353.173676,9.195972,7.437271333,12.76889733,10.10436133,18.80968133,18.94076333,45.32033033,11.94473333,14.09069733,13.45955733,11.54077767,10.55551867,11.76539433,10.401034,20.57648167,15.890902,9.252796,9.066965667,14.730985,3.762518,9.986017,6.641088667,17.154674,24.50963233,18.67231667,22.055787,18.172812,16.584719,15.97737767,22.80522667,25.848128,5.989013333,9.838432667,11.830578,4.112208,7.55141,11.850256,9.869760667,14.78396767,5.906847,7.066293667
353.540466,9.211271333,7.500600333,12.77420767,10.186541,18.79874067,18.96501733,45.34154233,12.04885067,14.13572167,13.51420867,11.55909,10.63567933,11.72363467,10.41175767,20.573048,15.89267433,9.227425333,9.106329667,14.74965267,3.797743333,9.919584333,6.602942667,17.31706533,24.79288433,18.80419733,22.05410533,18.39530833,16.69496367,16.01275933,22.822556,25.98095667,6.005932333,9.835781333,11.865413,4.123908667,7.537258,11.97535167,9.862168667,14.900611,5.908941667,7.123585667
353.907257,9.269459333,7.597029333,12.78653433,10.18842633,18.84248467,19.03200167,45.33351067,12.127472,14.15225167,13.499345,11.61912733,10.711792,11.78656733,10.37989967,20.63740067,15.852396,9.275232,9.130577333,14.71881633,3.817918,9.961791667,6.564876667,17.402189,25.02501,18.96021133,22.14242167,18.61110033,16.9865,16.09399267,22.81430267,26.015595,6.044165333,9.816490667,11.83192667,4.099866,7.571502333,11.94087933,9.902290333,14.97866633,5.905505667,7.164159
354.273987,9.310365333,7.683033,12.785448,10.185629,18.89517633,19.081762,45.33062667,12.22144633,14.16939033,13.48338133,11.58662367,10.75988133,11.75072233,10.36420933,20.626148,15.805237,9.296563333,9.163998333,14.74001633,3.765619667,9.983154333,6.567557667,17.57648967,25.280957,19.093825,22.19556567,18.74552767,17.09364433,16.15233033,22.85121033,26.07282967,6.060841667,9.777159667,11.871289,4.043593,7.590914,11.96345733,9.940390333,14.972387,5.911983,7.213057
354.640747,9.333567667,7.695771667,12.83891567,10.24147233,18.98264767,19.14584,45.33416667,12.27693467,14.22250267,13.56485067,11.66105167,10.80101667,11.78895933,10.468568,20.59615733,15.80995,9.365702333,9.155700333,14.80160967,3.762121333,10.003188,6.498807,17.80314633,25.56782533,19.23647033,22.28694967,18.89107133,17.23329267,16.266646,22.93786133,26.19386033,6.067068333,9.822248333,11.92739833,3.991943333,7.606282667,11.96876933,9.916409667,15.03543267,5.86133,7.251878667
355.007446,9.418474,7.753563,12.878526,10.27508633,19.08894833,19.27229367,45.26705867,12.31765867,14.24507967,13.63697733,11.69286867,10.843255,11.86013,10.515794,20.57476467,15.82691633,9.413679333,9.220755667,14.82461267,3.742081667,9.97381,6.489831,17.880075,25.882354,19.33652633,22.31164867,19.04049433,17.320785,16.28467367,22.94434533,26.31055667,6.078906,9.790165,11.92750133,4.010515333,7.589034333,11.946771,10.021452,15.105508,5.859825,7.354195
355.374115,9.419511333,7.821048333,12.829404,10.27796233,19.160626,19.29331733,45.30264167,12.361873,14.30226267,13.68429833,11.775588,10.94945033,11.94132067,10.45971733,20.57303267,15.82504567,9.428148,9.231245667,14.836143,3.731588,9.904745333,6.463934667,18.02845567,26.124132,19.46872567,22.44337533,19.1699,17.41554,16.41710367,23.00031667,26.450955,6.090429333,9.748924,11.93090467,4.042019,7.606812333,11.90967867,10.05423867,15.17307433,5.801111667,7.415744
355.740723,9.416918667,7.839951333,12.88274533,10.31615167,19.17863667,19.344107,45.35797067,12.46212033,14.338562,13.821449,11.74012167,11.060945,12.030555,10.48566333,20.56861333,15.84842067,9.435345667,9.321509667,14.79769367,3.722273,9.921064333,6.421079333,18.106889,26.314179,19.60577767,22.52778433,19.27538933,17.564816,16.49781633,23.028603,26.548788,6.048081,9.802982667,11.921676,3.972578,7.689754,11.87580267,10.11191467,15.20639767,5.77055,7.495516667
356.1073,9.422638667,7.822619,12.88883533,10.27114833,19.21327067,19.37730433,45.337522,12.55241367,14.393969,13.93182067,11.71079667,11.08597933,12.05612,10.543379,20.55107967,15.85908633,9.424695333,9.345394,14.72106133,3.712444333,9.951840333,6.416966,18.28003733,26.46968,19.75027167,22.545372,19.46684967,17.64683533,16.497476,23.06176833,26.68290567,5.997224667,9.838621,11.97883733,3.969423,7.687487667,11.872218,10.09426167,15.26631867,5.788349667,7.567961
356.473846,9.423374,7.808221,12.87951033,10.27079333,19.238206,19.414686,45.26808767,12.576333,14.370263,13.99928733,11.707459,11.19262833,12.05549133,10.53367733,20.525173,15.892982,9.371779667,9.351334,14.66763,3.683469333,9.921818333,6.391737333,18.452608,26.643858,19.827465,22.50286467,19.579681,17.692397,16.568514,23.12418,26.728831,5.964917333,9.857651667,11.97409833,3.959169667,7.732596667,11.887006,10.09221533,15.352699,5.81845,7.637355
356.840393,9.436868333,7.801353667,12.89205633,10.26321033,19.28970533,19.46659267,45.178781,12.646259,14.39385733,14.02398533,11.75316433,11.29062167,12.10213633,10.468058,20.541294,15.85510167,9.333893,9.258662333,14.69852933,3.677565333,9.901574333,6.346084,18.59283667,26.79365733,19.87849867,22.497252,19.717673,17.770551,16.64046967,23.08504867,26.85046333,5.944674333,9.845043667,11.98438133,3.993752,7.825647,11.91504267,10.17667533,15.525079,5.799676,7.670102333
357.206879,9.440221333,7.915146667,12.94204,10.29096933,19.36674967,19.520594,45.14238867,12.740173,14.448444,14.00803967,11.78318667,11.41774367,12.122209,10.428527,20.52126433,15.78936,9.409642,9.242396667,14.69735467,3.620151,9.905529,6.318365667,18.67269333,27.026191,19.99931233,22.48697133,19.798331,17.86625067,16.65492733,23.08701133,26.92109533,5.949360667,9.769328,12.01594533,4.033323667,7.875769667,11.933435,10.23501033,15.62163533,5.815963333,7.645386333
357.573364,9.419022333,7.960104,13.035779,10.294631,19.403842,19.53876233,45.216496,12.84019267,14.47598033,14.07725567,11.776535,11.510327,12.17993367,10.36992533,20.50867467,15.71898167,9.457449,9.17011,14.68491067,3.650456,9.914967333,6.416690667,18.83047767,27.22546967,20.090728,22.46142233,19.933906,18.01748467,16.73906933,23.11622867,26.94599667,5.907893,9.745882667,12.05514767,3.951613667,7.924497333,11.92657133,10.290705,15.62759233,5.830309333,7.667211667
357.939789,9.514135,7.960423333,13.07764533,10.30317833,19.398562,19.55369133,45.20107267,12.92779033,14.47926767,14.13013767,11.83827567,11.59714867,12.21332033,10.43217667,20.479849,15.63918767,9.497952333,9.143673667,14.697392,3.648414667,9.887451667,6.35621,18.96760633,27.415566,20.17211033,22.510571,20.035605,18.094862,16.78935167,23.158067,26.99213767,5.868848,9.820643333,12.07072167,3.923136,7.978248,11.94109233,10.39322067,15.69291833,5.906041333,7.704548667
358.306213,9.526652333,7.957934,13.13400733,10.35839733,19.46714367,19.60448033,45.26105567,12.96540867,14.517042,14.20142567,11.81222933,11.69743633,12.22030333,10.42866133,20.44733967,15.67115433,9.490327,9.118321333,14.74634567,3.650714,9.895543667,6.327278333,19.019874,27.561606,20.219676,22.55410533,20.119643,18.07181267,16.79954967,23.180928,26.95599633,5.853447,9.870298667,12.12512167,3.962024,8.004171333,11.92150933,10.47571733,15.73163833,5.937238,7.716201667
358.672577,9.558000333,7.984825,13.165529,10.32725267,19.51266067,19.63496433,45.28396833,12.98833867,14.50173667,14.279039,11.80298333,11.80536033,12.24906133,10.438499,20.42995867,15.655323,9.497987333,9.164351,14.78101233,3.623990333,9.851354,6.268961,19.085817,27.71620033,20.30528433,22.55282233,20.12934067,18.06014067,16.85316167,23.22249933,26.94171833,5.834374667,9.872154333,12.20445667,3.983509,8.049346333,11.872311,10.51914633,15.80988633,5.964635,7.80692
359.03891,9.610752667,8.025298667,13.15358367,10.315178,19.56976567,19.71772233,45.34870067,13.05331567,14.54706067,14.29405967,11.85744667,11.88908333,12.323366,10.41494967,20.451033,15.64677933,9.516573,9.165384667,14.80831833,3.60341,9.927646333,6.283738,19.20459933,27.91741933,20.36334233,22.48556533,20.16668033,18.07842033,16.91186233,23.247449,26.934065,5.828068333,9.859994333,12.19587,3.977828667,8.090661333,11.83953133,10.556527,15.88313033,5.972711333,7.868480667
359.405212,9.649579667,8.030979667,13.15976133,10.36650967,19.64017467,19.73593133,45.29786367,13.08639033,14.52683233,14.382406,11.91021833,11.93336,12.34543133,10.46245667,20.49733033,15.65512433,9.535423,9.189361,14.815113,3.600082333,9.928708333,6.305999,19.323757,28.05939067,20.39439267,22.56333533,20.212673,18.09837333,16.90298533,23.29262733,26.86137467,5.754621333,9.884548333,12.20806,3.927963667,8.086157333,11.838976,10.602613,16.00169233,5.943989333,7.896086
359.771484,9.685365,8.024703667,13.232057,10.38470733,19.72231167,19.76534867,45.32981533,13.16746933,14.53442333,14.47984,11.99199267,11.99969667,12.394315,10.44736467,20.48862433,15.60839133,9.575878667,9.187614,14.822264,3.669063,9.964595333,6.300168667,19.44535367,28.18778933,20.458741,22.58001067,20.26882033,18.21240033,16.94790667,23.309337,26.90027467,5.792349667,9.935904,12.20534967,3.934479333,8.160814333,11.91905433,10.67729567,16.11149533,5.903702333,7.962539333
360.137695,9.726535667,8.069296667,13.26328833,10.40588267,19.79350667,19.86843867,45.315769,13.22383567,14.59254033,14.55207233,12.04161567,12.02373567,12.50311667,10.46564433,20.48823633,15.56668467,9.629404333,9.175259333,14.82068333,3.606399333,9.996561667,6.222168,19.53567067,28.31672267,20.58224067,22.55219233,20.302793,18.28799433,16.98046933,23.327098,26.958838,5.750510667,9.936458333,12.20959667,3.960863667,8.249738333,11.93295333,10.74674867,16.22164633,5.909158,8.022872667
360.503937,9.702127667,8.143945667,13.26133,10.41855567,19.84970967,19.94677767,45.29985667,13.30217467,14.63599,14.620541,12.09488933,12.11217033,12.53398167,10.470711,20.45348833,15.53063033,9.715039,9.146833667,14.810841,3.651655333,9.987524333,6.204624667,19.593663,28.40287567,20.64385467,22.57814933,20.31254633,18.30603133,16.981118,23.34700533,26.98989533,5.80194,9.940430333,12.17186833,3.962635667,8.296785667,11.92633533,10.79222067,16.28765933,5.971959,8.07972
360.870148,9.698669,8.131526667,13.341336,10.432043,19.89439667,20.06956467,45.23570867,13.33963233,14.64225867,14.70761533,12.209721,12.14958867,12.561409,10.53830867,20.491509,15.47227367,9.743424333,9.171008,14.81519167,3.618680333,10.023572,6.220507333,19.61224667,28.486281,20.716175,22.57261433,20.382025,18.31493433,16.957967,23.321684,26.97339433,5.810974,10.00678767,12.18645333,3.929214,8.369451667,11.90176167,10.789846,16.370509,6.033857333,8.080914
361.236298,9.721385667,8.119876,13.37219367,10.41770867,19.95444167,20.16650967,45.253931,13.38892033,14.68887467,14.78041,12.29475733,12.20566667,12.74109467,10.59057233,20.511804,15.44374933,9.804055,9.189531,14.86788067,3.611063,10.078836,6.208422,19.69898533,28.560262,20.81816667,22.60793767,20.40977367,18.36964667,17.00955867,23.36553833,27.01837567,5.837735333,10.01967133,12.213139,3.953267333,8.462186,11.814789,10.85100333,16.48839767,6.060850667,8.134526
