wl,EtBW1.W,EtBW3.W,EtBW4.WY,EtBW5.W,EtBW6.W,EtOB1.W,EtOB2.W,EtOB3.W,EtOB4.W,EtOB5.W,EtOB6.W,EtOB7.W,EtOB8.W,EtSY1.W,EtSY2.W,EtSY3.W
501.788879,68.43310933,114.889366,69.11689,91.55486267,78.172793,71.32116733,55.33705767,50.73247167,86.91890467,63.170516,99.84115633,75.64166767,92.88152333,94.018064,62.90404133,80.14709
502.141205,68.46406567,114.9452817,69.058201,91.59138767,78.201248,71.36230467,55.34396733,50.716119,86.92089833,63.175789,99.903689,75.650121,92.88808167,93.87987533,62.99615367,80.15087367
502.49353,68.5005,114.9120307,69.02450333,91.49619833,78.238716,71.37796267,55.35932667,50.67219667,87.01161467,63.19509233,99.95542667,75.71812433,92.937426,93.75535833,63.046861,80.135938
502.845795,68.502215,114.878779,69.095282,91.440333,78.26374067,71.42362467,55.36869167,50.696106,87.03698233,63.203555,99.949282,75.72533933,93.098282,93.77022033,62.999794,80.20718367
503.19812,68.516524,115.0092213,69.11291633,91.42141967,78.350815,71.461268,55.31642933,50.67878067,87.09691367,63.25103,99.87939467,75.74774967,93.15955367,93.77976967,63.08110567,80.18722
503.550293,68.42720767,114.928482,69.15729633,91.41607933,78.44488033,71.50492333,55.26127633,50.57253133,87.25732933,63.21773167,99.76865133,75.707418,93.18209833,93.79663367,63.109046,80.10301467
503.902466,68.39065767,114.873182,69.235063,91.46044133,78.47294133,71.53605667,55.28014733,50.59065133,87.28958633,63.22780367,99.81873333,75.781769,93.142278,93.93245433,63.14551933,80.03411333
504.254578,68.43139367,114.8053717,69.31740833,91.41969033,78.48905967,71.417857,55.266149,50.59594733,87.22028867,63.174792,99.84240467,75.69205233,93.12713867,93.73804233,63.12938167,80.07517733
504.606659,68.42801033,114.720909,69.36219167,91.50064833,78.491768,71.374031,55.17938333,50.546265,87.14243567,63.090528,99.788793,75.78743967,93.00056467,93.76863367,63.041847,80.09628033
504.95871,68.351921,114.6434657,69.315978,91.56168133,78.486094,71.35745233,55.17112867,50.547643,87.141439,63.070015,99.84677133,75.762469,92.94862633,93.630582,63.06720733,80.117859
505.310699,68.33025767,114.6170883,69.249724,91.72797367,78.504405,71.314331,55.18550367,50.54625567,87.11618267,63.03422933,99.889544,75.75842033,92.89243567,93.71373,63.019334,80.029246
505.66275,68.292147,114.455091,69.305045,91.71170567,78.454188,71.34479267,55.219883,50.49034267,87.15259067,62.981463,99.803973,75.72459167,92.75286367,93.74669367,63.02215733,79.936025
506.014679,68.296659,114.4741517,69.343661,91.71518433,78.480019,71.273473,55.226411,50.47576633,87.18272133,62.98236467,99.79166433,75.647232,92.83398167,93.50268567,63.07018033,79.73944633
506.366547,68.30098067,114.5206807,69.317759,91.73851233,78.59977967,71.257304,55.25447967,50.47088233,87.181043,62.94809967,99.72255233,75.61954767,92.70676933,93.48583467,63.09683967,79.57651033
506.718384,68.206617,114.305972,69.27889,91.80568467,78.557533,71.27704367,55.24184033,50.50419233,87.31232167,62.95980333,99.72794367,75.58922833,92.62060567,93.50797533,63.058913,79.56259133
507.070221,68.18410767,114.2027207,69.23221467,91.64225,78.573016,71.22641533,55.26539733,50.41411333,87.28705367,62.99516333,99.72515633,75.55982967,92.58523067,93.47296133,63.06453833,79.49677033
507.421997,68.16601067,114.0805843,69.28695167,91.581604,78.616684,71.23187233,55.299034,50.398683,87.26422367,63.00421,99.75437167,75.634448,92.47809333,93.46424867,62.98890033,79.492007
507.773712,68.18915567,114.1510773,69.339808,91.54363733,78.53272767,71.27802,55.312186,50.35613633,87.19840733,63.02459367,99.69229367,75.66727967,92.37578333,93.35316233,63.035905,79.44885233
508.125397,68.23390333,114.099668,69.31878667,91.50975033,78.54788733,71.15791567,55.29306267,50.346785,87.22010567,63.01124333,99.73527767,75.73931133,92.28363033,93.320829,62.94114933,79.32482633
508.477112,68.302209,114.0561677,69.311738,91.566513,78.57136033,71.10593167,55.28771467,50.316943,87.19877333,62.990509,99.79880267,75.71895867,92.24592567,93.211187,62.87939967,79.26801067
508.828735,68.37378033,113.991694,69.256883,91.51790867,78.55226633,71.02908867,55.317374,50.279313,87.17607633,63.010452,99.74766267,75.71633633,92.13795967,93.23024733,62.93601467,79.278562
509.180328,68.33611033,113.903404,69.27250267,91.43724033,78.56039667,71.00986467,55.32489533,50.31454833,87.16162133,62.980245,99.75197867,75.58974733,92.13665533,93.23083267,62.86876067,79.26173667
509.53186,68.33729933,113.874115,69.20769767,91.373146,78.49079633,70.91317733,55.307884,50.31267167,87.17140467,63.00774633,99.68294,75.47320067,92.01926167,93.142092,62.82289767,79.287773
509.883362,68.31617367,113.8800353,69.23523067,91.327502,78.48891433,70.84054333,55.27056633,50.33814633,87.08005033,62.94726933,99.714081,75.43731967,91.848401,93.09290067,62.88123467,79.29708867
510.234833,68.24678167,113.8327,69.15512967,91.350998,78.51249733,70.83893833,55.316466,50.324267,87.02187333,62.94671,99.69900267,75.44589467,91.74788167,93.01034033,62.924965,79.19712067
510.586273,68.187262,113.6929553,69.11440033,91.31763967,78.48992933,70.83705167,55.346911,50.32016,86.987676,62.94651667,99.72229733,75.47550733,91.71319833,92.88158167,62.884345,79.20892567
510.937622,68.28585033,113.684311,69.13334533,91.248408,78.464681,70.71682367,55.38171733,50.39711867,86.96694667,63.01917133,99.75822167,75.50660967,91.57889567,92.768883,62.85003033,79.31450133
511.289032,68.306011,113.649971,69.10365433,91.10986067,78.533193,70.72717267,55.38062133,50.35603967,86.94559733,63.03786733,99.81495933,75.477595,91.541992,92.750242,62.85435733,79.35644533
511.64035,68.331669,113.633652,69.06362533,91.11551933,78.570905,70.78103367,55.37300367,50.38311,86.986763,63.03325933,99.816086,75.50706967,91.53777067,92.76986433,62.86349333,79.37116
511.991608,68.290961,113.5629197,69.058187,91.012937,78.56599667,70.85932667,55.403478,50.41089467,87.028412,63.113814,99.895775,75.459193,91.534668,92.70384733,62.92895,79.28289
512.342834,68.313872,113.4947207,69.13319133,90.87415033,78.53882833,70.87664533,55.38068167,50.37494033,87.00224567,63.10016133,99.927363,75.42556,91.55078633,92.69105767,62.90515233,79.24140933
512.69397,68.35148133,113.4788667,69.192258,90.748797,78.571406,70.91393033,55.37849933,50.356523,87.03053767,63.12536367,99.85050967,75.421651,91.46765633,92.61033133,62.927016,79.119766
513.045166,68.357202,113.4624403,69.22238767,90.71377567,78.56165033,70.86638133,55.31792967,50.38435367,87.022049,63.104707,99.88243867,75.30030533,91.480929,92.53430933,62.965257,79.118197
513.396301,68.36911767,113.5213343,69.24186967,90.669388,78.536443,70.891983,55.28730267,50.371827,87.01141333,63.11221467,99.84915933,75.32005533,91.39098867,92.53980267,62.917118,79.15435267
513.747314,68.37410867,113.4629873,69.28415533,90.68416067,78.563253,70.889969,55.259692,50.34117,86.994522,63.05702833,99.91873667,75.31151067,91.426801,92.51211033,62.859923,79.23968
514.09845,68.39485433,113.515719,69.264693,90.59434233,78.57017267,70.907102,55.24359667,50.34199667,86.954142,63.07862333,99.98712933,75.37884,91.49345667,92.41856633,62.82586667,79.204862
514.449463,68.390139,113.5450367,69.306882,90.62797033,78.55968,70.94261167,55.26081467,50.35600033,86.98887367,63.09040333,99.95813733,75.388728,91.39929467,92.34758267,62.84385667,79.190839
514.800415,68.40174733,113.5971197,69.27998867,90.63784267,78.63364933,70.95122767,55.26099167,50.36047767,86.926707,63.12010033,99.82509367,75.32507333,91.365293,92.27330567,62.87996067,79.20147967
515.151367,68.37056567,113.5048573,69.270836,90.56183633,78.705653,70.84787233,55.24731567,50.406311,86.93016567,63.109577,99.888021,75.27081567,91.31733433,92.28421,62.77520367,79.202553
515.502197,68.41585667,113.4693373,69.20863233,90.51625567,78.65620167,70.96694967,55.28316233,50.37303067,86.893758,63.12288167,99.94807667,75.24527467,91.29607367,92.26887233,62.810191,79.200943
515.853027,68.32864267,113.5320053,69.20338433,90.44209033,78.67122167,71.04655733,55.28102133,50.29708233,86.86139667,63.136954,99.906321,75.21866333,91.30191333,92.34703067,62.85739667,79.127988
516.203796,68.245163,113.4779307,69.30868,90.41145067,78.74589033,71.120809,55.274569,50.318162,86.85649633,63.13613,100.038816,75.20858267,91.245982,92.317355,62.80121467,79.09707633
516.554565,68.25926733,113.4286703,69.297876,90.48769633,78.82403833,71.143898,55.275228,50.29579133,86.808543,63.209045,99.98653633,75.294599,91.154948,92.31133267,62.81102867,79.04091667
516.905396,68.212957,113.3921867,69.305191,90.53748867,78.85385633,71.17501067,55.24376933,50.27522267,86.73002867,63.178735,99.99300367,75.33152,91.11094167,92.235415,62.829254,78.97337833
517.256042,68.20582333,113.4665247,69.34454733,90.56645933,78.965795,71.243383,55.27385733,50.300794,86.84525333,63.11329633,99.91419467,75.339958,91.08912633,92.230708,62.79547367,78.886678
517.606689,68.17067367,113.4429807,69.33599367,90.57249967,78.93967467,71.22506233,55.263228,50.313849,86.89442467,63.092532,99.91623167,75.32530967,91.01354233,92.168503,62.75171933,78.86492933
517.957336,68.19680267,113.5147503,69.33693433,90.52893333,78.934044,71.300794,55.25921867,50.31924033,86.929738,63.050377,99.85684233,75.28413167,91.02938333,92.15947733,62.711544,78.75699633
518.307861,68.234566,113.5162707,69.30328,90.533765,78.892039,71.295062,55.224968,50.31998933,86.866203,63.034275,99.91584533,75.24751533,91.00143933,92.17835733,62.71344133,78.678561
518.658386,68.207349,113.5213777,69.286274,90.58301533,78.93127967,71.25492067,55.24998733,50.36101033,86.85551733,62.99886567,99.85454033,75.243838,90.97943133,92.112801,62.63955933,78.709498
519.00885,68.146207,113.5497893,69.29334667,90.55352267,78.92348733,71.22975433,55.22549567,50.39029933,86.90190133,63.00147267,99.90304567,75.269923,90.93423467,92.134374,62.63937033,78.667249
519.359314,68.069749,113.563853,69.28295667,90.56056233,78.969452,71.11621333,55.1945,50.330739,86.89884167,62.95011267,99.84033967,75.27668267,90.86784367,92.05872333,62.615625,78.68036133
519.709778,68.049451,113.623548,69.28308367,90.610377,78.96000433,71.17895767,55.16318367,50.34707,86.89880633,62.950591,99.797755,75.24312067,90.84929933,91.98760233,62.64431667,78.69730633
520.060181,68.03034833,113.7040483,69.21544033,90.658788,78.96878567,71.19147233,55.15879033,50.38174433,86.90315967,62.92860033,99.83948767,75.23121633,90.829567,91.937851,62.61344033,78.73870833
520.410461,68.02135833,113.6580887,69.161751,90.61898033,79.022499,71.182902,55.218122,50.34894167,86.88493633,62.91542067,99.82678467,75.17376967,90.88129933,91.97041833,62.611257,78.69911967
520.760803,67.97880533,113.629318,69.19411967,90.58271267,79.078845,71.21023567,55.22125,50.393917,86.87966667,62.897175,99.76391867,75.12212633,90.871096,91.955401,62.600089,78.73441833
521.111023,67.92078533,113.5136897,69.152729,90.45183833,79.06869767,71.14692667,55.18503833,50.40553433,86.8831,62.893838,99.72450733,75.08249933,90.80214933,91.91445167,62.61970233,78.787852
521.461182,67.93610367,113.5295357,69.128147,90.432256,79.09091433,71.11064133,55.176252,50.41615067,86.90704867,62.87783933,99.654729,75.02265667,90.682922,91.93226867,62.62552767,78.73257667
521.81134,67.91373967,113.5089113,69.156601,90.398814,79.12259167,71.064003,55.16913367,50.44327533,86.862854,62.85765733,99.564313,75.038147,90.57188433,91.818311,62.57496,78.80341833
522.161499,67.88169867,113.364922,69.12870133,90.389226,79.102791,70.96126533,55.13452167,50.46150967,86.90736367,62.792381,99.62208833,75.05784333,90.550588,91.77056133,62.60447567,78.779378
522.511658,67.83464933,113.29069,69.132655,90.38274633,79.106565,71.000819,55.14892567,50.47997433,86.891037,62.81360767,99.548711,75.09884667,90.49405667,91.68330633,62.64589933,78.73727133
522.861694,67.733433,113.286031,69.190764,90.35806567,79.1738,70.95900867,55.16657733,50.523842,86.87951133,62.76590467,99.41700233,75.043406,90.37259433,91.65691633,62.66726433,78.76751233
523.211731,67.76791133,113.2158103,69.22395067,90.34281133,79.16688767,70.87880833,55.172371,50.62443533,86.92161567,62.72382867,99.41790267,75.02711267,90.30282567,91.60805,62.66277967,78.77315267
523.561707,67.76095067,113.2080817,69.18525933,90.41577433,79.160174,70.85287067,55.13889833,50.661986,86.83975233,62.76511,99.348096,74.98426033,90.34753433,91.447291,62.686606,78.72227733
523.911621,67.75187433,113.205597,69.17514667,90.38186633,79.142629,70.86390967,55.125398,50.722322,86.84421267,62.77756233,99.41379033,74.97128267,90.34346,91.39919533,62.693095,78.67678833
524.261536,67.69633233,113.1710153,69.183047,90.27372733,79.19130733,70.91207867,55.14879867,50.79190467,86.830704,62.82191967,99.37283067,74.94587967,90.23499267,91.39915433,62.691376,78.58411167
524.611389,67.71915933,112.9469883,69.16725667,90.207489,79.254695,70.92933133,55.22527967,50.840932,86.747912,62.86394233,99.189921,74.99159,90.23543533,91.344734,62.68898867,78.61119367
524.961182,67.78019833,112.6858953,69.27586,90.147972,79.39696233,71.04792533,55.297432,50.972005,86.73617033,62.984301,99.00633233,75.051351,90.16975933,91.28874467,62.79252767,78.69757867
525.311035,67.89609267,112.2640173,69.47931167,90.17089833,79.672086,71.20980333,55.44129433,51.220042,86.861707,63.212841,98.88886,75.17527,90.12534567,91.25978333,63.00163367,78.97044633
525.660767,68.005713,111.8278353,69.697629,90.21462767,79.870247,71.50549567,55.59465567,51.41694,86.99468233,63.40865833,98.67221333,75.299863,90.12697867,91.23608933,63.10754667,79.18580367
526.010437,68.11735667,111.5360487,69.792361,90.139328,79.89739967,71.638837,55.61738833,51.44825367,87.05716967,63.459671,98.51867133,75.38582367,90.04176833,91.178683,63.19148133,79.23402133
526.360107,68.14089467,111.301239,69.832737,90.080701,79.87406933,71.66984833,55.61404033,51.397185,87.054657,63.55837133,98.34838867,75.42986567,89.961591,91.046163,63.22198333,79.158951
526.709717,68.148169,111.1451313,69.78159067,90.039861,79.805346,71.69621,55.57283167,51.468872,87.02186367,63.61185567,98.30867033,75.41793333,89.90791833,91.018781,63.21103133,79.08058667
527.059326,68.10288867,110.991435,69.70582933,90.02222467,79.84669533,71.708832,55.532805,51.428477,87.00879433,63.62128333,98.28943633,75.46530133,89.840515,90.981247,63.14957033,78.99905133
527.408875,68.049932,110.8084717,69.716348,89.99839267,79.82256567,71.71914667,55.50991533,51.41101967,86.96514633,63.652327,98.18143467,75.46934033,89.760231,90.92657467,63.12824233,78.98276267
527.758301,68.06219,110.8167903,69.70889667,89.96253933,79.847234,71.72985333,55.431557,51.41968133,86.98607367,63.71015633,98.11629233,75.50569167,89.69164567,90.83329767,63.054474,78.96189133
528.107849,68.04989267,110.7844647,69.6354,89.95047267,79.84676333,71.713168,55.41729367,51.37029767,86.97224433,63.70370867,98.106509,75.526006,89.61428567,90.789131,63.03496167,78.94505033
528.457275,68.032894,110.742091,69.61253633,89.984553,79.821706,71.74412033,55.45584233,51.308108,86.97122967,63.70142367,98.08299,75.54329433,89.57688433,90.69965367,63.043654,78.87459067
528.806641,67.94347633,110.6731517,69.66339367,90.02071867,79.831762,71.71781667,55.39272933,51.297207,86.955236,63.70939,98.09206367,75.569229,89.52421333,90.664871,63.04024767,78.848559
529.156006,67.906568,110.6774347,69.67270533,89.98174267,79.82398967,71.76861833,55.331412,51.30371233,86.987821,63.699769,98.09499367,75.524816,89.56330867,90.68960567,63.02808,78.78629533
529.505249,67.87753033,110.6655933,69.68342967,89.972298,79.85475933,71.84111533,55.317674,51.30867733,87.01260633,63.706992,98.09774033,75.501989,89.50757067,90.64020533,63.01735433,78.74855567
529.854553,67.88912933,110.6395367,69.674525,89.94816333,79.87282833,71.870346,55.334479,51.307518,87.018117,63.67643133,98.04739367,75.44726067,89.520373,90.61530333,62.98222733,78.78135667
530.203735,67.88313433,110.607132,69.664588,89.900762,79.84389,71.864657,55.27475867,51.27026333,87.00348167,63.68207933,98.05204767,75.46698267,89.50584667,90.56540667,62.94941433,78.68580367
530.552917,67.897963,110.604312,69.65562667,89.857053,79.84982033,71.92906433,55.24252867,51.208847,87.042086,63.71497567,98.06116733,75.46881633,89.48149633,90.51899467,62.93692267,78.71454333
530.902161,67.914205,110.5987243,69.65482467,89.76920833,79.81493367,71.91230533,55.22780267,51.15840767,87.048561,63.70732867,98.053594,75.50828033,89.41830467,90.54590333,62.910657,78.74066633
531.251282,67.89201767,110.5774333,69.64885733,89.77700067,79.83246633,71.909322,55.25583133,51.100947,87.05974333,63.70232767,97.996338,75.50568367,89.35399633,90.491806,62.89773167,78.74961333
531.600342,67.940689,110.4777243,69.64391967,89.785553,79.81957767,71.89499433,55.23336033,51.02211,87.06386567,63.71507367,97.92367333,75.499219,89.40191667,90.463041,62.86726633,78.80394467
