wl,AkBW4.W,AkBW4.Y,AkBW15.WY,AkBW17.W
653.87384,54.92705933,64.39050933,56.66893633,93.67571767
654.20752,54.976608,64.409837,56.592715,93.51824933
654.541077,55.065351,64.54173167,56.58713933,93.47031433
654.874695,54.935565,64.743698,56.715248,93.48067733
655.208252,55.029139,64.786003,56.58842967,93.54944633
655.541687,55.103537,64.78112667,56.47786467,93.615471
655.875122,55.07456067,64.83599967,56.40271133,93.61664867
656.208496,54.952577,64.90711567,56.41071567,93.513097
656.541809,54.89426667,64.91243733,56.43548433,93.41656
656.875122,54.92523833,64.89508833,56.381879,93.41838333
657.208374,54.87607333,65.00339,56.29491167,93.334933
657.541626,54.912552,65.18681467,56.44413367,93.40114333
657.874817,54.94548567,65.12487167,56.38794967,93.442052
658.207947,54.88796367,65.21696867,56.37547833,93.38141633
658.540955,54.89164767,65.16582,56.43597033,93.45203933
658.873962,54.856139,65.20694633,56.54705167,93.29263567
659.206909,54.82585133,65.213375,56.48234167,93.43552167
659.539856,54.75411,65.19898833,56.503484,93.548958
659.872742,54.72290433,65.14977267,56.51282633,93.55493433
660.205566,54.67339933,65.21550633,56.44297767,93.58622733
660.538391,54.63883733,65.28379067,56.44910933,93.69936367
660.871155,54.6639,65.45766967,56.526896,93.58910133
661.203796,54.51241933,65.53987633,56.60731,93.525579
661.536438,54.44952267,65.49463267,56.575672,93.474584
661.86908,54.49650567,65.455026,56.52776467,93.54642733
662.201599,54.39966467,65.500769,56.56935633,93.53620367
662.534119,54.31572867,65.49702333,56.67450967,93.38665267
662.866577,54.32313267,65.42726167,56.67534,93.46378367
663.199036,54.32377133,65.442674,56.643931,93.42507167
663.531372,54.34899133,65.40580867,56.59527467,93.47903967
663.863708,54.29748033,65.387512,56.650322,93.55992633
664.195923,54.24614333,65.44373067,56.817866,93.63900233
664.528198,54.19416933,65.286893,56.71688333,93.58804067
664.860352,54.14900467,65.411864,56.84850933,93.57788367
665.192505,54.203233,65.39239367,56.76027967,93.49623333
665.524658,54.223555,65.36328533,56.786017,93.512937
665.856689,54.272076,65.33233233,56.615781,93.59839133
666.188721,54.31108333,65.25850933,56.55018867,93.338862
666.52063,54.41693,65.15052533,56.56883,93.313848
666.852478,54.47642767,65.205911,56.36433933,93.40588633
667.184387,54.59239567,65.269273,56.487315,93.49690267
667.516174,54.48047633,65.24433533,56.50441333,93.45411433
667.8479,54.49862033,65.178735,56.54514567,93.70656067
668.179688,54.45388533,65.20222967,56.54062,93.933225
668.511353,54.487377,65.082068,56.589058,94.20649433
668.843018,54.45193733,64.971653,56.59838867,94.118093
669.1745,54.61583833,64.85120267,56.63880133,94.173551
669.506104,54.61900467,64.97504167,56.73294833,94.35660567
669.837524,54.650547,65.04124333,56.86535767,94.31580333
670.169006,54.68171167,64.88824967,57.014248,94.42427067
670.500366,54.678402,65.02636467,57.04984933,94.39923867
670.831787,54.77844733,64.98637767,56.93995533,94.337176
671.163086,54.89967333,64.95623133,56.914121,94.12507867
671.494324,54.84146367,65.08712533,56.91360233,94.196635
671.8255,54.751863,64.97283533,57.00216567,94.094223
672.156616,54.72668733,64.98974767,57.08261867,94.38135
672.487732,54.599308,65.16617433,57.07210533,94.429985
672.818848,54.58591467,65.094537,57.18567,94.53482833
673.149841,54.63088867,65.087738,57.25753633,94.632538
673.480835,54.47116833,65.06941333,57.12902033,94.81314367
673.811768,54.403038,65.074656,57.388251,94.81140133
674.142639,54.24977233,65.036686,57.38626867,94.831909
674.47345,54.32209433,65.018205,57.435937,94.92176833
674.80426,54.34942633,65.03790933,57.43030933,94.90734367
675.134949,54.400477,65.03294,57.46135867,94.954956
675.465698,54.32182433,65.067899,57.49843733,94.91980267
675.796326,54.18904233,65.13438533,57.550278,94.94606767
676.126953,54.06739533,65.11530433,57.51630533,94.936752
676.457458,53.96665567,64.93898033,57.43263133,94.94930033
676.787964,53.90340567,64.85023267,57.44609333,94.92367033
677.118408,53.90968467,64.98917133,57.40537133,94.91374467
677.448853,53.85283033,64.810787,57.38283267,94.97765333
677.779175,53.64646133,64.93521267,57.491754,94.942983
678.109558,53.50840867,64.883268,57.51821767,95.303721
678.439758,53.59929667,64.78868367,57.530903,95.41633367
678.77002,53.62821433,64.747874,57.432055,95.472875
679.100159,53.54270067,64.708107,57.41921733,95.29914833
679.430298,53.59462467,64.51454533,57.46309567,95.16109967
679.760376,53.61767333,64.50510567,57.541795,95.16530867
680.090393,53.53739667,64.45550833,57.68555467,95.133456
680.42041,53.473563,64.502856,57.719677,95.11013567
680.750305,53.48925267,64.446963,57.58861267,95.31481933
681.0802,53.450807,64.44172167,57.684391,95.363205
681.410034,53.44835667,64.414412,57.50387167,95.24816367
681.739807,53.42430867,64.46127567,57.38405633,95.31244633
682.06958,53.51438267,64.3991,57.26834367,95.13020367
682.399292,53.56661233,64.418115,57.26646167,95.15342933
682.728943,53.53631333,64.34986133,57.18216567,95.17029567
683.058594,53.49295033,64.28199133,57.30923867,95.173383
683.388123,53.57572167,64.296665,57.347294,95.152336
683.71759,53.49499167,64.354721,57.31104767,95.25408133
684.047058,53.448887,64.45537067,57.24566633,95.29026533
684.376465,53.35352067,64.597646,57.30842867,95.267573
684.705811,53.41792033,64.38028967,57.28392433,95.31909433
685.035095,53.359628,64.374031,57.21643567,95.129514
685.36438,53.247916,64.44860967,57.201505,94.97896567
685.693665,53.17579767,64.48543267,57.206305,95.13427467
686.022888,53.24568933,64.39396667,57.25036633,95.26513667
686.351929,53.23525067,64.45177333,57.13874167,95.33855667
686.68103,53.19593433,64.52463533,57.029789,95.32965833
687.010071,53.16973733,64.57946267,56.996123,95.452039
687.33905,53.16803733,64.711197,57.10986833,95.33327767
687.66803,53.11700933,64.702651,57.073532,95.161189
687.996887,53.16813133,64.69079067,56.855521,94.92063167
688.325745,53.160928,64.84630067,56.984118,95.22867333
688.654602,53.13335167,64.89481767,56.91634367,95.18814567
688.983276,52.96872333,64.90346533,56.956706,95.31481433
689.312012,52.987553,64.959938,56.923533,95.13345067
689.640625,53.13729233,65.00782767,57.00575767,95.116778
689.969238,53.17695,65.11914967,56.83614233,95.24071233
690.297791,53.019838,65.17875167,56.80490633,95.10869833
690.626282,53.016267,65.146225,56.838684,95.106336
690.954834,52.99809767,65.06102233,56.78788533,95.08719133
691.283203,53.086352,65.054235,56.66327433,95.20009867
691.611572,53.138874,65.305476,56.71038033,95.284579
691.93988,53.25819267,65.37081933,56.60640067,95.24528767
692.268127,53.13814167,65.30083467,56.489418,95.278236
692.596375,53.12547833,65.30656433,56.42506133,95.26635733
692.9245,53.10098667,65.46062867,56.36524833,95.21460467
693.252625,53.12377167,65.639182,56.55092867,95.23913067
693.58075,53.01012167,65.654171,56.49394367,95.37164533
693.908813,52.97148267,65.81837333,56.282855,95.39447033
694.236755,52.86841567,65.77601533,56.16454967,95.48935967
694.564697,52.908994,65.76225567,56.20371867,95.295662
694.892517,52.80734633,65.764131,56.261916,95.666588
695.220398,52.759968,65.847032,56.264647,95.506706
695.548157,52.63718667,65.879028,56.39475867,95.40748833
695.875916,52.59718833,65.799479,56.44692467,95.38177233
696.203613,52.519043,65.758916,56.51377867,95.50486767
696.531311,52.44093233,65.76988367,56.43490733,95.65755167
696.858887,52.30507033,65.72235367,56.32740267,95.597786
697.186401,52.40189333,65.72723767,56.26959467,95.535835
697.513916,52.34121967,65.69432433,56.31729667,95.464254
697.84137,52.304161,65.61106267,56.43791833,95.320803
698.168762,52.20853033,65.535684,56.59085567,95.37359833
698.496155,52.01708333,65.45401767,56.421974,95.39526367
698.823486,51.81040033,65.47486733,56.48306033,95.457212
699.150757,51.99245567,65.365709,56.66464733,95.47244767
699.477905,52.055564,65.330503,56.74911533,95.35997033
699.805054,51.95986433,65.20489133,56.75376,95.22304533
700.132202,51.90821733,65.040549,56.56481667,95.07309733
